x,y,Category,Metric
4,-59.25,Core,Average
4,176.68,Accessory,Average
4,76.41,Unique,Average
5,-26.14,Core,Average
5,121.66,Accessory,Average
5,64.95,Unique,Average
6,-15.52,Core,Average
6,105.09,Accessory,Average
6,45.78,Unique,Average
7,-10.97,Core,Average
7,94.00,Accessory,Average
7,33.64,Unique,Average
8,-8.21,Core,Average
8,81.83,Accessory,Average
8,33.23,Unique,Average
9,-7.04,Core,Average
9,78.34,Accessory,Average
9,25.73,Unique,Average
10,-6.24,Core,Average
10,70.57,Accessory,Average
10,23.80,Unique,Average
11,-5.61,Core,Average
11,67.27,Accessory,Average
11,21.60,Unique,Average
12,-4.94,Core,Average
12,60.54,Accessory,Average
12,21.10,Unique,Average
13,-4.86,Core,Average
13,57.62,Accessory,Average
13,18.95,Unique,Average
14,-4.33,Core,Average
14,56.44,Accessory,Average
14,18.25,Unique,Average
15,-3.96,Core,Average
15,51.43,Accessory,Average
15,15.74,Unique,Average
16,-3.82,Core,Average
16,49.93,Accessory,Average
16,13.69,Unique,Average
17,-3.74,Core,Average
17,46.95,Accessory,Average
17,16.83,Unique,Average
18,-3.19,Core,Average
18,44.06,Accessory,Average
18,13.15,Unique,Average
19,-3.02,Core,Average
19,41.75,Accessory,Average
19,12.76,Unique,Average
20,-2.94,Core,Average
20,41.89,Accessory,Average
20,12.69,Unique,Average
21,-2.89,Core,Average
21,37.86,Accessory,Average
21,12.95,Unique,Average
22,-2.87,Core,Average
22,38.31,Accessory,Average
22,11.19,Unique,Average
23,-2.76,Core,Average
23,35.88,Accessory,Average
23,14.15,Unique,Average
24,-2.44,Core,Average
24,35.37,Accessory,Average
24,10.95,Unique,Average
25,-2.46,Core,Average
25,32.08,Accessory,Average
25,14.15,Unique,Average
26,-2.50,Core,Average
26,32.79,Accessory,Average
26,10.36,Unique,Average
27,-2.48,Core,Average
27,30.93,Accessory,Average
27,12.29,Unique,Average
28,-2.37,Core,Average
28,30.75,Accessory,Average
28,10.85,Unique,Average
29,-2.33,Core,Average
29,29.63,Accessory,Average
29,12.23,Unique,Average
30,-2.34,Core,Average
30,28.98,Accessory,Average
30,11.45,Unique,Average
31,-2.19,Core,Average
31,27.87,Accessory,Average
31,12.15,Unique,Average
32,-2.09,Core,Average
32,27.50,Accessory,Average
