x,y,Category,Metric
4,-49.00,Core,Median
4,255.00,Accessory,Median
5,-22.00,Core,Median
5,191.00,Accessory,Median
6,-12.00,Core,Median
6,156.00,Accessory,Median
7,-9.00,Core,Median
7,128.00,Accessory,Median
8,-7.00,Core,Median
8,116.00,Accessory,Median
9,-6.00,Core,Median
9,107.00,Accessory,Median
10,-5.00,Core,Median
10,94.00,Accessory,Median
11,-4.00,Core,Median
11,89.00,Accessory,Median
12,-4.00,Core,Median
12,81.00,Accessory,Median
13,-4.00,Core,Median
13,76.00,Accessory,Median
14,-3.00,Core,Median
14,75.00,Accessory,Median
15,-3.00,Core,Median
15,68.00,Accessory,Median
16,-2.00,Core,Median
16,61.00,Accessory,Median
17,-2.00,Core,Median
17,64.00,Accessory,Median
18,-2.00,Core,Median
18,56.00,Accessory,Median
19,-2.00,Core,Median
19,52.00,Accessory,Median
20,-2.00,Core,Median
20,52.00,Accessory,Median
21,-2.00,Core,Median
21,48.00,Accessory,Median
22,-2.00,Core,Median
22,47.00,Accessory,Median
23,-2.00,Core,Median
23,48.00,Accessory,Median
24,-1.00,Core,Median
24,44.00,Accessory,Median
25,-1.00,Core,Median
25,44.00,Accessory,Median
26,-1.00,Core,Median
26,39.00,Accessory,Median
27,-1.00,Core,Median
27,41.00,Accessory,Median
28,-1.00,Core,Median
28,38.00,Accessory,Median
29,-1.00,Core,Median
29,40.00,Accessory,Median
30,-1.00,Core,Median
30,39.00,Accessory,Median
31,-1.00,Core,Median
31,36.00,Accessory,Median
32,-1.00,Core,Median
32,34.00,Accessory,Median
33,-1.00,Core,Median
33,33.00,Accessory,Median
34,-1.00,Core,Median
34,31.00,Accessory,Median
35,-1.00,Core,Median
35,33.00,Accessory,Median
36,-1.00,Core,Median
36,29.00,Accessory,Median
37,-1.00,Core,Median
37,33.00,Accessory,Median
38,-1.00,Core,Median
38,30.00,Accessory,Median
39,-1.00,Core,Median
39,27.00,Accessory,Median
40,-1.00,Core,Median
40,29.00,Accessory,Median
41,-1.00,Core,Median
41,26.00,Accessory,Median
42,-1.00,Core,Median
42,24.00,Accessory,Median
43,-1.00,Core,Median
43,25.00,Accessory,Median
44,-1.00,Core,Median
44,23.00,Accessory,Median
45,-1.00,Core,Median
45,27.00,Accessory,Median
46,-1.00,Core,Median
46,26.00,Accessory,Median
47,-1.00,Core,Median
47,20.00,Accessory,Median
48,0.00,Core,Median
48,22.00,Accessory,Median
49,-1.00,Core,Median
49,23.00,Accessory,Median
50,0.00,Core,Median
50,20.00,Accessory,Median
51,0.00,Core,Median
51,21.00,Accessory,Median
52,0.00,Core,Median
52,21.00,Accessory,Median
53,-1.00,Core,Median
53,20.00,Accessory,Median
54,-1.00,Core,Median
54,19.00,Accessory,Median
55,0.00,Core,Median
55,22.00,Accessory,Median
56,0.00,Core,Median
56,15.00,Accessory,Median
57,0.00,Core,Median
57,21.00,Accessory,Median
58,0.00,Core,Median
58,18.00,Accessory,Median
59,0.00,Core,Median
59,15.00,Accessory,Median
60,0.00,Core,Median
60,16.00,Accessory,Median
61,0.00,Core,Median
61,17.00,Accessory,Median
62,0.00,Core,Median
62,14.00,Accessory,Median
63,0.00,Core,Median
63,14.00,Accessory,Median
64,0.00,Core,Median
64,15.00,Accessory,Median
65,0.00,Core,Median
65,16.00,Accessory,Median
66,0.00,Core,Median
66,13.00,Accessory,Median
67,0.00,Core,Median
67,13.00,Accessory,Median
68,0.00,Core,Median
68,15.00,Accessory,Median
69,0.00,Core,Median
69,14.00,Accessory,Median
70,0.00,Core,Median
70,14.00,Accessory,Median
71,0.00,Core,Median
71,14.00,Accessory,Median
72,0.00,Core,Median
72,15.00,Accessory,Median
73,0.00,Core,Median
73,14.00,Accessory,Median
74,0.00,Core,Median
74,13.00,Accessory,Median
75,0.00,Core,Median
75,12.00,Accessory,Median
76,0.00,Core,Median
76,15.00,Accessory,Median
77,0.00,Core,Median
77,13.00,Accessory,Median
78,0.00,Core,Median
78,11.00,Accessory,Median
79,0.00,Core,Median
79,11.00,Accessory,Median
80,0.00,Core,Median
80,13.00,Accessory,Median
81,0.00,Core,Median
81,14.00,Accessory,Median
82,0.00,Core,Median
82,11.00,Accessory,Median
83,0.00,Core,Median
83,11.00,Accessory,Median
84,0.00,Core,Median
84,11.00,Accessory,Median
85,0.00,Core,Median
85,12.00,Accessory,Median
86,0.00,Core,Median
86,11.00,Accessory,Median
87,0.00,Core,Median
87,11.00,Accessory,Median
88,0.00,Core,Median
88,11.00,Accessory,Median
89,0.00,Core,Median
89,12.00,Accessory,Median
90,0.00,Core,Median
90,11.00,Accessory,Median
91,0.00,Core,Median
91,10.00,Accessory,Median
92,0.00,Core,Median
92,9.00,Accessory,Median
93,0.00,Core,Median
93,12.00,Accessory,Median
94,0.00,Core,Median
94,9.00,Accessory,Median
95,0.00,Core,Median
95,10.00,Accessory,Median
96,0.00,Core,Median
96,8.00,Accessory,Median
97,0.00,Core,Median
97,10.00,Accessory,Median
98,0.00,Core,Median
98,10.00,Accessory,Median
99,0.00,Core,Median
99,10.00,Accessory,Median
100,0.00,Core,Median
100,9.00,Accessory,Median
101,0.00,Core,Median
101,10.00,Accessory,Median
102,0.00,Core,Median
102,9.00,Accessory,Median
103,0.00,Core,Median
103,8.00,Accessory,Median
104,0.00,Core,Median
104,8.00,Accessory,Median
105,0.00,Core,Median
105,8.00,Accessory,Median
106,0.00,Core,Median
106,9.00,Accessory,Median
107,0.00,Core,Median
107,8.00,Accessory,Median
108,0.00,Core,Median
108,10.00,Accessory,Median
109,0.00,Core,Median
109,8.00,Accessory,Median
110,0.00,Core,Median
110,8.00,Accessory,Median
111,0.00,Core,Median
111,7.00,Accessory,Median
112,0.00,Core,Median
112,9.00,Accessory,Median
113,0.00,Core,Median
113,9.00,Accessory,Median
114,0.00,Core,Median
114,9.00,Accessory,Median
115,0.00,Core,Median
115,8.00,Accessory,Median
116,0.00,Core,Median
116,8.00,Accessory,Median
117,0.00,Core,Median
117,7.00,Accessory,Median
118,0.00,Core,Median
118,8.00,Accessory,Median
119,0.00,Core,Median
119,7.00,Accessory,Median
120,0.00,Core,Median
120,9.00,Accessory,Median
121,0.00,Core,Median
121,9.00,Accessory,Median
122,0.00,Core,Median
122,6.00,Accessory,Median
