x,y,Category,Metric
4,-92.59,Core,Average
4,276.80,Accessory,Average
4,-90.01,Unique,Average
5,-68.44,Core,Average
5,147.63,Accessory,Average
5,-7.92,Unique,Average
6,-49.77,Core,Average
6,96.91,Accessory,Average
6,10.80,Unique,Average
7,-37.97,Core,Average
7,72.14,Accessory,Average
7,15.01,Unique,Average
8,-32.88,Core,Average
8,60.70,Accessory,Average
8,19.37,Unique,Average
9,-26.89,Core,Average
9,52.29,Accessory,Average
9,16.84,Unique,Average
10,-23.02,Core,Average
10,44.39,Accessory,Average
10,17.73,Unique,Average
11,-19.73,Core,Average
11,40.95,Accessory,Average
11,15.87,Unique,Average
12,-18.18,Core,Average
12,35.86,Accessory,Average
12,19.31,Unique,Average
13,-16.80,Core,Average
13,35.02,Accessory,Average
13,15.52,Unique,Average
14,-14.29,Core,Average
14,33.01,Accessory,Average
14,13.16,Unique,Average
15,-12.90,Core,Average
15,29.30,Accessory,Average
15,14.00,Unique,Average
16,-14.48,Core,Average
16,29.89,Accessory,Average
16,15.90,Unique,Average
17,-12.38,Core,Average
17,27.23,Accessory,Average
17,14.20,Unique,Average
18,-12.08,Core,Average
18,26.05,Accessory,Average
18,14.02,Unique,Average
19,-10.59,Core,Average
19,26.07,Accessory,Average
19,11.33,Unique,Average
20,-10.99,Core,Average
20,23.76,Accessory,Average
20,13.97,Unique,Average
21,-9.60,Core,Average
21,22.74,Accessory,Average
21,12.09,Unique,Average
22,-10.61,Core,Average
22,23.90,Accessory,Average
22,11.42,Unique,Average
23,-9.50,Core,Average
23,21.52,Accessory,Average
23,11.64,Unique,Average
24,-10.10,Core,Average
24,20.68,Accessory,Average
24,12.84,Unique,Average
25,-10.70,Core,Average
25,22.71,Accessory,Average
25,14.14,Unique,Average
26,-8.86,Core,Average
26,20.31,Accessory,Average
26,10.89,Unique,Average
27,-9.64,Core,Average
27,22.17,Accessory,Average
27,11.19,Unique,Average
28,-7.71,Core,Average
28,18.68,Accessory,Average
28,8.75,Unique,Average
29,-8.94,Core,Average
29,21.54,Accessory,Average
29,9.94,Unique,Average
30,-7.91,Core,Average
30,19.13,Accessory,Average
30,10.56,Unique,Average
31,-7.84,Core,Average
31,17.90,Accessory,Average
31,10.94,Unique,Average
32,-7.76,Core,Average
32,20.99,Accessory,Average
32,6.54,Unique,Average
33,-6.79,Core,Average
33,18.03,Accessory,Average
33,8.34,Unique,Average
34,-7.06,Core,Average
34,17.80,Accessory,Average
34,8.57,Unique,Average
35,-6.95,Core,Average
35,18.43,Accessory,Average
35,7.53,Unique,Average
36,-7.43,Core,Average
36,17.32,Accessory,Average
36,9.94,Unique,Average
37,-7.88,Core,Average
37,17.84,Accessory,Average
37,10.24,Unique,Average
38,-6.98,Core,Average
38,17.02,Accessory,Average
38,8.04,Unique,Average
39,-7.16,Core,Average
39,17.55,Accessory,Average
39,8.16,Unique,Average
40,-7.81,Core,Average
40,17.73,Accessory,Average
40,8.90,Unique,Average
41,-6.95,Core,Average
41,17.21,Accessory,Average
41,8.13,Unique,Average
42,-7.74,Core,Average
42,16.44,Accessory,Average
42,9.17,Unique,Average
43,-5.93,Core,Average
43,15.74,Accessory,Average
43,6.37,Unique,Average
44,-6.44,Core,Average
44,15.41,Accessory,Average
44,7.52,Unique,Average
45,-6.28,Core,Average
45,16.51,Accessory,Average
45,5.83,Unique,Average
46,-6.68,Core,Average
46,16.38,Accessory,Average
46,7.79,Unique,Average
47,-6.09,Core,Average
47,15.88,Accessory,Average
47,6.33,Unique,Average
48,-6.23,Core,Average
48,16.87,Accessory,Average
48,5.97,Unique,Average
49,-5.50,Core,Average
49,14.56,Accessory,Average
49,6.38,Unique,Average
50,-5.53,Core,Average
50,15.00,Accessory,Average
50,5.69,Unique,Average
51,-5.56,Core,Average
51,15.12,Accessory,Average
51,5.89,Unique,Average
52,-6.26,Core,Average
52,14.84,Accessory,Average
52,7.25,Unique,Average
53,-4.72,Core,Average
53,13.21,Accessory,Average
53,6.29,Unique,Average
54,-5.92,Core,Average
54,15.17,Accessory,Average
54,6.59,Unique,Average
55,-4.86,Core,Average
55,13.81,Accessory,Average
55,5.61,Unique,Average
56,-5.00,Core,Average
56,13.02,Accessory,Average
56,7.12,Unique,Average
57,-4.75,Core,Average
57,11.88,Accessory,Average
57,6.90,Unique,Average
