x,y,Category,Metric
4,-75.00,Core,Median
4,283.00,Accessory,Median
4,-93.00,Unique,Median
5,-49.00,Core,Median
5,133.00,Accessory,Median
5,0.00,Unique,Median
6,-27.00,Core,Median
6,83.00,Accessory,Median
6,12.00,Unique,Median
7,-16.00,Core,Median
7,58.00,Accessory,Median
7,15.00,Unique,Median
8,-12.00,Core,Median
8,46.00,Accessory,Median
8,16.00,Unique,Median
9,-10.00,Core,Median
9,40.00,Accessory,Median
9,14.00,Unique,Median
10,-7.00,Core,Median
10,31.00,Accessory,Median
10,12.00,Unique,Median
11,-6.00,Core,Median
11,28.00,Accessory,Median
11,11.00,Unique,Median
12,-5.00,Core,Median
12,24.00,Accessory,Median
12,13.00,Unique,Median
13,-4.00,Core,Median
13,20.00,Accessory,Median
13,11.00,Unique,Median
14,-4.00,Core,Median
14,19.00,Accessory,Median
14,10.00,Unique,Median
15,-3.00,Core,Median
15,17.00,Accessory,Median
15,10.00,Unique,Median
16,-4.00,Core,Median
16,16.00,Accessory,Median
16,10.00,Unique,Median
17,-3.00,Core,Median
17,14.00,Accessory,Median
17,9.00,Unique,Median
18,-3.00,Core,Median
18,13.00,Accessory,Median
18,9.00,Unique,Median
19,-3.00,Core,Median
19,13.00,Accessory,Median
19,8.00,Unique,Median
20,-3.00,Core,Median
20,12.00,Accessory,Median
20,9.00,Unique,Median
21,-2.00,Core,Median
21,11.00,Accessory,Median
21,8.00,Unique,Median
22,-2.00,Core,Median
22,11.00,Accessory,Median
22,8.00,Unique,Median
23,-2.00,Core,Median
23,10.00,Accessory,Median
23,8.00,Unique,Median
24,-2.00,Core,Median
24,10.00,Accessory,Median
24,8.00,Unique,Median
25,-2.00,Core,Median
25,10.00,Accessory,Median
25,8.00,Unique,Median
26,-2.00,Core,Median
26,10.00,Accessory,Median
26,7.00,Unique,Median
27,-2.00,Core,Median
27,9.00,Accessory,Median
27,8.00,Unique,Median
28,-2.00,Core,Median
28,8.00,Accessory,Median
28,7.00,Unique,Median
29,-2.00,Core,Median
29,10.00,Accessory,Median
29,7.00,Unique,Median
30,-2.00,Core,Median
30,8.00,Accessory,Median
30,8.00,Unique,Median
31,-2.00,Core,Median
31,8.00,Accessory,Median
31,8.00,Unique,Median
32,-2.00,Core,Median
32,8.00,Accessory,Median
32,6.00,Unique,Median
33,-2.00,Core,Median
33,8.00,Accessory,Median
33,6.00,Unique,Median
34,-2.00,Core,Median
34,8.00,Accessory,Median
34,6.00,Unique,Median
35,-2.00,Core,Median
35,8.00,Accessory,Median
35,6.00,Unique,Median
36,-2.00,Core,Median
36,7.00,Accessory,Median
36,7.00,Unique,Median
37,-2.00,Core,Median
37,8.00,Accessory,Median
37,7.00,Unique,Median
38,-2.00,Core,Median
38,7.00,Accessory,Median
38,6.00,Unique,Median
39,-2.00,Core,Median
39,7.00,Accessory,Median
39,6.00,Unique,Median
40,-1.00,Core,Median
40,7.00,Accessory,Median
40,7.00,Unique,Median
41,-1.00,Core,Median
41,7.00,Accessory,Median
41,7.00,Unique,Median
42,-2.00,Core,Median
42,7.00,Accessory,Median
42,6.00,Unique,Median
43,-1.00,Core,Median
43,6.00,Accessory,Median
43,6.00,Unique,Median
44,-2.00,Core,Median
44,6.00,Accessory,Median
44,7.00,Unique,Median
45,-1.00,Core,Median
45,6.00,Accessory,Median
45,6.00,Unique,Median
46,-1.00,Core,Median
46,6.00,Accessory,Median
46,6.00,Unique,Median
47,-1.00,Core,Median
47,6.00,Accessory,Median
47,6.00,Unique,Median
48,-1.00,Core,Median
48,6.00,Accessory,Median
48,6.00,Unique,Median
49,-1.00,Core,Median
49,6.00,Accessory,Median
49,6.00,Unique,Median
50,-1.00,Core,Median
50,6.00,Accessory,Median
50,6.00,Unique,Median
51,-1.00,Core,Median
51,6.00,Accessory,Median
51,6.00,Unique,Median
52,-1.00,Core,Median
52,6.00,Accessory,Median
52,7.00,Unique,Median
53,-1.00,Core,Median
53,6.00,Accessory,Median
53,6.00,Unique,Median
54,-1.00,Core,Median
54,6.00,Accessory,Median
54,6.00,Unique,Median
55,-1.00,Core,Median
55,5.00,Accessory,Median
55,6.00,Unique,Median
56,-1.00,Core,Median
56,6.00,Accessory,Median
56,6.00,Unique,Median
57,-1.00,Core,Median
57,5.00,Accessory,Median
57,6.00,Unique,Median
