x,y,Category,Metric
4,-20.53,Core,Average
4,522.58,Accessory,Average
5,-3.86,Core,Average
5,493.25,Accessory,Average
6,-1.28,Core,Average
6,471.43,Accessory,Average
7,-0.70,Core,Average
7,453.56,Accessory,Average
8,-0.52,Core,Average
8,443.76,Accessory,Average
9,-0.26,Core,Average
9,441.74,Accessory,Average
10,-0.23,Core,Average
10,424.02,Accessory,Average
11,-0.16,Core,Average
11,417.07,Accessory,Average
12,-0.15,Core,Average
12,404.79,Accessory,Average
13,-0.11,Core,Average
13,390.40,Accessory,Average
14,-0.10,Core,Average
14,376.94,Accessory,Average
15,-0.05,Core,Average
15,379.39,Accessory,Average
16,-0.05,Core,Average
16,365.33,Accessory,Average
17,-0.05,Core,Average
17,364.85,Accessory,Average
18,-0.05,Core,Average
18,362.16,Accessory,Average
19,-0.03,Core,Average
19,374.62,Accessory,Average
20,-0.03,Core,Average
20,355.84,Accessory,Average
21,-0.02,Core,Average
21,342.36,Accessory,Average
22,-0.01,Core,Average
22,349.12,Accessory,Average
23,-0.02,Core,Average
23,333.21,Accessory,Average
24,-0.01,Core,Average
24,335.99,Accessory,Average
25,-0.01,Core,Average
25,321.95,Accessory,Average
26,-0.01,Core,Average
26,338.31,Accessory,Average
27,-0.01,Core,Average
27,317.84,Accessory,Average
28,-0.01,Core,Average
28,330.07,Accessory,Average
29,-0.01,Core,Average
29,313.17,Accessory,Average
30,-0.00,Core,Average
30,305.41,Accessory,Average
31,-0.00,Core,Average
31,321.30,Accessory,Average
32,-0.00,Core,Average
32,317.25,Accessory,Average
33,-0.00,Core,Average
33,321.28,Accessory,Average
34,-0.00,Core,Average
34,313.01,Accessory,Average
35,0.00,Core,Average
35,304.48,Accessory,Average
36,0.00,Core,Average
36,301.24,Accessory,Average
