x,y,Category,Metric
4,-1.00,Core,Median
4,14.00,Accessory,Median
4,543.00,Unique,Median
5,0.00,Core,Median
5,10.00,Accessory,Median
5,528.00,Unique,Median
6,0.00,Core,Median
6,8.00,Accessory,Median
6,521.00,Unique,Median
7,0.00,Core,Median
7,7.00,Accessory,Median
7,504.00,Unique,Median
8,0.00,Core,Median
8,6.00,Accessory,Median
8,500.00,Unique,Median
9,0.00,Core,Median
9,6.00,Accessory,Median
9,503.00,Unique,Median
10,0.00,Core,Median
10,5.00,Accessory,Median
10,493.00,Unique,Median
11,0.00,Core,Median
11,5.00,Accessory,Median
11,489.00,Unique,Median
12,0.00,Core,Median
12,5.00,Accessory,Median
12,477.00,Unique,Median
13,0.00,Core,Median
13,5.00,Accessory,Median
13,473.00,Unique,Median
14,0.00,Core,Median
14,4.00,Accessory,Median
14,461.00,Unique,Median
15,0.00,Core,Median
15,4.00,Accessory,Median
15,469.00,Unique,Median
16,0.00,Core,Median
16,4.00,Accessory,Median
16,453.00,Unique,Median
17,0.00,Core,Median
17,4.00,Accessory,Median
17,453.00,Unique,Median
18,0.00,Core,Median
18,4.00,Accessory,Median
18,405.00,Unique,Median
19,0.00,Core,Median
19,4.00,Accessory,Median
19,453.00,Unique,Median
20,0.00,Core,Median
20,4.00,Accessory,Median
20,389.00,Unique,Median
21,0.00,Core,Median
21,3.00,Accessory,Median
21,389.00,Unique,Median
22,0.00,Core,Median
22,3.00,Accessory,Median
22,389.00,Unique,Median
23,0.00,Core,Median
23,3.00,Accessory,Median
23,387.00,Unique,Median
24,0.00,Core,Median
24,3.00,Accessory,Median
24,389.00,Unique,Median
25,0.00,Core,Median
25,3.00,Accessory,Median
25,380.00,Unique,Median
26,0.00,Core,Median
26,3.00,Accessory,Median
26,387.00,Unique,Median
27,0.00,Core,Median
27,3.00,Accessory,Median
27,379.00,Unique,Median
28,0.00,Core,Median
28,3.00,Accessory,Median
28,385.00,Unique,Median
29,0.00,Core,Median
29,3.00,Accessory,Median
29,379.00,Unique,Median
30,0.00,Core,Median
30,3.00,Accessory,Median
30,377.00,Unique,Median
31,0.00,Core,Median
31,3.00,Accessory,Median
31,379.00,Unique,Median
32,0.00,Core,Median
32,3.00,Accessory,Median
32,378.00,Unique,Median
33,0.00,Core,Median
33,2.00,Accessory,Median
33,378.00,Unique,Median
34,0.00,Core,Median
34,2.00,Accessory,Median
34,378.00,Unique,Median
35,0.00,Core,Median
35,2.00,Accessory,Median
35,376.00,Unique,Median
36,0.00,Core,Median
36,2.00,Accessory,Median
36,376.00,Unique,Median
