x,y,Category,Metric
4,-74.79,Core,Average
4,241.62,Accessory,Average
4,233.80,Unique,Average
5,-33.80,Core,Average
5,172.16,Accessory,Average
5,218.82,Unique,Average
6,-20.81,Core,Average
6,147.39,Accessory,Average
6,204.64,Unique,Average
7,-14.94,Core,Average
7,138.01,Accessory,Average
7,180.78,Unique,Average
8,-12.04,Core,Average
8,130.40,Accessory,Average
8,166.37,Unique,Average
9,-9.02,Core,Average
9,122.11,Accessory,Average
9,153.84,Unique,Average
10,-8.27,Core,Average
10,117.80,Accessory,Average
10,144.27,Unique,Average
11,-6.17,Core,Average
11,113.83,Accessory,Average
11,132.74,Unique,Average
12,-5.72,Core,Average
12,106.48,Accessory,Average
12,135.64,Unique,Average
13,-4.81,Core,Average
13,105.53,Accessory,Average
13,122.04,Unique,Average
14,-4.89,Core,Average
14,103.50,Accessory,Average
14,117.22,Unique,Average
15,-4.07,Core,Average
15,97.77,Accessory,Average
15,116.29,Unique,Average
16,-3.82,Core,Average
16,98.69,Accessory,Average
16,105.68,Unique,Average
17,-4.03,Core,Average
17,94.81,Accessory,Average
17,104.27,Unique,Average
18,-3.83,Core,Average
18,97.03,Accessory,Average
18,98.50,Unique,Average
19,-4.04,Core,Average
19,93.01,Accessory,Average
19,99.86,Unique,Average
20,-3.21,Core,Average
20,88.63,Accessory,Average
20,92.09,Unique,Average
21,-2.91,Core,Average
21,87.60,Accessory,Average
21,90.45,Unique,Average
22,-2.94,Core,Average
22,88.24,Accessory,Average
22,82.76,Unique,Average
23,-2.60,Core,Average
23,83.36,Accessory,Average
23,82.00,Unique,Average
24,-2.79,Core,Average
24,80.98,Accessory,Average
24,86.24,Unique,Average
25,-3.76,Core,Average
25,83.33,Accessory,Average
25,80.37,Unique,Average
26,-3.18,Core,Average
26,79.17,Accessory,Average
26,83.96,Unique,Average
27,-2.73,Core,Average
27,78.24,Accessory,Average
27,79.76,Unique,Average
28,-2.35,Core,Average
28,79.96,Accessory,Average
28,72.63,Unique,Average
29,-2.74,Core,Average
29,75.72,Accessory,Average
29,76.56,Unique,Average
30,-2.93,Core,Average
30,72.41,Accessory,Average
30,84.73,Unique,Average
31,-2.72,Core,Average
31,73.73,Accessory,Average
31,73.42,Unique,Average
32,-2.31,Core,Average
32,71.00,Accessory,Average
32,70.34,Unique,Average
33,-2.33,Core,Average
33,69.16,Accessory,Average
33,76.23,Unique,Average
34,-2.76,Core,Average
34,72.58,Accessory,Average
34,67.34,Unique,Average
35,-2.54,Core,Average
35,68.68,Accessory,Average
35,73.23,Unique,Average
36,-2.41,Core,Average
36,68.10,Accessory,Average
36,68.57,Unique,Average
37,-3.11,Core,Average
37,66.91,Accessory,Average
37,71.00,Unique,Average
38,-2.25,Core,Average
38,65.68,Accessory,Average
38,64.93,Unique,Average
39,-1.98,Core,Average
39,64.30,Accessory,Average
39,70.52,Unique,Average
40,-2.08,Core,Average
40,63.92,Accessory,Average
40,66.79,Unique,Average
41,-2.18,Core,Average
41,62.33,Accessory,Average
41,60.70,Unique,Average
42,-2.69,Core,Average
42,63.14,Accessory,Average
42,69.48,Unique,Average
43,-1.79,Core,Average
43,62.31,Accessory,Average
43,58.18,Unique,Average
44,-1.86,Core,Average
44,60.08,Accessory,Average
44,68.28,Unique,Average
45,-2.34,Core,Average
45,61.84,Accessory,Average
45,61.52,Unique,Average
46,-1.84,Core,Average
46,64.24,Accessory,Average
46,58.67,Unique,Average
47,-2.16,Core,Average
47,59.44,Accessory,Average
47,60.02,Unique,Average
48,-2.40,Core,Average
48,56.97,Accessory,Average
48,58.31,Unique,Average
49,-1.83,Core,Average
49,55.99,Accessory,Average
49,62.03,Unique,Average
50,-2.36,Core,Average
50,56.23,Accessory,Average
50,61.97,Unique,Average
51,-1.97,Core,Average
51,58.59,Accessory,Average
51,55.83,Unique,Average
52,-1.39,Core,Average
52,59.02,Accessory,Average
52,49.14,Unique,Average
53,-1.77,Core,Average
53,56.24,Accessory,Average
53,59.91,Unique,Average
54,-2.01,Core,Average
54,58.47,Accessory,Average
54,49.64,Unique,Average
55,-1.24,Core,Average
55,55.64,Accessory,Average
55,51.02,Unique,Average
56,-1.79,Core,Average
56,57.16,Accessory,Average
56,53.62,Unique,Average
57,-1.68,Core,Average
57,54.76,Accessory,Average
57,50.23,Unique,Average
58,-1.64,Core,Average
58,53.72,Accessory,Average
58,49.73,Unique,Average
59,-1.65,Core,Average
59,54.09,Accessory,Average
59,46.39,Unique,Average
60,-1.92,Core,Average
60,52.08,Accessory,Average
60,52.74,Unique,Average
61,-1.96,Core,Average
61,54.99,Accessory,Average
61,49.52,Unique,Average
62,-1.59,Core,Average
62,49.85,Accessory,Average
62,54.30,Unique,Average
63,-1.55,Core,Average
63,51.33,Accessory,Average
63,47.36,Unique,Average
64,-2.00,Core,Average
64,49.40,Accessory,Average
64,48.73,Unique,Average
65,-1.69,Core,Average
65,53.14,Accessory,Average
65,45.44,Unique,Average
66,-1.55,Core,Average
66,51.20,Accessory,Average
66,45.79,Unique,Average
67,-1.44,Core,Average
67,50.27,Accessory,Average
67,46.26,Unique,Average
68,-1.29,Core,Average
68,52.54,Accessory,Average
68,40.78,Unique,Average
69,-1.40,Core,Average
69,50.61,Accessory,Average
69,47.89,Unique,Average
70,-1.21,Core,Average
70,50.67,Accessory,Average
70,45.73,Unique,Average
71,-1.70,Core,Average
71,49.39,Accessory,Average
71,46.03,Unique,Average
72,-1.48,Core,Average
72,51.35,Accessory,Average
72,46.25,Unique,Average
73,-1.49,Core,Average
73,50.51,Accessory,Average
73,41.21,Unique,Average
74,-0.99,Core,Average
74,49.71,Accessory,Average
74,41.92,Unique,Average
75,-1.19,Core,Average
75,49.78,Accessory,Average
75,43.48,Unique,Average
76,-1.41,Core,Average
76,49.46,Accessory,Average
76,44.55,Unique,Average
77,-1.48,Core,Average
77,47.76,Accessory,Average
77,45.03,Unique,Average
78,-1.95,Core,Average
78,48.26,Accessory,Average
78,45.39,Unique,Average
79,-1.88,Core,Average
79,50.10,Accessory,Average
79,42.77,Unique,Average
80,-1.03,Core,Average
80,50.08,Accessory,Average
80,38.27,Unique,Average
81,-1.70,Core,Average
81,47.15,Accessory,Average
81,46.54,Unique,Average
82,-1.50,Core,Average
82,47.92,Accessory,Average
82,42.64,Unique,Average
83,-1.49,Core,Average
83,52.07,Accessory,Average
83,35.82,Unique,Average
84,-1.92,Core,Average
84,50.51,Accessory,Average
84,41.07,Unique,Average
85,-0.91,Core,Average
85,47.83,Accessory,Average
85,35.50,Unique,Average
86,-1.01,Core,Average
86,49.91,Accessory,Average
86,34.47,Unique,Average
87,-1.75,Core,Average
87,46.45,Accessory,Average
87,40.22,Unique,Average
88,-1.74,Core,Average
88,48.87,Accessory,Average
