1	2069
2	1589
3	1580
4	1442
5	1382
6	1356
7	1303
8	1235
9	1216
10	1189
11	1182
12	1171
13	1164
14	1132
15	1128
16	1123
17	1118
18	1113
19	1111
20	1108
21	1108
22	1108
23	1103
24	1101
25	1097
26	1028
27	1022
28	1019
29	1014
30	1012
31	1012
32	1008
33	1004
34	1002
35	963
36	962
37	962
38	962
39	961
40	957
41	957
42	954
43	951
44	919
45	919
46	916
47	913
48	910
49	910
50	908
51	908
52	908
53	908
54	908
55	907
56	906
57	905
58	902
59	902
60	902
61	901
62	901
63	900
64	900
65	900
66	900
67	898
68	880
69	880
70	880
71	880
72	880
73	876
74	874
75	873
76	873
77	869
78	869
79	869
80	868
81	868
82	868
83	868
84	868
85	865
86	864
87	858
88	857
