Number of genomes	Pan genome
7	3818	#
7	3816	#
7	3634	#
7	3788	#
7	3860	#
7	3732	#
7	3734	#
7	3739	#
7	3778	#
7	3514	#
7	3881	#
7	3673	#
7	3769	#
7	3835	#
7	3546	#
7	3788	#
7	3717	#
7	3765	#
7	3808	#
7	3912	#
8	3947	#
8	4004	#
8	3919	#
8	3966	#
8	3973	#
8	3990	#
8	4015	#
8	4018	#
8	4174	#
8	3986	#
8	4043	#
8	3741	#
8	3974	#
8	4153	#
8	4140	#
8	3983	#
8	4122	#
8	3931	#
8	4387	#
8	4006	#
8	3952	#
8	3824	#
8	3826	#
8	4122	#
8	3983	#
8	3968	#
8	3968	#
8	4013	#
8	3933	#
8	4017	#
8	3981	#
8	4000	#
8	3847	#
8	3764	#
8	3975	#
8	3878	#
8	4067	#
8	3790	#
8	3930	#
8	3988	#
8	3829	#
8	3883	#
8	3942	#
8	4047	#
8	4114	#
8	3989	#
8	3980	#
8	4031	#
8	4198	#
8	3838	#
8	4015	#
9	4239	#
9	4263	#
9	4007	#
9	4358	#
9	4224	#
9	4010	#
9	4284	#
9	4269	#
9	4187	#
9	4153	#
9	4247	#
9	4221	#
9	4237	#
9	4254	#
9	4157	#
9	4159	#
9	4137	#
9	4190	#
9	4267	#
9	4241	#
9	4239	#
9	4162	#
9	4392	#
9	4230	#
9	4037	#
9	4065	#
9	4126	#
9	4340	#
9	4193	#
9	4067	#
9	4158	#
9	4172	#
9	4255	#
9	4072	#
9	4209	#
9	4356	#
9	4114	#
9	4048	#
9	4219	#
9	4378	#
9	4316	#
9	4268	#
9	4087	#
9	4180	#
9	4046	#
9	4644	#
9	4250	#
9	4250	#
9	4295	#
9	4207	#
9	4170	#
10	4612	#
10	4508	#
10	4539	#
10	4535	#
10	4467	#
10	4636	#
10	4371	#
10	4503	#
10	4454	#
10	4557	#
10	4553	#
10	4380	#
10	4553	#
10	4705	#
10	4451	#
10	4555	#
10	4387	#
10	4523	#
10	4360	#
10	4606	#
10	4535	#
10	4607	#
10	4632	#
10	4389	#
10	4506	#
10	4403	#
10	4562	#
10	4523	#
10	4649	#
10	4555	#
10	4509	#
10	4570	#
10	4551	#
10	4557	#
10	4520	#
10	4478	#
10	4500	#
10	4569	#
10	4355	#
10	4593	#
10	4420	#
10	4388	#
10	4574	#
10	4555	#
10	4556	#
10	4614	#
10	4987	#
10	4544	#
10	4369	#
10	4501	#
10	4383	#
11	4708	#
11	4667	#
11	4689	#
11	4695	#
11	4848	#
11	4710	#
11	4759	#
11	4686	#
11	4556	#
11	4656	#
11	4545	#
11	4588	#
11	4681	#
11	4695	#
11	4750	#
11	4868	#
11	4733	#
11	4621	#
11	4755	#
11	4759	#
11	4664	#
11	4760	#
11	4680	#
11	4534	#
11	4610	#
11	4885	#
11	4590	#
11	4558	#
11	4785	#
11	4619	#
11	4779	#
11	4767	#
11	4856	#
11	4592	#
11	4631	#
11	4751	#
11	4680	#
11	4655	#
11	4751	#
11	4586	#
11	4700	#
11	4713	#
11	4722	#
11	4665	#
11	4847	#
11	4533	#
11	4763	#
11	4687	#
11	4646	#
11	4793	#
11	4623	#
12	4853	#
12	4797	#
12	4683	#
12	4942	#
12	4909	#
12	4751	#
12	4855	#
12	4941	#
12	4742	#
12	4679	#
12	4797	#
12	4800	#
12	4702	#
12	5126	#
12	4951	#
12	5001	#
12	4891	#
12	4816	#
12	5076	#
12	4736	#
12	5003	#
12	4880	#
12	4794	#
12	5049	#
12	4758	#
12	4702	#
12	4831	#
12	5004	#
12	5044	#
12	5061	#
12	5077	#
12	5130	#
12	4904	#
12	5102	#
12	4942	#
12	4882	#
12	4846	#
12	4940	#
12	4967	#
12	4686	#
12	4907	#
12	4790	#
12	4961	#
12	5000	#
12	5014	#
12	4886	#
12	5022	#
12	4762	#
12	5023	#
12	4909	#
12	5021	#
13	4875	#
13	5085	#
13	5158	#
13	5135	#
13	5003	#
13	4976	#
13	5013	#
13	5031	#
13	4974	#
13	5006	#
13	5024	#
13	4864	#
13	4768	#
13	5248	#
13	5047	#
13	4941	#
13	5035	#
13	5159	#
13	5229	#
13	5089	#
13	5027	#
13	4866	#
13	4975	#
13	4921	#
13	4859	#
13	4989	#
13	5197	#
13	5180	#
13	4804	#
13	5066	#
13	5170	#
13	5020	#
13	4703	#
13	4995	#
13	5187	#
13	4983	#
13	4951	#
13	4932	#
13	4914	#
13	4758	#
13	4919	#
13	5221	#
13	4851	#
13	4936	#
13	5027	#
13	4914	#
13	5147	#
13	4972	#
13	4955	#
13	5167	#
13	5020	#
14	5046	#
14	5019	#
14	5044	#
14	5340	#
14	4883	#
14	4940	#
14	5231	#
14	5192	#
14	5047	#
14	5307	#
14	4974	#
14	5367	#
14	5139	#
14	5330	#
14	4885	#
14	4939	#
14	5103	#
14	5187	#
14	5087	#
14	5254	#
14	4985	#
14	5200	#
14	5042	#
14	5146	#
14	5331	#
14	5006	#
14	5223	#
14	4927	#
14	5086	#
14	5154	#
14	5331	#
14	5221	#
14	5255	#
14	5065	#
14	5333	#
14	5080	#
14	5044	#
14	5037	#
14	5249	#
14	5213	#
14	4995	#
14	5379	#
14	5404	#
14	5322	#
14	4951	#
14	5217	#
14	5288	#
14	5340	#
14	5329	#
14	4941	#
14	5339	#
15	5517	#
15	5277	#
15	5284	#
15	5110	#
15	5569	#
15	5246	#
15	5224	#
15	5312	#
15	5250	#
15	5231	#
15	5155	#
15	5272	#
15	5551	#
15	5137	#
15	5421	#
15	5232	#
15	5631	#
15	5391	#
15	5116	#
15	5161	#
15	5540	#
15	5300	#
15	5364	#
15	5273	#
15	5277	#
15	5261	#
15	5310	#
15	5540	#
15	5578	#
15	5245	#
15	5213	#
15	5241	#
15	5109	#
15	5422	#
15	5248	#
15	5222	#
15	5152	#
15	5440	#
15	5360	#
15	5298	#
15	5176	#
15	5202	#
15	5262	#
15	5538	#
15	5247	#
15	5523	#
15	5129	#
15	5252	#
15	5574	#
15	5132	#
15	5390	#
16	5586	#
16	5548	#
16	5570	#
16	5643	#
16	5592	#
16	5480	#
16	5989	#
16	5536	#
16	5618	#
16	5560	#
16	5601	#
16	5476	#
16	5493	#
16	5649	#
16	5541	#
16	5604	#
16	5672	#
16	5665	#
16	5596	#
16	5574	#
16	5551	#
16	5481	#
16	5600	#
16	5488	#
16	5535	#
16	5555	#
16	5662	#
16	5558	#
16	5619	#
16	5596	#
16	5568	#
16	5542	#
16	5647	#
16	5548	#
16	5636	#
16	5566	#
16	5571	#
16	5681	#
16	5563	#
16	5475	#
16	5609	#
16	5540	#
16	5636	#
16	5541	#
16	5673	#
16	5558	#
16	5582	#
16	5632	#
16	5540	#
16	5552	#
16	5589	#
17	5619	#
17	5641	#
17	5601	#
17	5620	#
17	5709	#
17	5735	#
17	5688	#
17	5571	#
17	5706	#
17	5666	#
17	5564	#
17	5588	#
17	5710	#
17	5714	#
17	5656	#
17	5589	#
17	5630	#
17	5571	#
17	5708	#
17	5586	#
17	5596	#
17	5658	#
17	5655	#
17	5672	#
17	5590	#
17	5650	#
17	5663	#
17	5512	#
17	5669	#
17	5610	#
17	5500	#
17	5619	#
17	5719	#
17	5652	#
17	5632	#
17	5630	#
17	5766	#
17	5581	#
17	5628	#
17	5610	#
17	5551	#
17	5575	#
17	5587	#
17	5712	#
17	5571	#
17	5659	#
17	5499	#
17	5697	#
17	5696	#
17	5510	#
17	5502	#
18	5748	#
18	5684	#
18	5725	#
18	5724	#
18	5664	#
18	5730	#
18	5722	#
18	5754	#
18	5719	#
18	5737	#
18	5770	#
18	5654	#
18	5731	#
18	5806	#
18	5627	#
18	6139	#
18	5645	#
18	5766	#
18	5741	#
18	5645	#
18	5711	#
18	5662	#
18	5663	#
18	5620	#
18	5695	#
18	5647	#
18	5693	#
18	5763	#
18	5755	#
18	5768	#
18	5661	#
18	5729	#
18	5787	#
18	5721	#
18	5667	#
18	5721	#
18	5732	#
18	5754	#
18	5775	#
18	5622	#
18	5744	#
18	5637	#
18	5624	#
18	5793	#
18	5650	#
18	5622	#
18	5716	#
18	5629	#
18	5632	#
18	5700	#
18	5627	#
19	5746	#
19	5782	#
19	5638	#
19	5641	#
19	5793	#
19	5985	#
19	5850	#
19	5901	#
19	5784	#
19	5758	#
19	5757	#
19	5716	#
19	5738	#
19	5760	#
19	5817	#
19	5865	#
19	5852	#
19	5756	#
19	5782	#
19	5759	#
19	5764	#
19	5803	#
19	5725	#
19	5670	#
19	5758	#
19	5763	#
19	5669	#
19	5713	#
19	5936	#
19	5760	#
19	5640	#
19	5741	#
19	5798	#
19	5789	#
19	5759	#
19	5732	#
19	5757	#
19	5697	#
19	5811	#
19	5729	#
19	5769	#
19	6149	#
19	5680	#
19	5688	#
19	5881	#
19	5775	#
19	5842	#
19	5764	#
19	5832	#
19	5752	#
19	5777	#
20	5973	#
20	5926	#
20	6308	#
20	5824	#
20	5899	#
20	5806	#
20	5925	#
20	5805	#
20	5815	#
20	5981	#
20	5864	#
20	6025	#
20	6001	#
20	5781	#
20	5891	#
20	5876	#
20	5827	#
20	5887	#
20	5898	#
20	5902	#
20	5923	#
20	5873	#
20	5802	#
20	5785	#
20	5806	#
20	5861	#
20	5909	#
20	5850	#
20	5892	#
20	5942	#
20	5766	#
20	5777	#
20	5903	#
20	5829	#
20	5824	#
20	5887	#
20	5778	#
20	5916	#
20	5778	#
20	5899	#
20	5807	#
20	5899	#
20	5800	#
20	5864	#
20	5900	#
20	5775	#
20	5803	#
20	5894	#
20	5966	#
20	5835	#
20	5865	#
21	5898	#
21	5818	#
21	6003	#
21	5827	#
21	5811	#
21	5816	#
21	5821	#
21	5913	#
21	5833	#
21	5924	#
21	5868	#
21	5947	#
21	5940	#
21	5909	#
21	5897	#
21	5836	#
21	5909	#
21	5862	#
21	5816	#
21	5833	#
21	5866	#
21	5825	#
21	5820	#
21	5830	#
21	5903	#
21	5891	#
21	5925	#
21	5902	#
21	5841	#
21	5877	#
21	5832	#
21	6012	#
21	5918	#
21	5900	#
21	5837	#
21	5878	#
21	5842	#
21	5981	#
21	5819	#
21	5818	#
21	6001	#
21	5922	#
21	5820	#
21	5895	#
21	5966	#
21	5902	#
21	5831	#
21	5962	#
21	5904	#
21	5896	#
21	5904	#
22	5845	#
22	5917	#
22	5917	#
22	5833	#
22	5933	#
22	5911	#
22	5821	#
22	5861	#
22	5909	#
22	5892	#
22	5845	#
22	5823	#
22	5925	#
22	5912	#
22	5953	#
22	5882	#
22	6034	#
22	5860	#
22	5941	#
22	5943	#
22	5909	#
22	5912	#
22	5826	#
22	6003	#
22	5909	#
22	5821	#
22	5915	#
22	5942	#
22	5914	#
22	5843	#
22	5825	#
22	5910	#
22	5847	#
22	5918	#
22	5820	#
22	5943	#
22	5895	#
22	5961	#
22	5822	#
22	5911	#
22	5900	#
22	5939	#
22	5917	#
22	5819	#
22	5881	#
22	6326	#
22	5968	#
22	5904	#
22	5918	#
22	5820	#
22	5926	#
23	5862	#
23	6000	#
23	5848	#
23	5911	#
23	5848	#
23	5936	#
23	5844	#
23	5847	#
23	5993	#
23	5905	#
23	5912	#
23	5846	#
23	5827	#
23	6036	#
23	5846	#
23	5935	#
23	5845	#
23	5893	#
23	5824	#
23	5962	#
23	5945	#
23	5942	#
23	5919	#
23	6066	#
23	5847	#
23	5834	#
23	5896	#
23	5883	#
23	5968	#
23	5926	#
23	5966	#
23	5977	#
23	5944	#
23	5944	#
23	5883	#
23	5823	#
23	5863	#
23	5924	#
23	5824	#
23	5846	#
23	5932	#
23	5906	#
23	5949	#
23	6044	#
23	6027	#
23	6016	#
23	5871	#
23	5940	#
23	5910	#
23	5906	#
23	5884	#
24	5850	#
24	5935	#
24	5909	#
24	5960	#
24	5988	#
24	5848	#
24	5937	#
24	6008	#
24	5865	#
24	5906	#
24	5931	#
24	6031	#
24	5961	#
24	6023	#
24	5959	#
24	5983	#
24	5908	#
24	5847	#
24	5945	#
24	5973	#
24	5857	#
24	5848	#
24	5987	#
24	5939	#
24	5963	#
24	5902	#
24	5926	#
24	5845	#
24	5943	#
24	5847	#
24	5856	#
24	6042	#
24	5966	#
24	5967	#
24	5995	#
24	5921	#
24	5935	#
24	5860	#
24	5903	#
24	6368	#
24	5970	#
24	5939	#
24	5970	#
24	5873	#
24	5847	#
24	5849	#
24	5942	#
24	5850	#
24	5964	#
24	5936	#
24	5886	#
25	5886	#
25	6001	#
25	6060	#
25	5871	#
25	5891	#
25	5984	#
25	5932	#
25	5990	#
25	5888	#
25	5963	#
25	5900	#
25	6008	#
25	6107	#
25	5993	#
25	5874	#
25	5957	#
25	5906	#
25	6035	#
25	6011	#
25	5893	#
25	5888	#
25	5977	#
25	5962	#
25	5985	#
25	5960	#
25	5946	#
25	5945	#
25	5975	#
25	6005	#
25	5996	#
25	5912	#
25	5972	#
25	5964	#
25	5966	#
25	5964	#
25	6376	#
25	5873	#
25	5961	#
25	6003	#
25	6094	#
25	5943	#
25	5928	#
25	6031	#
25	5875	#
25	6064	#
25	5874	#
25	6034	#
25	5914	#
25	5967	#
25	5975	#
25	5976	#
26	6555	#
26	6495	#
26	6037	#
26	5922	#
26	6472	#
26	6033	#
26	6388	#
26	6437	#
26	6009	#
26	6383	#
26	6437	#
26	6380	#
26	6533	#
26	6473	#
26	5997	#
26	5992	#
26	6550	#
26	6034	#
26	6036	#
26	5961	#
26	6102	#
26	6487	#
26	6378	#
26	6001	#
26	6027	#
26	5912	#
26	6048	#
26	5914	#
26	5915	#
26	5917	#
26	6378	#
26	6381	#
26	6507	#
26	5932	#
26	6057	#
26	5913	#
26	6497	#
26	6468	#
26	6027	#
26	6016	#
26	5940	#
26	6468	#
26	5922	#
26	6581	#
26	6001	#
26	6462	#
26	6480	#
26	5932	#
26	6416	#
26	6379	#
26	6447	#
27	6124	#
27	6011	#
27	6013	#
27	6418	#
27	6532	#
27	6417	#
27	6418	#
27	6475	#
27	6129	#
27	6101	#
27	6506	#
27	6519	#
27	6107	#
27	6527	#
27	6128	#
27	6533	#
27	6068	#
27	6107	#
27	6530	#
27	6513	#
27	6513	#
27	6153	#
27	6016	#
27	6064	#
27	6421	#
27	6493	#
27	6506	#
27	6507	#
27	6106	#
27	6016	#
27	6497	#
27	6555	#
27	6435	#
27	6012	#
27	6170	#
27	6098	#
27	6113	#
27	6145	#
27	6475	#
27	6019	#
27	6442	#
27	6098	#
27	6417	#
27	6010	#
27	6546	#
27	6619	#
27	6536	#
27	6099	#
27	6510	#
27	6535	#
27	6507	#
28	6514	#
28	6572	#
28	6485	#
28	6617	#
28	6576	#
28	6536	#
28	6714	#
28	6650	#
28	6566	#
28	6478	#
28	6688	#
28	6513	#
28	6482	#
28	6477	#
28	6646	#
28	6622	#
28	6623	#
28	6494	#
28	6565	#
28	6556	#
28	6602	#
28	6512	#
28	6565	#
28	6513	#
28	6518	#
28	6608	#
28	6682	#
28	6519	#
28	6592	#
28	6606	#
28	6678	#
28	6570	#
28	6614	#
28	6602	#
28	6522	#
28	6654	#
28	6511	#
28	6529	#
28	6596	#
28	6561	#
28	6593	#
28	6572	#
28	6518	#
28	6514	#
28	6588	#
28	6628	#
28	6592	#
28	6638	#
28	6523	#
28	6629	#
28	6588	#
29	6572	#
29	6829	#
29	6577	#
29	6612	#
29	6570	#
29	6707	#
29	6646	#
29	6655	#
29	6717	#
29	6659	#
29	6709	#
29	6577	#
29	6764	#
29	6743	#
29	6628	#
29	6667	#
29	6686	#
29	6769	#
29	6572	#
29	6708	#
29	6714	#
29	6672	#
29	6712	#
29	6688	#
29	6659	#
29	6637	#
29	6572	#
29	6647	#
29	6571	#
29	6575	#
29	6570	#
29	6679	#
29	6646	#
29	6679	#
29	6685	#
29	6744	#
29	6719	#
29	6672	#
29	6713	#
29	6589	#
29	6627	#
29	6589	#
29	6735	#
29	6673	#
29	6716	#
29	6661	#
29	6595	#
29	6627	#
29	6664	#
29	6773	#
29	6630	#
30	6699	#
30	6888	#
30	6837	#
30	6658	#
30	6709	#
30	6767	#
30	6823	#
30	6771	#
30	6710	#
30	6670	#
30	6726	#
30	6666	#
30	6686	#
30	6580	#
30	6670	#
30	6618	#
30	6776	#
30	6696	#
30	6697	#
30	6776	#
30	6705	#
30	6771	#
30	6811	#
30	6777	#
30	6690	#
30	6575	#
30	6800	#
30	6823	#
30	6691	#
30	6573	#
30	6693	#
30	6777	#
30	6744	#
30	6758	#
30	6618	#
30	6737	#
30	6676	#
30	6860	#
30	6802	#
30	6828	#
30	6682	#
30	6763	#
30	6793	#
30	6654	#
30	6688	#
30	6803	#
30	6661	#
30	6632	#
30	6664	#
30	6688	#
30	6688	#
31	6804	#
31	6796	#
31	6778	#
31	6741	#
31	6776	#
31	6690	#
31	6692	#
31	6814	#
31	6803	#
31	6832	#
31	6690	#
31	6697	#
31	6699	#
31	6860	#
31	6781	#
31	6761	#
31	6700	#
31	6693	#
31	6690	#
31	6806	#
31	6732	#
31	6775	#
31	6692	#
31	6782	#
31	6734	#
31	6804	#
31	6689	#
31	6766	#
31	6776	#
31	6746	#
31	6694	#
31	6689	#
31	6774	#
31	6779	#
31	6734	#
31	6779	#
31	6693	#
31	6826	#
31	6691	#
31	6779	#
31	6770	#
31	6740	#
31	6733	#
31	6797	#
31	6696	#
31	6694	#
31	6814	#
31	6778	#
31	6780	#
31	6708	#
31	6700	#
32	6794	#
32	6716	#
32	6727	#
32	6715	#
32	6711	#
32	6765	#
32	6780	#
32	6809	#
32	6798	#
32	6789	#
32	6815	#
32	6799	#
32	6695	#
32	6895	#
32	6809	#
32	6807	#
32	6696	#
32	6808	#
32	6800	#
32	6695	#
32	6850	#
32	6807	#
32	6784	#
32	6867	#
32	6844	#
32	6792	#
32	6770	#
32	6863	#
32	6777	#
32	6697	#
32	6804	#
32	6712	#
32	6814	#
32	6765	#
32	6704	#
32	6859	#
32	6700	#
32	6789	#
32	6782	#
32	6845	#
32	6778	#
32	6798	#
32	6877	#
32	6750	#
32	6751	#
32	6795	#
32	6822	#
32	6810	#
32	6909	#
32	6698	#
32	6695	#
33	6912	#
33	6715	#
33	6898	#
33	6882	#
33	6885	#
33	6798	#
33	6755	#
33	6828	#
33	6907	#
33	6934	#
33	6754	#
33	6752	#
33	6885	#
33	6713	#
33	6848	#
33	6800	#
33	6877	#
33	6818	#
33	6895	#
33	6804	#
33	6802	#
33	6801	#
33	6836	#
33	6801	#
33	6866	#
33	6783	#
33	6730	#
33	6713	#
33	6795	#
33	6718	#
33	6784	#
33	6807	#
33	6788	#
33	6788	#
33	6790	#
33	6762	#
33	6734	#
33	6807	#
33	6853	#
33	6871	#
33	6768	#
33	6812	#
33	6716	#
33	6826	#
33	6783	#
33	6797	#
33	6712	#
33	6868	#
33	6825	#
33	6873	#
33	6817	#
34	6884	#
34	6901	#
34	6889	#
34	6910	#
34	6910	#
34	6891	#
34	6803	#
34	6903	#
34	6885	#
34	6888	#
34	6847	#
34	6891	#
34	6903	#
34	6801	#
34	6901	#
34	6939	#
34	6878	#
34	6998	#
34	6844	#
34	6797	#
34	6903	#
34	6896	#
34	6798	#
34	6800	#
34	6914	#
34	6805	#
34	6858	#
34	6801	#
34	6880	#
34	6851	#
34	6937	#
34	6803	#
34	6968	#
34	6972	#
34	6895	#
34	6812	#
34	6879	#
34	6816	#
34	6921	#
34	6801	#
34	6808	#
34	6804	#
34	6966	#
34	6882	#
34	6900	#
34	6884	#
34	6933	#
34	6886	#
34	6882	#
34	6946	#
34	6885	#
35	6972	#
35	6888	#
35	6926	#
35	6978	#
35	6970	#
35	6888	#
35	6998	#
35	6964	#
35	6995	#
35	6968	#
35	6986	#
35	6971	#
35	7010	#
35	6927	#
35	6886	#
35	6973	#
35	6969	#
35	6986	#
35	7051	#
35	6891	#
35	7001	#
35	7026	#
35	7010	#
35	6990	#
35	6888	#
35	7089	#
35	6997	#
35	6973	#
35	7047	#
35	7101	#
35	7113	#
35	7068	#
35	6909	#
35	6997	#
35	7064	#
35	7068	#
35	6975	#
35	6968	#
35	7051	#
35	6969	#
35	6890	#
35	6929	#
35	6967	#
35	7083	#
35	7055	#
35	6969	#
35	6972	#
35	6969	#
35	6886	#
35	7018	#
35	6889	#
36	6972	#
36	6975	#
36	6889	#
36	7117	#
36	6928	#
36	7096	#
36	7054	#
36	6893	#
36	7053	#
36	7093	#
36	7151	#
36	7060	#
36	7130	#
36	6989	#
36	7173	#
36	6932	#
36	7147	#
36	7071	#
36	6981	#
36	7056	#
36	6973	#
36	6894	#
36	6993	#
36	7137	#
36	7184	#
36	6889	#
36	7128	#
36	7064	#
36	7100	#
36	7185	#
36	6989	#
36	7147	#
36	7133	#
36	7055	#
36	6938	#
36	7060	#
36	7001	#
36	6896	#
36	7055	#
36	7076	#
36	6970	#
36	7160	#
36	6896	#
36	7134	#
36	7127	#
36	7142	#
36	7012	#
36	7141	#
36	7134	#
36	7220	#
36	7160	#
37	7134	#
37	7134	#
37	7098	#
37	7137	#
37	7163	#
37	7176	#
37	7137	#
37	7154	#
37	7184	#
37	7063	#
37	7154	#
37	7173	#
37	7133	#
37	7138	#
37	7099	#
37	7145	#
37	7187	#
37	7162	#
37	7127	#
37	7130	#
37	7130	#
37	7131	#
37	7142	#
37	7170	#
37	7154	#
37	7151	#
37	7199	#
37	7103	#
37	7054	#
37	7144	#
37	7060	#
37	7135	#
37	7093	#
37	7111	#
37	7079	#
37	7164	#
37	7100	#
37	7060	#
37	7057	#
37	7188	#
37	7141	#
37	7095	#
37	7106	#
37	7058	#
37	7074	#
37	7223	#
37	7130	#
37	7103	#
37	7136	#
37	7150	#
37	7147	#
38	7106	#
38	7172	#
38	7061	#
38	7142	#
38	7154	#
38	7098	#
38	7119	#
38	7063	#
38	7167	#
38	7136	#
38	7103	#
38	7058	#
38	7144	#
38	7057	#
38	7139	#
38	7170	#
38	7068	#
38	7079	#
38	7130	#
38	7060	#
38	7058	#
38	7111	#
38	7187	#
38	7144	#
38	7154	#
38	7059	#
38	7155	#
38	7170	#
38	7143	#
38	7139	#
38	7138	#
38	7162	#
38	7150	#
38	7130	#
38	7188	#
38	7099	#
38	7056	#
38	7074	#
38	7067	#
38	7079	#
38	7096	#
38	7159	#
38	7150	#
38	7062	#
38	7137	#
38	7140	#
38	7199	#
38	7137	#
38	7223	#
38	7061	#
38	7163	#
39	7081	#
39	7155	#
39	7111	#
39	7062	#
39	7146	#
39	7149	#
39	7175	#
39	7142	#
39	7103	#
39	7070	#
39	7068	#
39	7063	#
39	7061	#
39	7172	#
39	7157	#
39	7139	#
39	7143	#
39	7072	#
39	7160	#
39	7162	#
39	7103	#
39	7108	#
39	7121	#
39	7062	#
39	7141	#
39	7145	#
39	7125	#
39	7170	#
39	7150	#
39	7183	#
39	7063	#
39	7167	#
39	7143	#
39	7206	#
39	7152	#
39	7061	#
39	7110	#
39	7144	#
39	7079	#
39	7119	#
39	7192	#
39	7149	#
39	7100	#
39	7144	#
39	7068	#
39	7067	#
39	7164	#
39	7143	#
39	7181	#
39	7144	#
39	7063	#
40	7300	#
40	7151	#
40	7156	#
40	7108	#
40	7240	#
40	7165	#
40	7151	#
