1	2069
2	2443
3	2461
4	2909
5	3210
6	3512
7	3815
8	4175
9	4347
10	4555
11	4679
12	4857
13	5086
14	5418
15	5441
16	5499
17	5620
18	5757
19	5802
20	5817
21	5819
22	5821
23	5846
24	5872
25	5913
26	6417
27	6512
28	6571
29	6687
30	6690
31	6694
32	6712
33	6802
34	6887
35	7054
36	7057
37	7057
38	7062
39	7069
40	7166
41	7295
42	7362
43	7418
44	7497
45	7497
46	7514
47	7553
48	7660
49	7758
50	7804
51	7804
52	7844
53	7866
54	7994
55	8071
56	8098
57	8103
58	8108
59	8110
60	8118
61	8124
62	8132
63	8164
64	8165
65	8166
66	8173
67	8265
68	8386
69	8424
70	8424
71	8425
72	8489
73	8543
74	8604
75	8676
76	8715
77	8859
78	8887
79	8896
80	8898
81	8899
82	8914
83	8922
84	8944
85	9025
86	9091
87	9150
88	9206
