1	2038
2	1684
3	1681
4	1581
5	1520
6	1488
7	1445
8	1399
9	1378
10	1358
11	1351
12	1341
13	1330
14	1297
15	1295
16	1292
17	1289
18	1282
19	1279
20	1277
21	1277
22	1277
23	1276
24	1276
25	1272
26	1204
27	1198
28	1192
29	1189
30	1187
31	1187
32	1182
33	1177
34	1176
35	1140
36	1139
37	1139
38	1139
39	1139
40	1137
41	1136
42	1132
43	1127
44	1107
45	1107
46	1105
47	1102
48	1099
49	1096
50	1094
51	1094
52	1094
53	1094
54	1094
55	1092
56	1090
57	1090
58	1088
59	1088
60	1088
61	1088
62	1088
63	1086
64	1086
65	1086
66	1086
67	1083
68	1061
69	1061
70	1061
71	1061
72	1061
73	1055
74	1053
75	1051
76	1050
77	1045
78	1044
79	1044
80	1044
81	1044
82	1044
83	1044
84	1044
85	1043
86	1041
87	1037
88	1034
