Number of genomes	Core genome
22	1274	#
22	1271	#
22	1262	#
22	1274	#
22	1276	#
22	1272	#
22	1272	#
22	1273	#
22	1250	#
22	1274	#
23	1270	#
23	1273	#
23	1270	#
23	1269	#
23	1275	#
23	1269	#
23	1262	#
23	1275	#
23	1272	#
23	1272	#
23	1275	#
23	1275	#
23	1275	#
23	1276	#
23	1276	#
23	1274	#
23	1267	#
23	1273	#
23	1276	#
23	1275	#
23	1262	#
24	1224	#
24	1272	#
24	1275	#
24	1276	#
24	1272	#
24	1227	#
24	1275	#
24	1276	#
24	1271	#
24	1236	#
24	1276	#
24	1269	#
24	1270	#
24	1271	#
24	1262	#
24	1276	#
24	1268	#
24	1274	#
24	1273	#
24	1270	#
24	1270	#
25	1275	#
25	1269	#
25	1274	#
25	1267	#
25	1271	#
25	1271	#
25	1269	#
25	1268	#
25	1232	#
25	1273	#
25	1268	#
25	1267	#
25	1270	#
25	1261	#
25	1269	#
25	1270	#
25	1275	#
25	1274	#
25	1206	#
25	1269	#
25	1265	#
26	1202	#
26	1267	#
26	1203	#
26	1204	#
26	1271	#
26	1200	#
26	1203	#
26	1265	#
26	1206	#
26	1206	#
26	1202	#
26	1205	#
26	1258	#
26	1266	#
26	1267	#
26	1201	#
26	1271	#
26	1267	#
26	1172	#
26	1206	#
26	1257	#
27	1261	#
27	1257	#
27	1259	#
27	1202	#
27	1202	#
27	1261	#
27	1203	#
27	1258	#
27	1201	#
27	1259	#
27	1263	#
27	1199	#
27	1263	#
27	1201	#
27	1202	#
27	1215	#
27	1163	#
27	1200	#
27	1197	#
27	1263	#
27	1260	#
28	1196	#
28	1197	#
28	1196	#
28	1191	#
28	1191	#
28	1193	#
28	1197	#
28	1195	#
28	1163	#
28	1174	#
28	1197	#
28	1196	#
28	1193	#
28	1193	#
28	1192	#
28	1196	#
28	1196	#
28	1188	#
28	1195	#
28	1195	#
28	1193	#
29	1190	#
29	1190	#
29	1191	#
29	1188	#
29	1189	#
29	1192	#
29	1193	#
29	1191	#
29	1192	#
29	1188	#
29	1190	#
29	1191	#
29	1185	#
29	1186	#
29	1191	#
29	1194	#
29	1191	#
29	1186	#
29	1190	#
29	1187	#
29	1194	#
30	1187	#
30	1186	#
30	1178	#
30	1188	#
30	1188	#
30	1183	#
30	1182	#
30	1187	#
30	1186	#
30	1186	#
30	1186	#
30	1188	#
30	1188	#
30	1186	#
30	1189	#
30	1184	#
30	1189	#
30	1185	#
30	1154	#
30	1189	#
30	1183	#
31	1184	#
31	1186	#
31	1165	#
31	1182	#
31	1182	#
31	1184	#
31	1184	#
31	1187	#
31	1186	#
31	1183	#
31	1184	#
31	1185	#
31	1185	#
31	1186	#
31	1183	#
31	1154	#
31	1151	#
31	1183	#
31	1185	#
31	1185	#
31	1184	#
32	1152	#
32	1181	#
32	1179	#
32	1179	#
32	1181	#
32	1184	#
32	1180	#
32	1179	#
32	1185	#
32	1186	#
32	1175	#
32	1180	#
32	1144	#
32	1186	#
32	1149	#
32	1176	#
32	1158	#
32	1182	#
32	1185	#
32	1149	#
32	1183	#
33	1178	#
33	1142	#
33	1181	#
33	1181	#
33	1178	#
33	1180	#
33	1177	#
33	1179	#
33	1180	#
33	1181	#
33	1178	#
33	1175	#
33	1177	#
33	1175	#
33	1179	#
33	1175	#
33	1180	#
33	1141	#
33	1179	#
33	1180	#
33	1180	#
34	1176	#
34	1171	#
34	1176	#
34	1173	#
34	1153	#
34	1178	#
34	1175	#
34	1170	#
34	1144	#
34	1143	#
34	1175	#
34	1176	#
34	1174	#
34	1176	#
34	1180	#
34	1172	#
34	1174	#
34	1170	#
34	1170	#
34	1173	#
34	1176	#
35	1175	#
35	1175	#
35	1173	#
35	1175	#
35	1172	#
35	1137	#
35	1172	#
35	1138	#
35	1136	#
35	1118	#
35	1175	#
35	1171	#
35	1143	#
35	1172	#
35	1175	#
35	1140	#
35	1173	#
35	1138	#
35	1172	#
35	1136	#
35	1174	#
36	1139	#
36	1168	#
36	1174	#
36	1139	#
36	1139	#
36	1136	#
36	1135	#
36	1171	#
36	1139	#
36	1174	#
36	1173	#
36	1134	#
36	1137	#
36	1174	#
36	1137	#
36	1172	#
36	1136	#
36	1136	#
36	1134	#
36	1139	#
36	1139	#
37	1133	#
37	1135	#
37	1136	#
37	1139	#
37	1138	#
37	1138	#
37	1136	#
37	1138	#
37	1138	#
37	1136	#
37	1139	#
37	1136	#
37	1137	#
37	1135	#
37	1137	#
37	1139	#
37	1136	#
37	1136	#
37	1135	#
37	1116	#
37	1133	#
38	1136	#
38	1133	#
38	1138	#
38	1135	#
38	1136	#
38	1136	#
38	1138	#
38	1138	#
38	1138	#
38	1135	#
38	1138	#
38	1135	#
38	1133	#
38	1134	#
38	1138	#
38	1135	#
38	1136	#
38	1132	#
38	1118	#
38	1136	#
38	1136	#
39	1138	#
39	1137	#
39	1138	#
39	1136	#
39	1138	#
39	1133	#
39	1135	#
39	1136	#
39	1138	#
39	1138	#
39	1136	#
39	1138	#
39	1136	#
39	1134	#
39	1134	#
39	1134	#
39	1133	#
39	1136	#
39	1135	#
39	1138	#
39	1135	#
40	1136	#
40	1136	#
40	1134	#
40	1133	#
40	1136	#
40	1133	#
40	1132	#
40	1136	#
40	1135	#
40	1138	#
40	1133	#
40	1132	#
40	1118	#
40	1133	#
40	1136	#
40	1133	#
40	1136	#
40	1137	#
40	1134	#
40	1138	#
40	1136	#
41	1134	#
41	1136	#
41	1133	#
41	1135	#
41	1136	#
41	1133	#
41	1131	#
41	1136	#
41	1136	#
41	1136	#
41	1136	#
41	1134	#
41	1131	#
41	1136	#
41	1133	#
41	1134	#
41	1135	#
41	1136	#
41	1134	#
41	1133	#
41	1116	#
42	1135	#
42	1135	#
42	1132	#
42	1127	#
42	1135	#
42	1130	#
42	1132	#
42	1129	#
42	1135	#
42	1135	#
42	1133	#
42	1134	#
42	1132	#
42	1135	#
42	1133	#
42	1135	#
42	1130	#
42	1133	#
42	1135	#
42	1132	#
42	1127	#
43	1126	#
43	1130	#
43	1128	#
43	1129	#
43	1131	#
43	1131	#
43	1131	#
43	1130	#
43	1131	#
43	1131	#
43	1130	#
43	1130	#
43	1127	#
43	1127	#
43	1131	#
43	1128	#
43	1128	#
43	1111	#
43	1129	#
43	1128	#
43	1128	#
44	1126	#
44	1126	#
44	1126	#
44	1126	#
44	1125	#
44	1126	#
44	1111	#
44	1104	#
44	1108	#
44	1111	#
44	1124	#
44	1126	#
44	1111	#
44	1126	#
44	1109	#
44	1107	#
44	1123	#
44	1124	#
44	1123	#
44	1107	#
44	1124	#
45	1104	#
45	1104	#
45	1104	#
45	1104	#
45	1102	#
45	1122	#
45	1125	#
45	1100	#
45	1126	#
45	1123	#
45	1103	#
45	1104	#
45	1106	#
45	1104	#
45	1106	#
45	1123	#
45	1106	#
45	1106	#
45	1084	#
45	1126	#
45	1106	#
46	1104	#
46	1101	#
46	1101	#
46	1106	#
46	1103	#
46	1106	#
46	1101	#
46	1100	#
46	1104	#
46	1104	#
46	1104	#
46	1106	#
46	1103	#
46	1105	#
46	1104	#
46	1104	#
46	1101	#
46	1102	#
46	1106	#
46	1104	#
46	1103	#
47	1104	#
47	1102	#
47	1103	#
47	1102	#
47	1101	#
47	1100	#
47	1102	#
47	1101	#
47	1100	#
47	1099	#
47	1104	#
47	1102	#
47	1104	#
47	1103	#
47	1098	#
47	1103	#
47	1104	#
47	1100	#
47	1101	#
47	1100	#
47	1103	#
48	1099	#
48	1079	#
48	1079	#
48	1095	#
48	1101	#
48	1101	#
48	1101	#
48	1101	#
48	1096	#
48	1101	#
48	1101	#
48	1100	#
48	1098	#
48	1101	#
48	1099	#
48	1099	#
48	1099	#
48	1101	#
48	1098	#
48	1099	#
48	1099	#
49	1098	#
49	1097	#
49	1093	#
49	1098	#
49	1096	#
49	1096	#
49	1098	#
49	1095	#
49	1095	#
49	1095	#
49	1097	#
49	1098	#
49	1096	#
49	1098	#
49	1096	#
49	1098	#
49	1098	#
49	1096	#
49	1098	#
49	1098	#
49	1098	#
50	1096	#
50	1095	#
50	1096	#
50	1093	#
50	1095	#
50	1094	#
50	1094	#
50	1092	#
50	1093	#
50	1093	#
50	1093	#
50	1096	#
50	1096	#
50	1096	#
50	1090	#
50	1094	#
50	1094	#
50	1095	#
50	1096	#
50	1093	#
50	1094	#
51	1093	#
51	1089	#
51	1091	#
51	1093	#
51	1093	#
51	1093	#
51	1095	#
51	1093	#
51	1091	#
51	1090	#
51	1093	#
51	1092	#
51	1091	#
51	1091	#
51	1090	#
51	1093	#
51	1073	#
51	1093	#
51	1095	#
51	1095	#
51	1071	#
52	1093	#
52	1093	#
52	1092	#
52	1071	#
52	1093	#
52	1091	#
52	1091	#
52	1093	#
52	1093	#
52	1093	#
52	1071	#
52	1093	#
52	1091	#
52	1087	#
52	1093	#
52	1091	#
52	1091	#
52	1090	#
52	1093	#
52	1093	#
52	1091	#
53	1093	#
53	1087	#
53	1093	#
53	1093	#
53	1091	#
53	1093	#
53	1093	#
53	1093	#
53	1091	#
53	1088	#
53	1091	#
53	1091	#
53	1091	#
53	1071	#
53	1091	#
53	1093	#
53	1090	#
53	1090	#
53	1093	#
53	1091	#
53	1090	#
54	1071	#
54	1071	#
54	1091	#
54	1093	#
54	1093	#
54	1091	#
54	1088	#
54	1092	#
54	1093	#
54	1087	#
54	1088	#
54	1091	#
54	1093	#
54	1090	#
54	1090	#
54	1090	#
54	1092	#
54	1093	#
54	1090	#
54	1093	#
54	1091	#
55	1093	#
55	1091	#
55	1089	#
55	1091	#
55	1091	#
55	1093	#
55	1090	#
55	1090	#
55	1093	#
55	1091	#
55	1091	#
55	1091	#
55	1090	#
55	1088	#
55	1091	#
55	1088	#
55	1093	#
55	1089	#
55	1093	#
55	1091	#
55	1093	#
56	1091	#
56	1089	#
56	1068	#
56	1089	#
56	1090	#
56	1091	#
56	1090	#
56	1091	#
56	1089	#
56	1088	#
56	1091	#
56	1090	#
56	1091	#
56	1088	#
56	1089	#
56	1088	#
56	1090	#
56	1091	#
56	1086	#
56	1090	#
56	1089	#
57	1087	#
57	1089	#
57	1089	#
57	1089	#
57	1089	#
57	1084	#
57	1087	#
57	1089	#
57	1089	#
57	1089	#
57	1089	#
57	1084	#
57	1086	#
57	1083	#
57	1089	#
57	1087	#
57	1088	#
57	1089	#
57	1088	#
57	1083	#
57	1087	#
58	1084	#
58	1089	#
58	1087	#
58	1082	#
58	1089	#
58	1084	#
58	1081	#
58	1089	#
58	1067	#
58	1088	#
58	1089	#
58	1088	#
58	1087	#
58	1065	#
58	1086	#
58	1089	#
58	1089	#
58	1085	#
58	1087	#
58	1087	#
58	1087	#
59	1082	#
59	1065	#
59	1085	#
59	1084	#
59	1088	#
59	1087	#
59	1086	#
59	1089	#
59	1087	#
59	1087	#
59	1087	#
59	1089	#
59	1083	#
59	1087	#
59	1087	#
59	1086	#
59	1085	#
59	1087	#
59	1087	#
59	1088	#
59	1089	#
60	1085	#
60	1082	#
60	1082	#
60	1087	#
60	1087	#
60	1087	#
60	1084	#
60	1087	#
60	1081	#
60	1085	#
60	1087	#
60	1087	#
60	1084	#
60	1087	#
60	1087	#
60	1087	#
60	1087	#
60	1087	#
60	1087	#
60	1087	#
60	1085	#
61	1087	#
61	1086	#
61	1086	#
61	1087	#
61	1085	#
61	1084	#
61	1087	#
61	1087	#
61	1086	#
61	1087	#
61	1087	#
61	1087	#
61	1087	#
61	1085	#
61	1085	#
61	1087	#
61	1087	#
61	1087	#
61	1085	#
61	1084	#
61	1081	#
62	1087	#
62	1086	#
62	1085	#
62	1082	#
62	1087	#
62	1082	#
62	1081	#
62	1087	#
62	1087	#
62	1087	#
62	1086	#
62	1087	#
62	1085	#
62	1087	#
62	1087	#
62	1084	#
62	1087	#
62	1087	#
62	1085	#
62	1082	#
62	1085	#
63	1084	#
63	1085	#
63	1084	#
63	1087	#
63	1083	#
63	1082	#
63	1085	#
63	1085	#
63	1080	#
63	1087	#
63	1087	#
63	1085	#
63	1082	#
63	1085	#
63	1087	#
63	1087	#
63	1083	#
63	1087	#
63	1086	#
63	1084	#
63	1087	#
64	1086	#
64	1087	#
64	1086	#
64	1087	#
64	1087	#
64	1083	#
64	1084	#
64	1083	#
64	1087	#
64	1085	#
64	1082	#
64	1084	#
64	1085	#
64	1087	#
64	1085	#
64	1082	#
64	1087	#
64	1083	#
64	1085	#
64	1087	#
64	1079	#
65	1085	#
65	1063	#
65	1080	#
65	1085	#
65	1085	#
65	1085	#
65	1085	#
65	1085	#
65	1083	#
65	1082	#
65	1085	#
65	1083	#
65	1085	#
65	1085	#
65	1085	#
65	1084	#
65	1085	#
65	1085	#
65	1084	#
65	1080	#
65	1084	#
66	1085	#
66	1085	#
66	1085	#
66	1079	#
66	1080	#
66	1083	#
66	1084	#
66	1085	#
66	1080	#
66	1084	#
66	1063	#
66	1085	#
66	1083	#
66	1082	#
66	1083	#
66	1080	#
66	1084	#
66	1085	#
66	1085	#
66	1084	#
66	1084	#
67	1082	#
67	1083	#
67	1085	#
67	1081	#
67	1085	#
67	1079	#
67	1084	#
67	1085	#
67	1085	#
67	1082	#
67	1082	#
67	1060	#
67	1083	#
67	1080	#
67	1082	#
67	1082	#
67	1085	#
67	1084	#
67	1080	#
67	1082	#
67	1077	#
68	1076	#
68	1080	#
68	1062	#
68	1082	#
68	1082	#
68	1063	#
68	1063	#
68	1060	#
68	1061	#
68	1085	#
68	1082	#
68	1063	#
68	1081	#
68	1081	#
68	1082	#
68	1082	#
68	1063	#
68	1080	#
68	1063	#
68	1082	#
68	1061	#
69	1082	#
69	1056	#
69	1080	#
69	1055	#
69	1082	#
69	1082	#
69	1058	#
69	1060	#
69	1060	#
69	1060	#
69	1060	#
69	1082	#
69	1080	#
69	1060	#
69	1082	#
69	1082	#
69	1059	#
69	1081	#
69	1077	#
69	1081	#
69	1076	#
70	1058	#
70	1060	#
70	1060	#
70	1058	#
70	1059	#
70	1054	#
70	1054	#
70	1059	#
70	1057	#
70	1059	#
70	1060	#
70	1060	#
70	1060	#
70	1060	#
70	1060	#
70	1060	#
70	1055	#
70	1056	#
70	1059	#
70	1056	#
70	1060	#
71	1060	#
71	1058	#
71	1059	#
71	1055	#
71	1059	#
71	1060	#
71	1060	#
71	1060	#
71	1056	#
71	1060	#
71	1060	#
71	1058	#
71	1060	#
71	1060	#
71	1058	#
71	1058	#
71	1057	#
71	1059	#
71	1058	#
71	1060	#
71	1054	#
72	1056	#
72	1060	#
72	1054	#
72	1060	#
72	1059	#
72	1060	#
72	1054	#
72	1059	#
72	1060	#
72	1054	#
72	1049	#
72	1060	#
72	1060	#
72	1052	#
72	1059	#
72	1060	#
72	1060	#
72	1060	#
72	1060	#
72	1055	#
72	1057	#
73	1053	#
73	1060	#
73	1060	#
73	1054	#
73	1058	#
73	1053	#
73	1050	#
73	1057	#
73	1058	#
73	1060	#
73	1058	#
73	1057	#
73	1054	#
73	1055	#
73	1058	#
73	1059	#
73	1054	#
73	1054	#
73	1052	#
73	1054	#
73	1056	#
74	1058	#
74	1054	#
74	1054	#
74	1057	#
74	1058	#
74	1054	#
74	1057	#
74	1058	#
74	1052	#
74	1058	#
74	1053	#
74	1057	#
74	1057	#
74	1057	#
74	1058	#
74	1054	#
74	1058	#
74	1051	#
74	1058	#
74	1054	#
74	1057	#
75	1052	#
75	1047	#
75	1053	#
75	1051	#
75	1053	#
75	1052	#
75	1051	#
75	1050	#
75	1051	#
75	1053	#
75	1051	#
75	1049	#
75	1052	#
75	1049	#
75	1053	#
75	1052	#
75	1050	#
75	1047	#
75	1049	#
75	1050	#
75	1048	#
76	1050	#
76	1045	#
76	1051	#
76	1047	#
76	1047	#
76	1047	#
76	1047	#
76	1050	#
76	1043	#
76	1051	#
76	1049	#
76	1046	#
76	1044	#
76	1051	#
76	1050	#
76	1051	#
76	1049	#
76	1050	#
76	1046	#
76	1051	#
76	1045	#
77	1049	#
77	1049	#
77	1048	#
77	1049	#
77	1050	#
77	1044	#
77	1049	#
77	1050	#
77	1049	#
77	1041	#
77	1049	#
77	1049	#
77	1050	#
77	1045	#
77	1046	#
77	1045	#
77	1049	#
77	1048	#
77	1046	#
77	1047	#
77	1043	#
78	1049	#
78	1046	#
78	1047	#
78	1049	#
78	1049	#
78	1049	#
78	1044	#
78	1049	#
78	1043	#
78	1045	#
78	1048	#
78	1044	#
78	1043	#
78	1040	#
78	1048	#
78	1048	#
78	1048	#
78	1048	#
78	1047	#
78	1044	#
78	1044	#
79	1044	#
79	1043	#
79	1042	#
79	1044	#
79	1044	#
79	1044	#
79	1039	#
79	1044	#
79	1041	#
79	1044	#
79	1044	#
79	1043	#
79	1044	#
79	1042	#
79	1044	#
79	1043	#
79	1044	#
79	1041	#
79	1040	#
79	1043	#
79	1040	#
80	1043	#
80	1040	#
80	1043	#
80	1039	#
80	1043	#
80	1042	#
80	1043	#
80	1042	#
80	1043	#
80	1043	#
80	1041	#
80	1041	#
80	1039	#
80	1043	#
80	1043	#
80	1040	#
80	1040	#
80	1040	#
80	1043	#
80	1039	#
80	1042	#
81	1040	#
81	1043	#
81	1042	#
81	1040	#
81	1038	#
81	1038	#
81	1042	#
81	1042	#
81	1043	#
81	1043	#
81	1039	#
81	1042	#
81	1039	#
81	1037	#
81	1041	#
81	1043	#
81	1040	#
81	1043	#
81	1036	#
81	1039	#
81	1040	#
82	1039	#
82	1040	#
82	1043	#
82	1043	#
82	1041	#
82	1042	#
82	1042	#
82	1041	#
82	1037	#
82	1039	#
82	1043	#
82	1043	#
82	1043	#
82	1039	#
82	1038	#
82	1043	#
82	1038	#
82	1040	#
82	1039	#
82	1039	#
82	1043	#
83	1042	#
83	1036	#
83	1040	#
83	1039	#
83	1041	#
83	1039	#
83	1040	#
83	1043	#
83	1038	#
83	1039	#
83	1041	#
83	1040	#
83	1038	#
83	1042	#
83	1040	#
83	1042	#
83	1042	#
83	1040	#
83	1043	#
83	1043	#
83	1037	#
84	1034	#
84	1039	#
84	1037	#
84	1037	#
84	1042	#
84	1036	#
84	1038	#
84	1035	#
84	1040	#
84	1039	#
84	1040	#
84	1038	#
84	1040	#
84	1041	#
84	1042	#
84	1039	#
84	1040	#
84	1040	#
84	1043	#
84	1037	#
84	1040	#
85	1038	#
85	1034	#
85	1038	#
85	1037	#
85	1040	#
85	1037	#
85	1038	#
85	1036	#
85	1036	#
85	1035	#
85	1033	#
85	1037	#
85	1038	#
85	1038	#
85	1042	#
85	1035	#
85	1035	#
85	1038	#
85	1036	#
85	1037	#
85	1034	#
86	1036	#
86	1033	#
86	1035	#
86	1035	#
86	1037	#
86	1034	#
86	1037	#
86	1040	#
86	1033	#
86	1034	#
86	1033	#
86	1034	#
86	1036	#
86	1035	#
86	1034	#
86	1034	#
86	1039	#
86	1038	#
86	1035	#
86	1036	#
86	1037	#
87	1033	#
87	1033	#
87	1033	#
87	1033	#
87	1034	#
87	1035	#
87	1035	#
87	1033	#
87	1039	#
87	1033	#
87	1038	#
87	1036	#
87	1033	#
87	1033	#
87	1035	#
87	1033	#
87	1034	#
87	1033	#
87	1033	#
87	1035	#
87	1033	#
88	1033	#
	#
