1	2038
2	2305
3	2315
4	2657
5	2887
6	3118
7	3341
8	3604
9	3725
10	3860
11	3955
12	4078
13	4245
14	4493
15	4507
16	4549
17	4625
18	4721
19	4750
20	4758
21	4761
22	4763
23	4781
24	4800
25	4823
26	5204
27	5265
28	5312
29	5401
30	5403
31	5406
32	5420
33	5472
34	5533
35	5638
36	5642
37	5642
38	5644
39	5647
40	5716
41	5803
42	5841
43	5884
44	5927
45	5927
46	5939
47	5964
48	6040
49	6112
50	6144
51	6144
52	6171
53	6177
54	6262
55	6311
56	6329
57	6331
58	6335
59	6336
60	6341
61	6342
62	6347
63	6369
64	6369
65	6369
66	6375
67	6445
68	6515
69	6550
70	6550
71	6551
72	6586
73	6623
74	6659
75	6711
76	6728
77	6822
78	6838
79	6844
80	6845
81	6846
82	6858
83	6863
84	6876
85	6934
86	6988
87	7023
88	7060
