Number of genomes	Pan genome
3	4126	#
3	4268	#
3	4208	#
3	4272	#
3	4155	#
3	4216	#
3	4264	#
3	4259	#
3	4219	#
3	4206	#
3	4278	#
3	4169	#
3	4176	#
3	4318	#
3	4171	#
3	4219	#
3	4210	#
3	4183	#
3	4228	#
3	4193	#
3	4265	#
3	4283	#
3	4026	#
3	4232	#
3	4268	#
3	4196	#
3	4196	#
3	4216	#
3	4244	#
3	4223	#
3	4192	#
3	4252	#
3	4213	#
3	4176	#
3	4242	#
3	4208	#
3	4249	#
3	4227	#
3	4196	#
3	4177	#
3	4229	#
3	4198	#
3	4142	#
3	4231	#
3	4216	#
3	4234	#
3	4189	#
3	4193	#
3	4254	#
3	4286	#
3	4204	#
3	4234	#
3	4224	#
3	4213	#
3	4029	#
3	4205	#
3	4346	#
3	4168	#
3	4284	#
3	4220	#
3	4062	#
3	4195	#
3	4146	#
3	4223	#
3	4239	#
3	4280	#
3	4137	#
3	4220	#
3	4233	#
3	4248	#
3	4174	#
3	4197	#
3	4230	#
3	4063	#
3	4293	#
3	4170	#
3	4241	#
3	4243	#
3	4182	#
3	4200	#
3	4188	#
3	4015	#
3	4142	#
3	4296	#
3	4054	#
3	4216	#
3	4013	#
3	4256	#
3	4122	#
3	4190	#
3	4228	#
3	4153	#
3	4271	#
3	4249	#
3	4251	#
3	4276	#
3	4198	#
3	4266	#
3	4093	#
3	4250	#
3	4157	#
3	4294	#
3	4238	#
3	4339	#
3	4173	#
3	4181	#
3	4198	#
3	4283	#
3	4237	#
3	4213	#
3	4215	#
3	4214	#
3	4267	#
3	4272	#
3	4340	#
3	4233	#
3	4269	#
3	4197	#
3	4227	#
3	4201	#
3	4243	#
3	4148	#
3	4234	#
3	4213	#
3	4142	#
3	4198	#
3	4196	#
3	4214	#
3	4208	#
3	4193	#
3	4162	#
3	4184	#
3	4156	#
3	4287	#
3	4224	#
3	4235	#
3	4225	#
3	4230	#
3	4182	#
3	4094	#
3	4202	#
3	4286	#
3	4272	#
3	4115	#
3	4275	#
3	4239	#
3	4226	#
3	4167	#
3	4212	#
3	4321	#
3	4203	#
3	4189	#
3	4235	#
3	4268	#
3	4186	#
3	4213	#
3	4232	#
3	4164	#
3	4156	#
3	4238	#
3	4280	#
3	4176	#
3	4205	#
3	4277	#
3	4282	#
3	4319	#
3	4197	#
3	4283	#
3	4205	#
3	4354	#
3	4198	#
3	4210	#
3	4251	#
3	4205	#
3	4177	#
3	4231	#
3	4178	#
3	4068	#
3	4213	#
3	4165	#
3	4230	#
3	4335	#
3	4228	#
3	4287	#
3	4254	#
3	4063	#
3	4193	#
3	4237	#
3	4267	#
3	4297	#
3	4239	#
3	4233	#
3	4263	#
3	4245	#
3	4233	#
3	4183	#
3	4265	#
3	4205	#
3	4079	#
3	4328	#
3	4164	#
3	4236	#
3	4268	#
3	4281	#
3	4191	#
3	4224	#
3	4239	#
3	4181	#
3	4204	#
3	4337	#
3	4239	#
3	4281	#
3	4189	#
3	4190	#
3	4219	#
3	4215	#
3	4180	#
3	4173	#
3	4239	#
3	4177	#
3	4239	#
3	4074	#
3	4144	#
3	4151	#
3	4266	#
3	4168	#
3	4204	#
3	4211	#
3	4192	#
3	4233	#
3	4188	#
3	4265	#
3	4283	#
3	4052	#
3	4236	#
3	4228	#
3	4305	#
3	4053	#
3	4165	#
3	4081	#
3	4245	#
3	4313	#
3	4273	#
3	4247	#
3	4242	#
3	4251	#
3	4210	#
3	4162	#
3	4201	#
3	4216	#
3	4270	#
3	4197	#
3	4219	#
3	4198	#
3	4200	#
3	4194	#
3	4265	#
3	4171	#
3	4237	#
3	4167	#
3	4299	#
3	4231	#
3	4145	#
3	4220	#
3	4070	#
3	4233	#
3	4224	#
3	4160	#
3	4180	#
3	4209	#
3	4241	#
3	4227	#
3	4166	#
3	4195	#
3	4226	#
3	4315	#
3	4191	#
3	4220	#
3	4232	#
3	4179	#
3	4224	#
3	4246	#
3	4158	#
3	4310	#
3	4178	#
3	4253	#
3	4176	#
3	4250	#
3	4170	#
3	4096	#
3	4222	#
3	4184	#
3	4241	#
3	4124	#
3	4154	#
3	4042	#
3	4145	#
3	4167	#
3	4181	#
3	4367	#
3	4249	#
3	4199	#
3	4214	#
3	4224	#
3	4164	#
3	4198	#
3	4231	#
3	4198	#
3	4061	#
3	4165	#
3	4097	#
3	4283	#
3	4241	#
3	4255	#
3	4326	#
3	4185	#
3	4274	#
3	4122	#
3	4282	#
3	4212	#
3	4203	#
3	4301	#
3	4038	#
3	4172	#
3	4260	#
3	4183	#
3	4224	#
3	4148	#
3	4235	#
3	4192	#
3	4229	#
3	4195	#
3	4252	#
3	4191	#
3	4149	#
3	4224	#
3	4212	#
3	4226	#
3	4264	#
3	4302	#
3	4222	#
3	4212	#
3	4279	#
3	4217	#
3	4198	#
3	4214	#
3	4276	#
3	4301	#
3	4188	#
3	4143	#
3	4187	#
3	4083	#
3	4217	#
3	4179	#
3	4280	#
3	4202	#
3	4283	#
3	4318	#
3	4211	#
3	4226	#
3	4144	#
3	4283	#
3	4183	#
3	4255	#
3	4199	#
3	4253	#
3	4274	#
3	4280	#
3	4026	#
3	4292	#
3	4219	#
3	4094	#
3	4333	#
3	4170	#
3	4164	#
3	4168	#
3	4184	#
3	4277	#
3	4197	#
3	4243	#
3	4182	#
3	4281	#
3	4305	#
3	4166	#
3	4280	#
3	4193	#
3	4202	#
3	4038	#
3	4229	#
3	4273	#
3	4157	#
3	4281	#
3	4202	#
3	4337	#
3	4247	#
3	4258	#
3	4149	#
3	4248	#
3	4277	#
3	4270	#
3	4215	#
3	4048	#
3	4174	#
3	4187	#
3	4064	#
3	4261	#
3	4201	#
3	4260	#
3	4263	#
3	4195	#
3	4223	#
3	4216	#
3	4277	#
3	4159	#
3	4187	#
3	4211	#
3	4224	#
3	4190	#
3	4235	#
3	4209	#
3	4223	#
3	4199	#
3	4144	#
3	4246	#
3	4244	#
3	4036	#
3	4200	#
3	4174	#
3	4229	#
3	4208	#
3	4322	#
3	4199	#
3	4243	#
3	4323	#
3	4278	#
3	4226	#
3	4265	#
3	4139	#
3	4300	#
3	4194	#
3	4245	#
3	4237	#
3	4316	#
3	4171	#
3	4295	#
3	4067	#
3	4140	#
3	4157	#
3	4265	#
3	4286	#
3	4175	#
3	4193	#
3	4212	#
3	4293	#
3	4231	#
3	4207	#
3	4208	#
3	4157	#
3	4247	#
3	4286	#
3	4276	#
3	4213	#
3	4188	#
3	4258	#
3	4180	#
3	4178	#
3	4263	#
3	4220	#
3	4159	#
3	4158	#
3	4181	#
3	4230	#
3	4223	#
3	4150	#
3	4140	#
3	4198	#
3	4245	#
3	4189	#
3	4280	#
3	4276	#
3	4284	#
3	4327	#
3	4166	#
4	4259	#
4	4325	#
4	4273	#
4	4275	#
4	4248	#
4	4263	#
4	4250	#
4	4274	#
4	4326	#
4	4319	#
4	4369	#
4	4247	#
4	4334	#
4	4343	#
4	4350	#
4	4284	#
4	4380	#
4	4296	#
4	4229	#
4	4275	#
4	4339	#
4	4263	#
4	4280	#
4	4269	#
4	4277	#
4	4298	#
4	4302	#
4	4258	#
4	4236	#
4	4269	#
4	4273	#
4	4370	#
4	4299	#
4	4362	#
4	4329	#
4	4247	#
4	4299	#
4	4357	#
4	4288	#
4	4315	#
4	4263	#
4	4214	#
4	4240	#
4	4337	#
4	4341	#
4	4297	#
4	4312	#
4	4331	#
4	4337	#
4	4255	#
4	4245	#
4	4345	#
4	4293	#
4	4258	#
4	4315	#
4	4313	#
4	4320	#
4	4307	#
4	4308	#
4	4291	#
4	4343	#
4	4334	#
4	4325	#
4	4260	#
4	4260	#
4	4297	#
4	4359	#
4	4271	#
4	4274	#
4	4307	#
4	4320	#
4	4240	#
4	4359	#
4	4307	#
4	4380	#
4	4439	#
4	4340	#
4	4299	#
4	4307	#
4	4337	#
4	4272	#
4	4254	#
4	4302	#
4	4226	#
4	4287	#
4	4271	#
4	4286	#
4	4289	#
4	4299	#
4	4286	#
4	4302	#
4	4344	#
4	4324	#
4	4256	#
4	4338	#
4	4256	#
4	4305	#
4	4327	#
4	4372	#
4	4287	#
4	4350	#
4	4220	#
4	4249	#
4	4363	#
4	4439	#
4	4253	#
4	4265	#
4	4305	#
4	4263	#
4	4256	#
4	4344	#
4	4288	#
4	4401	#
4	4367	#
4	4379	#
4	4257	#
4	4254	#
4	4290	#
4	4277	#
4	4253	#
4	4372	#
4	4313	#
4	4321	#
4	4251	#
4	4283	#
4	4308	#
4	4330	#
4	4242	#
4	4304	#
4	4293	#
4	4301	#
4	4397	#
4	4211	#
4	4254	#
4	4231	#
4	4317	#
4	4355	#
4	4296	#
4	4240	#
4	4269	#
4	4238	#
4	4393	#
4	4239	#
4	4349	#
4	4343	#
4	4326	#
4	4251	#
4	4371	#
4	4410	#
4	4417	#
4	4302	#
4	4357	#
4	4261	#
4	4370	#
4	4329	#
4	4338	#
4	4387	#
4	4295	#
4	4225	#
4	4204	#
4	4353	#
4	4400	#
4	4414	#
4	4252	#
4	4346	#
4	4232	#
4	4335	#
4	4272	#
4	4289	#
4	4225	#
4	4302	#
4	4238	#
4	4318	#
4	4408	#
4	4384	#
4	4298	#
4	4331	#
4	4276	#
4	4339	#
4	4410	#
4	4249	#
4	4372	#
4	4329	#
4	4329	#
4	4365	#
4	4305	#
4	4315	#
4	4374	#
4	4447	#
4	4291	#
4	4216	#
4	4299	#
4	4252	#
4	4280	#
4	4358	#
4	4272	#
4	4343	#
4	4325	#
4	4321	#
4	4307	#
4	4342	#
4	4333	#
4	4257	#
4	4407	#
4	4332	#
4	4296	#
4	4325	#
4	4350	#
4	4360	#
4	4264	#
4	4291	#
4	4308	#
4	4269	#
4	4303	#
4	4316	#
4	4271	#
4	4250	#
4	4232	#
4	4335	#
4	4283	#
4	4257	#
4	4349	#
4	4288	#
4	4348	#
4	4346	#
4	4331	#
4	4311	#
4	4284	#
4	4286	#
4	4240	#
4	4253	#
4	4332	#
4	4258	#
4	4345	#
4	4309	#
4	4287	#
4	4309	#
4	4282	#
4	4286	#
4	4337	#
4	4281	#
4	4262	#
4	4297	#
4	4365	#
4	4260	#
4	4280	#
4	4326	#
4	4246	#
4	4349	#
4	4330	#
4	4260	#
4	4252	#
4	4313	#
4	4301	#
4	4302	#
4	4337	#
4	4343	#
4	4345	#
4	4296	#
4	4280	#
4	4341	#
4	4276	#
4	4327	#
4	4341	#
4	4261	#
4	4258	#
4	4279	#
4	4431	#
4	4296	#
4	4273	#
4	4303	#
4	4392	#
4	4236	#
4	4343	#
4	4316	#
4	4270	#
4	4404	#
4	4347	#
4	4285	#
4	4252	#
4	4309	#
4	4270	#
4	4227	#
4	4307	#
4	4343	#
4	4281	#
4	4395	#
4	4340	#
4	4284	#
4	4304	#
4	4286	#
4	4358	#
4	4271	#
4	4389	#
4	4338	#
4	4313	#
4	4305	#
4	4383	#
4	4375	#
4	4396	#
4	4374	#
4	4346	#
4	4350	#
4	4255	#
4	4294	#
4	4339	#
4	4347	#
4	4390	#
4	4295	#
4	4323	#
4	4272	#
4	4431	#
4	4304	#
4	4280	#
4	4299	#
4	4304	#
4	4201	#
4	4387	#
4	4341	#
4	4249	#
4	4317	#
4	4232	#
4	4349	#
4	4316	#
4	4291	#
4	4258	#
4	4259	#
4	4313	#
4	4292	#
4	4309	#
4	4309	#
4	4261	#
4	4322	#
4	4259	#
4	4285	#
4	4268	#
4	4360	#
4	4288	#
4	4368	#
4	4256	#
4	4246	#
4	4300	#
4	4318	#
4	4440	#
4	4283	#
4	4222	#
4	4346	#
4	4259	#
4	4272	#
4	4386	#
4	4309	#
4	4272	#
4	4299	#
4	4359	#
4	4283	#
4	4233	#
4	4311	#
4	4351	#
4	4328	#
4	4356	#
4	4329	#
4	4240	#
4	4275	#
4	4374	#
4	4281	#
4	4333	#
4	4254	#
4	4257	#
4	4303	#
4	4254	#
4	4303	#
4	4267	#
4	4257	#
4	4258	#
4	4257	#
4	4252	#
4	4297	#
4	4244	#
4	4292	#
4	4271	#
4	4305	#
4	4286	#
4	4350	#
4	4276	#
4	4419	#
4	4378	#
4	4304	#
4	4267	#
4	4376	#
4	4295	#
4	4263	#
4	4297	#
4	4242	#
4	4269	#
4	4272	#
4	4330	#
4	4264	#
4	4264	#
4	4262	#
4	4348	#
4	4251	#
4	4352	#
4	4337	#
4	4265	#
4	4321	#
4	4373	#
4	4309	#
4	4348	#
4	4211	#
4	4317	#
4	4255	#
4	4247	#
4	4359	#
4	4401	#
4	4302	#
4	4360	#
4	4290	#
4	4287	#
4	4417	#
4	4239	#
4	4268	#
4	4366	#
4	4282	#
4	4352	#
4	4309	#
4	4274	#
4	4264	#
4	4351	#
4	4261	#
4	4222	#
4	4303	#
4	4325	#
4	4304	#
4	4294	#
4	4282	#
4	4347	#
4	4301	#
4	4332	#
4	4321	#
4	4326	#
4	4310	#
4	4252	#
4	4243	#
4	4295	#
4	4333	#
4	4305	#
4	4238	#
4	4345	#
4	4289	#
4	4342	#
4	4289	#
4	4283	#
4	4412	#
4	4248	#
4	4248	#
4	4257	#
4	4404	#
4	4288	#
4	4336	#
4	4282	#
4	4327	#
4	4249	#
4	4296	#
4	4277	#
4	4321	#
4	4321	#
4	4263	#
4	4328	#
4	4288	#
4	4373	#
4	4391	#
4	4253	#
4	4246	#
4	4240	#
4	4327	#
4	4356	#
4	4296	#
4	4336	#
4	4364	#
4	4374	#
4	4237	#
4	4257	#
4	4327	#
4	4219	#
4	4299	#
4	4370	#
4	4299	#
4	4280	#
4	4239	#
4	4336	#
4	4261	#
4	4275	#
4	4344	#
4	4262	#
4	4314	#
4	4296	#
4	4347	#
4	4268	#
4	4317	#
4	4378	#
4	4343	#
5	4269	#
5	4269	#
5	4390	#
5	4381	#
5	4375	#
5	4302	#
5	4263	#
5	4423	#
5	4384	#
5	4257	#
5	4317	#
5	4335	#
5	4403	#
5	4300	#
5	4257	#
5	4352	#
5	4308	#
5	4328	#
5	4272	#
5	4376	#
5	4367	#
5	4444	#
5	4469	#
5	4305	#
5	4317	#
5	4294	#
5	4307	#
5	4338	#
5	4308	#
5	4310	#
5	4288	#
5	4319	#
5	4320	#
5	4289	#
5	4356	#
5	4353	#
5	4404	#
5	4351	#
5	4379	#
5	4362	#
5	4297	#
5	4255	#
5	4347	#
5	4341	#
5	4311	#
5	4290	#
5	4369	#
5	4389	#
5	4281	#
5	4359	#
5	4320	#
5	4360	#
5	4330	#
5	4300	#
5	4312	#
5	4408	#
5	4373	#
5	4452	#
5	4282	#
5	4398	#
5	4310	#
5	4324	#
5	4343	#
5	4404	#
5	4346	#
5	4277	#
5	4359	#
5	4288	#
5	4399	#
5	4290	#
5	4245	#
5	4258	#
5	4306	#
5	4265	#
5	4363	#
5	4350	#
5	4298	#
5	4294	#
5	4399	#
5	4289	#
5	4289	#
5	4298	#
5	4291	#
5	4261	#
5	4415	#
5	4363	#
5	4241	#
5	4372	#
5	4316	#
5	4359	#
5	4282	#
5	4264	#
5	4382	#
5	4382	#
5	4323	#
5	4358	#
5	4320	#
5	4353	#
5	4349	#
5	4370	#
5	4279	#
5	4354	#
5	4336	#
5	4253	#
5	4240	#
5	4340	#
5	4270	#
5	4321	#
5	4270	#
5	4296	#
5	4277	#
5	4308	#
5	4336	#
5	4332	#
5	4271	#
5	4396	#
5	4360	#
5	4285	#
5	4277	#
5	4406	#
5	4381	#
5	4265	#
5	4464	#
5	4289	#
5	4365	#
5	4282	#
5	4371	#
5	4310	#
5	4351	#
5	4279	#
5	4370	#
5	4347	#
5	4314	#
5	4390	#
5	4269	#
5	4326	#
5	4286	#
5	4392	#
5	4381	#
5	4336	#
5	4385	#
5	4261	#
5	4260	#
5	4251	#
5	4353	#
5	4439	#
5	4398	#
5	4389	#
5	4334	#
5	4315	#
5	4341	#
5	4399	#
5	4349	#
5	4251	#
5	4298	#
5	4350	#
5	4263	#
5	4322	#
5	4266	#
5	4332	#
5	4335	#
5	4353	#
5	4294	#
5	4244	#
5	4342	#
5	4355	#
5	4270	#
5	4325	#
5	4322	#
5	4315	#
5	4272	#
5	4335	#
5	4352	#
5	4347	#
5	4255	#
5	4300	#
5	4347	#
5	4390	#
5	4388	#
5	4343	#
5	4301	#
5	4304	#
5	4324	#
5	4395	#
5	4355	#
5	4315	#
5	4296	#
5	4314	#
5	4432	#
5	4261	#
5	4350	#
5	4298	#
5	4446	#
5	4386	#
5	4343	#
5	4311	#
5	4252	#
5	4267	#
5	4329	#
5	4439	#
5	4313	#
5	4295	#
5	4270	#
5	4295	#
5	4312	#
5	4384	#
5	4293	#
5	4407	#
5	4334	#
5	4273	#
5	4332	#
5	4376	#
5	4325	#
5	4292	#
5	4331	#
5	4361	#
5	4359	#
5	4388	#
5	4377	#
5	4267	#
5	4273	#
5	4302	#
5	4297	#
5	4311	#
5	4320	#
5	4310	#
5	4266	#
5	4321	#
5	4347	#
5	4297	#
5	4309	#
5	4312	#
5	4334	#
5	4310	#
5	4324	#
5	4310	#
5	4411	#
5	4351	#
5	4337	#
5	4291	#
5	4331	#
5	4302	#
5	4323	#
5	4347	#
5	4292	#
5	4246	#
5	4394	#
5	4426	#
5	4263	#
5	4386	#
5	4449	#
5	4302	#
5	4303	#
5	4389	#
5	4344	#
5	4297	#
5	4268	#
5	4320	#
5	4352	#
5	4331	#
5	4339	#
5	4302	#
5	4319	#
5	4406	#
5	4357	#
5	4250	#
5	4242	#
5	4247	#
5	4333	#
5	4351	#
5	4353	#
5	4404	#
5	4343	#
5	4327	#
5	4320	#
5	4318	#
5	4368	#
5	4348	#
5	4356	#
5	4362	#
5	4343	#
5	4280	#
5	4269	#
5	4283	#
5	4306	#
5	4313	#
5	4305	#
5	4265	#
5	4289	#
5	4309	#
5	4407	#
5	4258	#
5	4267	#
5	4341	#
5	4356	#
5	4347	#
5	4429	#
5	4297	#
5	4380	#
5	4327	#
5	4316	#
5	4348	#
5	4339	#
5	4344	#
5	4291	#
5	4334	#
5	4315	#
5	4338	#
5	4310	#
5	4254	#
5	4266	#
5	4354	#
5	4304	#
5	4274	#
5	4277	#
5	4297	#
5	4363	#
5	4345	#
5	4317	#
5	4447	#
5	4344	#
5	4332	#
5	4335	#
5	4455	#
5	4397	#
5	4277	#
5	4381	#
5	4365	#
5	4393	#
5	4254	#
5	4264	#
5	4298	#
5	4258	#
5	4264	#
5	4344	#
5	4341	#
5	4434	#
5	4443	#
5	4309	#
5	4325	#
5	4314	#
5	4314	#
5	4295	#
5	4279	#
5	4358	#
5	4399	#
5	4286	#
5	4292	#
5	4376	#
5	4306	#
5	4326	#
5	4465	#
5	4402	#
5	4337	#
5	4357	#
5	4293	#
5	4375	#
5	4325	#
5	4322	#
5	4261	#
5	4388	#
5	4371	#
5	4373	#
5	4289	#
5	4272	#
5	4305	#
5	4352	#
5	4402	#
5	4401	#
5	4239	#
5	4342	#
5	4315	#
5	4368	#
5	4437	#
5	4386	#
5	4391	#
5	4285	#
5	4255	#
5	4308	#
5	4402	#
5	4362	#
5	4384	#
5	4265	#
5	4343	#
5	4293	#
5	4335	#
5	4369	#
5	4386	#
5	4342	#
5	4281	#
5	4393	#
5	4377	#
5	4311	#
5	4366	#
5	4347	#
5	4296	#
5	4314	#
5	4311	#
5	4339	#
5	4418	#
5	4335	#
5	4315	#
5	4302	#
5	4298	#
5	4344	#
5	4381	#
5	4379	#
5	4405	#
5	4351	#
5	4272	#
5	4259	#
5	4245	#
5	4296	#
5	4384	#
5	4328	#
5	4234	#
5	4382	#
5	4315	#
5	4329	#
5	4254	#
5	4373	#
5	4371	#
5	4337	#
5	4298	#
5	4301	#
5	4301	#
5	4388	#
5	4333	#
5	4347	#
5	4313	#
5	4331	#
5	4341	#
5	4345	#
5	4375	#
5	4389	#
5	4377	#
5	4277	#
