Number of genomes	Pan genome
5	2809	#
5	2667	#
5	2774	#
5	2666	#
5	2889	#
5	2959	#
5	2910	#
5	2910	#
5	2756	#
5	2622	#
5	2865	#
5	2888	#
5	2693	#
5	2842	#
5	2862	#
5	2892	#
5	2903	#
5	2752	#
5	2755	#
5	2835	#
5	2978	#
5	2556	#
5	2962	#
5	2752	#
5	2798	#
5	2844	#
5	2698	#
5	2757	#
5	2900	#
5	2764	#
5	2996	#
5	2938	#
5	2724	#
5	2751	#
5	2743	#
5	2698	#
5	2899	#
5	2863	#
5	2879	#
5	2777	#
6	2858	#
6	2982	#
6	2874	#
6	2771	#
6	2876	#
6	3103	#
6	2897	#
6	2894	#
6	2918	#
6	2843	#
6	3133	#
6	2871	#
6	2961	#
6	3057	#
6	2876	#
6	2880	#
6	3015	#
6	2919	#
6	3099	#
6	3101	#
6	2976	#
6	3028	#
6	3033	#
6	2841	#
6	2930	#
6	3034	#
6	2996	#
6	3146	#
6	2901	#
6	3098	#
6	3069	#
6	2872	#
6	2969	#
6	2957	#
6	3046	#
6	2794	#
6	2782	#
6	2914	#
6	3095	#
6	2933	#
6	3009	#
6	2923	#
6	2892	#
6	2946	#
6	3074	#
6	2836	#
6	3105	#
6	3050	#
6	2854	#
6	2903	#
6	2792	#
7	3054	#
7	2929	#
7	2983	#
7	3055	#
7	2950	#
7	2911	#
7	3115	#
7	2933	#
7	3030	#
7	3117	#
7	3069	#
7	3097	#
7	3084	#
7	3166	#
7	2972	#
7	3121	#
7	3104	#
7	3090	#
7	2941	#
7	3047	#
7	2909	#
7	3189	#
7	2894	#
7	3020	#
7	2778	#
7	3074	#
7	2911	#
7	2961	#
7	2978	#
7	2916	#
7	2973	#
7	3076	#
7	3036	#
7	2983	#
7	3057	#
7	3036	#
7	2930	#
7	3096	#
7	2914	#
7	3044	#
7	3058	#
7	2975	#
7	2978	#
7	3005	#
7	2952	#
7	2976	#
7	2953	#
7	3018	#
7	2956	#
7	2932	#
7	3067	#
8	3147	#
8	3270	#
8	3162	#
8	3235	#
8	3351	#
8	3234	#
8	3256	#
8	3156	#
8	3308	#
8	3039	#
8	3080	#
8	3103	#
8	3287	#
8	3083	#
8	3000	#
8	3113	#
8	3181	#
8	2987	#
8	3182	#
8	3194	#
8	3126	#
8	3124	#
8	3055	#
8	3153	#
8	3085	#
8	3133	#
8	3122	#
8	3153	#
8	3175	#
8	3168	#
8	3131	#
8	3174	#
8	3242	#
8	3111	#
8	3199	#
8	3255	#
8	3147	#
8	3110	#
8	3234	#
8	3119	#
8	3205	#
8	3258	#
8	2982	#
8	3202	#
8	2982	#
8	3050	#
8	3297	#
8	3235	#
8	3220	#
8	3125	#
8	3270	#
9	3375	#
9	3213	#
9	3369	#
9	3307	#
9	3346	#
9	3292	#
9	3301	#
9	3268	#
9	3216	#
9	3310	#
9	3192	#
9	3283	#
9	3325	#
9	3294	#
9	3305	#
9	3201	#
9	3192	#
9	3192	#
9	3194	#
9	3332	#
9	3360	#
9	3238	#
9	3200	#
9	3393	#
9	3310	#
9	3229	#
9	3183	#
9	3268	#
9	3184	#
9	3128	#
9	3359	#
9	3135	#
9	3331	#
9	3301	#
9	3191	#
9	3237	#
9	3353	#
9	3193	#
9	3254	#
9	3197	#
9	3305	#
9	3134	#
9	3299	#
9	3189	#
9	3253	#
9	3468	#
9	3300	#
9	3418	#
9	3348	#
9	3300	#
9	3321	#
10	3478	#
10	3446	#
10	3398	#
10	3465	#
10	3417	#
10	3344	#
10	3407	#
10	3413	#
10	3387	#
10	3432	#
10	3440	#
10	3452	#
10	3462	#
10	3432	#
10	3394	#
10	3348	#
10	3394	#
10	3390	#
10	3497	#
10	3479	#
10	3430	#
10	3421	#
10	3318	#
10	3412	#
10	3484	#
10	3350	#
10	3422	#
10	3311	#
10	3432	#
10	3402	#
10	3433	#
10	3365	#
10	3449	#
10	3466	#
10	3583	#
10	3370	#
10	3370	#
10	3392	#
10	3530	#
10	3468	#
10	3421	#
10	3380	#
10	3452	#
10	3378	#
10	3441	#
10	3382	#
10	3430	#
10	3485	#
10	3433	#
10	3359	#
10	3479	#
11	3454	#
11	3717	#
11	3567	#
11	3529	#
11	3447	#
11	3642	#
11	3562	#
11	3480	#
11	3496	#
11	3553	#
11	3502	#
11	3532	#
11	3605	#
11	3526	#
11	3510	#
11	3656	#
11	3660	#
11	3554	#
11	3455	#
11	3546	#
11	3451	#
11	3568	#
11	3457	#
11	3503	#
11	3616	#
11	3516	#
11	3550	#
11	3706	#
11	3575	#
11	3507	#
11	3499	#
11	3443	#
11	3512	#
11	3586	#
11	3462	#
11	3558	#
11	3593	#
11	3495	#
11	3582	#
11	3453	#
11	3443	#
11	3507	#
11	3515	#
11	3535	#
11	3566	#
11	3503	#
11	3443	#
11	3446	#
11	3495	#
11	3548	#
11	3622	#
12	3782	#
12	3673	#
12	3633	#
12	3724	#
12	3764	#
12	3633	#
12	3772	#
12	3661	#
12	3708	#
12	3753	#
12	3619	#
12	3724	#
12	3638	#
12	3623	#
12	3708	#
12	3696	#
12	3629	#
12	3654	#
12	3640	#
12	3676	#
12	3850	#
12	3663	#
12	3740	#
12	3739	#
12	3641	#
12	3759	#
12	3780	#
12	3786	#
12	3753	#
12	3710	#
12	3681	#
12	3730	#
12	3683	#
12	3668	#
12	3735	#
12	3717	#
12	3632	#
12	3728	#
12	3728	#
12	3629	#
12	3649	#
12	3684	#
12	3764	#
12	3737	#
12	3628	#
12	3678	#
12	3649	#
12	3620	#
12	3629	#
12	3738	#
12	3620	#
13	3850	#
13	3818	#
13	3940	#
13	3899	#
13	3846	#
13	3893	#
13	3787	#
13	3898	#
13	4022	#
13	3935	#
13	3867	#
13	3965	#
13	3953	#
13	3855	#
13	3811	#
13	3852	#
13	3810	#
13	3815	#
13	3871	#
13	3868	#
13	3831	#
13	3811	#
13	3846	#
13	3924	#
13	3875	#
13	3866	#
13	3796	#
13	3789	#
13	3823	#
13	3804	#
13	3802	#
13	3831	#
13	3921	#
13	3807	#
13	3856	#
13	3924	#
13	3794	#
13	3800	#
13	3814	#
13	4005	#
13	3931	#
13	3802	#
13	3811	#
13	3867	#
13	3806	#
13	3998	#
13	3904	#
13	3940	#
13	3762	#
13	3855	#
13	3878	#
14	3839	#
14	3927	#
14	4002	#
14	3868	#
14	3912	#
14	3989	#
14	3938	#
14	3956	#
14	3848	#
14	3976	#
14	3840	#
14	3998	#
14	3857	#
14	3897	#
14	3978	#
14	3866	#
14	3876	#
14	3919	#
14	3930	#
14	3890	#
14	3937	#
14	3901	#
14	3957	#
14	3971	#
14	3903	#
14	3943	#
14	4075	#
14	3921	#
14	3931	#
14	3976	#
14	3951	#
14	3977	#
14	3871	#
14	3962	#
14	3918	#
14	3904	#
14	3868	#
14	3868	#
14	3911	#
14	3934	#
14	3905	#
14	3991	#
14	3858	#
14	3980	#
14	3948	#
14	3949	#
14	3903	#
14	3931	#
14	3914	#
14	3843	#
14	3962	#
15	3966	#
15	3966	#
15	4023	#
15	3950	#
15	4007	#
15	3937	#
15	3912	#
15	4040	#
15	3934	#
15	3981	#
15	3998	#
15	4000	#
15	3923	#
15	3909	#
15	3925	#
15	3909	#
15	3973	#
15	3997	#
15	3922	#
15	3998	#
15	3920	#
15	3968	#
15	3965	#
15	3908	#
15	4018	#
15	3924	#
15	3916	#
15	3916	#
15	3998	#
15	4043	#
15	3908	#
15	3985	#
15	4000	#
15	3935	#
15	3929	#
15	3960	#
15	4013	#
15	3947	#
15	3910	#
15	4058	#
15	4069	#
15	3923	#
15	3961	#
15	3966	#
15	3962	#
15	3925	#
15	3909	#
15	3923	#
15	4069	#
15	4055	#
15	4041	#
16	4080	#
16	3987	#
16	4079	#
16	4005	#
16	3996	#
16	4038	#
16	4039	#
16	3985	#
16	4108	#
16	3990	#
16	4112	#
16	4109	#
16	4025	#
16	3984	#
16	3995	#
16	4053	#
16	3995	#
16	4065	#
16	3988	#
16	4075	#
16	4000	#
16	4013	#
16	4046	#
16	4123	#
16	4082	#
16	4006	#
16	3989	#
16	4057	#
16	4124	#
16	3997	#
16	3991	#
16	4072	#
16	4034	#
16	3997	#
16	4003	#
16	3999	#
16	4016	#
16	4123	#
16	4036	#
16	3989	#
16	4082	#
16	4070	#
16	4062	#
16	3990	#
16	3993	#
16	4088	#
16	4016	#
16	4083	#
16	4040	#
16	4060	#
16	4137	#
17	4009	#
17	4149	#
17	4059	#
17	4061	#
17	4177	#
17	4018	#
17	4033	#
17	4061	#
17	4034	#
17	4193	#
17	4021	#
17	4099	#
17	4117	#
17	4018	#
17	4073	#
17	4109	#
17	4045	#
17	4019	#
17	4094	#
17	4014	#
17	4029	#
17	4039	#
17	4050	#
17	4061	#
17	4012	#
17	4063	#
17	4062	#
17	4119	#
17	4027	#
17	4106	#
17	4144	#
17	4009	#
17	4117	#
17	4110	#
17	4054	#
17	4254	#
17	4079	#
17	4132	#
17	4029	#
17	4010	#
17	4100	#
17	4108	#
17	4018	#
17	4021	#
17	4153	#
17	4054	#
17	4143	#
17	4097	#
17	4010	#
17	4018	#
17	4013	#
18	4257	#
18	4161	#
18	4037	#
18	4055	#
18	4111	#
18	4024	#
18	4120	#
18	4015	#
18	4071	#
18	4112	#
18	4067	#
18	4032	#
18	4010	#
18	4097	#
18	4064	#
18	4135	#
18	4120	#
18	4037	#
18	4038	#
18	4062	#
18	4028	#
18	4029	#
18	4080	#
18	4141	#
18	4065	#
18	4020	#
18	4054	#
18	4022	#
18	4097	#
18	4097	#
18	4077	#
18	4120	#
18	4079	#
18	4051	#
18	4025	#
18	4082	#
18	4057	#
18	4018	#
18	4139	#
18	4052	#
18	4068	#
18	4076	#
18	4098	#
18	4156	#
18	4100	#
18	4029	#
18	4012	#
18	4064	#
18	4122	#
18	4049	#
18	4012	#
19	4083	#
19	4163	#
19	4022	#
19	4118	#
19	4107	#
19	4073	#
19	4084	#
19	4104	#
19	4062	#
19	4107	#
19	4019	#
19	4028	#
19	4099	#
19	4061	#
19	4162	#
19	4153	#
19	4049	#
19	4095	#
19	4216	#
19	4026	#
19	4031	#
19	4161	#
19	4036	#
19	4035	#
19	4139	#
19	4037	#
19	4127	#
19	4125	#
19	4162	#
19	4148	#
19	4019	#
19	4027	#
19	4017	#
19	4071	#
19	4101	#
19	4019	#
19	4037	#
19	4091	#
19	4028	#
19	4127	#
19	4129	#
19	4084	#
19	4028	#
19	4146	#
19	4029	#
19	4064	#
19	4087	#
19	4031	#
19	4044	#
19	4096	#
19	4060	#
20	4097	#
20	4206	#
20	4100	#
20	4173	#
20	4167	#
20	4103	#
20	4160	#
20	4223	#
20	4224	#
20	4104	#
20	4174	#
20	4121	#
20	4136	#
20	4099	#
20	4220	#
20	4104	#
20	4113	#
20	4228	#
20	4247	#
20	4134	#
20	4174	#
20	4099	#
20	4181	#
20	4108	#
20	4213	#
20	4160	#
20	4120	#
20	4116	#
20	4100	#
20	4193	#
20	4199	#
20	4188	#
20	4147	#
20	4147	#
20	4152	#
20	4127	#
20	4101	#
20	4108	#
20	4133	#
20	4198	#
20	4091	#
20	4122	#
20	4167	#
20	4156	#
20	4328	#
20	4108	#
20	4111	#
20	4172	#
20	4106	#
20	4312	#
20	4189	#
21	4143	#
21	4145	#
21	4108	#
21	4125	#
21	4215	#
21	4107	#
21	4117	#
21	4100	#
21	4183	#
21	4108	#
21	4142	#
21	4236	#
21	4242	#
21	4204	#
21	4165	#
21	4112	#
21	4113	#
21	4130	#
21	4108	#
21	4205	#
21	4108	#
21	4110	#
21	4223	#
21	4156	#
21	4165	#
21	4115	#
21	4201	#
21	4231	#
21	4105	#
21	4109	#
21	4109	#
21	4131	#
21	4115	#
21	4201	#
21	4158	#
21	4183	#
21	4256	#
21	4100	#
21	4175	#
21	4109	#
21	4176	#
21	4098	#
21	4128	#
21	4122	#
21	4117	#
21	4200	#
21	4135	#
21	4209	#
21	4110	#
21	4208	#
21	4222	#
22	4200	#
22	4267	#
22	4203	#
22	4248	#
22	4162	#
22	4164	#
22	4200	#
22	4167	#
22	4280	#
22	4301	#
22	4183	#
22	4157	#
22	4207	#
22	4228	#
22	4227	#
22	4243	#
22	4177	#
22	4229	#
22	4157	#
22	4147	#
22	4199	#
22	4246	#
22	4191	#
22	4281	#
22	4172	#
22	4212	#
22	4213	#
22	4243	#
22	4170	#
22	4292	#
22	4211	#
22	4227	#
22	4154	#
22	4246	#
22	4238	#
22	4175	#
22	4278	#
22	4199	#
22	4331	#
22	4164	#
22	4225	#
22	4283	#
22	4156	#
22	4204	#
22	4154	#
22	4160	#
22	4211	#
22	4255	#
22	4189	#
22	4162	#
22	4242	#
23	4263	#
23	4256	#
23	4313	#
23	4420	#
23	4435	#
23	4268	#
23	4371	#
23	4266	#
23	4324	#
23	4381	#
23	4292	#
23	4301	#
23	4261	#
23	4307	#
23	4303	#
23	4308	#
23	4316	#
23	4359	#
23	4274	#
23	4273	#
23	4286	#
23	4284	#
23	4271	#
23	4383	#
23	4259	#
23	4330	#
23	4278	#
23	4332	#
23	4356	#
23	4265	#
23	4287	#
23	4281	#
23	4251	#
23	4303	#
23	4264	#
23	4484	#
23	4349	#
23	4267	#
23	4349	#
23	4275	#
23	4342	#
23	4260	#
23	4393	#
23	4315	#
23	4316	#
23	4357	#
23	4265	#
23	4326	#
23	4375	#
23	4355	#
23	4373	#
24	4329	#
24	4309	#
24	4310	#
24	4287	#
24	4290	#
24	4301	#
24	4385	#
24	4294	#
24	4296	#
24	4287	#
24	4369	#
24	4301	#
24	4314	#
24	4292	#
24	4351	#
24	4306	#
24	4314	#
24	4390	#
24	4303	#
24	4504	#
24	4370	#
24	4305	#
24	4371	#
24	4367	#
24	4346	#
24	4297	#
24	4287	#
24	4340	#
24	4383	#
24	4295	#
24	4395	#
24	4337	#
24	4295	#
24	4364	#
24	4297	#
24	4337	#
24	4339	#
24	4325	#
24	4304	#
24	4315	#
24	4291	#
24	4349	#
24	4421	#
24	4341	#
24	4456	#
24	4301	#
24	4296	#
24	4301	#
24	4470	#
24	4368	#
24	4295	#
25	4442	#
25	4356	#
25	4478	#
25	4398	#
25	4425	#
25	4368	#
25	4406	#
25	4423	#
25	4442	#
25	4447	#
25	4406	#
25	4374	#
25	4428	#
25	4353	#
25	4367	#
25	4478	#
25	4349	#
25	4417	#
25	4358	#
25	4466	#
25	4358	#
25	4561	#
25	4400	#
25	4402	#
25	4352	#
25	4361	#
25	4344	#
25	4352	#
25	4440	#
25	4359	#
25	4425	#
25	4408	#
25	4353	#
25	4511	#
25	4486	#
25	4387	#
25	4399	#
25	4344	#
25	4439	#
25	4420	#
25	4423	#
25	4400	#
25	4448	#
25	4351	#
25	4359	#
25	4418	#
25	4395	#
25	4559	#
25	4353	#
25	4371	#
25	4349	#
26	4418	#
26	4473	#
26	4428	#
26	4416	#
26	4426	#
26	4513	#
26	4411	#
26	4475	#
26	4449	#
26	4501	#
26	4538	#
26	4516	#
26	4544	#
26	4627	#
26	4424	#
26	4473	#
26	4467	#
26	4473	#
26	4423	#
26	4465	#
26	4546	#
26	4419	#
26	4517	#
26	4489	#
26	4509	#
26	4424	#
26	4411	#
26	4496	#
26	4467	#
26	4464	#
26	4426	#
26	4495	#
26	4429	#
26	4424	#
26	4462	#
26	4464	#
26	4489	#
26	4433	#
26	4467	#
26	4515	#
26	4530	#
26	4484	#
26	4493	#
26	4421	#
26	4411	#
26	4425	#
26	4421	#
26	4455	#
26	4592	#
26	4450	#
26	4494	#
27	4556	#
27	4483	#
27	4581	#
27	4481	#
27	4490	#
27	4533	#
27	4529	#
27	4607	#
27	4657	#
27	4490	#
27	4580	#
27	4605	#
27	4546	#
27	4501	#
27	4691	#
27	4519	#
27	4476	#
27	4598	#
27	4549	#
27	4485	#
27	4485	#
27	4529	#
27	4552	#
27	4518	#
27	4530	#
27	4489	#
27	4504	#
27	4534	#
27	4495	#
27	4574	#
27	4526	#
27	4534	#
27	4483	#
27	4550	#
27	4554	#
27	4598	#
27	4473	#
27	4534	#
27	4492	#
27	4531	#
27	4498	#
27	4576	#
27	4497	#
27	4476	#
27	4473	#
27	4540	#
27	4566	#
27	4486	#
27	4527	#
27	4481	#
27	4486	#
28	4604	#
28	4563	#
28	4552	#
28	4507	#
28	4582	#
28	4633	#
28	4513	#
28	4500	#
28	4622	#
28	4504	#
28	4710	#
28	4515	#
28	4516	#
28	4569	#
28	4510	#
28	4557	#
28	4513	#
28	4576	#
28	4558	#
28	4510	#
28	4626	#
28	4507	#
28	4553	#
28	4556	#
28	4503	#
28	4554	#
28	4510	#
28	4577	#
28	4542	#
28	4577	#
28	4585	#
28	4576	#
28	4590	#
28	4518	#
28	4604	#
28	4590	#
28	4544	#
28	4521	#
28	4543	#
28	4517	#
28	4507	#
28	4509	#
28	4600	#
28	4505	#
28	4598	#
28	4631	#
28	4514	#
28	4513	#
28	4563	#
28	4509	#
28	4504	#
29	4508	#
29	4630	#
29	4509	#
29	4553	#
29	4515	#
29	4559	#
29	4555	#
29	4583	#
29	4682	#
29	4505	#
29	4519	#
29	4591	#
29	4514	#
29	4596	#
29	4667	#
29	4554	#
29	4556	#
29	4554	#
29	4554	#
29	4583	#
29	4584	#
29	4524	#
29	4573	#
29	4577	#
29	4713	#
29	4508	#
29	4514	#
29	4513	#
29	4577	#
29	4575	#
29	4601	#
29	4552	#
29	4548	#
29	4599	#
29	4711	#
29	4605	#
29	4514	#
29	4511	#
29	4634	#
29	4510	#
29	4517	#
29	4501	#
29	4590	#
29	4557	#
29	4513	#
29	4508	#
29	4516	#
29	4531	#
29	4510	#
29	4504	#
29	4522	#
30	4614	#
30	4594	#
30	4607	#
30	4607	#
30	4611	#
30	4726	#
30	4723	#
30	4665	#
30	4670	#
30	4720	#
30	4606	#
30	4607	#
30	4788	#
30	4642	#
30	4651	#
30	4669	#
30	4645	#
30	4608	#
30	4631	#
30	4674	#
30	4648	#
30	4617	#
30	4639	#
30	4603	#
30	4604	#
30	4692	#
30	4686	#
30	4633	#
30	4651	#
30	4610	#
30	4613	#
30	4591	#
30	4603	#
30	4718	#
30	4604	#
30	4684	#
30	4690	#
30	4603	#
30	4645	#
30	4654	#
30	4602	#
30	4676	#
30	4774	#
30	4598	#
30	4672	#
30	4592	#
30	4601	#
30	4652	#
30	4698	#
30	4647	#
30	4613	#
31	4790	#
31	4671	#
31	4674	#
31	4677	#
31	4782	#
31	4681	#
31	4667	#
31	4693	#
31	4749	#
31	4750	#
31	4730	#
31	4734	#
31	4709	#
31	4665	#
31	4728	#
31	4759	#
31	4760	#
31	4713	#
31	4658	#
31	4667	#
31	4715	#
31	4779	#
31	4785	#
31	4754	#
31	4666	#
31	4714	#
31	4763	#
31	4762	#
31	4676	#
31	4670	#
31	4736	#
31	4658	#
31	4712	#
31	4674	#
31	4709	#
31	4668	#
31	4711	#
31	4688	#
31	4711	#
31	4663	#
31	4667	#
31	4672	#
31	4754	#
31	4866	#
31	4762	#
31	4670	#
31	4708	#
31	4775	#
31	4731	#
31	4745	#
31	4665	#
32	4738	#
32	4672	#
32	4764	#
32	4737	#
32	4684	#
32	4858	#
32	4769	#
32	4786	#
32	4670	#
32	4672	#
32	4782	#
32	4665	#
32	4724	#
32	4675	#
32	4792	#
32	4669	#
32	4797	#
32	4673	#
32	4677	#
32	4663	#
32	4741	#
32	4703	#
32	4681	#
32	4761	#
32	4722	#
32	4716	#
32	4679	#
32	4716	#
32	4712	#
32	4678	#
32	4676	#
32	4744	#
32	4718	#
32	4756	#
32	4716	#
32	4679	#
32	4718	#
32	4789	#
32	4681	#
32	4737	#
32	4715	#
32	4719	#
32	4761	#
32	4766	#
32	4752	#
32	4673	#
32	4674	#
32	4688	#
32	4669	#
32	4684	#
32	4681	#
33	4883	#
33	4762	#
33	4728	#
33	4683	#
33	4802	#
33	4738	#
33	4679	#
33	4728	#
33	4771	#
33	4685	#
33	4692	#
33	4748	#
33	4777	#
33	4694	#
33	4708	#
33	4678	#
33	4680	#
33	4680	#
33	4672	#
33	4686	#
33	4726	#
33	4691	#
33	4776	#
33	4753	#
33	4675	#
33	4776	#
33	4693	#
33	4799	#
33	4726	#
33	4687	#
33	4728	#
33	4694	#
33	4780	#
33	4713	#
33	4726	#
33	4724	#
33	4686	#
33	4722	#
33	4680	#
33	4686	#
33	4703	#
33	4754	#
33	4731	#
33	4817	#
33	4696	#
33	4703	#
33	4680	#
33	4693	#
33	4673	#
33	4771	#
33	4682	#
34	4748	#
34	4734	#
34	4696	#
34	4779	#
34	4695	#
34	4706	#
34	4687	#
34	4767	#
34	4686	#
34	4729	#
34	4683	#
34	4802	#
34	4751	#
34	4731	#
34	4686	#
34	4799	#
34	4690	#
34	4802	#
34	4711	#
34	4774	#
34	4693	#
34	4737	#
34	4782	#
34	4683	#
34	4731	#
34	4688	#
34	4728	#
34	4729	#
34	4751	#
34	4731	#
34	4699	#
34	4697	#
34	4686	#
34	4676	#
34	4684	#
34	4688	#
34	4795	#
34	4691	#
34	4774	#
34	4683	#
34	4681	#
34	4725	#
34	4779	#
34	4777	#
34	4759	#
34	4678	#
34	4765	#
34	4689	#
34	4682	#
34	4691	#
34	4683	#
35	4739	#
35	4783	#
35	4783	#
35	4747	#
35	4739	#
35	4750	#
35	4733	#
35	4823	#
35	4803	#
35	4777	#
35	4748	#
35	4728	#
35	4744	#
35	4781	#
35	4734	#
35	4819	#
35	4736	#
35	4835	#
35	4797	#
35	4780	#
35	4751	#
35	4786	#
35	4749	#
35	4855	#
35	4736	#
35	4737	#
35	4730	#
35	4768	#
35	4737	#
35	4732	#
35	4800	#
35	4781	#
35	4783	#
35	4802	#
35	4757	#
35	4763	#
35	4737	#
35	4740	#
35	4855	#
35	4735	#
35	4734	#
35	4857	#
35	4733	#
35	4733	#
35	4745	#
35	4782	#
35	4828	#
35	4735	#
35	4743	#
35	4851	#
35	4810	#
36	4793	#
36	4834	#
36	4798	#
36	4868	#
36	4784	#
36	4777	#
36	4875	#
36	4855	#
36	4832	#
36	4780	#
36	4778	#
36	4794	#
36	4850	#
36	4830	#
36	4971	#
36	4784	#
36	4784	#
36	4791	#
36	4818	#
36	4871	#
36	4799	#
36	4793	#
36	4905	#
36	4852	#
36	4785	#
36	4813	#
36	4860	#
36	4801	#
36	4878	#
36	4897	#
36	4858	#
36	4798	#
36	4786	#
36	4794	#
36	4799	#
36	4831	#
36	4787	#
36	4852	#
36	4802	#
36	4906	#
36	4789	#
36	4833	#
36	4850	#
36	4904	#
36	4879	#
36	4787	#
36	4785	#
36	4797	#
36	4904	#
36	4789	#
36	4832	#
37	4793	#
37	4809	#
37	4805	#
37	4805	#
37	4798	#
37	4878	#
37	4792	#
37	4801	#
37	4787	#
37	4859	#
37	4857	#
37	4904	#
37	4785	#
37	4886	#
37	4911	#
37	4888	#
37	4839	#
37	4798	#
37	4907	#
37	4838	#
37	4867	#
37	4796	#
37	4911	#
37	4892	#
37	4845	#
37	4882	#
37	4794	#
37	4794	#
37	4909	#
37	4841	#
37	4797	#
37	4800	#
37	4865	#
37	4798	#
37	4837	#
37	4815	#
37	4885	#
37	4814	#
37	4819	#
37	4791	#
37	4792	#
37	4912	#
37	4995	#
37	4840	#
37	4789	#
37	4833	#
37	4790	#
37	4801	#
37	4797	#
37	4808	#
37	4802	#
38	5002	#
38	4932	#
38	4984	#
38	4919	#
38	4924	#
38	4919	#
38	4918	#
38	4945	#
38	4931	#
38	4917	#
38	4984	#
38	4964	#
38	4921	#
38	5033	#
38	4921	#
38	4924	#
38	5117	#
38	5031	#
38	4964	#
38	4924	#
38	5026	#
38	4985	#
38	4994	#
38	5005	#
38	5038	#
38	4919	#
38	4967	#
38	4917	#
38	4925	#
38	4969	#
38	4911	#
38	4928	#
38	4931	#
38	4975	#
38	5028	#
38	4927	#
38	4935	#
38	4918	#
38	5100	#
38	4921	#
38	5038	#
38	4966	#
38	4983	#
38	4912	#
38	4923	#
38	4921	#
38	4981	#
38	4931	#
38	4941	#
38	4989	#
38	4919	#
39	4958	#
39	4952	#
39	4989	#
39	4960	#
39	5058	#
39	5065	#
39	5065	#
39	4965	#
39	4955	#
39	5019	#
39	4953	#
39	5028	#
39	4951	#
39	4955	#
39	5059	#
39	5071	#
39	5008	#
39	4951	#
39	4952	#
39	4957	#
39	5042	#
39	4958	#
39	4994	#
39	4954	#
39	5150	#
39	4959	#
39	4952	#
39	5052	#
39	5023	#
39	4974	#
39	5134	#
39	5035	#
39	4962	#
39	5000	#
39	4946	#
39	5038	#
39	4955	#
39	4998	#
39	4945	#
39	4965	#
39	4996	#
39	5042	#
39	4958	#
39	4962	#
39	4997	#
39	5041	#
39	5018	#
39	4957	#
39	4955	#
39	5017	#
39	5072	#
40	5043	#
40	5085	#
40	5040	#
40	5033	#
40	5142	#
40	5032	#
40	5118	#
