Number of genomes	Pan genome
8	5153	#
8	5361	#
8	5117	#
8	5226	#
8	5331	#
8	5349	#
8	5356	#
9	5678	#
9	5694	#
9	5745	#
9	5756	#
9	5708	#
9	5696	#
9	5733	#
9	5515	#
9	5653	#
9	5727	#
9	5831	#
9	5692	#
9	6236	#
9	5724	#
9	5741	#
9	5634	#
9	5765	#
9	5706	#
9	5779	#
9	5720	#
9	5746	#
9	5724	#
9	5739	#
9	5745	#
9	5755	#
9	5726	#
9	5696	#
9	5682	#
9	5707	#
9	5736	#
9	5720	#
9	5729	#
9	5699	#
9	5588	#
9	5804	#
9	5754	#
9	5690	#
9	5708	#
9	5794	#
9	5595	#
9	5683	#
9	5737	#
9	5736	#
9	5716	#
9	5743	#
9	5362	#
9	5627	#
9	5803	#
9	5623	#
9	5392	#
9	5744	#
10	6086	#
10	5817	#
10	5794	#
10	5997	#
10	6034	#
10	6536	#
10	6095	#
10	6062	#
10	6025	#
10	6067	#
10	6020	#
10	6063	#
10	6108	#
10	6098	#
10	6064	#
10	6080	#
10	6048	#
10	6036	#
10	6086	#
10	6027	#
10	5639	#
10	5967	#
10	6027	#
10	5902	#
10	6079	#
10	6119	#
10	6099	#
10	6089	#
10	5969	#
10	5963	#
10	6000	#
10	5962	#
10	6021	#
10	6097	#
10	6141	#
10	6216	#
10	6049	#
10	5911	#
10	5988	#
10	6071	#
10	6023	#
10	6006	#
10	5991	#
10	6094	#
10	6094	#
10	5719	#
10	5945	#
10	5725	#
10	6014	#
10	6022	#
10	5964	#
11	6398	#
11	6374	#
11	7004	#
11	6445	#
11	6444	#
11	6134	#
11	6315	#
11	6417	#
11	6330	#
11	6482	#
11	6305	#
11	6376	#
11	6461	#
11	6383	#
11	6401	#
11	6276	#
11	6364	#
11	6407	#
11	6314	#
11	6320	#
11	6320	#
11	6439	#
11	6349	#
11	6316	#
11	6451	#
11	6356	#
11	6395	#
11	6478	#
11	6436	#
11	6117	#
11	6251	#
11	6452	#
11	6368	#
11	6369	#
11	6392	#
11	6342	#
11	6460	#
11	6453	#
11	6378	#
11	6250	#
11	6455	#
11	6406	#
11	6025	#
11	6232	#
11	6305	#
11	6403	#
11	6452	#
11	6462	#
11	6393	#
11	6377	#
11	6369	#
12	6770	#
12	6685	#
12	6737	#
12	6707	#
12	6713	#
12	6620	#
12	6672	#
12	6720	#
12	6778	#
12	6438	#
12	6661	#
12	6693	#
12	6761	#
12	6759	#
12	6628	#
12	6733	#
12	6766	#
12	6700	#
12	6576	#
12	6702	#
12	6726	#
12	6695	#
12	6740	#
12	6741	#
12	6720	#
12	6777	#
12	6786	#
12	6410	#
12	6806	#
12	6712	#
12	6719	#
12	6697	#
12	6728	#
12	6698	#
12	6728	#
12	6354	#
12	6670	#
12	6697	#
12	6747	#
12	6675	#
12	6697	#
12	6744	#
12	6737	#
12	6748	#
12	6737	#
12	6750	#
12	6724	#
12	6423	#
12	6498	#
12	6688	#
12	6725	#
13	6975	#
13	7081	#
13	6985	#
13	7000	#
13	7084	#
13	7018	#
13	6739	#
13	7023	#
13	7045	#
13	7054	#
13	7097	#
13	7047	#
13	6901	#
13	7048	#
13	7120	#
13	7061	#
13	7034	#
13	7547	#
13	7069	#
13	7090	#
13	6987	#
13	7120	#
13	7022	#
13	6763	#
13	6958	#
13	6928	#
13	7070	#
13	7087	#
13	7065	#
13	6896	#
13	6952	#
13	7085	#
13	6636	#
13	7099	#
13	6936	#
13	7084	#
13	7058	#
13	7053	#
13	6934	#
13	7004	#
13	7020	#
13	7099	#
13	6975	#
13	6908	#
13	7095	#
13	7033	#
13	7019	#
13	7011	#
13	7065	#
13	7061	#
13	6732	#
14	7328	#
14	7308	#
14	7323	#
14	7244	#
14	7152	#
14	7118	#
14	7167	#
14	7268	#
14	7037	#
14	7297	#
14	7264	#
14	7235	#
14	7334	#
14	7237	#
14	6891	#
14	6964	#
14	7121	#
14	6950	#
14	7230	#
14	7213	#
14	7278	#
14	7306	#
14	7303	#
14	7295	#
14	7199	#
14	6952	#
14	6955	#
14	7286	#
14	7322	#
14	7247	#
14	7204	#
14	7296	#
14	7136	#
14	7226	#
14	7232	#
14	7313	#
14	7076	#
14	7306	#
14	7268	#
14	7305	#
14	7349	#
14	7180	#
14	7234	#
14	7254	#
14	7280	#
14	7310	#
14	7281	#
14	7288	#
14	7231	#
14	7129	#
14	6955	#
15	7403	#
15	7345	#
15	7438	#
15	7370	#
15	7327	#
15	7250	#
15	7416	#
15	7087	#
15	7308	#
15	7245	#
15	7471	#
15	7361	#
15	7369	#
15	7440	#
15	7374	#
15	7521	#
15	7447	#
15	7378	#
15	7342	#
15	7341	#
15	7433	#
15	7092	#
15	7458	#
15	7442	#
15	7351	#
15	7479	#
15	7414	#
15	7461	#
15	7260	#
15	7102	#
15	7407	#
15	7407	#
15	7980	#
15	8110	#
15	7542	#
15	7298	#
15	7454	#
15	7460	#
15	7402	#
15	7419	#
15	7350	#
15	7405	#
15	7414	#
15	7090	#
15	7435	#
15	7407	#
15	7350	#
15	7443	#
15	7388	#
15	7438	#
15	7413	#
16	7653	#
16	7677	#
16	7551	#
16	7666	#
16	7707	#
16	7348	#
16	7599	#
16	7571	#
16	7652	#
16	7373	#
16	7600	#
16	7601	#
16	7699	#
16	7598	#
16	7700	#
16	7600	#
16	7690	#
16	7688	#
16	7697	#
16	7662	#
16	7503	#
16	7401	#
16	7657	#
16	7359	#
16	7668	#
16	7565	#
16	7512	#
16	7725	#
16	7601	#
16	7582	#
16	7628	#
16	7555	#
16	7631	#
16	7659	#
16	7730	#
16	7595	#
16	7550	#
16	7731	#
16	7668	#
16	7444	#
16	7700	#
16	7564	#
16	7600	#
16	7536	#
16	7668	#
16	7608	#
16	7634	#
16	7652	#
16	7687	#
16	7674	#
16	7728	#
17	8025	#
17	7930	#
17	8031	#
17	8028	#
17	7803	#
17	8054	#
17	8076	#
17	8094	#
17	8112	#
17	7791	#
17	8115	#
17	8033	#
17	8199	#
17	7980	#
17	8112	#
17	8114	#
17	8068	#
17	8061	#
17	8104	#
17	8110	#
17	7890	#
17	8109	#
17	8092	#
17	7943	#
17	7772	#
17	7993	#
17	8061	#
17	7978	#
17	8023	#
17	7952	#
17	8101	#
17	8201	#
17	8123	#
17	8082	#
17	8090	#
17	8131	#
17	8070	#
17	7872	#
17	8076	#
17	8032	#
17	7966	#
17	8153	#
17	8135	#
17	8022	#
17	8124	#
17	7774	#
17	8086	#
17	8026	#
17	8026	#
17	8141	#
17	8107	#
18	8491	#
18	8507	#
18	8507	#
18	8486	#
18	8385	#
18	8460	#
18	8356	#
18	8401	#
18	8177	#
18	8484	#
18	8359	#
18	8503	#
18	8439	#
18	8167	#
18	8371	#
18	8483	#
18	8466	#
18	8531	#
18	8411	#
18	8453	#
18	8419	#
18	8181	#
18	8508	#
18	8265	#
18	8464	#
18	8477	#
18	8171	#
18	8532	#
18	9052	#
18	8418	#
18	8467	#
18	8479	#
18	8506	#
18	8478	#
18	8165	#
18	8335	#
18	8512	#
18	8530	#
18	8488	#
18	8413	#
18	8414	#
18	8415	#
18	8523	#
18	8323	#
18	8422	#
18	8477	#
18	8477	#
18	8426	#
18	8451	#
18	8424	#
18	8391	#
19	8814	#
19	8729	#
19	8815	#
19	8533	#
19	8524	#
19	8861	#
19	8822	#
19	8820	#
19	8827	#
19	8845	#
19	8857	#
19	8773	#
19	8745	#
19	8850	#
19	9400	#
19	8730	#
19	8754	#
19	9406	#
19	8821	#
19	8814	#
19	8741	#
19	8806	#
19	8773	#
19	8543	#
19	8841	#
19	8673	#
19	8775	#
19	8793	#
19	8848	#
19	8771	#
19	8838	#
19	8767	#
19	8826	#
19	8725	#
19	8526	#
19	8830	#
19	8804	#
19	8528	#
19	8827	#
19	8807	#
19	8808	#
19	8854	#
19	8815	#
19	8776	#
19	8780	#
19	8764	#
19	8840	#
19	8667	#
19	8774	#
19	8785	#
19	8820	#
20	9722	#
20	9715	#
20	9666	#
20	9752	#
20	9675	#
20	9721	#
20	9672	#
20	9674	#
20	9636	#
20	9745	#
20	9711	#
20	9676	#
20	9770	#
20	9662	#
20	9702	#
20	9698	#
20	9674	#
20	9748	#
20	9702	#
20	9719	#
20	9742	#
20	9736	#
20	9725	#
20	9677	#
20	9725	#
20	9751	#
20	9727	#
20	9752	#
20	9647	#
20	9755	#
20	9709	#
20	9644	#
20	9672	#
20	9676	#
20	9652	#
20	9771	#
20	9749	#
20	9679	#
20	9779	#
20	9743	#
20	9693	#
20	9720	#
20	9728	#
20	9696	#
20	9671	#
20	9706	#
20	9676	#
20	9670	#
20	9731	#
20	9575	#
20	9655	#
21	9985	#
21	9739	#
21	10019	#
21	10018	#
21	9985	#
21	10052	#
21	10008	#
21	9744	#
21	10200	#
21	10058	#
21	9981	#
21	10055	#
21	9748	#
21	9993	#
21	9970	#
21	9998	#
21	10043	#
21	10034	#
21	9963	#
21	9991	#
21	9739	#
21	9995	#
21	10037	#
21	9990	#
21	9991	#
21	10003	#
21	10022	#
21	9933	#
21	9741	#
21	9749	#
21	10022	#
21	10017	#
21	10021	#
21	9984	#
21	9737	#
21	9946	#
21	10037	#
21	9968	#
21	10021	#
21	10052	#
21	9963	#
21	9741	#
21	9975	#
21	9947	#
21	9984	#
21	10000	#
21	10049	#
21	9990	#
21	10168	#
21	10019	#
21	10052	#
22	10249	#
22	10256	#
22	9978	#
22	10283	#
22	9977	#
22	10331	#
22	9989	#
22	10221	#
22	10309	#
22	9972	#
22	9999	#
22	10332	#
22	10233	#
22	10401	#
22	9986	#
22	10292	#
22	9984	#
22	10393	#
22	9974	#
22	9978	#
22	10253	#
22	10205	#
22	10289	#
22	10218	#
22	9980	#
22	10437	#
22	9974	#
22	9976	#
22	10220	#
22	10293	#
22	10220	#
22	9971	#
22	10116	#
22	10206	#
22	10224	#
22	10221	#
22	9981	#
22	9980	#
22	10158	#
22	10249	#
22	9993	#
22	10297	#
22	9986	#
22	10263	#
22	10256	#
22	10275	#
22	10219	#
22	10256	#
22	9977	#
22	10180	#
22	10240	#
23	10224	#
23	10529	#
23	10490	#
23	10216	#
23	10450	#
23	10223	#
23	10452	#
23	10491	#
23	10486	#
23	10678	#
23	10480	#
23	10497	#
23	10395	#
23	10512	#
23	10530	#
23	10226	#
23	10485	#
23	10498	#
23	10391	#
23	10487	#
23	10419	#
23	10560	#
23	10405	#
23	10590	#
23	10498	#
23	10226	#
23	10509	#
23	10224	#
23	10532	#
23	10417	#
23	10462	#
23	10218	#
23	10514	#
23	10515	#
23	10521	#
23	10214	#
23	10530	#
23	10460	#
23	10227	#
23	10454	#
23	10220	#
23	10498	#
23	10541	#
23	10638	#
23	10458	#
23	10453	#
23	10492	#
23	10470	#
23	10505	#
23	10480	#
23	10512	#
24	10693	#
24	10696	#
24	10679	#
24	10407	#
24	10733	#
24	10715	#
24	10715	#
24	10646	#
24	10820	#
24	10687	#
24	10426	#
24	10404	#
24	10399	#
24	10668	#
24	10774	#
24	10693	#
24	10634	#
24	10699	#
24	10663	#
24	10398	#
24	10756	#
24	10668	#
24	10681	#
24	10635	#
24	10403	#
24	10498	#
24	10643	#
24	10648	#
24	10678	#
24	10636	#
24	10534	#
24	10614	#
24	10700	#
24	10412	#
24	10641	#
24	10708	#
24	10670	#
24	10411	#
24	10642	#
24	10644	#
24	10409	#
24	10640	#
24	10401	#
24	10679	#
24	10703	#
24	10415	#
24	10712	#
24	10601	#
24	10714	#
24	10706	#
24	10643	#
25	11022	#
25	10974	#
25	10707	#
25	10710	#
25	10974	#
25	10986	#
25	11007	#
25	10989	#
25	10717	#
25	10713	#
25	11005	#
25	10984	#
25	10936	#
25	10977	#
25	10943	#
25	10988	#
25	10979	#
25	10710	#
25	10708	#
25	10948	#
25	10945	#
25	10998	#
25	11006	#
25	10887	#
25	11041	#
25	10986	#
25	10966	#
25	10982	#
25	10981	#
25	10949	#
25	11081	#
25	11023	#
25	10710	#
25	10977	#
25	10716	#
25	10807	#
25	10949	#
25	10713	#
25	11003	#
25	10948	#
25	11057	#
25	10996	#
25	10722	#
25	10939	#
25	11027	#
25	10910	#
25	10956	#
25	10937	#
25	10719	#
25	10715	#
25	10713	#
26	11283	#
26	11326	#
26	11297	#
26	11243	#
26	11249	#
26	11300	#
26	11244	#
26	11291	#
26	11023	#
26	11278	#
26	11285	#
26	11307	#
26	11474	#
26	11242	#
26	11260	#
26	11248	#
26	11023	#
26	11286	#
26	11328	#
26	11227	#
26	11030	#
26	11027	#
26	11287	#
26	11277	#
26	11020	#
26	11195	#
26	11043	#
26	11360	#
26	11201	#
26	11336	#
26	11283	#
26	11280	#
26	11302	#
26	11262	#
26	11272	#
26	11260	#
26	11277	#
26	11306	#
26	11300	#
26	11244	#
26	11282	#
26	11336	#
26	11333	#
26	11023	#
26	11335	#
26	11303	#
26	11355	#
26	11030	#
26	11280	#
26	11287	#
26	11151	#
27	11553	#
27	11314	#
27	11322	#
27	11316	#
27	11575	#
27	11576	#
27	11554	#
27	11624	#
27	11606	#
27	11536	#
27	11319	#
27	11536	#
27	11594	#
27	11615	#
27	11577	#
27	11588	#
27	11521	#
27	11605	#
27	11310	#
27	11583	#
27	11729	#
27	11317	#
27	11444	#
27	11316	#
27	11572	#
27	11315	#
27	11318	#
27	11569	#
27	11610	#
27	11483	#
27	11612	#
27	11536	#
27	11580	#
27	11590	#
27	11575	#
27	11589	#
27	11511	#
27	11554	#
27	11596	#
27	11317	#
27	11593	#
27	11487	#
27	11612	#
27	11569	#
27	11313	#
27	11328	#
27	11570	#
27	11637	#
27	11588	#
27	11316	#
27	11535	#
28	11543	#
28	11693	#
28	11840	#
28	11531	#
28	11798	#
28	11755	#
28	11536	#
28	11873	#
28	11729	#
28	11811	#
28	11528	#
28	11749	#
28	11829	#
28	11536	#
28	11532	#
28	11807	#
28	11534	#
28	11660	#
28	11539	#
28	11534	#
28	11814	#
28	11753	#
28	11709	#
28	11778	#
28	11824	#
28	11936	#
28	11779	#
28	11534	#
28	11981	#
28	11527	#
28	11777	#
28	11809	#
28	11745	#
28	11791	#
28	11833	#
28	11835	#
28	11648	#
28	11745	#
28	11717	#
28	11808	#
28	11798	#
28	11794	#
28	11792	#
28	11540	#
28	11542	#
28	11532	#
28	11830	#
28	11783	#
28	11820	#
28	11752	#
28	11546	#
29	11968	#
29	11960	#
29	11939	#
29	12106	#
29	11963	#
29	11995	#
29	11972	#
29	11936	#
29	11946	#
29	11949	#
29	11713	#
29	11913	#
29	11699	#
29	11871	#
29	11711	#
29	11704	#
29	11706	#
29	11710	#
29	11707	#
29	11915	#
29	11982	#
29	11909	#
29	11979	#
29	11702	#
29	11705	#
29	11725	#
29	11978	#
29	12004	#
29	11958	#
29	11963	#
29	12151	#
29	11891	#
29	11714	#
29	11885	#
29	11717	#
29	11883	#
29	12031	#
29	11705	#
29	11916	#
29	11923	#
29	11830	#
29	11988	#
29	11952	#
29	11819	#
29	11961	#
29	11982	#
29	11922	#
29	12043	#
29	11991	#
29	12003	#
29	12008	#
30	12100	#
30	12191	#
30	12154	#
30	12165	#
30	12296	#
30	12148	#
30	12165	#
30	12092	#
30	12148	#
30	11897	#
30	11898	#
30	11901	#
30	12061	#
30	11894	#
30	12167	#
30	12187	#
30	12157	#
30	12170	#
30	11904	#
30	11908	#
30	12104	#
30	12072	#
30	12306	#
30	12192	#
30	12170	#
30	12191	#
30	12185	#
30	12135	#
30	12010	#
30	12062	#
30	12142	#
30	12147	#
30	12194	#
30	12108	#
30	11904	#
30	12046	#
30	12172	#
30	12129	#
30	12095	#
30	12069	#
30	12057	#
30	12101	#
30	12176	#
30	12151	#
30	12191	#
30	11895	#
30	12020	#
30	12134	#
30	12163	#
30	11897	#
30	12099	#
31	12270	#
31	12271	#
31	12325	#
31	12066	#
31	12365	#
31	12078	#
31	12480	#
31	12343	#
31	12344	#
31	12367	#
31	12303	#
31	12271	#
31	12469	#
31	12218	#
31	12183	#
31	12070	#
31	12315	#
31	12322	#
31	12301	#
31	12070	#
31	12328	#
31	12071	#
31	12359	#
31	12070	#
31	12339	#
31	12064	#
31	12072	#
31	12337	#
31	12242	#
31	12270	#
31	12366	#
31	12388	#
31	12321	#
31	12069	#
31	12258	#
31	12064	#
31	12068	#
31	12337	#
31	12408	#
31	12396	#
31	12364	#
31	12069	#
31	12288	#
31	12347	#
31	12073	#
31	12365	#
31	12371	#
31	12322	#
31	12299	#
31	12313	#
31	12314	#
32	12472	#
32	12485	#
32	12201	#
32	12399	#
32	12479	#
32	12463	#
32	12449	#
32	12207	#
32	12375	#
32	12646	#
32	12494	#
32	12500	#
32	12208	#
32	12207	#
32	12502	#
32	12459	#
32	12458	#
32	12210	#
32	12217	#
32	12206	#
32	12522	#
32	12203	#
32	12439	#
32	12408	#
32	12368	#
32	12451	#
32	12205	#
32	12500	#
32	12499	#
32	12204	#
32	12443	#
32	12406	#
32	12531	#
32	12204	#
32	12407	#
32	12454	#
32	12482	#
32	12438	#
32	12375	#
32	12463	#
32	12217	#
32	12457	#
32	12456	#
32	12473	#
32	12480	#
32	12464	#
32	12543	#
32	12500	#
32	12460	#
32	12467	#
32	12612	#
33	12582	#
33	12291	#
33	12547	#
33	12699	#
33	12289	#
33	12540	#
33	12535	#
33	12286	#
33	12295	#
33	12534	#
33	12583	#
33	12463	#
33	12538	#
33	12313	#
33	12610	#
33	12371	#
33	12292	#
33	12563	#
33	12293	#
33	12570	#
33	12301	#
33	12490	#
33	12568	#
33	12526	#
33	12291	#
33	12492	#
33	12690	#
33	12537	#
33	12588	#
33	12555	#
33	12566	#
33	12292	#
33	12551	#
33	12589	#
33	12576	#
33	12511	#
33	12561	#
33	12294	#
33	12597	#
33	12536	#
33	12515	#
33	12544	#
33	12593	#
33	12301	#
33	12292	#
33	12294	#
33	12552	#
33	12586	#
33	12287	#
33	12293	#
33	12296	#
34	12615	#
34	12630	#
34	12688	#
34	12673	#
34	12383	#
34	12403	#
34	12392	#
34	12627	#
34	12635	#
34	12381	#
34	12395	#
34	12581	#
34	12614	#
34	12639	#
34	12701	#
34	12581	#
34	12381	#
34	12676	#
34	12628	#
34	12661	#
34	12643	#
34	12630	#
34	12653	#
34	12626	#
34	12790	#
34	12708	#
34	12648	#
34	12664	#
34	12570	#
34	12386	#
34	12575	#
34	12677	#
34	12658	#
34	12384	#
34	12382	#
34	12634	#
34	12583	#
34	12666	#
34	12384	#
34	12677	#
34	12679	#
34	12382	#
34	12376	#
34	12674	#
34	12672	#
34	12651	#
34	12633	#
34	12781	#
34	12552	#
34	12599	#
34	12636	#
35	12898	#
35	12940	#
35	12896	#
35	12652	#
35	12931	#
35	12918	#
35	12905	#
35	12923	#
35	13048	#
35	12645	#
35	12909	#
35	12657	#
35	12644	#
35	12799	#
35	12648	#
35	12814	#
35	12902	#
35	12849	#
35	12910	#
35	12821	#
35	12851	#
35	12663	#
35	12925	#
35	12905	#
35	12819	#
35	12654	#
35	12851	#
35	12896	#
35	12853	#
35	12650	#
35	12646	#
35	12866	#
35	12850	#
35	12926	#
35	12656	#
35	12652	#
35	12900	#
35	12649	#
35	12646	#
35	12649	#
35	12990	#
35	12650	#
35	12646	#
35	13057	#
35	12866	#
35	12940	#
35	12900	#
35	12652	#
35	12645	#
35	12887	#
35	12653	#
36	12663	#
36	12957	#
36	12933	#
36	12657	#
36	12913	#
36	12662	#
36	12863	#
36	12886	#
36	12664	#
36	12927	#
36	12656	#
36	12658	#
36	13070	#
36	12832	#
36	12938	#
36	12909	#
36	12909	#
36	12902	#
36	12860	#
36	12663	#
36	12671	#
36	12659	#
36	12862	#
36	12938	#
36	12667	#
36	12657	#
36	12864	#
36	12863	#
36	12665	#
36	12953	#
36	12930	#
36	12665	#
36	12879	#
36	13061	#
36	12918	#
36	12958	#
36	12957	#
36	12943	#
36	12682	#
36	12936	#
36	12658	#
36	12659	#
36	12978	#
36	12948	#
36	12659	#
36	12675	#
36	12879	#
36	12856	#
36	12850	#
36	12866	#
36	12951	#
37	12868	#
37	12822	#
37	13008	#
37	12667	#
37	12958	#
37	12973	#
37	12867	#
37	12832	#
37	12676	#
37	12942	#
37	12666	#
37	12983	#
37	12869	#
37	12907	#
37	12664	#
37	12867	#
37	12960	#
37	13066	#
37	12673	#
37	12938	#
37	12679	#
37	12663	#
37	12669	#
37	12916	#
37	12918	#
37	12676	#
37	12956	#
37	12839	#
37	12914	#
37	12670	#
37	12923	#
37	12668	#
37	12667	#
37	12932	#
37	12668	#
37	12687	#
37	12960	#
37	12680	#
37	12936	#
37	12663	#
37	12871	#
37	12941	#
37	12943	#
37	12855	#
37	12666	#
37	12837	#
37	12923	#
37	12672	#
37	12661	#
37	12891	#
37	12670	#
38	12873	#
38	13079	#
38	12936	#
38	12904	#
38	12865	#
38	12670	#
38	12667	#
38	13070	#
38	12942	#
38	12939	#
38	12960	#
38	12841	#
38	12681	#
38	12915	#
38	12836	#
38	12667	#
38	12922	#
38	12930	#
38	12946	#
38	12957	#
38	12673	#
38	12873	#
38	12966	#
38	12680	#
38	12875	#
38	12967	#
38	12895	#
38	12908	#
38	12915	#
38	12963	#
38	12670	#
38	12671	#
38	12671	#
38	12871	#
38	12947	#
38	12671	#
38	12826	#
38	13115	#
38	12672	#
38	12872	#
38	12888	#
38	12976	#
38	12674	#
38	12987	#
38	12683	#
38	12966	#
38	12922	#
38	12872	#
38	12674	#
38	12918	#
38	12927	#
39	12904	#
39	12900	#
39	13201	#
39	13179	#
39	12905	#
39	12901	#
39	12907	#
39	13105	#
39	13115	#
39	13097	#
39	13131	#
39	12913	#
39	13197	#
39	12906	#
39	13156	#
39	13293	#
39	12902	#
39	13107	#
39	12905	#
39	13225	#
39	13106	#
39	13186	#
39	13091	#
39	13053	#
39	13145	#
39	13164	#
39	13070	#
39	13174	#
39	13176	#
39	13199	#
39	13132	#
39	12902	#
39	12906	#
39	13142	#
39	12904	#
39	13303	#
39	13105	#
39	13246	#
39	12908	#
39	13102	#
39	13220	#
39	13075	#
39	13072	#
39	12902	#
39	13180	#
39	13100	#
39	13346	#
39	13181	#
39	13161	#
39	13101	#
39	12905	#
40	13605	#
40	13592	#
40	13505	#
40	13494	#
40	13596	#
40	13574	#
40	13451	#
