1	1556
2	2643
3	3672
4	4471
5	5209
6	6025
7	6781
8	7350
9	8001
10	8503
11	9163
12	9750
13	10116
14	10362
15	10808
16	11544
17	12221
18	12832
19	13998
20	14571
21	15019
22	15457
23	15788
24	16363
25	16950
26	17497
27	17878
28	18231
29	18593
30	18938
31	19167
32	19317
33	19464
34	19964
35	19984
36	19990
37	19994
38	20411
39	20997
40	21537
41	21919
42	22243
43	22593
44	22605
45	23180
46	23536
47	23539
48	24049
49	24064
50	24506
51	24647
52	25003
53	25278
54	25375
55	25479
56	25554
57	25607
58	25935
59	26402
60	26457
61	26472
62	26823
63	26830
64	26835
65	27376
66	27378
67	27380
68	27382
69	27422
70	27926
71	28403
72	28705
73	29216
74	29900
75	30489
76	31165
77	31597
78	31611
79	31947
80	31969
81	31975
82	31979
83	31985
84	31986
85	31987
86	31987
87	31988
88	31989
89	31989
90	31991
91	31993
92	31993
93	31994
94	31994
95	31994
96	31995
97	32000
98	32474
99	32983
100	33251
101	33691
102	33995
103	34234
104	34448
105	34464
106	34479
107	34894
108	35338
109	35745
110	35770
111	36212
112	36566
113	36965
114	37396
115	37494
116	37505
117	37873
118	38305
119	38334
120	38726
121	39107
122	39522
123	39532
124	39903
125	39926
126	40271
127	40306
128	40329
129	40358
130	40752
131	40780
132	41156
133	41167
134	41538
135	41540
136	41920
137	42251
138	42721
139	43098
140	43501
141	43509
142	43750
143	44167
144	44610
145	45018
146	45319
147	45325
148	45327
149	45335
150	45343
151	45348
152	45350
153	45357
154	45359
155	45360
156	45361
157	45368
158	45371
159	45372
160	45376
161	45378
162	45383
163	45385
164	45386
165	45388
166	45390
167	45399
168	45405
169	45408
170	45650
171	45790
172	46200
173	46330
174	46382
175	46814
176	47194
177	47598
178	47867
179	48293
180	48630
181	48977
182	49293
183	49685
184	50021
185	50278
186	50522
187	50771
188	50838
189	51061
190	51271
191	51334
192	51440
193	51464
194	51512
195	51632
196	51640
197	51747
198	52098
199	52346
200	52391
201	52395
202	52756
203	53074
204	53430
205	53667
206	53931
207	54000
208	54313
209	54632
210	54918
211	55159
212	55406
213	55617
214	55826
215	56217
216	56542
217	56544
218	56888
219	57166
220	57184
221	57188
222	57195
223	57197
224	57203
225	57213
226	57222
227	57227
228	57230
229	57236
230	57245
231	57254
232	57266
233	57644
234	57645
