x,y,Category,Metric
4,-52.33,Core,Average
4,86.86,Accessory,Average
5,-36.66,Core,Average
5,62.48,Accessory,Average
6,-28.98,Core,Average
6,51.15,Accessory,Average
7,-24.52,Core,Average
7,43.35,Accessory,Average
8,-20.41,Core,Average
8,37.97,Accessory,Average
9,-18.44,Core,Average
9,34.24,Accessory,Average
10,-14.58,Core,Average
10,29.62,Accessory,Average
11,-14.15,Core,Average
11,28.31,Accessory,Average
12,-11.48,Core,Average
12,23.89,Accessory,Average
13,-10.15,Core,Average
13,22.57,Accessory,Average
14,-9.75,Core,Average
14,21.69,Accessory,Average
15,-9.62,Core,Average
15,20.83,Accessory,Average
16,-8.88,Core,Average
16,19.94,Accessory,Average
17,-9.06,Core,Average
17,20.13,Accessory,Average
18,-8.85,Core,Average
18,19.21,Accessory,Average
19,-7.66,Core,Average
19,17.26,Accessory,Average
20,-7.40,Core,Average
20,16.71,Accessory,Average
21,-7.02,Core,Average
21,16.36,Accessory,Average
22,-7.77,Core,Average
22,16.86,Accessory,Average
23,-6.82,Core,Average
23,15.32,Accessory,Average
24,-7.80,Core,Average
24,15.76,Accessory,Average
25,-7.85,Core,Average
25,15.79,Accessory,Average
26,-6.41,Core,Average
26,13.88,Accessory,Average
27,-6.25,Core,Average
27,13.72,Accessory,Average
28,-5.98,Core,Average
28,13.92,Accessory,Average
29,-5.96,Core,Average
29,14.15,Accessory,Average
30,-5.79,Core,Average
30,13.51,Accessory,Average
31,-6.14,Core,Average
31,14.09,Accessory,Average
32,-5.81,Core,Average
32,13.27,Accessory,Average
33,-5.66,Core,Average
33,12.53,Accessory,Average
34,-5.62,Core,Average
34,12.60,Accessory,Average
35,-5.30,Core,Average
35,12.22,Accessory,Average
36,-5.39,Core,Average
36,12.47,Accessory,Average
37,-5.38,Core,Average
37,12.23,Accessory,Average
38,-5.64,Core,Average
38,12.25,Accessory,Average
39,-5.38,Core,Average
39,11.57,Accessory,Average
40,-6.48,Core,Average
40,13.29,Accessory,Average
41,-5.12,Core,Average
41,11.53,Accessory,Average
42,-4.80,Core,Average
42,11.67,Accessory,Average
43,-5.10,Core,Average
43,11.94,Accessory,Average
44,-4.76,Core,Average
44,11.31,Accessory,Average
45,-4.43,Core,Average
45,10.96,Accessory,Average
46,-4.70,Core,Average
46,10.84,Accessory,Average
47,-4.25,Core,Average
47,10.31,Accessory,Average
48,-5.00,Core,Average
48,11.38,Accessory,Average
49,-4.03,Core,Average
49,10.31,Accessory,Average
50,-3.91,Core,Average
50,9.93,Accessory,Average
51,-4.20,Core,Average
51,10.51,Accessory,Average
52,-4.87,Core,Average
52,10.87,Accessory,Average
53,-4.10,Core,Average
53,10.10,Accessory,Average
54,-3.44,Core,Average
54,9.03,Accessory,Average
55,-4.33,Core,Average
55,9.99,Accessory,Average
56,-4.09,Core,Average
56,10.40,Accessory,Average
