x,y,Category,Metric
4,-27.00,Core,Median
4,67.00,Accessory,Median
5,-15.00,Core,Median
5,43.00,Accessory,Median
6,-8.00,Core,Median
6,32.00,Accessory,Median
7,-7.00,Core,Median
7,25.00,Accessory,Median
8,-4.00,Core,Median
8,21.00,Accessory,Median
9,-4.00,Core,Median
9,18.00,Accessory,Median
10,-3.00,Core,Median
10,15.00,Accessory,Median
11,-2.00,Core,Median
11,14.00,Accessory,Median
12,-2.00,Core,Median
12,12.00,Accessory,Median
13,-2.00,Core,Median
13,11.00,Accessory,Median
14,-1.00,Core,Median
14,10.00,Accessory,Median
15,-1.00,Core,Median
15,9.00,Accessory,Median
16,-1.00,Core,Median
16,10.00,Accessory,Median
17,-1.00,Core,Median
17,9.00,Accessory,Median
18,-1.00,Core,Median
18,9.00,Accessory,Median
19,-1.00,Core,Median
19,8.00,Accessory,Median
20,-1.00,Core,Median
20,8.00,Accessory,Median
21,-1.00,Core,Median
21,8.00,Accessory,Median
22,-1.00,Core,Median
22,7.00,Accessory,Median
23,-1.00,Core,Median
23,7.00,Accessory,Median
24,-1.00,Core,Median
24,7.00,Accessory,Median
25,-1.00,Core,Median
25,7.00,Accessory,Median
26,-1.00,Core,Median
26,6.00,Accessory,Median
27,-1.00,Core,Median
27,6.00,Accessory,Median
28,-1.00,Core,Median
28,6.00,Accessory,Median
29,-1.00,Core,Median
29,6.00,Accessory,Median
30,-1.00,Core,Median
30,6.00,Accessory,Median
31,-1.00,Core,Median
31,6.00,Accessory,Median
32,-1.00,Core,Median
32,6.00,Accessory,Median
33,-1.00,Core,Median
33,6.00,Accessory,Median
34,-1.00,Core,Median
34,5.00,Accessory,Median
35,-1.00,Core,Median
35,5.00,Accessory,Median
36,-1.00,Core,Median
36,6.00,Accessory,Median
37,-1.00,Core,Median
37,5.00,Accessory,Median
38,-1.00,Core,Median
38,5.00,Accessory,Median
39,0.00,Core,Median
39,5.00,Accessory,Median
40,-1.00,Core,Median
40,5.00,Accessory,Median
41,-1.00,Core,Median
41,5.00,Accessory,Median
42,0.00,Core,Median
42,5.00,Accessory,Median
43,-1.00,Core,Median
43,5.00,Accessory,Median
44,0.00,Core,Median
44,4.00,Accessory,Median
45,0.00,Core,Median
45,5.00,Accessory,Median
46,0.00,Core,Median
46,4.00,Accessory,Median
47,0.00,Core,Median
47,4.00,Accessory,Median
48,0.00,Core,Median
48,4.00,Accessory,Median
49,0.00,Core,Median
49,4.00,Accessory,Median
50,0.00,Core,Median
50,5.00,Accessory,Median
51,0.00,Core,Median
51,4.00,Accessory,Median
52,0.00,Core,Median
52,4.00,Accessory,Median
53,0.00,Core,Median
53,4.00,Accessory,Median
54,0.00,Core,Median
54,4.00,Accessory,Median
55,0.00,Core,Median
55,4.00,Accessory,Median
56,0.00,Core,Median
56,4.00,Accessory,Median
