Genomes,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,
11,0.9375,0.8333333333333334,0.9966555183946488,0.9966832504145937,0.996661101836394,0.9966555183946488,0.9285714285714286,0.9965811965811966,0.5,0.9090909090909091,0.0,0.9966159052453468,0.11111111111111116,0.9444444444444444,0.9965928449744463,0.9965811965811966,0.9965635738831615,0.996694214876033,0.9642857142857143,0.9818181818181818,0.8,0.996661101836394,0.9642857142857143,0.9761904761904762,0.975609756097561,0.978021978021978,0.875,0.9928825622775801,0.9310344827586207,0.9854014598540146,0.9966216216216216,0.8181818181818181,0.9929078014184397,0.8888888888888888,0.9854014598540146,
12,0.9833610648918469,0.9948979591836735,0.9905660377358491,0.9845360824742269,0.9905741216795201,0.9905660377358491,0.9798319327731092,0.9887054735013032,0.9966101694915255,0.9965928449744463,0.9966159052453468,0.0,0.9966216216216216,0.9800995024875622,0.9887250650477016,0.9887054735013032,0.9886759581881533,0.9836909871244636,0.984,0.9716417910447761,0.9948805460750854,0.9905741216795201,0.9807383627608347,0.8800675675675675,0.9767801857585139,0.9786585365853658,0.9982905982905983,0.9846517119244392,0.9712351945854484,0.9329359165424739,0.005110732538330498,0.9948892674616695,0.9834710743801653,0.9965811965811966,0.9329359165424739,
13,0.9393939393939394,0.8461538461538461,0.996661101836394,0.9966887417218543,0.9966666666666667,0.996661101836394,0.9310344827586207,0.9965870307167235,0.4,0.9166666666666666,0.11111111111111116,0.9966216216216216,0.0,0.9459459459459459,0.9965986394557823,0.9965870307167235,0.9965694682675815,0.9966996699669967,0.9649122807017544,0.9819819819819819,0.8181818181818181,0.9966666666666667,0.9649122807017544,0.9764705882352941,0.9759036144578314,0.9782608695652174,0.8888888888888888,0.9929078014184397,0.9333333333333333,0.9855072463768116,0.9966273187183811,0.8333333333333334,0.9929328621908127,0.9,0.9855072463768116,
14,0.6,0.875,0.9650582362728786,0.9771615008156607,0.9651162790697675,0.9650582362728786,0.5945945945945945,0.9607508532423208,0.9428571428571428,0.9375,0.9444444444444444,0.9800995024875622,0.9459459459459459,0.0,0.9608843537414966,0.9607508532423208,0.9605488850771869,0.9772357723577236,0.7301587301587302,0.8739495798319328,0.9032258064516129,0.9651162790697675,0.7301587301587302,0.8865979381443299,0.691358024691358,0.75,0.9666666666666667,0.9222614840989399,0.641025641025641,0.9266666666666666,0.9801324503311258,0.90625,0.9225352112676056,0.9333333333333333,0.9266666666666666,
15,0.969439728353141,0.9931389365351629,0.973753280839895,0.9853574504737296,0.9737762237762237,0.973753280839895,0.9709897610921502,0.010291595197255532,0.9965870307167235,0.9965694682675815,0.9965928449744463,0.9887250650477016,0.9965986394557823,0.9608843537414966,0.0,0.010291595197255532,0.015437392795883409,0.9853826311263972,0.9689542483660131,0.9730134932533733,0.9948453608247423,0.9728783902012248,0.9689542483660131,0.9798761609907121,0.9122516556291391,0.8991735537190083,0.9982788296041308,0.9273182957393484,0.9727891156462585,0.9814020028612304,0.988734835355286,0.9948542024013722,0.9260651629072681,0.9965576592082617,0.9828571428571429,
16,0.9710884353741497,0.9931153184165232,0.9746059544658494,0.9853321829163072,0.9746281714785652,0.9746059544658494,0.9726495726495726,0.0,0.9965753424657534,0.9965576592082617,0.9965811965811966,0.9887054735013032,0.9965870307167235,0.9607508532423208,0.010291595197255532,0.0,0.012048192771084376,0.9853574504737296,0.9688524590163934,0.9729323308270676,0.9948275862068966,0.9737302977232924,0.9688524590163934,0.9798136645962733,0.9137645107794361,0.9024793388429753,0.998272884283247,0.9271356783919598,0.9726962457337884,0.9813486370157819,0.9887152777777778,0.9948364888123924,0.9285714285714286,0.9965457685664939,0.9828080229226361,
17,0.9709401709401709,0.9930795847750865,0.974539069359087,0.9852941176470589,0.974561403508772,0.974539069359087,0.9725085910652921,0.012048192771084376,0.9965576592082617,0.9965397923875432,0.9965635738831615,0.9886759581881533,0.9965694682675815,0.9605488850771869,0.015437392795883409,0.012048192771084376,0.0,0.9853195164075993,0.9686985172981878,0.972809667673716,0.9948006932409013,0.9736611062335382,0.9686985172981878,0.9797191887675507,0.9133333333333333,0.9019933554817275,0.9982638888888888,0.926860025220681,0.9725557461406518,0.9812680115273775,0.9886858137510879,0.9948096885813149,0.9283018867924528,0.9965277777777778,0.9827338129496402,
18,0.983739837398374,0.9933444259567388,0.9881053525913339,0.0033388981636059967,0.9881154499151104,0.9881053525913339,0.9752475247524752,0.9853574504737296,0.9966887417218543,0.9966722129783694,0.996694214876033,0.9836909871244636,0.9966996699669967,0.9772357723577236,0.9853826311263972,0.9853574504737296,0.9853195164075993,0.0,0.9795597484276729,0.8380165289256198,0.995,0.9881154499151104,0.9795597484276729,0.9711246200607903,0.9726027397260274,0.972972972972973,0.998330550918197,0.9801633605600933,0.971900826446281,0.9775910364145658,0.9828326180257511,0.9950083194675541,0.9789964994165694,0.996661101836394,0.9775910364145658,
19,0.7936507936507937,0.9019607843137255,0.9744408945686901,0.9794952681388013,0.9744816586921851,0.9744408945686901,0.7586206896551724,0.9688524590163934,0.9636363636363636,0.9615384615384616,0.9642857142857143,0.984,0.9649122807017544,0.7301587301587302,0.9689542483660131,0.9688524590163934,0.9686985172981878,0.9795597484276729,0.0,0.9078014184397163,0.9411764705882353,0.9744816586921851,0.14814814814814814,0.9152542372881356,0.8113207547169812,0.8260869565217391,0.98,0.9379084967320261,0.8032786885245902,0.9289940828402367,0.9840255591054313,0.9423076923076923,0.9381107491856677,0.96,0.9226190476190477,
20,0.907563025210084,0.9622641509433962,0.9779735682819384,0.8374792703150912,0.9780058651026393,0.9779735682819384,0.8648648648648649,0.9729323308270676,0.981651376146789,0.9811320754716981,0.9818181818181818,0.9716417910447761,0.9819819819819819,0.8739495798319328,0.9730134932533733,0.9729323308270676,0.972809667673716,0.8380165289256198,0.9078014184397163,0.0,0.9714285714285714,0.9780058651026393,0.9078014184397163,0.896969696969697,0.8957055214723927,0.9011627906976745,0.9903846153846154,0.9559228650137741,0.8558558558558559,0.9220183486238532,0.9716840536512668,0.9716981132075472,0.9502762430939227,0.9807692307692307,0.9220183486238532,
21,0.8461538461538461,0.5714285714285714,0.9949409780775716,0.9949832775919732,0.9949494949494949,0.9949409780775716,0.8695652173913043,0.9948275862068966,0.7777777777777778,0.6666666666666667,0.8,0.9948805460750854,0.8181818181818181,0.9032258064516129,0.9948453608247423,0.9948275862068966,0.9948006932409013,0.995,0.9411764705882353,0.9714285714285714,0.0,0.9949494949494949,0.9411764705882353,0.9620253164556962,0.961038961038961,0.9651162790697675,0.75,0.9891304347826086,0.875,0.9772727272727273,0.9948892674616695,0.5,0.9891696750902527,0.5,0.9772727272727273,
22,0.9700499168053245,0.9915824915824916,0.005050505050505083,0.9880952380952381,0.0033670033670033517,0.005050505050505083,0.975,0.9737302977232924,0.9966555183946488,0.9966386554621849,0.996661101836394,0.9905741216795201,0.9966666666666667,0.9651162790697675,0.9728783902012248,0.9737302977232924,0.9736611062335382,0.9881154499151104,0.9744816586921851,0.9780058651026393,0.9949494949494949,0.0,0.9744816586921851,0.9833333333333333,0.9579439252336449,0.9537037037037037,0.9983136593591906,0.9678953626634959,0.9801324503311258,0.9817158931082982,0.990582191780822,0.9949579831932773,0.9691577698695136,0.9966273187183811,0.9831460674157303,
23,0.7936507936507937,0.9019607843137255,0.9744408945686901,0.9794952681388013,0.9744816586921851,0.9744408945686901,0.7586206896551724,0.9688524590163934,0.9636363636363636,0.9615384615384616,0.9642857142857143,0.9807383627608347,0.9649122807017544,0.7301587301587302,0.9689542483660131,0.9688524590163934,0.9686985172981878,0.9795597484276729,0.14814814814814814,0.9078014184397163,0.9411764705882353,0.9744816586921851,0.0,0.9152542372881356,0.7884615384615384,0.8362068965517242,0.98,0.9344262295081968,0.7833333333333333,0.9226190476190477,0.9807692307692307,0.9423076923076923,0.9381107491856677,0.96,0.9352941176470588,
24,0.9052631578947369,0.95,0.9833080424886191,0.9741641337386018,0.9833333333333333,0.9833080424886191,0.8505747126436781,0.9798136645962733,0.9759036144578314,0.975,0.9761904761904762,0.8800675675675675,0.9764705882352941,0.8865979381443299,0.9798761609907121,0.9798136645962733,0.9797191887675507,0.9711246200607903,0.9152542372881356,0.896969696969697,0.9620253164556962,0.9833333333333333,0.9152542372881356,0.0,0.9,0.8986486486486487,0.9871794871794872,0.9648093841642229,0.7831325301204819,0.7559523809523809,0.8802698145025295,0.9625,0.9618768328445748,0.9743589743589743,0.7633136094674556,
25,0.8,0.9487179487179487,0.9595015576323987,0.9740853658536586,0.9595645412130638,0.9595015576323987,0.8048780487804879,0.9137645107794361,0.9753086419753086,0.9743589743589743,0.975609756097561,0.9767801857585139,0.9759036144578314,0.691358024691358,0.9122516556291391,0.9137645107794361,0.9133333333333333,0.9726027397260274,0.8113207547169812,0.8957055214723927,0.961038961038961,0.9579439252336449,0.7884615384615384,0.9,0.0,0.45192307692307687,0.9868421052631579,0.797945205479452,0.8072289156626506,0.927461139896373,0.9752321981424149,0.9615384615384616,0.7945205479452055,0.9736842105263158,0.9384615384615385,
26,0.8064516129032258,0.9540229885057472,0.9552469135802469,0.9728915662650602,0.9553158705701079,0.9552469135802469,0.8111111111111111,0.9024793388429753,0.9777777777777777,0.9770114942528736,0.978021978021978,0.9786585365853658,0.9782608695652174,0.75,0.8991735537190083,0.9024793388429753,0.9019933554817275,0.972972972972973,0.8260869565217391,0.9011627906976745,0.9651162790697675,0.9537037037037037,0.8362068965517242,0.8986486486486487,0.45192307692307687,0.0,0.9882352941176471,0.7713310580204779,0.8387096774193549,0.9359605911330049,0.9786910197869102,0.9655172413793104,0.7594501718213058,0.9764705882352941,0.9359605911330049,
27,0.9615384615384616,0.8333333333333334,0.9983108108108109,0.998324958123953,0.9983136593591906,0.9983108108108109,0.9545454545454546,0.998272884283247,0.8571428571428572,0.75,0.875,0.9982905982905983,0.8888888888888888,0.9666666666666667,0.9982788296041308,0.998272884283247,0.9982638888888888,0.998330550918197,0.98,0.9903846153846154,0.75,0.9983136593591906,0.98,0.9871794871794872,0.9868421052631579,0.9882352941176471,0.0,0.9963636363636363,0.9565217391304348,0.9923664122137404,0.9982935153583617,0.8,0.9963768115942029,0.5,0.9923664122137404,
28,0.9401408450704225,0.9818840579710145,0.9690844233055886,0.9801169590643275,0.9691211401425178,0.9690844233055886,0.9468085106382979,0.9271356783919598,0.9928571428571429,0.9927797833935018,0.9928825622775801,0.9846517119244392,0.9929078014184397,0.9222614840989399,0.9273182957393484,0.9271356783919598,0.926860025220681,0.9801633605600933,0.9379084967320261,0.9559228650137741,0.9891304347826086,0.9678953626634959,0.9344262295081968,0.9648093841642229,0.797945205479452,0.7713310580204779,0.9963636363636363,0.0,0.9469964664310954,0.9669211195928753,0.9846698113207547,0.9891696750902527,0.039145907473309594,0.9927272727272727,0.9695431472081218,
29,0.6756756756756757,0.84,0.9800995024875622,0.9735099337748344,0.9801324503311258,0.9800995024875622,0.5,0.9726962457337884,0.9285714285714286,0.92,0.9310344827586207,0.9712351945854484,0.9333333333333333,0.641025641025641,0.9727891156462585,0.9726962457337884,0.9725557461406518,0.971900826446281,0.8032786885245902,0.8558558558558559,0.875,0.9801324503311258,0.7833333333333333,0.7831325301204819,0.8072289156626506,0.8387096774193549,0.9565217391304348,0.9469964664310954,0.0,0.8840579710144928,0.9695431472081218,0.88,0.9471830985915493,0.9130434782608696,0.9,
30,0.9172413793103449,0.9621212121212122,0.9816901408450704,0.9789621318373072,0.9817158931082982,0.9816901408450704,0.9148936170212766,0.9813486370157819,0.9852941176470589,0.9849624060150376,0.9854014598540146,0.9329359165424739,0.9855072463768116,0.9266666666666666,0.9814020028612304,0.9813486370157819,0.9812680115273775,0.9775910364145658,0.9289940828402367,0.9220183486238532,0.9772727272727273,0.9817158931082982,0.9226190476190477,0.7559523809523809,0.927461139896373,0.9359605911330049,0.9923664122137404,0.9669211195928753,0.8840579710144928,0.0,0.9298507462686567,0.9774436090225564,0.9696202531645569,0.9847328244274809,0.07352941176470584,
31,0.9833887043189369,0.9949066213921901,0.9905741216795201,0.984549356223176,0.990582191780822,0.9905741216795201,0.9798657718120806,0.9887152777777778,0.9966159052453468,0.9965986394557823,0.9966216216216216,0.005110732538330498,0.9966273187183811,0.9801324503311258,0.988734835355286,0.9887152777777778,0.9886858137510879,0.9828326180257511,0.9840255591054313,0.9716840536512668,0.9948892674616695,0.990582191780822,0.9807692307692307,0.8802698145025295,0.9752321981424149,0.9786910197869102,0.9982935153583617,0.9846698113207547,0.9695431472081218,0.9298507462686567,0.0,0.9948979591836735,0.9834905660377359,0.9965870307167235,0.9314456035767511,
32,0.8928571428571429,0.4285714285714286,0.9949494949494949,0.994991652754591,0.9949579831932773,0.9949494949494949,0.875,0.9948364888123924,0.8,0.5,0.8181818181818181,0.9948892674616695,0.8333333333333334,0.90625,0.9948542024013722,0.9948364888123924,0.9948096885813149,0.9950083194675541,0.9423076923076923,0.9716981132075472,0.5,0.9949579831932773,0.9423076923076923,0.9625,0.9615384615384616,0.9655172413793104,0.8,0.9891696750902527,0.88,0.9774436090225564,0.9948979591836735,0.0,0.9892086330935251,0.6,0.9774436090225564,
33,0.9403508771929825,0.9856115107913669,0.970344009489917,0.9789473684210527,0.9703791469194313,0.970344009489917,0.9395017793594306,0.9285714285714286,0.9928825622775801,0.9928057553956835,0.9929078014184397,0.9834710743801653,0.9929328621908127,0.9225352112676056,0.9260651629072681,0.9285714285714286,0.9283018867924528,0.9789964994165694,0.9381107491856677,0.9502762430939227,0.9891696750902527,0.9691577698695136,0.9381107491856677,0.9618768328445748,0.7945205479452055,0.7594501718213058,0.9963768115942029,0.039145907473309594,0.9471830985915493,0.9696202531645569,0.9834905660377359,0.9892086330935251,0.0,0.9927536231884058,0.9696202531645569,
34,0.9230769230769231,0.6666666666666667,0.9966216216216216,0.9966499162479062,0.9966273187183811,0.9966216216216216,0.9090909090909091,0.9965457685664939,0.875,0.5,0.8888888888888888,0.9965811965811966,0.9,0.9333333333333333,0.9965576592082617,0.9965457685664939,0.9965277777777778,0.996661101836394,0.96,0.9807692307692307,0.5,0.9966273187183811,0.96,0.9743589743589743,0.9736842105263158,0.9764705882352941,0.5,0.9927272727272727,0.9130434782608696,0.9847328244274809,0.9965870307167235,0.6,0.9927536231884058,0.0,0.9847328244274809,
35,0.9246575342465754,0.9621212121212122,0.9831223628691983,0.9775280898876404,0.9831460674157303,0.9831223628691983,0.9225352112676056,0.9828080229226361,0.9852941176470589,0.9849624060150376,0.9854014598540146,0.9329359165424739,0.9855072463768116,0.9266666666666666,0.9828571428571429,0.9828080229226361,0.9827338129496402,0.9775910364145658,0.9226190476190477,0.9220183486238532,0.9772727272727273,0.9831460674157303,0.9352941176470588,0.7633136094674556,0.9384615384615385,0.9359605911330049,0.9923664122137404,0.9695431472081218,0.9,0.07352941176470584,0.9314456035767511,0.9774436090225564,0.9696202531645569,0.9847328244274809,0.0,
