Number of genomes	Pan genome
36	3378	#
36	3528	#
37	3526	#
37	3564	#
37	3526	#
37	3538	#
37	3571	#
37	3528	#
37	3536	#
37	3528	#
37	3526	#
37	3534	#
37	3528	#
37	3566	#
37	3538	#
37	3557	#
37	3526	#
37	3530	#
37	3538	#
37	3561	#
37	3553	#
37	3541	#
37	3526	#
38	3530	#
38	3565	#
38	3543	#
38	3549	#
38	3601	#
38	3540	#
38	3542	#
38	3528	#
38	3540	#
38	3528	#
38	3534	#
38	3530	#
38	3530	#
38	3557	#
38	3533	#
38	3528	#
38	3603	#
38	3531	#
38	3568	#
38	3574	#
38	3528	#
39	3573	#
39	3565	#
39	3576	#
39	3540	#
39	3574	#
39	3543	#
39	3548	#
39	3540	#
39	3540	#
39	3573	#
39	3543	#
39	3542	#
39	3548	#
39	3546	#
39	3615	#
39	3541	#
39	3541	#
39	3549	#
39	3546	#
39	3540	#
39	3545	#
40	3570	#
40	3570	#
40	3542	#
40	3583	#
40	3542	#
40	3567	#
40	3542	#
40	3615	#
40	3580	#
40	3546	#
40	3575	#
40	3542	#
40	3567	#
40	3542	#
40	3551	#
40	3543	#
40	3575	#
40	3542	#
40	3545	#
40	3542	#
40	3542	#
41	3582	#
41	3546	#
41	3542	#
41	3551	#
41	3542	#
41	3570	#
41	3576	#
41	3578	#
41	3576	#
41	3575	#
41	3578	#
41	3567	#
41	3576	#
41	3570	#
41	3546	#
41	3582	#
41	3551	#
41	3542	#
41	3551	#
41	3549	#
41	3549	#
42	3575	#
42	3545	#
42	3548	#
42	3576	#
42	3581	#
42	3548	#
42	3542	#
42	3583	#
42	3599	#
42	3615	#
42	3545	#
42	3621	#
42	3585	#
42	3578	#
42	3575	#
42	3542	#
42	3582	#
42	3549	#
42	3567	#
42	3542	#
42	3576	#
43	3551	#
43	3618	#
43	3571	#
43	3551	#
43	3578	#
43	3542	#
43	3549	#
43	3576	#
43	3549	#
43	3555	#
43	3621	#
43	3549	#
43	3570	#
43	3552	#
43	3618	#
43	3574	#
43	3582	#
43	3577	#
43	3577	#
43	3576	#
43	3602	#
44	3570	#
44	3572	#
44	3575	#
44	3577	#
44	3576	#
44	3551	#
44	3576	#
44	3575	#
44	3547	#
44	3576	#
44	3642	#
44	3545	#
44	3575	#
44	3549	#
44	3570	#
44	3547	#
44	3580	#
44	3552	#
44	3621	#
44	3648	#
44	3579	#
45	3580	#
45	3603	#
45	3607	#
45	3612	#
45	3582	#
45	3592	#
45	3651	#
45	3579	#
45	3657	#
45	3650	#
45	3589	#
45	3585	#
45	3582	#
45	3649	#
45	3585	#
45	3604	#
45	3583	#
45	3581	#
45	3584	#
45	3603	#
45	3579	#
46	3608	#
46	3581	#
46	3601	#
46	3581	#
46	3605	#
46	3588	#
46	3586	#
46	3581	#
46	3583	#
46	3590	#
46	3592	#
46	3611	#
46	3593	#
46	3613	#
46	3605	#
46	3583	#
46	3651	#
46	3673	#
46	3649	#
46	3650	#
46	3581	#
47	3584	#
47	3584	#
47	3657	#
47	3612	#
47	3591	#
47	3587	#
47	3593	#
47	3656	#
47	3681	#
47	3590	#
47	3655	#
47	3593	#
47	3608	#
47	3586	#
47	3595	#
47	3590	#
47	3588	#
47	3655	#
47	3635	#
47	3661	#
47	3593	#
48	3635	#
48	3612	#
48	3656	#
48	3610	#
48	3593	#
48	3595	#
48	3657	#
48	3608	#
48	3596	#
48	3655	#
48	3658	#
48	3608	#
48	3593	#
48	3609	#
48	3593	#
48	3614	#
48	3608	#
48	3616	#
48	3585	#
48	3584	#
48	3591	#
49	3658	#
49	3617	#
49	3593	#
49	3641	#
49	3596	#
49	3620	#
49	3667	#
49	3611	#
49	3619	#
49	3589	#
49	3687	#
49	3681	#
49	3587	#
49	3681	#
49	3623	#
49	3658	#
49	3682	#
49	3618	#
49	3616	#
49	3589	#
49	3602	#
50	3644	#
50	3616	#
50	3621	#
50	3664	#
50	3682	#
50	3624	#
50	3620	#
50	3664	#
50	3659	#
50	3673	#
50	3623	#
50	3622	#
50	3647	#
50	3615	#
50	3684	#
50	3661	#
50	3614	#
50	3690	#
50	3620	#
50	3688	#
50	3623	#
51	3629	#
51	3684	#
51	3692	#
51	3684	#
51	3629	#
51	3617	#
51	3622	#
51	3686	#
51	3645	#
51	3699	#
51	3693	#
51	3620	#
51	3690	#
51	3690	#
51	3644	#
51	3623	#
51	3690	#
51	3685	#
51	3684	#
51	3714	#
51	3622	#
52	3701	#
52	3714	#
52	3686	#
52	3694	#
52	3691	#
52	3684	#
52	3708	#
52	3631	#
52	3693	#
52	3717	#
52	3685	#
52	3717	#
52	3696	#
52	3709	#
52	3693	#
52	3685	#
52	3710	#
52	3723	#
52	3716	#
52	3695	#
52	3690	#
53	3695	#
53	3700	#
53	3693	#
53	3716	#
53	3691	#
53	3708	#
53	3692	#
53	3717	#
53	3701	#
53	3717	#
53	3714	#
53	3690	#
53	3687	#
53	3699	#
53	3719	#
53	3693	#
53	3692	#
53	3716	#
53	3686	#
53	3723	#
53	3702	#
54	3725	#
54	3693	#
54	3693	#
54	3702	#
54	3717	#
54	3700	#
54	3696	#
54	3720	#
54	3711	#
54	3715	#
54	3719	#
54	3723	#
54	3720	#
54	3719	#
54	3715	#
54	3711	#
54	3724	#
54	3715	#
54	3700	#
54	3719	#
54	3717	#
55	3719	#
55	3724	#
55	3656	#
55	3723	#
55	3700	#
55	3717	#
55	3720	#
55	3722	#
55	3694	#
55	3699	#
55	3702	#
55	3725	#
55	3647	#
55	3717	#
55	3629	#
55	3723	#
55	3716	#
55	3650	#
55	3721	#
55	3726	#
55	3698	#
56	3726	#
56	3717	#
56	3725	#
56	3726	#
56	3723	#
56	3570	#
56	3726	#
56	3723	#
56	3725	#
56	3724	#
56	3726	#
56	3721	#
56	3723	#
56	3724	#
56	3726	#
56	3726	#
56	3725	#
56	3619	#
56	3718	#
56	3725	#
56	3723	#
57	3726	#
	#
