Number of genomes	Core genome
36	1212	#
36	1196	#
37	1197	#
37	1188	#
37	1196	#
37	1197	#
37	1189	#
37	1196	#
37	1193	#
37	1196	#
37	1197	#
37	1194	#
37	1196	#
37	1195	#
37	1197	#
37	1194	#
37	1197	#
37	1196	#
37	1197	#
37	1189	#
37	1194	#
37	1197	#
37	1197	#
38	1196	#
38	1193	#
38	1196	#
38	1192	#
38	1184	#
38	1196	#
38	1196	#
38	1196	#
38	1196	#
38	1196	#
38	1196	#
38	1195	#
38	1196	#
38	1194	#
38	1196	#
38	1196	#
38	1184	#
38	1196	#
38	1194	#
38	1187	#
38	1196	#
39	1188	#
39	1193	#
39	1187	#
39	1196	#
39	1187	#
39	1195	#
39	1196	#
39	1196	#
39	1195	#
39	1187	#
39	1196	#
39	1196	#
39	1194	#
39	1194	#
39	1184	#
39	1196	#
39	1196	#
39	1192	#
39	1194	#
39	1196	#
39	1196	#
40	1194	#
40	1194	#
40	1196	#
40	1187	#
40	1196	#
40	1193	#
40	1196	#
40	1184	#
40	1187	#
40	1196	#
40	1188	#
40	1195	#
40	1193	#
40	1196	#
40	1191	#
40	1196	#
40	1188	#
40	1195	#
40	1196	#
40	1195	#
40	1196	#
41	1185	#
41	1195	#
41	1196	#
41	1191	#
41	1196	#
41	1194	#
41	1187	#
41	1188	#
41	1186	#
41	1188	#
41	1187	#
41	1192	#
41	1188	#
41	1193	#
41	1196	#
41	1188	#
41	1192	#
41	1195	#
41	1192	#
41	1195	#
41	1196	#
42	1188	#
42	1195	#
42	1193	#
42	1187	#
42	1186	#
42	1194	#
42	1195	#
42	1187	#
42	1185	#
42	1184	#
42	1196	#
42	1184	#
42	1183	#
42	1187	#
42	1188	#
42	1196	#
42	1188	#
42	1196	#
42	1192	#
42	1195	#
42	1187	#
43	1196	#
43	1184	#
43	1193	#
43	1194	#
43	1188	#
43	1195	#
43	1196	#
43	1187	#
43	1196	#
43	1192	#
43	1184	#
43	1196	#
43	1193	#
43	1196	#
43	1184	#
43	1193	#
43	1185	#
43	1187	#
43	1194	#
43	1188	#
43	1186	#
44	1193	#
44	1193	#
44	1187	#
44	1193	#
44	1186	#
44	1195	#
44	1186	#
44	1187	#
44	1195	#
44	1187	#
44	1181	#
44	1195	#
44	1187	#
44	1195	#
44	1192	#
44	1195	#
44	1186	#
44	1195	#
44	1183	#
44	1174	#
44	1186	#
45	1186	#
45	1184	#
45	1183	#
45	1180	#
45	1184	#
45	1182	#
45	1174	#
45	1186	#
45	1170	#
45	1174	#
45	1182	#
45	1186	#
45	1184	#
45	1174	#
45	1184	#
45	1184	#
45	1186	#
45	1186	#
45	1186	#
45	1184	#
45	1186	#
46	1183	#
46	1186	#
46	1183	#
46	1186	#
46	1184	#
46	1182	#
46	1182	#
46	1186	#
46	1184	#
46	1182	#
46	1180	#
46	1184	#
46	1182	#
46	1180	#
46	1183	#
46	1186	#
46	1174	#
46	1171	#
46	1174	#
46	1174	#
46	1186	#
47	1186	#
47	1186	#
47	1174	#
47	1184	#
47	1184	#
47	1186	#
47	1184	#
47	1174	#
47	1172	#
47	1184	#
47	1174	#
47	1182	#
47	1183	#
47	1186	#
47	1182	#
47	1184	#
47	1186	#
47	1174	#
47	1181	#
47	1172	#
47	1182	#
48	1181	#
48	1184	#
48	1174	#
48	1183	#
48	1182	#
48	1182	#
48	1174	#
48	1183	#
48	1182	#
48	1174	#
48	1174	#
48	1183	#
48	1182	#
48	1183	#
48	1184	#
48	1184	#
48	1183	#
48	1184	#
48	1186	#
48	1186	#
48	1184	#
49	1174	#
49	1182	#
49	1184	#
49	1179	#
49	1182	#
49	1182	#
49	1170	#
49	1183	#
49	1182	#
49	1186	#
49	1170	#
49	1172	#
49	1186	#
49	1172	#
49	1180	#
49	1174	#
49	1172	#
49	1182	#
49	1184	#
49	1186	#
49	1180	#
50	1179	#
50	1184	#
50	1182	#
50	1172	#
50	1171	#
50	1180	#
50	1182	#
50	1172	#
50	1174	#
50	1168	#
50	1180	#
50	1182	#
50	1177	#
50	1184	#
50	1171	#
50	1174	#
50	1184	#
50	1170	#
50	1182	#
50	1169	#
50	1180	#
51	1178	#
51	1172	#
51	1170	#
51	1172	#
51	1178	#
51	1184	#
51	1182	#
51	1172	#
51	1179	#
51	1166	#
51	1168	#
51	1182	#
51	1170	#
51	1170	#
51	1179	#
51	1182	#
51	1170	#
51	1172	#
51	1172	#
51	1167	#
51	1182	#
52	1166	#
52	1167	#
52	1172	#
52	1168	#
52	1170	#
52	1172	#
52	1169	#
52	1178	#
52	1168	#
52	1165	#
52	1172	#
52	1165	#
52	1168	#
52	1169	#
52	1170	#
52	1172	#
52	1169	#
52	1163	#
52	1167	#
52	1168	#
52	1170	#
53	1168	#
53	1166	#
53	1170	#
53	1167	#
53	1170	#
53	1169	#
53	1170	#
53	1165	#
53	1166	#
53	1165	#
53	1167	#
53	1170	#
53	1172	#
53	1166	#
53	1165	#
53	1168	#
53	1170	#
53	1167	#
53	1172	#
53	1163	#
53	1166	#
54	1163	#
54	1170	#
54	1170	#
54	1166	#
54	1165	#
54	1166	#
54	1168	#
54	1165	#
54	1169	#
54	1167	#
54	1165	#
54	1163	#
54	1165	#
54	1165	#
54	1167	#
54	1169	#
54	1163	#
54	1167	#
54	1166	#
54	1165	#
54	1167	#
55	1165	#
55	1163	#
55	1175	#
55	1163	#
55	1166	#
55	1167	#
55	1165	#
55	1163	#
55	1167	#
55	1166	#
55	1166	#
55	1163	#
55	1179	#
55	1167	#
55	1177	#
55	1163	#
55	1167	#
55	1177	#
55	1163	#
55	1163	#
55	1165	#
56	1163	#
56	1163	#
56	1163	#
56	1163	#
56	1165	#
56	1177	#
56	1163	#
56	1163	#
56	1163	#
56	1163	#
56	1163	#
56	1163	#
56	1163	#
56	1163	#
56	1163	#
56	1163	#
56	1163	#
56	1164	#
56	1164	#
56	1163	#
56	1163	#
57	1163	#
	#
