Number of genomes	Pan genome
7	11563	#
7	11081	#
7	11060	#
7	10647	#
7	11301	#
7	10401	#
7	10069	#
7	10981	#
7	12035	#
7	9798	#
7	10801	#
7	11046	#
7	9915	#
7	10537	#
7	10405	#
7	11258	#
7	11292	#
7	10334	#
7	12031	#
7	10541	#
7	11584	#
8	12866	#
8	11415	#
8	11683	#
8	12018	#
8	11692	#
8	12909	#
8	12426	#
8	11954	#
8	12422	#
9	13300	#
	#
