x,y,Category,Metric
4,-78.75,Core,Average
4,205.53,Accessory,Average
5,-55.23,Core,Average
5,157.79,Accessory,Average
6,-40.73,Core,Average
6,127.70,Accessory,Average
7,-28.72,Core,Average
7,99.21,Accessory,Average
8,-21.57,Core,Average
8,81.56,Accessory,Average
9,-18.20,Core,Average
9,75.07,Accessory,Average
10,-14.62,Core,Average
10,64.63,Accessory,Average
11,-11.56,Core,Average
11,55.21,Accessory,Average
12,-11.25,Core,Average
12,56.60,Accessory,Average
13,-9.23,Core,Average
13,47.06,Accessory,Average
14,-8.15,Core,Average
14,42.23,Accessory,Average
