x,y,Category,Metric
4,-544.16,Core,Average
4,1611.25,Accessory,Average
4,182.42,Unique,Average
5,-327.93,Core,Average
5,871.19,Accessory,Average
5,542.47,Unique,Average
6,-234.69,Core,Average
6,643.71,Accessory,Average
6,553.31,Unique,Average
7,-176.53,Core,Average
7,528.50,Accessory,Average
7,528.75,Unique,Average
8,-156.04,Core,Average
8,483.42,Accessory,Average
8,507.19,Unique,Average
9,-99.61,Core,Average
9,464.06,Accessory,Average
9,383.01,Unique,Average
10,-70.98,Core,Average
10,409.34,Accessory,Average
10,355.76,Unique,Average
11,-58.76,Core,Average
11,413.39,Accessory,Average
11,343.65,Unique,Average
12,-34.91,Core,Average
12,395.31,Accessory,Average
12,253.46,Unique,Average
13,-42.16,Core,Average
13,412.83,Accessory,Average
13,258.56,Unique,Average
14,-20.99,Core,Average
14,371.92,Accessory,Average
14,229.66,Unique,Average
15,-15.67,Core,Average
15,408.54,Accessory,Average
15,160.87,Unique,Average
16,-15.71,Core,Average
16,383.63,Accessory,Average
16,167.38,Unique,Average
17,-10.45,Core,Average
17,361.54,Accessory,Average
17,157.53,Unique,Average
18,-11.98,Core,Average
18,347.08,Accessory,Average
18,143.12,Unique,Average
19,-7.48,Core,Average
19,337.59,Accessory,Average
19,122.71,Unique,Average
20,-3.35,Core,Average
20,364.98,Accessory,Average
20,95.20,Unique,Average
21,-1.78,Core,Average
21,330.42,Accessory,Average
21,40.50,Unique,Average
22,-3.33,Core,Average
22,349.91,Accessory,Average
22,44.08,Unique,Average
23,-3.29,Core,Average
23,330.77,Accessory,Average
23,76.92,Unique,Average
24,-0.04,Core,Average
24,321.30,Accessory,Average
24,79.44,Unique,Average
25,-0.03,Core,Average
25,327.59,Accessory,Average
25,33.16,Unique,Average
26,-0.04,Core,Average
26,315.18,Accessory,Average
26,52.60,Unique,Average
27,-0.05,Core,Average
27,301.18,Accessory,Average
27,48.97,Unique,Average
28,-0.04,Core,Average
28,294.02,Accessory,Average
28,55.70,Unique,Average
29,-0.02,Core,Average
29,295.61,Accessory,Average
29,27.10,Unique,Average
30,-0.02,Core,Average
30,285.77,Accessory,Average
30,15.30,Unique,Average
31,-0.02,Core,Average
31,274.41,Accessory,Average
31,13.69,Unique,Average
32,-0.02,Core,Average
32,275.99,Accessory,Average
32,29.68,Unique,Average
33,-0.02,Core,Average
33,260.60,Accessory,Average
33,15.87,Unique,Average
34,-0.02,Core,Average
34,271.91,Accessory,Average
34,20.59,Unique,Average
35,-0.01,Core,Average
35,267.99,Accessory,Average
35,-11.15,Unique,Average
36,-0.01,Core,Average
36,239.70,Accessory,Average
36,24.99,Unique,Average
37,-0.02,Core,Average
37,220.58,Accessory,Average
37,41.35,Unique,Average
38,-0.01,Core,Average
38,251.77,Accessory,Average
38,5.26,Unique,Average
39,-0.01,Core,Average
39,218.55,Accessory,Average
39,28.85,Unique,Average
40,-0.01,Core,Average
40,216.61,Accessory,Average
40,24.16,Unique,Average
41,0.00,Core,Average
41,206.87,Accessory,Average
41,3.25,Unique,Average
42,-0.01,Core,Average
42,203.81,Accessory,Average
42,18.99,Unique,Average
43,-0.01,Core,Average
43,224.72,Accessory,Average
43,-5.12,Unique,Average
44,-0.00,Core,Average
44,214.23,Accessory,Average
44,-9.76,Unique,Average
45,-0.00,Core,Average
45,195.31,Accessory,Average
45,27.46,Unique,Average
46,-0.00,Core,Average
46,194.49,Accessory,Average
46,20.98,Unique,Average
47,0.00,Core,Average
47,187.55,Accessory,Average
47,25.34,Unique,Average
48,0.00,Core,Average
48,172.59,Accessory,Average
48,32.34,Unique,Average
49,0.00,Core,Average
49,176.41,Accessory,Average
49,37.46,Unique,Average
50,0.00,Core,Average
50,155.91,Accessory,Average
50,31.79,Unique,Average
51,0.00,Core,Average
51,152.93,Accessory,Average
51,23.91,Unique,Average
