x,y,Category,Metric
4,-544.16,Core,Average
4,1793.67,Accessory,Average
5,-327.93,Core,Average
5,1413.66,Accessory,Average
6,-234.69,Core,Average
6,1197.02,Accessory,Average
7,-176.53,Core,Average
7,1057.25,Accessory,Average
8,-156.04,Core,Average
8,990.61,Accessory,Average
9,-99.61,Core,Average
9,847.07,Accessory,Average
10,-70.98,Core,Average
10,765.10,Accessory,Average
11,-58.76,Core,Average
11,757.05,Accessory,Average
12,-34.91,Core,Average
12,648.77,Accessory,Average
13,-42.16,Core,Average
13,671.39,Accessory,Average
14,-20.99,Core,Average
14,601.58,Accessory,Average
15,-15.67,Core,Average
15,569.41,Accessory,Average
16,-15.71,Core,Average
16,551.01,Accessory,Average
17,-10.45,Core,Average
17,519.08,Accessory,Average
18,-11.98,Core,Average
18,490.20,Accessory,Average
19,-7.48,Core,Average
19,460.30,Accessory,Average
20,-3.35,Core,Average
20,460.18,Accessory,Average
21,-1.78,Core,Average
21,370.91,Accessory,Average
22,-3.33,Core,Average
22,393.99,Accessory,Average
23,-3.29,Core,Average
23,407.69,Accessory,Average
24,-0.04,Core,Average
24,400.74,Accessory,Average
25,-0.03,Core,Average
25,360.75,Accessory,Average
26,-0.04,Core,Average
26,367.77,Accessory,Average
27,-0.05,Core,Average
27,350.15,Accessory,Average
28,-0.04,Core,Average
28,349.72,Accessory,Average
29,-0.02,Core,Average
29,322.71,Accessory,Average
30,-0.02,Core,Average
30,301.07,Accessory,Average
31,-0.02,Core,Average
31,288.11,Accessory,Average
32,-0.02,Core,Average
32,305.67,Accessory,Average
33,-0.02,Core,Average
33,276.47,Accessory,Average
34,-0.02,Core,Average
34,292.50,Accessory,Average
35,-0.01,Core,Average
35,256.84,Accessory,Average
36,-0.01,Core,Average
36,264.69,Accessory,Average
37,-0.02,Core,Average
37,261.94,Accessory,Average
38,-0.01,Core,Average
38,257.03,Accessory,Average
39,-0.01,Core,Average
39,247.40,Accessory,Average
40,-0.01,Core,Average
40,240.78,Accessory,Average
41,0.00,Core,Average
41,210.12,Accessory,Average
42,-0.01,Core,Average
42,222.81,Accessory,Average
43,-0.01,Core,Average
43,219.60,Accessory,Average
44,-0.00,Core,Average
44,204.47,Accessory,Average
45,-0.00,Core,Average
45,222.78,Accessory,Average
46,-0.00,Core,Average
46,215.47,Accessory,Average
47,0.00,Core,Average
47,212.89,Accessory,Average
48,0.00,Core,Average
48,204.94,Accessory,Average
49,0.00,Core,Average
49,213.87,Accessory,Average
50,0.00,Core,Average
50,187.70,Accessory,Average
51,0.00,Core,Average
51,176.84,Accessory,Average
