x,y,Category,Metric
4,-99.00,Core,Median
4,1235.00,Accessory,Median
4,83.00,Unique,Median
5,-8.00,Core,Median
5,432.00,Accessory,Median
5,241.00,Unique,Median
6,-1.00,Core,Median
6,336.00,Accessory,Median
6,249.00,Unique,Median
7,0.00,Core,Median
7,284.00,Accessory,Median
7,218.00,Unique,Median
8,0.00,Core,Median
8,237.00,Accessory,Median
8,212.00,Unique,Median
9,0.00,Core,Median
9,218.00,Accessory,Median
9,187.00,Unique,Median
10,0.00,Core,Median
10,202.00,Accessory,Median
10,154.00,Unique,Median
11,0.00,Core,Median
11,186.00,Accessory,Median
11,133.00,Unique,Median
12,0.00,Core,Median
12,178.00,Accessory,Median
12,138.00,Unique,Median
13,0.00,Core,Median
13,173.00,Accessory,Median
13,119.00,Unique,Median
14,0.00,Core,Median
14,152.00,Accessory,Median
14,105.00,Unique,Median
15,0.00,Core,Median
15,166.00,Accessory,Median
15,88.00,Unique,Median
16,0.00,Core,Median
16,152.00,Accessory,Median
16,72.00,Unique,Median
17,0.00,Core,Median
17,152.00,Accessory,Median
17,81.00,Unique,Median
18,0.00,Core,Median
18,150.00,Accessory,Median
18,72.00,Unique,Median
19,0.00,Core,Median
19,140.00,Accessory,Median
19,71.00,Unique,Median
20,0.00,Core,Median
20,139.00,Accessory,Median
20,59.00,Unique,Median
21,0.00,Core,Median
21,139.00,Accessory,Median
21,48.00,Unique,Median
22,0.00,Core,Median
22,137.00,Accessory,Median
22,63.00,Unique,Median
23,0.00,Core,Median
23,134.00,Accessory,Median
23,55.00,Unique,Median
24,0.00,Core,Median
24,135.00,Accessory,Median
24,51.00,Unique,Median
25,0.00,Core,Median
25,141.00,Accessory,Median
25,43.00,Unique,Median
26,0.00,Core,Median
26,134.00,Accessory,Median
26,39.00,Unique,Median
27,0.00,Core,Median
27,130.00,Accessory,Median
27,32.00,Unique,Median
28,0.00,Core,Median
28,125.00,Accessory,Median
28,41.00,Unique,Median
29,0.00,Core,Median
29,128.00,Accessory,Median
29,31.00,Unique,Median
30,0.00,Core,Median
30,127.00,Accessory,Median
30,42.00,Unique,Median
31,0.00,Core,Median
31,123.00,Accessory,Median
31,29.00,Unique,Median
32,0.00,Core,Median
32,117.00,Accessory,Median
32,19.00,Unique,Median
33,0.00,Core,Median
33,117.00,Accessory,Median
33,28.00,Unique,Median
34,0.00,Core,Median
34,118.00,Accessory,Median
34,17.00,Unique,Median
35,0.00,Core,Median
35,115.00,Accessory,Median
35,2.00,Unique,Median
36,0.00,Core,Median
36,116.00,Accessory,Median
36,26.00,Unique,Median
37,0.00,Core,Median
37,110.00,Accessory,Median
37,16.00,Unique,Median
38,0.00,Core,Median
38,119.00,Accessory,Median
38,11.00,Unique,Median
39,0.00,Core,Median
39,106.00,Accessory,Median
39,7.00,Unique,Median
40,0.00,Core,Median
40,108.00,Accessory,Median
40,2.00,Unique,Median
41,0.00,Core,Median
41,98.00,Accessory,Median
41,4.00,Unique,Median
42,0.00,Core,Median
42,103.00,Accessory,Median
42,0.00,Unique,Median
43,0.00,Core,Median
43,105.00,Accessory,Median
43,0.00,Unique,Median
44,0.00,Core,Median
44,105.00,Accessory,Median
44,0.00,Unique,Median
45,0.00,Core,Median
45,106.00,Accessory,Median
45,-1.00,Unique,Median
46,0.00,Core,Median
46,99.00,Accessory,Median
46,0.00,Unique,Median
47,0.00,Core,Median
47,91.00,Accessory,Median
47,0.00,Unique,Median
48,0.00,Core,Median
48,96.00,Accessory,Median
48,0.00,Unique,Median
49,0.00,Core,Median
49,89.00,Accessory,Median
49,0.00,Unique,Median
50,0.00,Core,Median
50,86.00,Accessory,Median
50,0.00,Unique,Median
51,0.00,Core,Median
51,97.00,Accessory,Median
51,-5.00,Unique,Median
