Number of genomes	Core genome
2	751	#
2	1013	#
2	984	#
2	828	#
2	835	#
2	727	#
2	712	#
2	752	#
2	743	#
2	754	#
2	828	#
2	618	#
2	700	#
2	711	#
2	684	#
2	620	#
2	747	#
2	848	#
2	715	#
2	838	#
2	828	#
2	580	#
2	798	#
2	716	#
2	738	#
2	697	#
2	612	#
2	599	#
2	714	#
2	604	#
2	799	#
2	595	#
2	834	#
2	720	#
2	835	#
2	630	#
2	953	#
2	808	#
2	735	#
2	836	#
2	694	#
2	847	#
2	841	#
2	837	#
2	775	#
2	741	#
2	715	#
2	710	#
2	605	#
2	778	#
2	701	#
2	702	#
2	851	#
2	765	#
2	719	#
2	737	#
2	710	#
2	956	#
2	748	#
2	925	#
2	1020	#
2	810	#
2	626	#
2	728	#
2	741	#
2	739	#
2	804	#
2	671	#
2	785	#
2	710	#
2	839	#
2	781	#
2	705	#
2	738	#
2	695	#
2	697	#
2	834	#
2	649	#
2	847	#
2	680	#
2	695	#
2	661	#
2	801	#
2	842	#
2	828	#
2	718	#
2	938	#
2	812	#
2	735	#
2	605	#
2	737	#
2	832	#
2	814	#
2	987	#
2	700	#
2	732	#
2	753	#
2	691	#
2	715	#
2	813	#
2	769	#
2	796	#
2	800	#
2	721	#
2	754	#
2	715	#
2	959	#
2	692	#
2	686	#
2	829	#
2	601	#
2	844	#
2	698	#
2	839	#
2	588	#
2	819	#
2	1480	#
2	718	#
2	928	#
2	889	#
2	705	#
2	667	#
2	1467	#
2	885	#
2	837	#
2	723	#
2	641	#
2	718	#
2	704	#
2	741	#
2	807	#
2	803	#
2	702	#
2	992	#
2	604	#
2	749	#
2	741	#
2	829	#
2	844	#
2	690	#
2	770	#
2	745	#
2	726	#
2	714	#
2	786	#
2	951	#
2	982	#
2	725	#
2	674	#
2	852	#
2	839	#
2	722	#
2	738	#
2	714	#
2	732	#
2	718	#
2	845	#
2	748	#
2	753	#
2	737	#
2	836	#
2	740	#
2	1015	#
2	681	#
2	750	#
2	701	#
2	822	#
2	602	#
2	494	#
2	959	#
2	1024	#
2	706	#
2	678	#
2	709	#
2	829	#
2	992	#
2	732	#
2	754	#
2	825	#
2	777	#
2	827	#
2	711	#
2	811	#
2	735	#
2	621	#
2	736	#
2	704	#
2	813	#
2	728	#
2	719	#
2	455	#
2	1141	#
2	704	#
2	739	#
2	733	#
2	912	#
2	711	#
2	892	#
2	639	#
2	697	#
2	851	#
2	695	#
2	706	#
2	753	#
2	837	#
2	784	#
2	769	#
2	959	#
2	706	#
2	942	#
2	849	#
2	732	#
2	749	#
2	624	#
2	770	#
2	701	#
2	795	#
2	795	#
2	743	#
2	706	#
2	749	#
2	699	#
2	612	#
2	743	#
2	911	#
2	753	#
2	749	#
2	940	#
2	853	#
2	736	#
2	743	#
2	942	#
2	679	#
2	600	#
2	818	#
2	733	#
2	726	#
2	588	#
2	829	#
2	855	#
2	749	#
2	900	#
2	617	#
2	711	#
2	902	#
2	739	#
2	692	#
2	851	#
2	722	#
2	725	#
2	721	#
2	743	#
2	713	#
2	741	#
2	775	#
2	598	#
2	623	#
2	898	#
2	607	#
2	703	#
2	955	#
2	785	#
2	654	#
2	940	#
2	862	#
2	787	#
2	606	#
2	738	#
2	982	#
2	851	#
2	838	#
2	751	#
2	729	#
2	706	#
2	686	#
2	840	#
2	986	#
2	720	#
2	840	#
2	1098	#
2	815	#
2	725	#
2	755	#
2	819	#
2	897	#
2	744	#
2	598	#
2	838	#
2	699	#
2	764	#
2	1471	#
2	736	#
2	1475	#
2	853	#
2	810	#
2	938	#
2	706	#
2	632	#
2	809	#
2	704	#
2	740	#
2	849	#
2	793	#
2	647	#
2	614	#
2	732	#
2	608	#
2	710	#
2	704	#
2	587	#
2	725	#
2	719	#
2	728	#
2	718	#
2	831	#
2	799	#
2	740	#
2	691	#
2	850	#
2	712	#
2	837	#
2	784	#
2	841	#
2	818	#
2	776	#
2	814	#
2	845	#
2	856	#
2	825	#
2	944	#
2	778	#
2	706	#
2	619	#
2	832	#
2	807	#
2	667	#
2	858	#
2	634	#
2	737	#
2	755	#
2	814	#
2	751	#
2	1018	#
2	841	#
2	629	#
2	715	#
2	933	#
2	684	#
2	826	#
2	719	#
2	747	#
2	699	#
2	633	#
2	869	#
2	819	#
2	846	#
2	695	#
2	843	#
2	855	#
2	955	#
2	471	#
2	725	#
2	839	#
2	736	#
2	740	#
2	729	#
2	613	#
2	668	#
2	1433	#
2	736	#
2	781	#
2	603	#
2	490	#
2	843	#
2	833	#
2	848	#
2	836	#
2	711	#
2	938	#
2	765	#
2	696	#
2	757	#
2	741	#
2	849	#
2	844	#
2	768	#
2	661	#
2	705	#
2	859	#
2	783	#
2	612	#
2	849	#
2	1016	#
2	735	#
2	706	#
2	739	#
2	902	#
2	839	#
2	849	#
2	935	#
2	706	#
2	960	#
2	976	#
2	797	#
2	613	#
2	750	#
2	1026	#
2	807	#
2	745	#
2	950	#
2	768	#
2	736	#
2	743	#
2	742	#
2	786	#
2	834	#
2	716	#
2	707	#
2	748	#
2	854	#
2	632	#
2	942	#
2	795	#
2	729	#
2	856	#
2	726	#
2	1459	#
2	709	#
2	982	#
2	794	#
2	737	#
2	950	#
2	833	#
2	730	#
2	737	#
2	593	#
2	785	#
2	995	#
2	618	#
2	717	#
2	452	#
2	830	#
2	701	#
2	843	#
2	728	#
2	653	#
2	841	#
2	830	#
2	800	#
2	772	#
2	699	#
2	793	#
2	853	#
2	710	#
2	836	#
2	846	#
2	824	#
2	736	#
2	846	#
2	959	#
2	848	#
2	924	#
2	728	#
2	707	#
2	840	#
2	931	#
2	737	#
2	762	#
2	1024	#
2	625	#
2	722	#
2	1095	#
2	747	#
2	941	#
2	704	#
2	862	#
2	732	#
2	730	#
2	928	#
2	958	#
2	849	#
2	639	#
2	834	#
2	830	#
2	719	#
2	707	#
2	804	#
2	953	#
2	808	#
2	925	#
2	785	#
2	759	#
2	748	#
2	703	#
3	656	#
3	686	#
3	558	#
3	660	#
3	559	#
3	723	#
3	558	#
3	647	#
3	555	#
3	590	#
3	725	#
3	661	#
3	719	#
3	680	#
3	690	#
3	621	#
3	691	#
3	552	#
3	545	#
3	624	#
3	720	#
3	693	#
3	630	#
3	545	#
3	552	#
3	683	#
3	651	#
3	639	#
3	539	#
3	620	#
3	658	#
3	566	#
3	561	#
3	652	#
3	661	#
3	671	#
3	679	#
3	681	#
3	680	#
3	635	#
3	657	#
3	629	#
3	639	#
3	660	#
3	627	#
3	707	#
3	575	#
3	575	#
3	695	#
3	700	#
3	548	#
3	662	#
3	662	#
3	649	#
3	698	#
3	677	#
3	686	#
3	622	#
3	629	#
3	651	#
3	558	#
3	675	#
3	652	#
3	642	#
3	557	#
3	647	#
3	644	#
3	644	#
3	699	#
3	647	#
3	672	#
3	684	#
3	723	#
3	716	#
3	665	#
3	599	#
3	567	#
3	644	#
3	650	#
3	708	#
3	569	#
3	650	#
3	620	#
3	829	#
3	640	#
3	641	#
3	674	#
3	641	#
3	673	#
3	649	#
3	665	#
3	709	#
3	610	#
3	575	#
3	628	#
3	673	#
3	687	#
3	559	#
3	690	#
3	674	#
3	642	#
3	612	#
3	560	#
3	728	#
3	701	#
3	662	#
3	679	#
3	654	#
3	577	#
3	427	#
3	606	#
3	628	#
3	720	#
3	647	#
3	718	#
3	625	#
3	655	#
3	707	#
3	639	#
3	636	#
3	646	#
3	639	#
3	712	#
3	633	#
3	655	#
3	616	#
3	714	#
3	630	#
3	647	#
3	722	#
3	571	#
3	678	#
3	638	#
3	675	#
3	611	#
3	669	#
3	633	#
3	678	#
3	682	#
3	625	#
3	623	#
3	575	#
3	664	#
3	660	#
3	571	#
3	661	#
3	725	#
3	665	#
3	628	#
3	727	#
3	553	#
3	712	#
3	681	#
3	643	#
3	712	#
3	721	#
3	620	#
3	676	#
3	616	#
3	660	#
3	656	#
3	652	#
3	547	#
3	668	#
3	631	#
3	715	#
3	655	#
3	683	#
3	717	#
3	670	#
3	717	#
3	591	#
3	704	#
3	685	#
3	617	#
3	696	#
3	549	#
3	564	#
3	667	#
3	622	#
3	601	#
3	718	#
3	675	#
3	732	#
3	611	#
3	811	#
3	688	#
3	631	#
3	624	#
3	654	#
3	677	#
3	637	#
3	638	#
3	622	#
3	620	#
3	724	#
3	723	#
3	662	#
3	552	#
3	581	#
3	649	#
3	635	#
3	620	#
3	648	#
3	726	#
3	620	#
3	624	#
3	675	#
3	661	#
3	651	#
3	718	#
3	638	#
3	542	#
3	684	#
3	618	#
3	811	#
3	720	#
3	639	#
3	657	#
3	718	#
3	684	#
3	555	#
3	651	#
3	563	#
3	679	#
3	682	#
3	623	#
3	658	#
3	635	#
3	655	#
3	642	#
3	655	#
3	653	#
3	658	#
3	820	#
3	632	#
3	552	#
3	671	#
3	431	#
3	548	#
3	549	#
3	716	#
3	556	#
3	636	#
3	657	#
3	657	#
3	587	#
3	639	#
3	646	#
3	548	#
3	555	#
3	631	#
3	655	#
3	719	#
3	552	#
3	663	#
3	705	#
3	602	#
3	654	#
3	722	#
3	697	#
3	666	#
3	555	#
3	637	#
3	662	#
3	718	#
3	657	#
3	563	#
3	459	#
3	661	#
3	670	#
3	638	#
3	670	#
3	722	#
3	557	#
3	651	#
3	826	#
3	731	#
3	602	#
3	627	#
3	669	#
3	621	#
3	560	#
3	641	#
3	577	#
3	657	#
3	655	#
3	654	#
3	616	#
3	620	#
3	679	#
3	570	#
3	551	#
3	654	#
3	624	#
3	623	#
3	712	#
3	567	#
3	666	#
3	617	#
3	621	#
3	817	#
3	724	#
3	653	#
3	666	#
3	616	#
3	626	#
3	665	#
3	622	#
3	679	#
3	672	#
3	628	#
3	651	#
3	660	#
3	676	#
3	659	#
3	678	#
3	654	#
3	628	#
3	617	#
3	649	#
3	600	#
3	719	#
3	640	#
3	692	#
3	626	#
3	664	#
3	643	#
3	617	#
3	558	#
3	670	#
3	638	#
3	674	#
3	721	#
3	631	#
3	705	#
3	725	#
3	627	#
3	722	#
3	667	#
3	824	#
3	606	#
3	821	#
3	627	#
3	615	#
3	669	#
3	574	#
3	652	#
3	687	#
3	565	#
3	610	#
3	695	#
3	583	#
3	649	#
3	663	#
3	621	#
3	694	#
3	692	#
3	610	#
3	732	#
3	717	#
3	658	#
3	662	#
3	617	#
3	623	#
3	647	#
3	641	#
3	667	#
3	731	#
3	655	#
3	544	#
3	715	#
3	680	#
3	673	#
3	677	#
3	558	#
3	667	#
3	693	#
3	681	#
3	623	#
3	615	#
3	681	#
3	672	#
3	572	#
3	664	#
3	628	#
3	555	#
3	637	#
3	557	#
3	566	#
3	580	#
3	710	#
3	676	#
3	719	#
3	666	#
3	640	#
3	606	#
3	600	#
3	712	#
3	687	#
3	614	#
3	637	#
3	642	#
3	733	#
3	572	#
3	653	#
3	817	#
3	681	#
3	649	#
3	686	#
3	688	#
3	651	#
3	564	#
3	630	#
3	720	#
3	681	#
3	607	#
3	640	#
3	655	#
3	603	#
3	566	#
3	723	#
3	664	#
3	737	#
3	620	#
3	657	#
3	666	#
3	621	#
3	671	#
3	827	#
3	543	#
3	679	#
3	676	#
3	564	#
3	719	#
3	575	#
3	682	#
3	652	#
3	586	#
3	563	#
3	667	#
3	829	#
3	667	#
3	825	#
3	651	#
3	612	#
3	664	#
3	655	#
3	648	#
3	694	#
3	644	#
3	710	#
3	619	#
3	683	#
3	674	#
3	685	#
3	721	#
3	685	#
3	658	#
3	571	#
3	654	#
3	572	#
3	621	#
3	660	#
3	660	#
3	674	#
3	653	#
3	635	#
3	666	#
3	721	#
3	685	#
3	675	#
3	664	#
3	573	#
3	635	#
3	674	#
3	678	#
3	655	#
3	650	#
3	662	#
3	710	#
3	615	#
3	617	#
3	720	#
3	664	#
3	710	#
3	656	#
3	608	#
3	632	#
3	555	#
3	703	#
3	725	#
3	668	#
3	719	#
3	556	#
3	819	#
3	610	#
3	712	#
3	733	#
3	637	#
3	722	#
4	609	#
4	522	#
4	548	#
4	542	#
4	526	#
4	537	#
4	592	#
4	564	#
4	535	#
4	549	#
4	538	#
4	583	#
4	524	#
4	569	#
4	573	#
4	573	#
4	519	#
4	530	#
4	539	#
4	576	#
4	549	#
4	540	#
4	541	#
4	530	#
4	543	#
4	579	#
4	547	#
4	526	#
4	537	#
4	525	#
4	535	#
4	525	#
4	522	#
4	588	#
4	516	#
4	536	#
4	591	#
4	534	#
4	610	#
4	542	#
4	526	#
4	562	#
4	537	#
4	535	#
4	538	#
4	543	#
4	525	#
4	549	#
4	543	#
4	541	#
4	610	#
4	570	#
4	536	#
4	520	#
4	520	#
4	538	#
4	524	#
4	536	#
4	550	#
4	544	#
4	541	#
4	541	#
4	520	#
4	515	#
4	532	#
4	541	#
4	545	#
4	559	#
4	527	#
4	534	#
4	555	#
4	533	#
4	538	#
4	523	#
4	524	#
4	527	#
4	532	#
4	528	#
4	523	#
4	545	#
4	519	#
4	563	#
4	586	#
4	580	#
4	540	#
4	527	#
4	543	#
4	516	#
4	538	#
4	542	#
4	533	#
4	535	#
4	564	#
4	522	#
4	531	#
4	539	#
4	572	#
4	579	#
4	540	#
4	590	#
4	561	#
4	594	#
4	577	#
4	535	#
4	535	#
4	526	#
4	533	#
4	581	#
4	538	#
4	610	#
4	530	#
4	533	#
4	542	#
4	563	#
4	538	#
4	547	#
4	547	#
4	551	#
4	544	#
4	579	#
4	572	#
4	520	#
4	531	#
4	525	#
4	547	#
4	538	#
4	544	#
4	548	#
4	523	#
4	534	#
4	563	#
4	531	#
4	531	#
4	610	#
4	609	#
4	589	#
4	574	#
4	585	#
4	530	#
4	543	#
4	569	#
4	576	#
4	542	#
4	583	#
4	527	#
4	536	#
4	576	#
4	610	#
4	541	#
4	409	#
4	551	#
4	532	#
4	518	#
4	545	#
4	545	#
4	579	#
4	526	#
4	588	#
4	537	#
4	580	#
4	540	#
4	539	#
4	609	#
4	538	#
4	533	#
4	534	#
4	552	#
4	545	#
4	544	#
4	531	#
4	560	#
4	535	#
4	540	#
4	539	#
4	543	#
4	609	#
4	610	#
4	571	#
4	536	#
4	430	#
4	522	#
4	530	#
4	414	#
4	527	#
4	518	#
4	586	#
4	536	#
4	549	#
4	576	#
4	562	#
4	533	#
4	582	#
4	533	#
4	580	#
4	530	#
4	567	#
4	524	#
4	532	#
4	523	#
4	544	#
4	522	#
4	537	#
4	526	#
4	559	#
4	538	#
4	523	#
4	577	#
4	567	#
4	571	#
4	537	#
4	527	#
4	536	#
4	585	#
4	530	#
4	524	#
4	541	#
4	574	#
4	527	#
4	543	#
4	514	#
4	532	#
4	532	#
4	530	#
4	540	#
4	607	#
4	604	#
4	538	#
4	523	#
4	565	#
4	533	#
4	564	#
4	573	#
4	536	#
4	533	#
4	520	#
4	570	#
4	522	#
4	577	#
4	586	#
4	612	#
4	537	#
4	529	#
4	587	#
4	595	#
4	529	#
4	535	#
4	548	#
4	523	#
4	538	#
4	534	#
4	610	#
4	533	#
4	584	#
4	539	#
4	513	#
4	528	#
4	528	#
4	537	#
4	541	#
4	562	#
4	551	#
4	535	#
4	583	#
4	570	#
4	575	#
4	540	#
4	534	#
4	530	#
4	534	#
4	563	#
4	536	#
4	570	#
4	550	#
4	534	#
4	608	#
4	438	#
4	576	#
4	539	#
4	576	#
4	543	#
4	588	#
4	535	#
4	522	#
4	577	#
4	528	#
4	527	#
4	549	#
4	560	#
4	520	#
4	587	#
4	530	#
4	532	#
4	525	#
4	596	#
4	583	#
4	591	#
4	586	#
4	529	#
4	525	#
4	565	#
4	540	#
4	540	#
4	548	#
4	536	#
4	541	#
4	547	#
4	536	#
4	530	#
4	573	#
4	535	#
4	520	#
4	578	#
4	523	#
4	613	#
4	516	#
4	547	#
4	540	#
4	533	#
4	578	#
4	533	#
4	572	#
4	534	#
4	534	#
4	578	#
4	517	#
4	520	#
4	551	#
4	525	#
4	524	#
4	536	#
4	537	#
4	607	#
4	527	#
4	533	#
4	545	#
4	566	#
4	541	#
4	537	#
4	526	#
4	563	#
4	608	#
4	519	#
4	521	#
4	542	#
4	536	#
4	540	#
4	524	#
4	518	#
4	525	#
4	539	#
4	534	#
4	530	#
4	536	#
4	535	#
4	553	#
4	539	#
4	527	#
4	564	#
4	582	#
4	542	#
4	536	#
4	529	#
4	529	#
4	542	#
4	579	#
4	525	#
4	572	#
4	549	#
4	525	#
4	575	#
4	569	#
4	552	#
4	532	#
4	567	#
4	609	#
4	531	#
4	611	#
4	554	#
4	572	#
4	532	#
4	539	#
4	575	#
4	537	#
4	612	#
4	525	#
4	531	#
4	521	#
4	524	#
4	529	#
4	587	#
4	525	#
4	593	#
4	522	#
4	533	#
4	528	#
4	585	#
4	417	#
4	539	#
4	588	#
4	573	#
4	528	#
4	568	#
4	533	#
4	524	#
4	530	#
4	544	#
4	536	#
4	565	#
4	563	#
4	520	#
4	527	#
4	530	#
4	541	#
4	548	#
4	417	#
4	547	#
4	539	#
4	541	#
4	535	#
4	537	#
4	532	#
4	537	#
4	531	#
4	527	#
4	548	#
4	540	#
4	540	#
4	549	#
4	542	#
4	588	#
4	549	#
4	540	#
4	574	#
4	528	#
4	526	#
4	573	#
4	528	#
4	536	#
4	515	#
4	531	#
4	532	#
4	526	#
4	539	#
4	522	#
4	534	#
4	525	#
4	544	#
4	549	#
4	568	#
4	586	#
4	405	#
4	539	#
4	526	#
4	534	#
4	584	#
4	587	#
4	533	#
4	515	#
4	588	#
4	546	#
4	539	#
4	581	#
4	535	#
4	532	#
4	540	#
4	582	#
4	526	#
4	538	#
4	538	#
4	515	#
4	536	#
4	546	#
4	530	#
4	570	#
4	528	#
4	540	#
4	539	#
4	561	#
4	529	#
4	535	#
4	544	#
4	531	#
4	522	#
4	531	#
4	583	#
4	564	#
4	530	#
4	536	#
4	524	#
4	564	#
4	569	#
4	562	#
4	563	#
4	566	#
4	535	#
4	529	#
4	530	#
4	533	#
4	530	#
4	548	#
4	553	#
5	521	#
5	504	#
5	534	#
5	518	#
5	505	#
5	510	#
5	513	#
5	519	#
5	546	#
5	521	#
5	515	#
5	509	#
5	503	#
5	511	#
5	508	#
5	524	#
5	537	#
5	513	#
5	519	#
5	511	#
5	536	#
5	525	#
5	530	#
5	519	#
5	510	#
5	517	#
5	529	#
5	519	#
5	537	#
5	516	#
5	522	#
5	536	#
5	513	#
5	511	#
5	522	#
5	506	#
5	513	#
5	523	#
5	535	#
5	514	#
5	513	#
5	521	#
5	538	#
5	510	#
5	537	#
5	547	#
5	523	#
5	510	#
5	516	#
5	533	#
5	522	#
5	516	#
5	524	#
5	520	#
5	525	#
5	506	#
5	534	#
5	507	#
5	519	#
5	517	#
5	534	#
5	504	#
5	534	#
5	540	#
5	514	#
5	519	#
5	526	#
5	521	#
5	497	#
5	524	#
5	530	#
5	509	#
5	519	#
5	513	#
5	509	#
5	519	#
5	537	#
5	537	#
5	519	#
5	524	#
5	515	#
5	508	#
5	522	#
5	518	#
5	535	#
5	518	#
5	524	#
5	511	#
5	528	#
5	515	#
5	512	#
5	514	#
5	509	#
5	502	#
5	511	#
5	431	#
5	528	#
5	514	#
5	522	#
5	523	#
5	529	#
5	511	#
5	522	#
5	528	#
5	522	#
5	518	#
5	520	#
5	534	#
5	519	#
5	525	#
5	545	#
5	517	#
5	534	#
5	539	#
5	515	#
5	524	#
5	545	#
5	516	#
5	524	#
5	530	#
5	525	#
5	538	#
5	519	#
5	520	#
5	507	#
5	538	#
5	511	#
5	499	#
5	506	#
5	514	#
5	510	#
5	503	#
5	515	#
5	522	#
5	522	#
5	499	#
5	526	#
5	517	#
5	514	#
5	529	#
5	497	#
5	539	#
5	515	#
5	516	#
5	522	#
5	507	#
5	524	#
5	528	#
5	506	#
5	503	#
5	536	#
5	514	#
5	525	#
5	517	#
5	515	#
5	518	#
5	399	#
5	504	#
5	534	#
5	516	#
5	498	#
5	504	#
5	512	#
5	519	#
5	518	#
5	506	#
5	520	#
5	534	#
5	502	#
5	538	#
5	510	#
5	515	#
5	525	#
5	517	#
5	545	#
5	516	#
5	518	#
5	519	#
5	512	#
5	518	#
5	518	#
5	516	#
5	507	#
5	518	#
5	513	#
5	526	#
5	524	#
5	524	#
5	511	#
5	508	#
5	526	#
5	507	#
5	526	#
5	523	#
5	520	#
5	522	#
5	517	#
5	514	#
5	527	#
5	506	#
5	526	#
5	516	#
5	520	#
5	521	#
5	512	#
5	527	#
5	512	#
5	529	#
5	517	#
5	526	#
5	507	#
5	517	#
5	518	#
5	526	#
5	513	#
5	530	#
5	506	#
5	532	#
5	518	#
5	531	#
5	518	#
5	501	#
5	520	#
5	498	#
5	502	#
5	512	#
5	534	#
5	509	#
5	537	#
5	508	#
5	517	#
5	523	#
5	517	#
5	513	#
5	519	#
5	527	#
5	519	#
5	516	#
5	507	#
5	513	#
5	524	#
5	527	#
5	522	#
5	520	#
5	534	#
5	519	#
5	529	#
5	530	#
5	531	#
5	511	#
5	546	#
5	528	#
5	516	#
5	526	#
5	515	#
5	537	#
5	515	#
5	514	#
5	526	#
5	502	#
5	514	#
5	508	#
5	516	#
5	508	#
5	522	#
5	522	#
5	506	#
5	515	#
5	511	#
5	522	#
5	514	#
5	528	#
5	514	#
5	535	#
5	519	#
5	522	#
5	508	#
5	536	#
5	514	#
5	508	#
5	526	#
5	519	#
5	528	#
5	515	#
5	545	#
5	515	#
5	514	#
5	518	#
5	512	#
5	512	#
5	509	#
5	514	#
5	532	#
5	507	#
5	517	#
5	505	#
5	524	#
5	528	#
5	530	#
5	507	#
5	520	#
5	519	#
5	506	#
5	501	#
5	530	#
5	528	#
5	508	#
5	524	#
5	518	#
5	519	#
5	519	#
5	529	#
5	529	#
5	503	#
5	506	#
5	511	#
5	534	#
5	518	#
5	528	#
5	520	#
5	532	#
5	512	#
5	531	#
5	519	#
5	531	#
5	529	#
5	519	#
5	517	#
5	507	#
5	526	#
5	406	#
5	533	#
5	518	#
5	523	#
5	545	#
5	518	#
5	517	#
5	533	#
5	516	#
5	513	#
5	528	#
5	520	#
5	506	#
5	524	#
5	525	#
5	508	#
5	525	#
5	521	#
5	504	#
5	514	#
5	516	#
5	504	#
5	517	#
5	512	#
5	526	#
5	529	#
5	501	#
5	516	#
5	524	#
5	524	#
5	514	#
5	528	#
5	523	#
5	518	#
5	534	#
5	406	#
5	510	#
5	517	#
5	522	#
5	525	#
5	529	#
5	514	#
5	507	#
5	508	#
5	528	#
5	519	#
5	523	#
5	498	#
5	524	#
5	512	#
5	529	#
5	530	#
5	506	#
5	507	#
5	533	#
5	543	#
5	525	#
5	521	#
5	518	#
5	518	#
5	505	#
5	523	#
5	519	#
5	528	#
5	516	#
5	516	#
5	527	#
5	519	#
5	513	#
5	535	#
5	508	#
5	529	#
5	506	#
5	505	#
5	519	#
5	504	#
5	519	#
5	523	#
5	527	#
5	538	#
5	510	#
5	510	#
5	513	#
5	527	#
5	516	#
5	518	#
5	523	#
5	522	#
5	538	#
5	519	#
5	517	#
5	536	#
5	514	#
5	507	#
5	519	#
5	519	#
5	525	#
5	511	#
5	516	#
5	520	#
5	532	#
5	538	#
5	403	#
5	527	#
5	525	#
5	527	#
5	526	#
5	528	#
5	531	#
5	516	#
5	513	#
5	507	#
5	516	#
5	534	#
5	528	#
5	397	#
5	520	#
5	518	#
5	521	#
5	527	#
5	506	#
5	518	#
5	511	#
5	504	#
5	519	#
5	429	#
5	544	#
5	530	#
5	547	#
5	517	#
5	509	#
5	518	#
5	526	#
5	525	#
5	527	#
5	515	#
5	505	#
5	538	#
5	521	#
5	529	#
5	535	#
5	506	#
5	524	#
5	514	#
5	503	#
5	519	#
5	519	#
5	507	#
5	401	#
5	516	#
5	509	#
5	505	#
5	519	#
5	505	#
5	508	#
5	519	#
5	428	#
5	518	#
5	510	#
5	520	#
5	505	#
5	504	#
5	514	#
5	507	#
5	523	#
5	507	#
5	515	#
5	524	#
5	508	#
5	517	#
5	505	#
6	521	#
6	494	#
6	494	#
6	499	#
6	524	#
6	518	#
6	513	#
6	494	#
6	493	#
6	524	#
6	495	#
6	504	#
6	507	#
6	512	#
6	415	#
6	505	#
6	512	#
6	507	#
6	520	#
6	501	#
6	522	#
6	508	#
6	515	#
6	508	#
6	521	#
6	492	#
6	519	#
6	518	#
6	525	#
6	495	#
6	526	#
6	510	#
6	505	#
6	512	#
6	512	#
6	502	#
6	513	#
6	496	#
6	502	#
6	499	#
6	493	#
6	511	#
6	518	#
6	513	#
6	498	#
6	496	#
6	511	#
6	495	#
6	519	#
