Number of genomes	Pan genome
30	5060	#
30	5031	#
30	5050	#
30	5054	#
30	5048	#
30	5023	#
31	5034	#
31	5025	#
31	5055	#
31	5050	#
31	5071	#
31	5044	#
31	5053	#
31	5050	#
31	5049	#
31	5061	#
31	5081	#
31	5048	#
31	5028	#
31	5084	#
31	5068	#
31	5039	#
31	5032	#
31	5039	#
31	5025	#
31	5075	#
31	5053	#
32	5075	#
32	5118	#
32	5068	#
32	5062	#
32	5055	#
32	5077	#
32	5070	#
32	5142	#
32	5081	#
32	5059	#
32	5070	#
32	5102	#
32	5093	#
32	5080	#
32	5087	#
32	5087	#
32	5093	#
32	5058	#
32	5065	#
32	5065	#
32	5056	#
33	5129	#
33	5081	#
33	5095	#
33	5097	#
33	5068	#
33	5096	#
33	5058	#
33	5098	#
33	5074	#
33	5090	#
33	5107	#
33	5098	#
33	5075	#
33	5091	#
33	5091	#
33	5079	#
33	5087	#
33	5120	#
33	5069	#
33	5071	#
33	5102	#
34	5080	#
34	5088	#
34	5071	#
34	5089	#
34	5116	#
34	5067	#
34	5094	#
34	5067	#
34	5091	#
34	5072	#
34	5085	#
34	5111	#
34	5066	#
34	5084	#
34	5107	#
34	5078	#
34	5117	#
34	5104	#
34	5077	#
34	5106	#
34	5091	#
35	5132	#
35	5181	#
35	5121	#
35	5107	#
35	5114	#
35	5118	#
35	5175	#
35	5176	#
35	5108	#
35	5138	#
35	5108	#
35	5144	#
35	5160	#
35	5112	#
35	5153	#
35	5134	#
35	5117	#
35	5142	#
35	5113	#
35	5161	#
35	5121	#
36	5190	#
36	5168	#
36	5133	#
36	5136	#
36	5133	#
36	5182	#
36	5188	#
36	5187	#
36	5183	#
36	5200	#
36	5133	#
36	5139	#
36	5156	#
36	5195	#
36	5139	#
36	5133	#
36	5181	#
36	5158	#
36	5204	#
36	5178	#
36	5188	#
37	5166	#
37	5225	#
37	5153	#
37	5176	#
37	5206	#
37	5176	#
37	5202	#
37	5148	#
37	5173	#
37	5197	#
37	5195	#
37	5148	#
37	5169	#
37	5203	#
37	5198	#
37	5143	#
37	5209	#
37	5145	#
37	5153	#
37	5203	#
37	5161	#
38	5209	#
38	5200	#
38	5157	#
38	5169	#
38	5168	#
38	5205	#
38	5155	#
38	5151	#
38	5173	#
38	5199	#
38	5158	#
38	5150	#
38	5157	#
38	5161	#
38	5170	#
38	5146	#
38	5195	#
38	5154	#
38	5164	#
38	5222	#
38	5228	#
39	5206	#
39	5207	#
39	5212	#
39	5218	#
39	5211	#
39	5164	#
39	5153	#
39	5179	#
39	5171	#
39	5171	#
39	5159	#
39	5214	#
39	5234	#
39	5211	#
39	5176	#
39	5176	#
39	5179	#
39	5217	#
39	5157	#
39	5205	#
39	5158	#
40	5218	#
40	5221	#
40	5211	#
40	5211	#
40	5223	#
40	5211	#
40	5217	#
40	5217	#
40	5229	#
40	5220	#
40	5225	#
40	5216	#
40	5207	#
40	5220	#
40	5239	#
40	5211	#
40	5206	#
40	5204	#
40	5224	#
40	5207	#
40	5213	#
41	5218	#
41	5216	#
41	5218	#
41	5211	#
41	5229	#
41	5224	#
41	5215	#
41	5224	#
41	5236	#
41	5233	#
41	5229	#
41	5230	#
41	5224	#
41	5224	#
41	5216	#
41	5245	#
41	5211	#
41	5233	#
41	5214	#
41	5238	#
41	5232	#
42	5244	#
42	5254	#
42	5239	#
42	5235	#
42	5240	#
42	5238	#
42	5236	#
42	5246	#
42	5245	#
42	5241	#
42	5244	#
42	5241	#
42	5254	#
42	5248	#
42	5245	#
42	5245	#
42	5262	#
42	5231	#
42	5255	#
42	5256	#
42	5231	#
43	5255	#
43	5243	#
43	5247	#
43	5260	#
43	5258	#
43	5262	#
43	5252	#
43	5257	#
43	5243	#
43	5257	#
43	5272	#
43	5246	#
43	5262	#
43	5247	#
43	5242	#
43	5241	#
43	5243	#
43	5253	#
43	5238	#
43	5257	#
43	5247	#
44	5275	#
44	5267	#
44	5250	#
44	5253	#
44	5260	#
44	5250	#
44	5258	#
44	5266	#
44	5257	#
44	5264	#
44	5266	#
44	5254	#
44	5255	#
44	5251	#
44	5276	#
44	5254	#
44	5248	#
44	5252	#
44	5265	#
44	5261	#
44	5252	#
45	5274	#
45	5272	#
45	5263	#
45	5270	#
45	5259	#
45	5258	#
45	5267	#
45	5254	#
45	5267	#
45	5279	#
45	5259	#
45	5261	#
45	5266	#
45	5278	#
45	5273	#
45	5262	#
45	5264	#
45	5264	#
45	5257	#
45	5274	#
45	5267	#
46	5285	#
46	5274	#
46	5275	#
46	5287	#
46	5288	#
46	5272	#
46	5282	#
46	5295	#
46	5283	#
46	5270	#
46	5275	#
46	5269	#
46	5290	#
46	5265	#
46	5273	#
46	5275	#
46	5269	#
46	5288	#
46	5276	#
46	5281	#
46	5280	#
47	5270	#
47	5275	#
47	5276	#
47	5271	#
47	5278	#
47	5289	#
47	5288	#
47	5271	#
47	5288	#
47	5283	#
47	5283	#
47	5287	#
47	5282	#
47	5284	#
47	5289	#
47	5277	#
47	5289	#
47	5290	#
47	5276	#
47	5283	#
47	5289	#
48	5279	#
48	5296	#
48	5284	#
48	5311	#
48	5298	#
48	5299	#
48	5289	#
48	5295	#
48	5292	#
48	5291	#
48	5287	#
48	5291	#
48	5286	#
48	5293	#
48	5278	#
48	5284	#
48	5294	#
48	5277	#
48	5285	#
48	5290	#
48	5308	#
49	5309	#
49	5291	#
49	5297	#
49	5311	#
49	5303	#
49	5317	#
49	5313	#
49	5300	#
49	5286	#
49	5310	#
49	5301	#
49	5304	#
49	5304	#
49	5290	#
49	5305	#
49	5296	#
49	5303	#
49	5292	#
49	5284	#
49	5305	#
49	5296	#
50	5304	#
50	5309	#
50	5315	#
50	5323	#
50	5304	#
50	5303	#
50	5317	#
50	5302	#
50	5303	#
50	5308	#
50	5310	#
50	5307	#
50	5305	#
50	5304	#
50	5309	#
50	5291	#
50	5293	#
50	5305	#
50	5300	#
50	5297	#
50	5286	#
51	5319	#
51	5308	#
51	5318	#
51	5307	#
51	5327	#
51	5323	#
51	5317	#
51	5329	#
51	5321	#
51	5306	#
51	5299	#
51	5309	#
51	5312	#
51	5323	#
51	5317	#
51	5310	#
51	5315	#
51	5319	#
51	5328	#
51	5316	#
51	5330	#
52	5315	#
52	5332	#
52	5319	#
52	5348	#
52	5340	#
52	5318	#
52	5323	#
52	5317	#
52	5324	#
52	5343	#
52	5314	#
52	5311	#
52	5337	#
52	5337	#
52	5334	#
52	5335	#
52	5342	#
52	5323	#
52	5316	#
52	5320	#
52	5310	#
53	5338	#
53	5330	#
53	5347	#
53	5317	#
53	5343	#
53	5342	#
53	5325	#
53	5320	#
53	5335	#
53	5331	#
53	5343	#
53	5332	#
53	5331	#
53	5323	#
53	5330	#
53	5349	#
53	5318	#
53	5343	#
53	5335	#
53	5348	#
53	5330	#
54	5356	#
54	5341	#
54	5345	#
54	5355	#
54	5348	#
54	5343	#
54	5338	#
54	5354	#
54	5361	#
54	5349	#
54	5349	#
54	5347	#
54	5350	#
54	5337	#
54	5338	#
54	5356	#
54	5344	#
54	5347	#
54	5332	#
54	5355	#
54	5344	#
55	5353	#
55	5360	#
55	5349	#
55	5361	#
55	5347	#
55	5359	#
55	5361	#
55	5356	#
55	5360	#
55	5362	#
55	5361	#
55	5354	#
55	5331	#
55	5353	#
55	5358	#
55	5350	#
55	5288	#
55	5358	#
55	5353	#
55	5359	#
55	5352	#
56	5362	#
	#
