Number of genomes	Core genome
30	3257	#
30	3259	#
30	3259	#
30	3259	#
30	3259	#
30	3261	#
31	3256	#
31	3256	#
31	3257	#
31	3254	#
31	3247	#
31	3251	#
31	3257	#
31	3255	#
31	3257	#
31	3255	#
31	3242	#
31	3238	#
31	3257	#
31	3246	#
31	3201	#
31	3259	#
31	3251	#
31	3257	#
31	3244	#
31	3259	#
31	3249	#
32	3255	#
32	3256	#
32	3256	#
32	3256	#
32	3253	#
32	3248	#
32	3248	#
32	3229	#
32	3256	#
32	3253	#
32	3254	#
32	3236	#
32	3201	#
32	3257	#
32	3257	#
32	3246	#
32	3242	#
32	3256	#
32	3252	#
32	3219	#
32	3256	#
33	3256	#
33	3219	#
33	3245	#
33	3245	#
33	3255	#
33	3230	#
33	3254	#
33	3244	#
33	3256	#
33	3219	#
33	3235	#
33	3200	#
33	3253	#
33	3248	#
33	3254	#
33	3256	#
33	3255	#
33	3256	#
33	3255	#
33	3256	#
33	3248	#
34	3253	#
34	3255	#
34	3240	#
34	3247	#
34	3234	#
34	3252	#
34	3255	#
34	3253	#
34	3253	#
34	3254	#
34	3199	#
34	3208	#
34	3255	#
34	3240	#
34	3234	#
34	3247	#
34	3243	#
34	3244	#
34	3219	#
34	3244	#
34	3247	#
35	3240	#
35	3227	#
35	3244	#
35	3244	#
35	3236	#
35	3244	#
35	3244	#
35	3244	#
35	3244	#
35	3244	#
35	3244	#
35	3223	#
35	3227	#
35	3243	#
35	3223	#
35	3188	#
35	3242	#
35	3243	#
35	3240	#
35	3227	#
35	3188	#
36	3244	#
36	3223	#
36	3242	#
36	3244	#
36	3244	#
36	3243	#
36	3244	#
36	3236	#
36	3244	#
36	3244	#
36	3244	#
36	3208	#
36	3223	#
36	3188	#
36	3242	#
36	3229	#
36	3244	#
36	3188	#
36	3223	#
36	3241	#
36	3208	#
37	3235	#
37	3236	#
37	3240	#
37	3234	#
37	3244	#
37	3228	#
37	3236	#
37	3244	#
37	3223	#
37	3229	#
37	3244	#
37	3229	#
37	3221	#
37	3242	#
37	3244	#
37	3242	#
37	3243	#
37	3244	#
37	3244	#
37	3208	#
37	3188	#
38	3244	#
38	3229	#
38	3240	#
38	3235	#
38	3188	#
38	3236	#
38	3244	#
38	3242	#
38	3236	#
38	3244	#
38	3236	#
38	3244	#
38	3206	#
38	3242	#
38	3236	#
38	3242	#
38	3244	#
38	3244	#
38	3186	#
38	3223	#
38	3236	#
39	3240	#
39	3227	#
39	3223	#
39	3188	#
39	3212	#
39	3208	#
39	3244	#
39	3236	#
39	3188	#
39	3186	#
39	3240	#
39	3244	#
39	3236	#
39	3226	#
39	3235	#
39	3236	#
39	3221	#
39	3243	#
39	3242	#
39	3229	#
39	3229	#
40	3243	#
40	3225	#
40	3224	#
40	3229	#
40	3243	#
40	3225	#
40	3208	#
40	3242	#
40	3221	#
40	3241	#
40	3236	#
40	3236	#
40	3241	#
40	3244	#
40	3236	#
40	3243	#
40	3244	#
40	3240	#
40	3227	#
40	3242	#
40	3235	#
41	3210	#
41	3240	#
41	3224	#
41	3225	#
41	3233	#
41	3241	#
41	3238	#
41	3186	#
41	3218	#
41	3234	#
41	3235	#
41	3224	#
41	3223	#
41	3227	#
41	3238	#
41	3221	#
41	3241	#
41	3220	#
41	3227	#
41	3199	#
41	3220	#
42	3228	#
42	3199	#
42	3235	#
42	3235	#
42	3228	#
42	3220	#
42	3234	#
42	3234	#
42	3233	#
42	3231	#
42	3235	#
42	3197	#
42	3228	#
42	3182	#
42	3214	#
42	3233	#
42	3180	#
42	3233	#
42	3217	#
42	3163	#
42	3233	#
43	3165	#
43	3231	#
43	3213	#
43	3213	#
43	3227	#
43	3234	#
43	3234	#
43	3233	#
43	3226	#
43	3228	#
43	3214	#
43	3218	#
43	3214	#
43	3199	#
43	3235	#
43	3218	#
43	3228	#
43	3192	#
43	3232	#
43	3213	#
43	3228	#
44	3163	#
44	3216	#
44	3212	#
44	3180	#
44	3212	#
44	3214	#
44	3215	#
44	3213	#
44	3216	#
44	3214	#
44	3163	#
44	3199	#
44	3214	#
44	3203	#
44	3213	#
44	3214	#
44	3214	#
44	3203	#
44	3215	#
44	3212	#
44	3202	#
45	3159	#
45	3163	#
45	3218	#
45	3214	#
45	3180	#
45	3203	#
45	3218	#
45	3216	#
45	3202	#
45	3162	#
45	3216	#
45	3214	#
45	3212	#
45	3217	#
45	3182	#
45	3217	#
45	3216	#
45	3215	#
45	3216	#
45	3209	#
45	3212	#
46	3180	#
46	3202	#
46	3182	#
46	3213	#
46	3198	#
46	3214	#
46	3212	#
46	3162	#
46	3213	#
46	3214	#
46	3216	#
46	3216	#
46	3182	#
46	3216	#
46	3203	#
46	3214	#
46	3203	#
46	3163	#
46	3199	#
46	3163	#
46	3181	#
47	3215	#
47	3214	#
47	3215	#
47	3201	#
47	3212	#
47	3146	#
47	3163	#
47	3216	#
47	3197	#
47	3161	#
47	3198	#
47	3214	#
47	3215	#
47	3176	#
47	3211	#
47	3180	#
47	3161	#
47	3211	#
47	3199	#
47	3212	#
47	3197	#
48	3211	#
48	3146	#
48	3176	#
48	3153	#
48	3207	#
48	3157	#
48	3146	#
48	3211	#
48	3208	#
48	3209	#
48	3199	#
48	3175	#
48	3176	#
48	3163	#
48	3212	#
48	3210	#
48	3198	#
48	3201	#
48	3196	#
48	3210	#
48	3208	#
49	3206	#
49	3196	#
49	3209	#
49	3122	#
49	3193	#
49	3138	#
49	3193	#
49	3196	#
49	3197	#
49	3107	#
49	3195	#
49	3206	#
49	3142	#
49	3195	#
49	3208	#
49	3174	#
49	3194	#
49	3195	#
49	3197	#
49	3141	#
49	3195	#
50	3193	#
50	3191	#
50	3159	#
50	3138	#
50	3159	#
50	3160	#
50	3107	#
50	3196	#
50	3193	#
50	3159	#
50	3192	#
50	3142	#
50	3194	#
50	3142	#
50	3158	#
50	3196	#
50	3196	#
50	3141	#
50	3196	#
50	3194	#
50	3197	#
51	3107	#
51	3159	#
51	3141	#
51	3142	#
51	3156	#
51	3191	#
51	3107	#
51	3107	#
51	3159	#
51	3142	#
51	3194	#
51	3194	#
51	3193	#
51	3107	#
51	3141	#
51	3191	#
51	3191	#
51	3141	#
51	3191	#
51	3190	#
51	3138	#
52	3158	#
52	3137	#
52	3107	#
52	3104	#
52	3156	#
52	3193	#
52	3190	#
52	3190	#
52	3140	#
52	3103	#
52	3141	#
52	3194	#
52	3104	#
52	3138	#
52	3155	#
52	3107	#
52	3138	#
52	3141	#
52	3191	#
52	3141	#
52	3159	#
53	3137	#
53	3106	#
53	3155	#
53	3158	#
53	3138	#
53	3155	#
53	3141	#
53	3141	#
53	3155	#
53	3107	#
53	3137	#
53	3140	#
53	3138	#
53	3190	#
53	3158	#
53	3104	#
53	3193	#
53	3104	#
53	3190	#
53	3104	#
53	3190	#
54	3118	#
54	3156	#
54	3152	#
54	3103	#
54	3155	#
54	3170	#
54	3106	#
54	3107	#
54	3103	#
54	3122	#
54	3104	#
54	3155	#
54	3103	#
54	3107	#
54	3137	#
54	3103	#
54	3137	#
54	3108	#
54	3140	#
54	3104	#
54	3118	#
55	3103	#
55	3103	#
55	3104	#
55	3105	#
55	3103	#
55	3103	#
55	3104	#
55	3103	#
55	3103	#
55	3103	#
55	3103	#
55	3152	#
55	3107	#
55	3104	#
55	3105	#
55	3137	#
55	3137	#
55	3104	#
55	3104	#
55	3104	#
55	3108	#
56	3103	#
	#
