Number of genomes	Pan genome
2	6485	#
2	4534	#
2	4882	#
2	6115	#
2	6677	#
2	6063	#
2	4725	#
2	4027	#
2	6847	#
2	4297	#
2	7661	#
2	4674	#
2	4144	#
2	5022	#
2	4543	#
2	4678	#
2	7078	#
2	3745	#
2	6898	#
2	5175	#
2	6342	#
2	4318	#
2	7323	#
2	6745	#
2	3524	#
2	6916	#
2	6865	#
2	7272	#
2	5364	#
2	4774	#
2	6798	#
2	4237	#
2	6002	#
2	5847	#
2	7120	#
2	5145	#
2	4416	#
2	6266	#
2	5194	#
2	4941	#
2	4717	#
2	5179	#
2	6407	#
2	5189	#
2	6194	#
2	4473	#
2	4607	#
2	6381	#
2	6090	#
2	6258	#
2	7333	#
2	6767	#
2	5969	#
2	6738	#
2	7547	#
2	5784	#
2	7491	#
2	7024	#
2	6749	#
2	5901	#
2	6856	#
2	4197	#
2	6128	#
2	3489	#
2	6008	#
2	4442	#
2	4874	#
2	5956	#
2	7005	#
2	4750	#
2	6225	#
2	6475	#
2	4942	#
2	4335	#
2	5087	#
2	6531	#
2	5041	#
2	6751	#
2	5715	#
2	5170	#
2	6704	#
2	7104	#
2	4372	#
2	6698	#
2	6757	#
2	5208	#
2	7288	#
2	5139	#
2	7063	#
2	6437	#
2	6965	#
2	5015	#
2	3687	#
2	4518	#
2	7251	#
2	6493	#
2	6777	#
2	6970	#
2	7277	#
2	6096	#
2	5270	#
2	4383	#
2	7659	#
2	6913	#
2	6764	#
2	7663	#
2	6978	#
2	4302	#
2	6977	#
2	4480	#
2	4907	#
2	6377	#
2	6390	#
2	4291	#
2	5004	#
2	4692	#
2	4266	#
2	4567	#
2	6751	#
2	6672	#
2	6454	#
2	4635	#
2	4917	#
2	6401	#
2	5398	#
2	7049	#
2	5018	#
2	5250	#
2	5116	#
2	5109	#
2	4875	#
2	6914	#
2	4954	#
2	4349	#
2	4230	#
2	4420	#
2	4530	#
2	4676	#
2	6656	#
2	4539	#
2	5940	#
2	5304	#
2	4588	#
2	5246	#
2	6955	#
2	4993	#
2	4496	#
2	7018	#
2	6733	#
2	4963	#
2	7070	#
2	6718	#
2	4677	#
2	4677	#
2	4567	#
2	4542	#
2	5072	#
2	4957	#
2	4381	#
2	6714	#
2	4342	#
2	5942	#
2	6385	#
2	6663	#
2	6237	#
2	4556	#
2	7009	#
2	6851	#
2	5440	#
2	6764	#
2	5016	#
2	4113	#
2	5288	#
2	5762	#
2	7456	#
2	4766	#
2	7089	#
2	4747	#
2	4787	#
2	4263	#
2	4321	#
2	6110	#
2	3537	#
2	5238	#
2	7206	#
2	4739	#
2	6205	#
2	6155	#
2	7224	#
2	5309	#
2	4459	#
2	6129	#
2	5271	#
2	5331	#
2	5293	#
2	5118	#
2	4954	#
2	4635	#
2	6807	#
2	5975	#
2	7169	#
2	6747	#
2	5822	#
2	4654	#
2	4559	#
2	5224	#
2	6449	#
2	6900	#
2	5083	#
2	6668	#
2	5820	#
2	6624	#
2	6387	#
2	4625	#
2	4903	#
2	5024	#
2	5068	#
2	4255	#
2	6525	#
2	4023	#
2	4882	#
2	6333	#
2	4952	#
2	5168	#
2	4658	#
2	4371	#
2	5123	#
2	6663	#
2	4382	#
2	4064	#
2	4398	#
2	4611	#
2	7250	#
2	7380	#
2	6074	#
2	5976	#
2	4311	#
2	7151	#
2	4756	#
2	5052	#
2	4653	#
2	4105	#
2	4152	#
2	6753	#
2	4884	#
2	4180	#
2	6794	#
2	4134	#
2	5046	#
2	4475	#
2	5526	#
2	5396	#
2	4584	#
2	7238	#
2	5098	#
2	6711	#
2	5175	#
2	4964	#
2	4947	#
2	5125	#
2	6439	#
2	4380	#
2	4502	#
2	5090	#
2	6075	#
2	7124	#
2	4263	#
2	4527	#
2	6414	#
2	6603	#
2	5362	#
2	4260	#
2	5327	#
2	6552	#
2	7349	#
2	6859	#
2	4536	#
2	4782	#
3	6534	#
3	4467	#
3	4973	#
3	5833	#
3	4607	#
3	7486	#
3	5833	#
3	4397	#
3	5010	#
3	7253	#
3	6367	#
3	4717	#
3	5416	#
3	7788	#
3	5882	#
3	8274	#
3	6086	#
3	5068	#
3	5157	#
3	5188	#
3	5884	#
3	6648	#
3	5885	#
3	5694	#
3	8278	#
3	5403	#
3	7394	#
3	7993	#
3	9621	#
3	5317	#
3	6935	#
3	4532	#
3	8198	#
3	7145	#
3	9228	#
3	5141	#
3	7615	#
3	5365	#
3	7452	#
3	5494	#
3	5411	#
3	8186	#
3	4702	#
3	5188	#
3	5527	#
3	3636	#
3	9230	#
3	8704	#
3	7883	#
3	5770	#
3	7704	#
3	8590	#
3	5041	#
3	4651	#
3	8387	#
3	5577	#
3	5109	#
3	5205	#
3	5432	#
3	5207	#
3	4972	#
3	7242	#
3	5730	#
3	6245	#
3	6129	#
3	6772	#
3	5310	#
3	5808	#
3	8098	#
3	4934	#
3	7182	#
3	4784	#
3	4913	#
3	7369	#
3	7273	#
3	5052	#
3	7184	#
3	4980	#
3	7759	#
3	8556	#
3	6004	#
3	7615	#
3	9206	#
3	5361	#
3	4611	#
3	5449	#
3	3849	#
3	8074	#
3	4345	#
3	9804	#
3	5314	#
3	7414	#
3	5596	#
3	4941	#
3	5831	#
3	7734	#
3	6662	#
3	7273	#
3	4833	#
3	5404	#
3	6791	#
3	5072	#
3	5656	#
3	5700	#
3	8925	#
3	5134	#
3	7742	#
3	8917	#
3	4530	#
3	5042	#
3	5172	#
3	5973	#
3	8121	#
3	4516	#
3	6722	#
3	5134	#
3	7841	#
3	5171	#
3	5442	#
3	5832	#
3	7553	#
3	4602	#
3	5096	#
3	5619	#
3	4975	#
3	7220	#
3	4820	#
3	4795	#
3	4385	#
3	7553	#
3	4725	#
3	8234	#
3	4354	#
3	4868	#
3	5160	#
3	5378	#
3	8935	#
3	5095	#
3	8020	#
3	5080	#
3	5534	#
3	8056	#
3	6436	#
3	5929	#
3	4787	#
3	4828	#
3	7240	#
3	5964	#
3	7808	#
3	5107	#
3	5217	#
3	7798	#
3	6586	#
3	6674	#
3	7875	#
3	6939	#
3	6980	#
3	6589	#
3	5733	#
3	6219	#
3	4697	#
3	7864	#
3	7527	#
3	5924	#
3	5738	#
3	5128	#
3	6885	#
3	5886	#
3	5880	#
3	5657	#
3	4911	#
3	5299	#
3	8062	#
3	7226	#
3	5361	#
3	5652	#
3	6793	#
3	9450	#
3	6683	#
3	7864	#
3	4788	#
3	5898	#
3	6074	#
3	4828	#
3	7681	#
3	7952	#
3	6377	#
3	5244	#
3	4506	#
3	7134	#
3	7421	#
3	5769	#
3	7867	#
3	7081	#
3	6503	#
3	7373	#
3	5504	#
3	5187	#
3	5251	#
3	7224	#
3	5594	#
3	7189	#
3	5113	#
3	4529	#
3	8978	#
3	8553	#
3	9977	#
3	4724	#
3	5403	#
3	8047	#
3	5247	#
3	5676	#
3	6396	#
3	7491	#
3	7149	#
3	8342	#
3	4165	#
3	4340	#
3	4326	#
3	5140	#
3	6967	#
3	6485	#
3	7246	#
3	5234	#
3	5202	#
3	9411	#
3	5300	#
3	5461	#
3	6988	#
3	5783	#
3	5758	#
3	6363	#
3	9259	#
3	5337	#
3	5210	#
3	5725	#
3	8151	#
3	5129	#
3	5471	#
3	7449	#
3	8029	#
3	4471	#
3	8074	#
3	4411	#
3	4770	#
3	7265	#
3	5918	#
3	7875	#
3	5644	#
3	8516	#
3	5582	#
3	7498	#
3	8438	#
3	5541	#
3	6908	#
3	4777	#
3	4907	#
3	8039	#
3	5348	#
3	7759	#
3	5177	#
3	4717	#
3	8176	#
3	4953	#
3	5259	#
3	5725	#
3	9421	#
3	8289	#
3	4473	#
3	4822	#
3	8764	#
3	5119	#
3	6702	#
3	6498	#
3	8667	#
3	5830	#
3	8669	#
3	6903	#
3	5736	#
3	7665	#
3	8278	#
3	7785	#
3	7718	#
3	7528	#
3	4659	#
3	4934	#
3	6723	#
3	4484	#
3	7865	#
3	4297	#
3	7761	#
3	6911	#
3	5877	#
3	5041	#
3	5034	#
3	7225	#
3	9275	#
3	5724	#
3	7304	#
3	5901	#
3	5892	#
3	7976	#
3	6598	#
3	5882	#
3	7360	#
3	4094	#
3	7553	#
3	5650	#
3	7357	#
3	4992	#
3	8560	#
3	6327	#
3	7979	#
3	5478	#
3	8510	#
3	4988	#
3	5418	#
3	5321	#
3	6908	#
3	6908	#
3	3770	#
3	7740	#
3	6275	#
3	5400	#
3	5711	#
3	8513	#
3	8358	#
3	8988	#
3	6217	#
3	5106	#
3	5289	#
3	6291	#
3	7530	#
3	6696	#
3	5577	#
3	5077	#
3	5114	#
3	5666	#
3	5497	#
3	4103	#
3	7240	#
3	4760	#
3	5097	#
3	5254	#
3	7614	#
3	7011	#
3	7129	#
3	4592	#
3	7449	#
3	4997	#
3	8045	#
3	4276	#
3	5960	#
3	5141	#
3	4973	#
3	7844	#
3	6961	#
3	8419	#
3	6600	#
3	6908	#
3	7044	#
3	6270	#
3	4127	#
3	7169	#
3	5146	#
3	4350	#
3	5083	#
3	7328	#
3	4937	#
3	4416	#
3	5792	#
3	5138	#
3	5319	#
3	4568	#
3	6459	#
3	8180	#
3	4016	#
3	7330	#
3	4293	#
3	5330	#
3	5754	#
3	7561	#
3	9519	#
3	7310	#
3	4545	#
3	8111	#
3	7116	#
3	5574	#
3	4882	#
3	7846	#
3	4913	#
3	5973	#
3	5713	#
3	5340	#
3	6897	#
3	8516	#
3	5981	#
3	6986	#
3	4289	#
3	5784	#
3	7975	#
3	4590	#
3	7293	#
3	4923	#
3	7798	#
3	5950	#
3	7238	#
3	4253	#
3	6660	#
3	6193	#
3	4909	#
3	4916	#
3	4214	#
3	4281	#
3	7293	#
3	9403	#
3	7751	#
3	5736	#
3	5615	#
3	4528	#
3	5642	#
3	7083	#
3	4471	#
3	5732	#
3	6648	#
3	7451	#
3	7551	#
3	8237	#
3	5226	#
3	5985	#
3	8361	#
3	7221	#
3	5044	#
3	5097	#
3	9277	#
3	6851	#
3	6725	#
3	5165	#
3	7224	#
3	8970	#
3	5389	#
3	7405	#
3	4990	#
3	5854	#
3	7551	#
3	8188	#
3	7881	#
3	5017	#
3	9692	#
3	5140	#
3	4212	#
3	5900	#
3	5858	#
3	7710	#
3	5805	#
3	9238	#
3	6299	#
3	5207	#
3	4935	#
3	5563	#
3	7092	#
3	7915	#
3	4742	#
3	6602	#
3	8657	#
3	6104	#
3	4777	#
3	8381	#
3	6282	#
3	7299	#
3	6759	#
3	5963	#
3	7013	#
3	5646	#
3	8181	#
3	6550	#
3	7023	#
3	9517	#
3	6571	#
3	6440	#
3	7450	#
3	8665	#
3	4751	#
3	5371	#
3	4926	#
3	5150	#
3	6692	#
3	4729	#
3	5933	#
3	8381	#
3	7538	#
3	7413	#
3	4766	#
3	5780	#
3	5759	#
3	5717	#
3	4760	#
3	4539	#
3	6753	#
3	7606	#
3	5582	#
4	4794	#
4	5101	#
4	4787	#
4	9482	#
4	6760	#
4	6829	#
4	5421	#
4	7367	#
4	5470	#
4	4976	#
4	7582	#
4	5420	#
4	5009	#
4	6189	#
4	6764	#
4	7903	#
4	5697	#
4	4855	#
4	6007	#
4	6101	#
4	4737	#
4	5716	#
4	4625	#
4	5554	#
4	5342	#
4	7692	#
4	5306	#
4	5479	#
4	7475	#
4	7905	#
4	8690	#
4	8948	#
4	7097	#
4	5358	#
4	6054	#
4	5546	#
4	5398	#
4	6683	#
4	7245	#
4	7383	#
4	5197	#
4	5596	#
4	7471	#
4	8204	#
4	7886	#
4	4737	#
4	5852	#
4	5086	#
4	5602	#
4	5206	#
4	7261	#
4	8588	#
4	5548	#
4	8097	#
4	5937	#
4	9914	#
4	5163	#
4	7513	#
4	5349	#
4	6224	#
4	6647	#
4	5460	#
4	5890	#
4	8968	#
4	7976	#
4	7265	#
4	7509	#
4	5035	#
4	5682	#
4	5334	#
4	4958	#
4	5559	#
4	8152	#
4	8121	#
4	6037	#
4	5743	#
4	4365	#
4	8150	#
4	5139	#
4	4685	#
4	5247	#
4	8070	#
4	5541	#
4	9552	#
4	6959	#
4	5100	#
4	5686	#
4	6112	#
4	5307	#
4	9307	#
4	5192	#
4	7767	#
4	4927	#
4	5127	#
4	4839	#
4	8217	#
4	8043	#
4	8036	#
4	5408	#
4	4978	#
4	5467	#
4	7246	#
4	7884	#
4	4854	#
4	5583	#
4	5901	#
4	4674	#
4	8213	#
4	7900	#
4	7065	#
4	5815	#
4	5408	#
4	4931	#
4	5937	#
4	4771	#
4	4557	#
4	4434	#
4	5342	#
4	6399	#
4	8548	#
4	9241	#
4	8053	#
4	4972	#
4	4918	#
4	8790	#
4	5355	#
4	8720	#
4	5521	#
4	7125	#
4	5566	#
4	5006	#
4	5790	#
4	9656	#
4	7517	#
4	6330	#
4	6379	#
4	6723	#
4	4308	#
4	5162	#
4	5775	#
4	5465	#
4	7090	#
4	4879	#
4	6291	#
4	7001	#
4	5908	#
4	5041	#
4	8197	#
4	4935	#
4	5949	#
4	5665	#
4	8968	#
4	5437	#
4	5776	#
4	7887	#
4	7119	#
4	5907	#
4	7155	#
4	5527	#
4	5115	#
4	8379	#
4	4804	#
4	5755	#
4	5611	#
4	5164	#
4	5584	#
4	8460	#
4	5189	#
4	5981	#
4	5398	#
4	5563	#
4	5806	#
4	5899	#
4	4759	#
4	5999	#
4	7892	#
4	8304	#
4	5387	#
4	7514	#
4	6258	#
4	5809	#
4	7258	#
4	7895	#
4	8711	#
4	7756	#
4	5120	#
4	7012	#
4	7383	#
4	7303	#
4	5868	#
4	7314	#
4	8535	#
4	7200	#
4	7645	#
4	4611	#
4	5642	#
4	7323	#
4	7637	#
4	5361	#
4	6767	#
4	7249	#
4	5854	#
4	4929	#
4	5942	#
4	8583	#
4	7325	#
4	4846	#
4	5257	#
4	7580	#
4	8616	#
4	6735	#
4	5918	#
4	5227	#
4	8688	#
4	7419	#
4	4611	#
4	4640	#
4	5613	#
4	6834	#
4	5047	#
4	7289	#
4	5179	#
4	5220	#
4	8736	#
4	5920	#
4	5332	#
4	5185	#
4	5994	#
4	6279	#
4	4605	#
4	5453	#
4	7244	#
4	6001	#
4	6991	#
4	7820	#
4	5506	#
4	7295	#
4	8381	#
4	4798	#
4	4542	#
4	4996	#
4	5750	#
4	8178	#
4	7627	#
4	7731	#
4	7310	#
4	8152	#
4	4921	#
4	5735	#
4	4999	#
4	7814	#
4	4122	#
4	7261	#
4	5044	#
4	8996	#
4	6162	#
4	5516	#
4	6706	#
4	6312	#
4	4762	#
4	7253	#
4	6713	#
4	5471	#
4	8003	#
4	5971	#
4	5744	#
4	5285	#
4	6303	#
4	6673	#
4	5756	#
4	7779	#
4	7522	#
4	5513	#
4	5279	#
4	4365	#
4	5115	#
4	5273	#
4	9454	#
4	7036	#
4	6799	#
4	5683	#
4	7873	#
4	7724	#
4	5815	#
4	5782	#
4	4115	#
4	8625	#
4	5896	#
4	5098	#
4	5774	#
4	5372	#
4	9021	#
4	8014	#
4	7582	#
4	7322	#
4	5835	#
4	4766	#
4	5453	#
4	5307	#
4	7422	#
4	4555	#
4	9269	#
4	7584	#
4	4928	#
4	4327	#
4	5101	#
4	8614	#
4	5190	#
4	7285	#
4	5102	#
4	5159	#
4	5245	#
4	5407	#
4	4565	#
4	6873	#
4	5980	#
4	6986	#
4	5424	#
4	4526	#
4	5753	#
4	8893	#
4	5984	#
4	5666	#
4	5128	#
4	7517	#
4	6970	#
4	5878	#
4	5810	#
4	6251	#
4	4496	#
4	7760	#
4	8410	#
4	5910	#
4	7808	#
4	7953	#
4	4938	#
4	7731	#
4	7246	#
4	4502	#
4	8225	#
4	8623	#
4	5966	#
4	9259	#
4	5775	#
4	5478	#
4	6006	#
4	8010	#
4	4922	#
4	5515	#
4	5748	#
4	7082	#
4	4178	#
4	7332	#
4	9839	#
4	7837	#
4	9526	#
4	4886	#
4	7955	#
4	5029	#
4	5132	#
4	4608	#
4	7469	#
4	9727	#
4	9281	#
4	8306	#
4	5952	#
4	7119	#
4	5054	#
4	5425	#
4	7446	#
4	6612	#
4	5719	#
4	6744	#
4	7456	#
4	8326	#
4	4857	#
4	5498	#
4	5005	#
4	8698	#
4	6074	#
4	5276	#
4	7693	#
4	5201	#
4	7316	#
4	5155	#
4	6933	#
4	6723	#
4	6989	#
4	8133	#
4	4901	#
4	6239	#
4	7247	#
4	8638	#
4	5491	#
4	4500	#
4	4786	#
4	5209	#
4	7190	#
4	5538	#
4	7757	#
4	6001	#
4	5338	#
4	7704	#
4	8447	#
4	7695	#
4	6852	#
4	9011	#
4	7034	#
4	9001	#
4	5430	#
4	5703	#
4	7784	#
4	7867	#
4	4852	#
4	7826	#
4	8548	#
4	7269	#
4	7774	#
4	4819	#
4	6163	#
4	8551	#
4	4577	#
4	5189	#
4	4764	#
4	5382	#
4	4814	#
4	5093	#
4	5798	#
4	4729	#
4	4345	#
4	7068	#
4	6191	#
4	5225	#
4	7012	#
4	6264	#
4	4954	#
4	4846	#
4	5756	#
4	5396	#
4	8408	#
4	5322	#
4	5553	#
4	4738	#
4	6301	#
4	6801	#
4	7552	#
4	8034	#
4	5983	#
4	5395	#
4	8704	#
4	5235	#
4	7023	#
4	7774	#
4	7469	#
4	5675	#
4	7152	#
4	7456	#
4	8996	#
4	9049	#
4	5636	#
4	8799	#
4	4996	#
4	5525	#
4	6814	#
4	5237	#
4	8703	#
4	5751	#
4	4845	#
4	4559	#
4	7731	#
4	7745	#
4	7498	#
4	4305	#
4	5151	#
4	9444	#
4	4742	#
4	6389	#
4	9241	#
4	9916	#
4	6291	#
4	4798	#
4	4589	#
4	5206	#
4	5110	#
4	6819	#
4	6484	#
4	6704	#
4	9579	#
4	5436	#
4	6463	#
4	5991	#
4	5164	#
4	7572	#
4	8097	#
4	8313	#
4	7131	#
4	5516	#
4	7691	#
4	5829	#
4	7639	#
4	5873	#
5	6936	#
5	7948	#
5	6085	#
5	8235	#
5	9862	#
5	8682	#
5	9384	#
5	7633	#
5	6737	#
5	8423	#
5	5856	#
5	6179	#
5	8483	#
5	6106	#
5	5516	#
5	5436	#
5	6197	#
5	8616	#
5	5767	#
5	7944	#
5	8820	#
5	9696	#
5	8482	#
5	8430	#
5	8535	#
5	6522	#
5	9393	#
5	7379	#
5	6438	#
5	6673	#
5	6394	#
5	8086	#
5	8405	#
5	9006	#
5	8051	#
5	9352	#
5	7846	#
5	5274	#
5	8732	#
5	8055	#
5	8992	#
5	6691	#
5	7463	#
5	9164	#
5	5350	#
5	7763	#
5	6137	#
5	5582	#
5	8130	#
5	8217	#
5	5519	#
5	9083	#
5	6281	#
5	6521	#
5	8701	#
5	6030	#
5	5340	#
5	5773	#
5	8866	#
5	5827	#
5	6457	#
5	6603	#
5	6727	#
5	6081	#
5	6327	#
5	8761	#
5	5448	#
5	7912	#
5	9871	#
5	8827	#
5	7867	#
5	8934	#
5	6015	#
5	6503	#
5	8204	#
5	8658	#
5	8188	#
5	10286	#
5	6907	#
5	10334	#
5	8111	#
5	6634	#
5	8082	#
5	6508	#
5	6462	#
5	8458	#
5	11004	#
5	7895	#
5	5778	#
5	6085	#
5	8399	#
5	7558	#
5	5462	#
5	5828	#
5	7469	#
5	9311	#
5	9569	#
5	8638	#
5	5789	#
5	7696	#
5	7961	#
5	5904	#
5	5787	#
5	10595	#
5	6593	#
5	7882	#
5	5517	#
5	8273	#
5	7822	#
5	7536	#
5	8535	#
5	5725	#
5	6153	#
5	7981	#
5	8265	#
5	6694	#
5	8096	#
5	8606	#
5	9543	#
5	8758	#
5	6376	#
5	7041	#
5	5184	#
5	5703	#
5	8612	#
5	5422	#
5	7873	#
5	11081	#
5	8196	#
5	8356	#
5	7339	#
5	7178	#
5	7450	#
5	6105	#
5	5657	#
5	7468	#
5	8654	#
5	6499	#
5	5913	#
5	8996	#
5	8491	#
5	9102	#
5	6663	#
5	5734	#
5	7404	#
5	5866	#
5	9318	#
5	6274	#
5	7508	#
5	6862	#
5	8703	#
5	6277	#
5	8204	#
5	9000	#
5	8517	#
5	7177	#
5	6088	#
5	5772	#
5	8379	#
5	8736	#
5	6277	#
5	9474	#
5	8759	#
5	5185	#
5	5299	#
5	6654	#
5	6011	#
5	5008	#
5	9031	#
5	6096	#
5	7946	#
5	8530	#
5	6446	#
5	8485	#
5	8005	#
5	8722	#
5	6264	#
5	8652	#
5	6456	#
5	8410	#
5	9848	#
5	9540	#
5	10648	#
5	5398	#
5	6991	#
5	5926	#
5	6050	#
5	10357	#
5	6168	#
5	5609	#
5	5411	#
5	8456	#
5	6928	#
5	5618	#
5	5730	#
5	5719	#
5	9169	#
5	9744	#
5	6124	#
5	10159	#
5	9901	#
5	7545	#
5	6528	#
5	8015	#
5	8904	#
5	7459	#
5	8578	#
5	8217	#
5	5237	#
5	5391	#
5	7009	#
5	6589	#
5	8150	#
5	8977	#
5	9045	#
5	10173	#
5	8158	#
5	6467	#
5	5232	#
5	6524	#
5	8225	#
5	9217	#
5	7895	#
5	5790	#
5	6489	#
5	8561	#
5	8870	#
5	6101	#
5	6461	#
5	5623	#
5	5872	#
5	5391	#
5	7821	#
5	5725	#
5	8684	#
5	8172	#
5	7002	#
5	8823	#
5	8998	#
5	8876	#
5	5870	#
5	9045	#
5	8690	#
5	10908	#
5	8919	#
5	5676	#
5	8424	#
5	7209	#
5	7535	#
5	5919	#
5	5769	#
5	7453	#
5	6351	#
5	6404	#
5	6400	#
5	6142	#
5	6473	#
5	5566	#
5	7437	#
5	5712	#
5	8222	#
5	8703	#
5	7429	#
5	10175	#
5	8683	#
5	7498	#
5	7133	#
5	5896	#
5	8014	#
5	5399	#
5	8491	#
5	8632	#
5	6002	#
5	8088	#
5	10184	#
5	6720	#
5	8857	#
5	9157	#
5	9540	#
5	8585	#
5	8146	#
5	8274	#
5	5937	#
5	8448	#
5	8544	#
5	9334	#
5	6242	#
5	8927	#
5	8896	#
5	5221	#
5	7064	#
5	9543	#
5	7961	#
5	10233	#
5	5918	#
5	8081	#
5	5894	#
5	9176	#
5	9583	#
5	6715	#
5	6227	#
5	8204	#
5	8495	#
5	5843	#
5	5776	#
5	6120	#
5	6227	#
5	6763	#
5	7482	#
5	8801	#
5	6524	#
5	8318	#
5	6589	#
5	6232	#
5	10571	#
5	6285	#
5	9083	#
5	8208	#
5	6241	#
5	5931	#
5	6101	#
5	6600	#
5	5880	#
5	5483	#
5	5917	#
5	8751	#
5	5591	#
5	10209	#
5	8371	#
5	7349	#
5	7141	#
5	5935	#
5	8683	#
5	8528	#
5	8254	#
5	7118	#
5	6436	#
5	6008	#
5	5722	#
5	7429	#
5	5892	#
5	8898	#
5	8469	#
5	7428	#
5	9467	#
5	6266	#
5	6168	#
5	6534	#
5	7142	#
5	8211	#
5	5826	#
5	5752	#
5	9021	#
5	6396	#
5	9569	#
5	9588	#
5	7749	#
5	8978	#
5	6710	#
5	5619	#
5	8968	#
5	6013	#
5	6734	#
5	9002	#
5	6544	#
5	5178	#
5	8559	#
5	8109	#
5	6466	#
5	9507	#
5	8146	#
5	6607	#
5	8206	#
5	6458	#
5	5478	#
5	7272	#
5	5621	#
5	8645	#
5	8410	#
5	5818	#
5	7871	#
5	8005	#
5	5875	#
5	6220	#
5	7893	#
5	8709	#
5	9848	#
5	10182	#
5	9924	#
5	5296	#
5	6974	#
5	6578	#
5	9302	#
5	8794	#
5	6703	#
5	8381	#
5	7329	#
5	5837	#
5	5724	#
5	7701	#
5	8542	#
5	6027	#
5	6597	#
5	6411	#
5	5709	#
5	5831	#
5	6607	#
5	5893	#
5	10211	#
5	9021	#
5	6296	#
5	8231	#
5	6430	#
5	9464	#
5	5818	#
5	6726	#
5	5492	#
5	8395	#
5	6916	#
5	5667	#
5	6932	#
5	6552	#
5	7752	#
5	5680	#
5	8094	#
5	9650	#
5	9258	#
5	6996	#
5	6515	#
5	7902	#
5	8272	#
5	8838	#
5	5934	#
5	6372	#
5	9136	#
5	9871	#
5	6217	#
5	9469	#
5	5670	#
5	9211	#
5	5573	#
5	9915	#
5	8199	#
