Number of genomes	Core genome
2	2	#
2	2655	#
2	3303	#
2	2367	#
2	2654	#
2	2641	#
2	2	#
2	3639	#
2	1	#
2	2539	#
2	2	#
2	2698	#
2	4	#
2	1	#
2	3316	#
2	3	#
2	2	#
2	2	#
2	2404	#
2	2704	#
2	2	#
2	2708	#
2	1	#
2	1357	#
2	2	#
2	2489	#
2	2669	#
2	1	#
2	2601	#
2	2793	#
2	2643	#
2	2576	#
2	1	#
2	2465	#
2	6194	#
2	2656	#
2	2751	#
2	6381	#
2	1387	#
2	1346	#
2	3	#
2	2	#
2	1349	#
2	2	#
2	2	#
2	1338	#
2	3	#
2	3	#
2	1	#
2	1362	#
2	2	#
2	3044	#
2	1391	#
2	3467	#
2	1301	#
2	2633	#
2	2971	#
2	1354	#
2	2	#
2	2970	#
2	1	#
2	1	#
2	2795	#
2	3094	#
2	2395	#
2	1	#
2	2735	#
2	2	#
2	1347	#
2	1647	#
2	2	#
2	2	#
2	3022	#
2	1	#
2	2	#
2	2380	#
2	2	#
2	2667	#
2	2	#
2	1	#
2	2	#
2	2471	#
2	3322	#
2	2668	#
2	4	#
2	1	#
2	2	#
2	2	#
2	4	#
2	1294	#
2	2350	#
2	2752	#
2	3	#
2	1	#
2	2	#
2	2	#
2	3	#
2	2690	#
2	2	#
2	2786	#
2	2436	#
2	1	#
2	1398	#
2	2713	#
2	2400	#
2	2836	#
2	4077	#
2	2623	#
2	1	#
2	1	#
2	1	#
2	2711	#
2	2710	#
2	1	#
2	2348	#
2	3	#
2	2374	#
2	2685	#
2	2916	#
2	2504	#
2	2461	#
2	3	#
2	2494	#
2	2992	#
2	3023	#
2	2718	#
2	3002	#
2	2636	#
2	2	#
2	2657	#
2	1288	#
2	2498	#
2	2721	#
2	2551	#
2	2	#
2	2355	#
2	2999	#
2	2	#
2	1	#
2	2402	#
2	2	#
2	2	#
2	2576	#
2	2907	#
2	2704	#
2	2706	#
2	2973	#
2	2396	#
2	2915	#
2	2	#
2	2895	#
2	1356	#
2	1	#
2	2	#
2	1	#
2	2677	#
2	2	#
2	2	#
2	2474	#
2	2	#
2	2401	#
2	2942	#
2	2408	#
2	1354	#
2	3	#
2	2764	#
2	3	#
2	3315	#
2	2654	#
2	2677	#
2	2654	#
2	1350	#
2	3344	#
2	2362	#
2	2	#
2	2700	#
2	1	#
2	1	#
2	3	#
2	2483	#
2	2715	#
2	1	#
2	2376	#
2	2589	#
2	2541	#
2	2885	#
2	2391	#
2	2770	#
2	1	#
2	1301	#
2	4	#
2	1	#
2	1333	#
2	2882	#
2	2868	#
2	2532	#
2	1359	#
2	2	#
2	2512	#
2	1	#
2	1268	#
2	2	#
2	1	#
2	2907	#
2	2400	#
2	2387	#
2	2363	#
2	3383	#
2	1	#
2	2942	#
2	2971	#
2	1	#
2	2714	#
2	2792	#
2	2724	#
2	2710	#
2	2368	#
2	2	#
2	2652	#
2	3449	#
2	3023	#
2	2744	#
2	3	#
2	4	#
2	1306	#
2	1359	#
2	3032	#
2	3	#
2	2778	#
2	2774	#
2	2696	#
2	2995	#
2	2934	#
2	2	#
2	2358	#
2	2895	#
2	2	#
2	3246	#
2	2462	#
2	2653	#
2	2538	#
2	2468	#
2	2694	#
2	2	#
2	2508	#
2	2	#
2	2410	#
2	2380	#
2	2296	#
2	2484	#
2	2	#
2	2998	#
2	2649	#
2	2984	#
2	1	#
2	2	#
2	2698	#
2	2696	#
2	1	#
2	2	#
2	2494	#
2	2722	#
2	2552	#
2	1	#
2	2	#
2	2	#
2	2685	#
2	2854	#
3	1255	#
3	2970	#
3	2610	#
3	1276	#
3	2621	#
3	2	#
3	2231	#
3	2987	#
3	2558	#
3	1	#
3	1308	#
3	2650	#
3	2343	#
3	2	#
3	2249	#
3	3	#
3	2162	#
3	2455	#
3	2528	#
3	2547	#
3	2226	#
3	1	#
3	2209	#
3	2557	#
3	2	#
3	2490	#
3	3	#
3	3	#
3	3	#
3	2437	#
3	1230	#
3	2976	#
3	2	#
3	1179	#
3	2	#
3	2350	#
3	1	#
3	2507	#
3	1	#
3	2544	#
3	2533	#
3	2	#
3	2966	#
3	2469	#
3	2319	#
3	3308	#
3	2	#
3	2	#
3	3	#
3	2186	#
3	2	#
3	3	#
3	2507	#
3	2692	#
3	2	#
3	2237	#
3	2574	#
3	2430	#
3	2455	#
3	2690	#
3	2331	#
3	1	#
3	2241	#
3	2237	#
3	2175	#
3	2	#
3	2492	#
3	2161	#
3	2	#
3	2727	#
3	3	#
3	2661	#
3	2660	#
3	1232	#
3	1238	#
3	2574	#
3	1219	#
3	2369	#
3	1	#
3	2	#
3	1336	#
3	2	#
3	3	#
3	2649	#
3	2690	#
3	2318	#
3	3213	#
3	2	#
3	2947	#
3	4	#
3	2480	#
3	1	#
3	2285	#
3	2568	#
3	2315	#
3	2	#
3	1303	#
3	1237	#
3	2677	#
3	2677	#
3	1308	#
3	2535	#
3	2314	#
3	2249	#
3	2	#
3	2340	#
3	2	#
3	2	#
3	2988	#
3	2371	#
3	2544	#
3	2189	#
3	1	#
3	2984	#
3	1264	#
3	2356	#
3	2	#
3	2365	#
3	2533	#
3	2250	#
3	2	#
3	2670	#
3	2576	#
3	2213	#
3	2514	#
3	2	#
3	2592	#
3	2578	#
3	2955	#
3	2	#
3	2772	#
3	2	#
3	2969	#
3	2554	#
3	2533	#
3	2505	#
3	2	#
3	2372	#
3	3	#
3	2743	#
3	2330	#
3	3	#
3	1	#
3	2163	#
3	2623	#
3	2582	#
3	2	#
3	2253	#
3	3	#
3	2748	#
3	2541	#
3	2	#
3	1297	#
3	1274	#
3	2	#
3	1	#
3	1	#
3	1264	#
3	2245	#
3	2267	#
3	2626	#
3	2	#
3	1	#
3	2232	#
3	2237	#
3	2621	#
3	1312	#
3	2242	#
3	2244	#
3	2291	#
3	2594	#
3	2535	#
3	2	#
3	1	#
3	2524	#
3	2324	#
3	1229	#
3	2	#
3	1274	#
3	2	#
3	2572	#
3	2186	#
3	2187	#
3	2541	#
3	2	#
3	1	#
3	1306	#
3	2580	#
3	2801	#
3	1231	#
3	1	#
3	2310	#
3	1	#
3	1288	#
3	1312	#
3	1	#
3	2435	#
3	2468	#
3	2616	#
3	1274	#
3	2259	#
3	1	#
3	2592	#
3	2609	#
3	2	#
3	2	#
3	4	#
3	2614	#
3	2331	#
3	3	#
3	2598	#
3	2557	#
3	1338	#
3	1	#
3	1	#
3	2	#
3	2964	#
3	2661	#
3	2880	#
3	2564	#
3	1	#
3	1336	#
3	2	#
3	2346	#
3	2492	#
3	2	#
3	2436	#
3	2313	#
3	3	#
3	2463	#
3	2305	#
3	1	#
3	3	#
3	2651	#
3	2520	#
3	2283	#
3	3	#
3	2529	#
3	2348	#
3	2	#
3	1	#
3	2632	#
3	2	#
3	2614	#
3	2779	#
3	1236	#
3	2211	#
3	2	#
3	2320	#
3	2	#
3	2278	#
3	2	#
3	2	#
3	2316	#
3	1265	#
3	2607	#
3	2606	#
3	3	#
3	2536	#
3	3	#
3	2567	#
3	2647	#
3	3	#
3	2453	#
3	2365	#
3	2328	#
3	2	#
3	2	#
3	2654	#
3	2692	#
3	3	#
3	2723	#
3	1273	#
3	1296	#
3	2	#
3	2322	#
3	2	#
3	1	#
3	2208	#
3	2	#
3	2	#
3	1	#
3	2	#
3	1	#
3	2706	#
3	2573	#
3	1217	#
3	2933	#
3	3	#
3	2975	#
3	3	#
3	1278	#
3	2208	#
3	2371	#
3	2573	#
3	1163	#
3	2	#
3	2238	#
3	2	#
3	2261	#
3	2247	#
3	2	#
3	1	#
3	2241	#
3	2	#
3	3010	#
3	2	#
3	2327	#
3	2	#
3	2563	#
3	3	#
3	1256	#
3	2	#
3	2558	#
3	3	#
3	2573	#
3	2347	#
3	2371	#
3	2	#
3	2	#
3	3267	#
3	2	#
3	1313	#
3	2624	#
3	2321	#
3	2	#
3	2	#
3	2	#
3	2236	#
3	2457	#
3	2364	#
3	1293	#
3	3	#
3	2	#
3	2320	#
3	2630	#
3	2606	#
3	2189	#
3	2452	#
3	2907	#
3	2	#
3	2579	#
3	2536	#
3	2694	#
3	2	#
3	3	#
3	1	#
3	2933	#
3	2	#
3	2571	#
3	2	#
3	2998	#
3	2190	#
3	2495	#
3	2759	#
3	1	#
3	2	#
3	3	#
3	1263	#
3	2	#
3	1	#
3	2067	#
3	3011	#
3	1	#
3	2566	#
3	2642	#
3	2610	#
3	1	#
3	2756	#
3	2629	#
3	2327	#
3	2463	#
3	2366	#
3	2640	#
3	1253	#
3	2	#
3	3213	#
3	1270	#
3	2638	#
3	2461	#
3	2280	#
3	2	#
3	4	#
3	1	#
3	2811	#
3	2	#
3	1234	#
3	2453	#
3	2595	#
3	3	#
3	2580	#
3	2229	#
3	2468	#
3	2552	#
3	1266	#
3	2	#
3	2233	#
3	2	#
3	2904	#
3	2207	#
3	2	#
3	2657	#
3	2	#
3	2483	#
3	2	#
3	2205	#
3	1	#
3	3000	#
3	1307	#
3	2149	#
3	2620	#
3	2514	#
3	2989	#
3	2663	#
3	1	#
3	3	#
3	2	#
3	2220	#
3	2224	#
3	2639	#
3	2198	#
3	3	#
3	2941	#
3	2204	#
3	1	#
3	1	#
3	2	#
3	3	#
3	2694	#
3	1369	#
3	3	#
3	3	#
3	2573	#
3	2457	#
3	2	#
3	1194	#
3	2	#
3	2459	#
3	1	#
3	2	#
3	2450	#
3	1	#
3	2543	#
3	2258	#
3	2	#
3	2	#
3	3	#
3	2497	#
3	4	#
3	2493	#
3	3007	#
3	2205	#
3	2202	#
3	2	#
3	1341	#
3	2	#
3	1294	#
3	2623	#
3	2580	#
3	2444	#
3	1	#
3	3	#
3	2837	#
3	1270	#
3	1	#
3	2170	#
3	2697	#
3	2	#
3	2094	#
3	3	#
3	1209	#
3	2248	#
3	3	#
3	2285	#
3	2	#
3	1196	#
3	1	#
3	4	#
3	1307	#
3	1	#
3	1	#
3	1	#
3	2593	#
3	2521	#
3	2638	#
3	2356	#
3	1270	#
3	2665	#
3	2196	#
3	2	#
3	1	#
3	2	#
3	2587	#
3	2319	#
3	2310	#
3	2226	#
3	2634	#
3	2932	#
3	2	#
3	2	#
3	2315	#
4	2604	#
4	2430	#
4	2545	#
4	2	#
4	2	#
4	1243	#
4	2311	#
4	1	#
4	2404	#
4	2611	#
4	2	#
4	2593	#
4	2516	#
4	2245	#
4	2	#
4	3	#
4	2524	#
4	2585	#
4	1363	#
4	2234	#
4	2552	#
4	2285	#
4	2642	#
4	2471	#
4	2529	#
4	2	#
4	2448	#
4	2294	#
4	1	#
4	3	#
4	2	#
4	2	#
4	1305	#
4	2624	#
4	1270	#
4	2517	#
4	2477	#
4	1298	#
4	2	#
4	2	#
4	2518	#
4	2420	#
4	1	#
4	2	#
4	3	#
4	2615	#
4	2230	#
4	2429	#
4	2260	#
4	2522	#
4	2	#
4	2	#
4	2299	#
4	2	#
4	2192	#
4	4	#
4	2349	#
4	2	#
4	2434	#
4	2069	#
4	1	#
4	2502	#
4	2224	#
4	2	#
4	1	#
4	1	#
4	2	#
4	2496	#
4	2311	#
4	2458	#
4	2720	#
4	2297	#
4	2	#
4	2	#
4	2244	#
4	2218	#
4	2943	#
4	2	#
4	2692	#
4	2816	#
4	2509	#
4	3	#
4	2516	#
4	4	#
4	1202	#
4	2539	#
4	2171	#
4	2142	#
4	2534	#
4	2	#
4	2345	#
4	2	#
4	2587	#
4	2713	#
4	2665	#
4	3	#
4	3	#
4	3	#
4	2622	#
4	2514	#
4	2528	#
4	3	#
4	3	#
4	2590	#
4	2419	#
4	2221	#
4	2623	#
4	2	#
4	2	#
4	2	#
4	2191	#
4	2272	#
4	2563	#
4	2245	#
4	2562	#
4	2899	#
4	2628	#
4	2562	#
4	1299	#
4	2	#
4	3	#
4	1	#
4	2426	#
4	2560	#
4	3	#
4	2493	#
4	2	#
4	2637	#
4	1222	#
4	2307	#
4	2542	#
4	2167	#
4	3	#
4	2	#
4	1306	#
4	2079	#
4	2	#
4	2874	#
4	2470	#
4	2285	#
4	2635	#
4	1281	#
4	2544	#
4	2087	#
4	1	#
4	2187	#
4	2527	#
4	3	#
4	2628	#
4	2142	#
4	2177	#
4	2	#
4	2324	#
4	2226	#
4	2	#
4	1	#
4	2188	#
4	1222	#
4	2403	#
4	2509	#
4	2	#
4	2559	#
4	2201	#
4	2483	#
4	2522	#
4	2482	#
4	2	#
4	2432	#
4	2215	#
4	2641	#
4	2331	#
4	2187	#
4	2230	#
4	2600	#
4	2252	#
4	1	#
4	2	#
4	2321	#
4	1	#
4	2089	#
4	2309	#
4	1268	#
4	2	#
4	3	#
4	3	#
4	2545	#
4	2	#
4	2	#
4	1232	#
4	2242	#
4	2	#
4	3	#
4	1230	#
4	2	#
4	2624	#
4	2293	#
4	3	#
4	2	#
4	2527	#
4	1304	#
4	3	#
4	2299	#
4	2590	#
4	2216	#
4	3	#
4	3	#
4	2556	#
4	2548	#
4	2	#
4	3	#
4	1211	#
4	2187	#
4	2398	#
4	1	#
4	3	#
4	2601	#
4	2611	#
4	2155	#
4	1	#
4	2555	#
4	1229	#
4	2404	#
4	2473	#
4	1	#
4	2165	#
4	2405	#
4	2541	#
4	2169	#
4	2255	#
4	2597	#
4	2401	#
4	3	#
4	2171	#
4	1	#
4	2	#
4	2294	#
4	1230	#
4	2	#
4	2672	#
4	2763	#
4	2514	#
4	2301	#
4	3	#
4	1	#
4	1	#
4	1172	#
4	2	#
4	2713	#
4	2437	#
4	2557	#
4	2	#
4	2875	#
4	2	#
4	2515	#
4	2	#
4	2243	#
4	2271	#
4	1	#
4	1284	#
4	2545	#
4	1	#
4	1264	#
4	2467	#
4	3	#
4	2185	#
4	2184	#
4	2474	#
4	2078	#
4	1	#
4	2501	#
4	3	#
4	2	#
4	2237	#
4	2340	#
4	2914	#
4	2432	#
4	2663	#
4	2	#
4	3	#
4	2	#
4	2204	#
4	2	#
4	2	#
4	2179	#
4	2227	#
4	2975	#
4	3	#
4	2191	#
4	2603	#
4	2262	#
4	2563	#
4	2	#
4	3	#
4	1	#
4	2	#
4	2432	#
4	2607	#
4	2430	#
4	2344	#
4	3	#
4	2622	#
4	2	#
4	2	#
4	2573	#
4	2941	#
4	2711	#
4	3	#
4	2519	#
4	3	#
4	2715	#
4	2594	#
4	2663	#
4	2425	#
4	2780	#
4	1186	#
4	2173	#
4	2	#
4	2498	#
4	2769	#
4	2185	#
4	2	#
4	2230	#
4	2267	#
4	2430	#
4	2	#
4	1	#
4	2185	#
4	2189	#
4	2252	#
4	2624	#
4	1	#
4	2	#
4	2227	#
4	1	#
4	2	#
4	2553	#
4	2	#
4	1153	#
4	2902	#
4	2	#
4	3	#
4	2165	#
4	2	#
4	2233	#
4	2402	#
4	2262	#
4	2	#
4	2561	#
4	2278	#
4	2306	#
4	1	#
4	2953	#
4	1	#
4	4	#
4	1	#
4	3	#
4	2526	#
4	3	#
4	2530	#
4	2569	#
4	2610	#
4	2	#
4	4	#
4	2	#
4	3	#
4	2176	#
4	1282	#
4	2527	#
4	2643	#
4	1	#
4	1264	#
4	2230	#
4	1210	#
4	2	#
4	1	#
4	2562	#
4	2527	#
4	2517	#
4	1	#
4	2209	#
4	2459	#
4	3	#
4	2346	#
4	1174	#
4	2320	#
4	2	#
4	2	#
4	2	#
4	2	#
4	2564	#
4	2246	#
4	3	#
4	3	#
4	2635	#
4	2646	#
4	2750	#
4	2350	#
4	1	#
4	2422	#
4	2	#
4	2158	#
4	2347	#
4	2	#
4	3	#
4	3	#
4	2	#
4	2	#
4	3	#
4	2	#
4	2502	#
4	2435	#
4	2	#
4	1	#
4	2653	#
4	2	#
4	2	#
4	2	#
4	2	#
4	2807	#
4	2243	#
4	2	#
4	2886	#
4	2507	#
4	2605	#
4	2623	#
4	2549	#
4	2506	#
4	2300	#
4	2542	#
4	2851	#
4	1305	#
4	2243	#
4	2598	#
4	2	#
4	2249	#
4	2553	#
4	2503	#
4	2218	#
4	2434	#
4	2	#
4	2398	#
4	2310	#
4	2618	#
4	1321	#
4	1278	#
4	1	#
4	3	#
4	2235	#
4	2592	#
4	2	#
4	2516	#
4	3	#
4	2	#
4	2	#
4	2273	#
4	1	#
4	2	#
4	2	#
4	2	#
4	2203	#
4	3	#
4	2515	#
4	2255	#
4	1220	#
4	2433	#
4	2	#
4	2225	#
4	2515	#
4	2837	#
4	2	#
4	2	#
4	3	#
4	2875	#
4	2344	#
4	2	#
4	2743	#
4	1300	#
4	3	#
4	4	#
4	2050	#
4	2579	#
4	2608	#
4	2441	#
4	2512	#
4	1241	#
4	1246	#
4	2	#
4	3	#
4	2222	#
4	1	#
4	2245	#
4	2696	#
4	2	#
4	2	#
4	2	#
4	1281	#
4	2635	#
4	1	#
4	2139	#
4	2	#
4	2238	#
5	2125	#
5	2	#
5	2380	#
5	1	#
5	2	#
5	2	#
5	3	#
5	1	#
5	2110	#
5	1	#
5	2380	#
5	2165	#
5	2	#
5	2197	#
5	2401	#
5	2497	#
5	2338	#
5	2	#
5	2330	#
5	1	#
5	1	#
5	2	#
5	2	#
5	1	#
5	1	#
5	2143	#
5	2	#
5	1178	#
5	2096	#
5	2127	#
5	2167	#
5	1195	#
5	2	#
5	2	#
5	1230	#
5	3	#
5	1264	#
5	2437	#
5	1	#
5	1230	#
5	2	#
5	2124	#
5	1224	#
5	2	#
5	2466	#
5	2	#
5	2347	#
5	2400	#
5	1	#
5	2	#
5	2396	#
5	2	#
5	2395	#
5	2120	#
5	2	#
5	2405	#
5	2399	#
5	2330	#
5	2	#
5	2338	#
5	2137	#
5	2148	#
5	2124	#
5	2157	#
5	2169	#
5	1	#
5	2405	#
5	1	#
5	2	#
5	1	#
5	1	#
5	3	#
5	2407	#
5	2108	#
5	2	#
5	3	#
5	1	#
5	3	#
5	1261	#
5	3	#
5	1	#
5	2114	#
5	1	#
5	2110	#
5	2117	#
5	2	#
5	4	#
5	2	#
5	2370	#
5	2332	#
5	1	#
5	1	#
5	2426	#
5	2331	#
5	1174	#
5	2	#
5	2	#
5	1	#
5	2368	#
5	2	#
5	2	#
5	2399	#
5	2430	#
5	3	#
5	2094	#
5	1238	#
5	2401	#
5	2	#
5	1	#
5	1	#
5	2	#
5	2390	#
5	2334	#
5	1189	#
5	2	#
5	2091	#
5	1196	#
5	1	#
5	2	#
5	2	#
5	2150	#
5	1978	#
5	2508	#
5	2394	#
5	2	#
5	2388	#
5	1	#
5	4	#
5	3	#
5	1	#
5	1238	#
5	1188	#
5	1	#
5	2310	#
5	2396	#
5	1231	#
5	2	#
5	2094	#
5	2366	#
5	2	#
5	2	#
5	3	#
5	2124	#
5	2393	#
5	1274	#
5	2359	#
5	1	#
5	2167	#
5	1	#
5	2096	#
5	2	#
5	2161	#
5	2	#
5	2	#
5	2	#
5	1224	#
5	2351	#
5	2322	#
5	3	#
5	2	#
5	2167	#
5	2	#
5	3	#
5	2503	#
5	2501	#
5	2119	#
5	2152	#
5	2504	#
5	2	#
5	2334	#
5	2	#
5	2	#
5	2142	#
5	2	#
5	1	#
5	2	#
5	2340	#
5	2	#
5	2136	#
5	2	#
5	2	#
5	2	#
5	3	#
5	2401	#
5	1996	#
5	2200	#
5	2200	#
5	2	#
5	2330	#
5	2344	#
5	2471	#
5	2	#
5	2129	#
5	2326	#
5	2382	#
5	2391	#
5	3	#
5	2	#
5	2162	#
5	2	#
5	2	#
5	1177	#
5	2087	#
5	2	#
5	1	#
5	1228	#
5	2	#
5	2	#
5	2517	#
5	2436	#
5	2132	#
5	2112	#
5	1	#
5	3	#
5	2	#
5	2	#
5	2	#
5	2165	#
5	2456	#
5	2117	#
5	2	#
5	2	#
5	2	#
5	2380	#
5	2123	#
5	1	#
5	2	#
5	2355	#
5	2148	#
5	2387	#
5	2199	#
5	2432	#
5	2	#
5	2355	#
5	1	#
5	2	#
5	2131	#
5	1	#
5	1	#
5	3	#
5	2319	#
5	3	#
5	2	#
5	3	#
5	2	#
5	2369	#
5	2	#
5	1167	#
5	1233	#
5	2326	#
5	2412	#
5	1224	#
5	2149	#
5	2075	#
5	2154	#
5	2340	#
5	2091	#
5	2446	#
5	1227	#
5	2361	#
5	1	#
5	2	#
5	1260	#
5	2	#
5	2	#
5	1261	#
5	1242	#
5	2312	#
5	2	#
5	2400	#
5	2	#
5	3	#
5	2132	#
5	1195	#
5	2	#
5	2138	#
5	3	#
5	2	#
5	2	#
5	2	#
5	2	#
5	2	#
5	2362	#
5	2	#
5	2	#
5	2	#
5	2359	#
5	2	#
5	3	#
5	2495	#
5	2004	#
5	2	#
5	2	#
5	3	#
5	2428	#
5	2	#
5	2358	#
5	3	#
5	2	#
5	2116	#
5	2105	#
5	2	#
5	2	#
5	2365	#
5	2327	#
5	2380	#
5	2351	#
5	2128	#
5	1173	#
5	2	#
5	2112	#
5	2	#
5	2110	#
5	2143	#
5	3	#
5	2168	#
5	2	#
5	2	#
5	2396	#
5	2348	#
5	2396	#
5	2121	#
5	2349	#
5	2399	#
5	2433	#
5	3	#
5	2385	#
5	2	#
5	2	#
5	1238	#
5	1244	#
5	2347	#
5	2	#
5	2	#
5	3	#
5	1279	#
5	2117	#
5	2171	#
5	2362	#
5	1256	#
5	2318	#
5	2	#
5	2	#
5	1225	#
5	2	#
5	2115	#
5	2395	#
5	2084	#
5	2008	#
5	2	#
5	2407	#
5	2308	#
5	2	#
5	2133	#
5	3	#
5	1	#
5	1	#
5	2	#
5	2124	#
5	2448	#
5	3	#
5	2329	#
5	2126	#
5	2	#
5	2149	#
5	2458	#
5	2	#
5	1138	#
5	2145	#
5	2	#
5	2	#
5	2097	#
5	2	#
5	2112	#
5	2464	#
5	1	#
5	2417	#
5	3	#
5	2	#
5	2377	#
5	1239	#
5	1130	#
5	2365	#
5	2154	#
5	2	#
5	1	#
5	2	#
5	2	#
5	2	#
5	2455	#
5	2127	#
5	2113	#
5	2	#
5	2	#
5	2119	#
5	3	#
5	1267	#
5	2394	#
5	2409	#
5	1	#
5	1	#
5	2316	#
5	2120	#
5	2345	#
5	2414	#
5	2323	#
5	2114	#
5	2386	#
5	2	#
5	2	#
5	2080	#
5	1	#
5	2119	#
5	3	#
5	2312	#
5	2116	#
5	2450	#
5	2	#
5	2034	#
5	2370	#
5	1208	#
5	2147	#
5	2	#
5	2389	#
5	1196	#
5	3	#
5	2	#
5	2011	#
5	2121	#
5	1179	#
5	2	#
5	3	#
5	2334	#
5	2145	#
5	2	#
5	2	#
5	2357	#
5	2	#
5	2377	#
5	2	#
5	2428	#
5	2	#
5	2	#
5	1	#
5	2	#
5	1	#
5	2314	#
5	2345	#
5	2415	#
5	2202	#
5	2	#
5	2359	#
5	2344	#
5	3	#
5	1	#
5	2128	#
5	2355	#
5	2	#
5	2	#
5	2445	#
5	2144	#
5	2150	#
5	2458	#
5	2	#
5	2	#
5	2	#
5	2427	#
5	1	#
5	2497	#
5	2	#
5	2	#
5	2	#
5	2	#
5	1224	#
5	2	#
5	3	#
5	1	#
5	2133	#
5	1	#
5	3	#
5	1	#
5	2421	#
5	2582	#
5	2	#
5	2114	#
5	2355	#
5	2	#
5	2344	#
5	2	#
5	2	#
5	2331	#
5	2456	#
5	2098	#
5	3	#
5	2112	#
5	2421	#
5	3	#
5	2	#
5	2457	#
5	1188	#
5	1	#
6	2	#
6	1178	#
6	2103	#
6	2285	#
6	2	#
6	3	#
6	2274	#
6	3	#
6	1	#
6	2	#
6	2	#
6	1	#
6	2	#
6	2093	#
6	2	#
6	2	#
6	2	#
6	2268	#
6	2113	#
6	2069	#
6	2277	#
6	2	#
6	2102	#
6	3	#
6	2075	#
6	3	#
6	2307	#
6	2	#
6	2317	#
6	1	#
6	2077	#
6	2079	#
6	2	#
6	1	#
6	2	#
6	2406	#
6	2	#
6	2077	#
6	2	#
6	1223	#
6	2	#
6	2096	#
6	2332	#
6	2	#
6	2290	#
6	2305	#
6	2	#
6	3	#
6	2076	#
6	2	#
6	1177	#
6	2077	#
6	1196	#
6	2	#
6	2	#
6	2	#
