#This file cannot be read by other PanTools functions. Split the file on the semicolon and use the homology group node identifiers in the right column
#49 genomes 98.00%
#48 genomes 96.00%
#47 genomes 94.00%
1,3,4,5,6,7,8,9,10,13,14,15,16,17,18,19,20,21,22,23,24,25,27,28,29,30,31,35,37,38,39,40,42,43,44,45,46,47,49,50;5123503
1,3,4,5,6,7,8,9,10,13,14,15,16,17,18,19,20,21,22,23,24,25,27,28,29,31,34,35,37,38,39,40,42,43,44,45,46,47,49,50;5123074,5123075,5123383,5123594,5124963,5124965,5124969,5124970,5124980,5124987,5125041
1,3,4,5,6,7,8,9,10,13,14,15,16,17,18,19,20,21,22,23,24,25,27,28,29,30,31,34,35,37,38,40,42,43,44,45,46,47,49,50;5123747
1,3,4,5,6,7,8,9,10,13,14,15,16,17,18,19,20,21,22,23,24,25,28,29,30,31,34,35,37,38,39,40,42,43,44,45,46,47,49,50;5123803
1,3,4,5,6,7,8,9,10,13,14,15,16,17,18,19,20,22,23,24,25,27,28,29,30,31,34,35,37,38,39,40,42,43,44,45,46,47,49,50;5122841,5122957,5123081,5123082,5123159,5124733,5124881,5124938
1,3,4,5,6,7,8,9,10,13,14,15,16,17,18,19,20,21,22,24,25,27,28,29,30,31,34,35,37,38,39,40,42,43,44,45,46,47,49,50;5122156
1,3,4,5,6,7,8,9,10,14,15,16,17,18,19,20,21,22,23,24,25,27,28,29,30,31,34,35,37,38,39,40,42,43,44,45,46,47,49,50;5125223,5125762
1,3,4,5,6,7,8,9,10,13,14,15,16,18,19,20,21,22,23,24,25,27,28,29,30,31,34,35,37,38,39,40,42,43,44,45,46,47,49,50;5123454
1,3,4,5,6,7,8,9,10,13,14,15,16,17,18,19,20,21,22,23,24,27,28,29,30,31,34,35,37,38,39,40,42,43,44,45,46,47,49,50;5122763
1,3,4,5,6,7,8,9,10,13,14,15,16,17,18,19,21,22,23,24,25,27,28,29,30,31,34,35,37,38,39,40,42,43,44,45,46,47,49,50;5121587,5122874,5122875,5122876,5123257,5123324,5123332,5123335,5123546,5123632,5123941,5124325,5124808,5124809,5124831
1,3,4,5,6,7,9,10,13,14,15,16,17,18,19,20,21,22,23,24,25,27,28,29,30,31,34,35,37,38,39,40,42,43,44,45,46,47,49,50;5122749
1,3,4,5,6,7,8,9,10,13,14,15,16,17,18,19,20,21,22,23,24,25,27,28,29,30,31,34,35,37,38,39,40,42,43,45,46,47,49,50;5122063,5122144,5122145,5122146,5122435,5122478,5122479,5122835,5125097,5125513,5125514,5125515,5125516,5125517,5125518,5125672,5125673,5125674,5125675,5125676,5125687,5125688,5125690,5125695,5125698,5125699,5125700,5125701,5125702,5125703,5125705,5125706,5125707,5125708,5125710,5125711,5125713,5125714,5125715,5125716,5125717,5125720,5125721,5125722,5125723,5125724,5125727,5125728,5125729,5125731,5125732,5125733,5125734,5125735,5125737,5125738,5125739,5125741,5125742,5125743,5125745,5125746,5125749,5125750,5125751,5125752,5125753,5125754,5125756,5125757,5125758,5125759
1,3,4,5,6,7,8,9,10,13,15,16,17,18,19,20,21,22,23,24,25,27,28,29,30,31,34,35,37,38,39,40,42,43,44,45,46,47,49,50;5124338,5124339,5124343,5124355,5124358
1,3,4,5,6,7,8,9,10,13,14,15,16,17,18,19,20,21,22,23,24,25,27,28,29,30,31,34,37,38,39,40,42,43,44,45,46,47,49,50;5122895
1,3,4,5,6,7,8,9,10,13,14,15,16,17,18,19,20,21,22,23,24,25,27,28,29,30,31,34,35,37,38,39,40,42,43,44,45,46,47,49;5121333
#39 genomes 78.00%
1,3,5,6,7,8,9,10,13,14,15,16,17,18,19,20,21,22,23,24,25,27,28,29,30,31,34,35,37,38,39,42,43,44,45,46,47,49,50;5123821
1,3,4,5,6,7,8,9,10,13,14,15,16,17,18,19,21,22,23,24,25,27,28,29,31,34,35,37,38,39,40,42,43,44,45,46,47,49,50;5124967
1,3,4,5,6,7,8,9,10,13,14,15,16,17,18,19,20,21,22,23,24,25,27,28,29,31,34,35,37,38,39,40,42,43,45,46,47,49,50;5124964
1,3,4,5,6,8,9,10,13,14,15,16,17,18,19,20,21,22,23,24,25,27,28,29,30,31,34,35,37,38,39,40,42,43,44,45,46,49,50;5124426
1,3,4,5,6,8,9,10,13,14,15,16,17,18,19,20,21,22,23,24,25,27,28,29,30,31,34,35,37,38,39,40,42,43,45,46,47,49,50;5122142
1,3,4,5,6,7,8,9,10,13,15,16,17,19,20,21,22,23,24,25,27,28,29,30,31,34,35,37,38,39,40,42,43,44,45,46,47,49,50;5122434,5122564,5122566,5122620,5122691,5123085,5124543
1,3,4,5,6,7,8,9,10,13,14,15,16,17,18,19,20,21,22,23,24,27,28,29,30,31,34,35,37,38,39,40,42,43,45,46,47,49,50;5125709,5125712
1,3,4,5,6,7,8,9,10,13,14,15,16,17,18,19,20,22,23,24,25,27,28,29,30,31,34,35,37,38,39,40,42,43,45,46,47,49,50;5121370,5121660,5121661,5121664,5121665,5122361,5122403,5122725,5122791,5123284,5123285,5124621,5125694
1,3,4,5,6,7,8,9,10,13,14,15,16,17,18,19,22,23,24,25,27,28,29,30,31,34,35,37,38,39,40,42,43,44,45,46,47,49,50;5122193,5122897
1,3,4,5,6,7,8,9,10,13,14,15,16,17,18,19,21,22,23,24,25,27,28,29,30,31,34,35,37,38,39,40,42,43,45,46,47,49,50;5121645,5125755
1,3,4,5,6,7,8,9,10,13,14,15,16,17,18,19,20,22,23,24,25,27,28,29,30,31,34,35,37,38,39,40,42,43,44,45,46,49,50;5124017
1,3,4,5,6,7,8,9,10,14,15,16,17,18,19,20,21,22,23,24,27,28,29,30,31,34,35,37,38,39,40,42,43,44,45,46,47,49,50;5122289
1,3,4,5,6,7,8,9,10,13,14,15,16,17,18,19,21,22,23,25,27,28,29,30,31,34,35,37,38,39,40,42,43,44,45,46,47,49,50;5125344
1,3,4,5,6,8,9,10,13,14,15,16,17,18,19,20,22,23,24,25,27,28,29,30,31,34,35,37,38,39,40,42,43,44,45,46,47,49,50;5124068,5124069,5124072
1,3,4,5,6,7,8,9,10,13,14,15,16,18,19,20,21,22,23,24,25,27,28,29,30,31,34,35,37,38,39,40,42,43,45,46,47,49,50;5123449
1,3,4,5,6,7,8,9,10,13,14,15,16,17,18,19,20,21,22,23,24,25,27,28,29,30,31,34,37,38,39,40,42,43,45,46,47,49,50;5122480
1,3,4,5,6,8,9,10,13,14,15,16,17,18,19,21,22,23,24,25,27,28,29,30,31,34,35,37,38,39,40,42,43,44,45,46,47,49,50;5121924,5123852
1,3,4,5,6,7,8,9,10,13,14,15,16,17,18,19,20,22,23,24,25,27,28,29,31,34,35,37,38,39,40,42,43,44,45,46,47,49,50;5123778,5124948,5124962
1,3,4,5,6,7,8,9,10,13,14,15,16,17,18,19,21,22,23,24,25,27,28,29,30,31,34,35,37,39,40,42,43,44,45,46,47,49,50;5124493
1,3,4,5,6,8,9,10,13,14,15,16,17,18,19,20,21,22,24,25,27,28,29,30,31,34,35,37,38,39,40,42,43,44,45,46,47,49,50;5122062
3,4,5,6,7,8,9,10,13,14,15,16,17,18,19,20,21,22,23,24,25,27,28,29,30,31,34,35,37,38,39,40,42,43,45,46,47,49,50;5129633
#38 genomes 76.00%
1,4,5,6,7,8,9,10,14,15,16,17,18,19,20,22,23,24,25,27,28,29,30,31,34,35,37,38,39,40,42,43,44,45,46,47,49,50;5123160
1,3,4,5,6,7,8,9,10,13,14,15,16,17,18,19,21,22,23,24,27,28,29,31,34,35,37,38,39,40,42,43,44,45,46,47,49,50;5124968
1,3,4,5,6,7,8,9,10,13,15,16,17,19,20,22,23,24,25,27,28,29,30,31,34,35,37,38,39,40,42,43,44,45,46,47,49,50;5122047,5122673,5123429,5124707,5124845,5125426
1,3,4,5,6,7,8,9,10,13,14,15,16,17,18,19,20,21,22,23,24,25,27,28,29,30,31,34,35,37,38,39,40,43,44,45,46,49;5121763,5121764,5121765,5121769,5121773,5121775,5121776,5121777
1,3,4,5,6,7,8,9,10,13,14,15,16,17,18,19,21,22,23,24,27,28,29,30,31,34,35,37,39,40,42,43,44,45,46,47,49,50;5122335,5122351,5123694,5125256
1,4,5,6,7,8,9,10,14,15,16,17,18,19,20,21,22,23,24,27,28,29,30,31,34,35,37,38,39,40,42,43,44,45,46,47,49,50;5122362
1,3,4,5,6,7,8,9,10,13,14,15,16,17,18,19,20,22,23,25,27,28,29,30,31,34,35,37,38,39,40,42,43,45,46,47,49,50;5121730
1,3,4,5,6,7,8,9,10,13,15,16,17,19,20,21,22,23,24,25,27,28,29,30,31,34,35,37,38,39,40,42,43,45,46,47,49,50;5121383,5121585,5121651,5121652,5121653,5121851,5121877,5122622,5122684,5122724,5122842,5122846,5122847,5122848,5122919,5123059,5123341,5123436,5123787,5123870,5123871,5124038,5124039,5124743,5124922,5125092,5125255,5125263,5125392
1,3,4,5,6,8,9,10,13,14,15,16,17,18,19,21,22,23,24,25,27,28,29,30,31,34,35,37,38,39,40,42,43,45,46,47,49,50;5125730
1,3,4,5,6,7,8,10,13,14,15,16,17,18,19,20,21,22,23,24,25,27,28,30,31,34,35,37,38,39,40,42,43,44,45,47,49,50;5124260
1,3,4,5,6,8,9,10,13,15,16,17,19,20,21,22,23,24,25,27,28,29,30,31,34,35,37,38,39,40,42,43,44,45,46,47,49,50;5121744
1,3,4,5,6,8,10,13,14,15,16,17,18,19,21,22,23,24,25,27,28,29,30,31,34,35,37,38,39,40,42,43,44,45,46,47,49,50;5122974
1,3,4,5,6,7,8,9,13,14,15,16,17,18,19,20,21,22,23,24,25,27,29,30,31,34,35,38,39,40,42,43,44,45,46,47,49,50;5122960,5123474,5123682
1,3,4,5,6,7,8,9,10,13,14,15,16,17,18,19,22,23,24,25,27,28,29,30,31,34,35,37,38,39,40,42,43,45,46,47,49,50;5122114
1,3,4,5,6,7,8,10,13,14,15,16,17,18,19,20,21,22,23,24,25,28,29,30,31,34,35,37,38,39,40,42,43,45,46,47,49,50;5125760,5125761
1,3,4,5,6,7,8,9,10,13,14,15,16,18,19,20,21,22,24,25,27,28,29,30,31,34,35,37,38,39,40,42,43,44,45,47,49,50;5124246
3,4,5,6,7,8,9,10,13,14,16,17,18,19,20,21,22,23,24,25,27,28,29,30,31,34,35,37,38,39,40,42,43,44,45,46,47,50;5123224
1,3,4,5,6,8,9,10,13,14,15,16,17,18,19,21,22,24,25,27,28,29,30,31,34,35,37,38,39,40,42,43,44,45,46,47,49,50;5123809
1,3,4,5,6,7,8,9,10,13,15,16,17,19,21,22,24,25,27,28,29,30,31,32,34,35,36,37,38,40,41,42,43,45,46,47,49,50;5122387
1,3,4,5,6,7,8,9,10,13,14,15,16,18,19,20,22,23,24,25,27,28,29,30,31,34,35,37,39,40,42,43,44,45,46,47,49,50;5123459,5123460
1,3,4,5,6,8,9,10,13,14,15,16,17,18,19,20,22,24,25,27,28,29,30,31,34,35,37,38,39,40,42,43,44,45,46,47,49,50;5122381
#37 genomes 74.00%
1,3,4,5,6,7,8,9,10,13,14,15,16,17,18,19,20,22,23,27,28,29,30,31,34,35,37,38,39,40,42,43,45,46,47,49,50;5124617,5124618
3,4,5,6,7,8,10,13,14,16,17,18,19,20,21,22,23,24,25,27,28,29,30,31,34,35,37,38,39,40,42,43,44,45,46,47,50;5122218
1,3,4,5,6,7,8,10,13,14,15,16,18,19,20,21,22,23,24,25,27,28,30,31,34,35,37,38,39,40,42,43,44,45,47,49,50;5122037
1,3,4,5,6,8,9,13,14,15,16,17,18,19,20,21,22,23,24,25,27,29,30,31,34,35,38,39,40,42,43,44,45,46,47,49,50;5122498
1,3,4,5,6,7,8,9,10,13,15,16,17,19,20,21,22,23,24,25,27,28,29,30,31,34,35,37,38,39,40,42,43,46,47,49,50;5122187
1,3,4,5,6,7,8,9,10,13,15,16,17,19,21,22,23,24,25,27,28,29,30,31,34,35,37,38,39,40,42,43,45,46,47,49,50;5124672
1,4,5,6,7,8,9,10,14,15,16,17,18,19,20,21,22,23,25,27,28,29,31,34,35,37,38,39,40,42,43,44,45,46,47,49,50;5121900
1,3,4,5,6,7,8,10,13,14,15,16,17,18,19,21,22,24,25,27,28,29,31,34,35,37,38,39,40,42,43,44,45,46,47,49,50;5124978
1,3,4,5,6,7,8,9,10,13,14,15,16,17,18,19,20,22,23,24,25,27,28,29,30,31,34,35,37,38,39,40,43,44,45,46,49;5121756
1,3,4,5,6,8,9,10,13,15,16,17,19,20,22,23,24,25,27,28,29,30,31,34,35,37,38,39,40,42,43,44,45,46,47,49,50;5121696,5121697
