Number of genomes	Pan genome
27	3681	#
27	3644	#
27	3654	#
27	3508	#
27	3562	#
27	3669	#
27	3566	#
27	3592	#
27	3643	#
27	3667	#
27	3663	#
27	3668	#
27	3590	#
27	3665	#
27	3650	#
27	3653	#
28	3779	#
28	3771	#
28	3759	#
28	3641	#
28	3720	#
28	3671	#
28	3781	#
28	3843	#
28	3676	#
28	3905	#
28	3675	#
28	3774	#
28	3700	#
28	3763	#
28	3642	#
28	3779	#
28	3772	#
28	3786	#
28	3822	#
28	3778	#
28	3657	#
29	3777	#
29	3786	#
29	3809	#
29	3780	#
29	3692	#
29	3768	#
29	3930	#
29	3762	#
29	3787	#
29	3701	#
29	3726	#
29	3803	#
29	3682	#
29	3673	#
29	3648	#
29	3788	#
29	3660	#
29	3654	#
29	3810	#
29	3839	#
29	3785	#
30	3827	#
30	3809	#
30	3829	#
30	3844	#
30	3824	#
30	3685	#
30	3855	#
30	3830	#
30	3841	#
30	3852	#
30	3826	#
30	3823	#
30	3845	#
30	3826	#
30	3819	#
30	3716	#
30	3692	#
30	3833	#
30	3838	#
30	3842	#
30	3844	#
31	3833	#
31	3729	#
31	3861	#
31	3830	#
31	3890	#
31	3847	#
31	3849	#
31	3843	#
31	3769	#
31	3848	#
31	3837	#
31	3698	#
31	3773	#
31	3810	#
31	3767	#
31	3755	#
31	3848	#
31	3718	#
31	3885	#
31	3832	#
31	3837	#
32	3917	#
32	3949	#
32	3924	#
32	3807	#
32	3922	#
32	3937	#
32	3947	#
32	3835	#
32	3933	#
32	3936	#
32	3920	#
32	3775	#
32	3918	#
32	3826	#
32	3773	#
32	3867	#
32	3887	#
32	3938	#
32	3901	#
32	3932	#
32	3922	#
33	4025	#
33	3877	#
33	3996	#
33	3954	#
33	3908	#
33	3868	#
33	3996	#
33	3862	#
33	4003	#
33	3999	#
33	3995	#
33	3995	#
33	3914	#
33	3890	#
33	4015	#
33	3858	#
33	3992	#
33	4025	#
33	4015	#
33	3881	#
33	4018	#
34	3911	#
34	3999	#
34	4082	#
34	3877	#
34	3998	#
34	3868	#
34	4013	#
34	3986	#
34	4024	#
34	4003	#
34	4018	#
34	3998	#
34	4001	#
34	4018	#
34	4013	#
34	3999	#
34	3908	#
34	3998	#
34	4007	#
34	4053	#
34	4023	#
35	4037	#
35	4027	#
35	3913	#
35	4043	#
35	4011	#
35	3894	#
35	4008	#
35	4018	#
35	4041	#
35	4036	#
35	4014	#
35	3938	#
35	3875	#
35	3998	#
35	3885	#
35	4003	#
35	4009	#
35	3922	#
35	4031	#
35	4015	#
35	4027	#
36	4036	#
36	4041	#
36	4023	#
36	4009	#
36	4028	#
36	4012	#
36	4034	#
36	4026	#
36	4025	#
36	4029	#
36	4015	#
36	4003	#
36	3965	#
36	3925	#
36	4026	#
36	4016	#
36	4025	#
36	4015	#
36	3882	#
36	3875	#
36	3931	#
37	4212	#
37	4214	#
37	4204	#
37	4101	#
37	4075	#
37	4119	#
37	4205	#
37	4192	#
37	4216	#
37	4069	#
37	4187	#
37	4232	#
37	4207	#
37	4219	#
37	4280	#
37	4201	#
37	4201	#
37	4216	#
37	4070	#
37	4203	#
37	4184	#
38	4331	#
38	4236	#
38	4223	#
38	4219	#
38	4264	#
38	4245	#
38	4235	#
38	4268	#
38	4229	#
38	4255	#
38	4214	#
38	4232	#
38	4240	#
38	4261	#
38	4229	#
38	4237	#
38	4223	#
38	4253	#
38	4221	#
38	4233	#
38	4259	#
39	4276	#
39	4270	#
39	4266	#
39	4281	#
39	4282	#
39	4262	#
39	4272	#
39	4281	#
39	4290	#
39	4341	#
39	4361	#
39	4297	#
39	4263	#
39	4263	#
39	4272	#
39	4264	#
39	4267	#
39	4277	#
39	4270	#
39	4269	#
39	4257	#
40	4353	#
40	4297	#
40	4285	#
40	4288	#
40	4367	#
40	4378	#
40	4300	#
40	4303	#
40	4289	#
40	4334	#
40	4300	#
40	4292	#
40	4289	#
40	4295	#
40	4295	#
40	4288	#
40	4279	#
40	4286	#
40	4295	#
40	4285	#
40	4288	#
41	4301	#
41	4314	#
41	4315	#
41	4325	#
41	4295	#
41	4317	#
41	4321	#
41	4337	#
41	4304	#
41	4339	#
41	4327	#
41	4372	#
41	4313	#
41	4296	#
41	4315	#
41	4315	#
41	4300	#
41	4301	#
41	4306	#
41	4367	#
41	4310	#
42	4350	#
42	4333	#
42	4359	#
42	4330	#
42	4350	#
42	4333	#
42	4341	#
42	4435	#
42	4335	#
42	4335	#
42	4336	#
42	4332	#
42	4328	#
42	4332	#
42	4348	#
42	4331	#
42	4370	#
42	4341	#
42	4331	#
42	4360	#
42	4346	#
43	4357	#
43	4386	#
43	4462	#
43	4352	#
43	4354	#
43	4358	#
43	4394	#
43	4352	#
43	4358	#
43	4405	#
43	4426	#
43	4353	#
43	4371	#
43	4387	#
43	4355	#
43	4354	#
43	4367	#
43	4353	#
43	4357	#
43	4362	#
43	4358	#
44	4399	#
44	4402	#
44	4447	#
44	4400	#
44	4400	#
44	4419	#
44	4404	#
44	4401	#
44	4509	#
44	4401	#
44	4419	#
44	4401	#
44	4398	#
44	4483	#
44	4416	#
44	4400	#
44	4537	#
44	4404	#
44	4433	#
44	4414	#
44	4404	#
45	4411	#
45	4408	#
45	4425	#
45	4441	#
45	4401	#
45	4480	#
45	4408	#
45	4407	#
45	4407	#
45	4406	#
45	4402	#
45	4409	#
45	4412	#
45	4410	#
45	4411	#
45	4440	#
45	4435	#
45	4407	#
45	4471	#
45	4454	#
45	4415	#
46	4446	#
46	4475	#
46	4444	#
46	4449	#
46	4446	#
46	4486	#
46	4497	#
46	4444	#
46	4446	#
46	4443	#
46	4449	#
46	4465	#
46	4493	#
46	4479	#
46	4555	#
46	4446	#
46	4446	#
46	4446	#
46	4550	#
46	4446	#
46	4462	#
47	4454	#
47	4559	#
47	4455	#
47	4519	#
47	4506	#
47	4456	#
47	4502	#
47	4495	#
47	4538	#
47	4464	#
47	4454	#
47	4458	#
47	4458	#
47	4450	#
47	4455	#
47	4456	#
47	4455	#
47	4474	#
47	4459	#
47	4458	#
47	4458	#
48	4467	#
48	4460	#
48	4555	#
48	4493	#
48	4569	#
48	4460	#
48	4533	#
48	4493	#
48	4455	#
48	4460	#
48	4462	#
48	4460	#
48	4460	#
48	4461	#
48	4507	#
48	4464	#
48	4459	#
48	4463	#
48	4472	#
48	4461	#
48	4460	#
49	4467	#
49	4486	#
49	4470	#
49	4479	#
49	4470	#
49	4513	#
49	4470	#
49	4465	#
49	4470	#
49	4479	#
49	4462	#
49	4519	#
49	4467	#
49	4470	#
49	4469	#
49	4466	#
49	4461	#
49	4500	#
49	4495	#
49	4467	#
49	4467	#
50	4478	#
50	4490	#
50	4571	#
50	4476	#
50	4470	#
50	4476	#
50	4509	#
50	4505	#
50	4483	#
50	4475	#
50	4474	#
50	4485	#
50	4473	#
50	4528	#
50	4509	#
50	4478	#
50	4474	#
50	4476	#
50	4475	#
50	4549	#
50	4495	#
51	4584	#
51	4480	#
51	4481	#
51	4494	#
51	4513	#
51	4498	#
51	4477	#
51	4499	#
51	4480	#
51	4479	#
51	4508	#
51	4492	#
51	4575	#
51	4481	#
51	4477	#
51	4526	#
51	4544	#
51	4553	#
51	4532	#
51	4480	#
51	4509	#
52	4489	#
52	4515	#
52	4484	#
52	4482	#
52	4582	#
52	4516	#
52	4486	#
52	4485	#
52	4539	#
52	4491	#
52	4520	#
52	4527	#
52	4534	#
52	4481	#
52	4570	#
52	4493	#
52	4485	#
52	4591	#
52	4486	#
52	4506	#
52	4624	#
53	4487	#
53	4552	#
53	4592	#
53	4487	#
53	4516	#
53	4485	#
53	4521	#
53	4507	#
53	4485	#
53	4487	#
53	4488	#
53	4482	#
53	4489	#
53	4489	#
53	4502	#
53	4486	#
53	4485	#
53	4517	#
53	4490	#
53	4534	#
53	4488	#
54	4558	#
54	4576	#
54	4607	#
54	4506	#
54	4649	#
54	4511	#
54	4520	#
54	4558	#
54	4514	#
54	4585	#
54	4516	#
54	4509	#
54	4514	#
54	4519	#
54	4513	#
54	4524	#
54	4506	#
54	4594	#
54	4510	#
54	4518	#
54	4544	#
55	4515	#
55	4526	#
55	4512	#
55	4514	#
55	4513	#
55	4588	#
55	4517	#
55	4526	#
55	4514	#
55	4522	#
55	4555	#
55	4619	#
55	4509	#
55	4516	#
55	4513	#
55	4522	#
55	4514	#
55	4512	#
55	4561	#
55	4597	#
55	4534	#
56	4523	#
56	4603	#
56	4585	#
56	4518	#
56	4567	#
56	4523	#
56	4516	#
56	4522	#
56	4520	#
56	4519	#
56	4520	#
56	4625	#
56	4561	#
56	4549	#
56	4573	#
56	4523	#
56	4518	#
56	4525	#
56	4515	#
56	4522	#
56	4515	#
57	4628	#
57	4534	#
57	4637	#
57	4535	#
57	4565	#
57	4534	#
57	4535	#
57	4528	#
57	4530	#
57	4585	#
57	4573	#
57	4579	#
57	4613	#
57	4530	#
57	4531	#
57	4534	#
57	4535	#
57	4537	#
57	4562	#
57	4533	#
57	4561	#
58	4571	#
58	4567	#
58	4539	#
58	4537	#
58	4540	#
58	4537	#
58	4532	#
58	4536	#
58	4566	#
58	4548	#
58	4589	#
58	4545	#
58	4537	#
58	4537	#
58	4538	#
58	4536	#
58	4535	#
58	4557	#
58	4535	#
58	4540	#
58	4578	#
59	4573	#
59	4538	#
59	4548	#
59	4543	#
59	4539	#
59	4541	#
59	4539	#
59	4540	#
59	4548	#
59	4538	#
59	4538	#
59	4542	#
59	4542	#
59	4574	#
59	4545	#
59	4542	#
59	4540	#
59	4543	#
59	4539	#
59	4614	#
59	4535	#
60	4625	#
60	4546	#
60	4597	#
60	4544	#
60	4573	#
60	4543	#
60	4549	#
60	4682	#
60	4546	#
60	4596	#
60	4574	#
60	4552	#
60	4539	#
60	4564	#
60	4543	#
60	4547	#
60	4654	#
60	4577	#
60	4540	#
60	4555	#
60	4547	#
61	4557	#
61	4606	#
61	4588	#
61	4555	#
61	4561	#
61	4664	#
61	4559	#
61	4587	#
61	4553	#
61	4554	#
61	4552	#
61	4601	#
61	4692	#
61	4556	#
61	4553	#
61	4650	#
61	4635	#
61	4556	#
61	4583	#
61	4574	#
61	4552	#
62	4665	#
62	4617	#
62	4565	#
62	4571	#
62	4675	#
62	4572	#
62	4567	#
62	4570	#
62	4569	#
62	4644	#
62	4611	#
62	4570	#
62	4569	#
62	4570	#
62	4570	#
62	4590	#
62	4570	#
62	4566	#
62	4567	#
62	4600	#
62	4565	#
63	4672	#
63	4641	#
63	4641	#
63	4692	#
63	4749	#
63	4686	#
63	4638	#
63	4637	#
63	4668	#
63	4638	#
63	4720	#
63	4639	#
63	4641	#
63	4637	#
63	4744	#
63	4636	#
63	4680	#
63	4640	#
63	4642	#
63	4639	#
63	4637	#
64	4675	#
64	4639	#
64	4646	#
64	4649	#
64	4641	#
64	4636	#
64	4638	#
64	4641	#
64	4682	#
64	4751	#
64	4643	#
64	4661	#
64	4640	#
64	4642	#
64	4746	#
64	4641	#
64	4639	#
64	4715	#
64	4643	#
64	4779	#
64	4722	#
65	4643	#
65	4649	#
65	4679	#
65	4645	#
65	4641	#
65	4727	#
65	4646	#
65	4698	#
65	4666	#
65	4646	#
65	4642	#
65	4644	#
65	4687	#
65	4653	#
65	4720	#
65	4693	#
65	4646	#
65	4699	#
65	4680	#
65	4751	#
65	4644	#
66	4757	#
66	4650	#
66	4762	#
66	4654	#
66	4650	#
66	4681	#
66	4733	#
66	4655	#
66	4647	#
66	4699	#
66	4652	#
66	4654	#
66	4650	#
66	4650	#
66	4652	#
66	4651	#
66	4672	#
66	4651	#
66	4650	#
66	4726	#
66	4652	#
67	4660	#
67	4657	#
67	4684	#
67	4729	#
67	4675	#
67	4653	#
67	4689	#
67	4765	#
67	4655	#
67	4657	#
67	4657	#
67	4653	#
67	4707	#
67	4736	#
67	4702	#
67	4750	#
67	4760	#
67	4652	#
67	4660	#
67	4655	#
67	4696	#
68	4694	#
68	4662	#
68	4668	#
68	4668	#
68	4661	#
68	4655	#
68	4765	#
68	4655	#
68	4662	#
68	4656	#
68	4665	#
68	4770	#
68	4798	#
68	4755	#
68	4658	#
68	4662	#
68	4707	#
68	4734	#
68	4741	#
68	4662	#
68	4701	#
69	4659	#
69	4680	#
69	4662	#
69	4658	#
69	4707	#
69	4734	#
69	4713	#
69	4662	#
69	4741	#
69	4660	#
69	4707	#
69	4657	#
69	4660	#
69	4712	#
69	4655	#
69	4689	#
69	4680	#
69	4755	#
69	4667	#
69	4659	#
69	4765	#
70	4696	#
70	4767	#
70	4800	#
70	4691	#
70	4670	#
70	4670	#
70	4658	#
70	4682	#
70	4660	#
70	4662	#
70	4757	#
70	4664	#
70	4667	#
70	4715	#
70	4664	#
70	4772	#
70	4660	#
70	4662	#
70	4659	#
70	4664	#
70	4660	#
71	4674	#
71	4672	#
71	4722	#
71	4708	#
71	4727	#
71	4673	#
71	4770	#
71	4728	#
71	4785	#
71	4677	#
71	4683	#
71	4673	#
71	4671	#
71	4680	#
71	4673	#
71	4813	#
71	4672	#
71	4704	#
71	4705	#
71	4675	#
71	4722	#
72	4710	#
72	4678	#
72	4673	#
72	4671	#
72	4674	#
72	4757	#
72	4728	#
72	4674	#
72	4675	#
72	4723	#
72	4683	#
72	4709	#
72	4681	#
72	4676	#
72	4674	#
72	4677	#
72	4677	#
72	4705	#
72	4676	#
72	4673	#
72	4675	#
73	4728	#
73	4679	#
73	4711	#
73	4679	#
73	4681	#
73	4733	#
73	4680	#
73	4715	#
73	4676	#
73	4683	#
73	4819	#
73	4701	#
73	4679	#
73	4714	#
73	4682	#
73	4701	#
73	4755	#
73	4734	#
73	4678	#
73	4722	#
73	4683	#
74	4696	#
74	4701	#
74	4727	#
74	4694	#
74	4774	#
74	4695	#
74	4695	#
74	4690	#
74	4713	#
74	4691	#
74	4723	#
74	4693	#
74	4692	#
74	4698	#
74	4740	#
74	4734	#
74	4693	#
74	4713	#
74	4691	#
74	4746	#
74	4690	#
75	4811	#
75	4704	#
75	4705	#
75	4711	#
75	4703	#
75	4844	#
75	4708	#
75	4708	#
75	4706	#
75	4709	#
75	4708	#
75	4801	#
75	4701	#
75	4726	#
75	4703	#
75	4816	#
75	4705	#
75	4753	#
75	4703	#
75	4747	#
75	4736	#
76	4759	#
76	4741	#
76	4711	#
76	4742	#
76	4710	#
76	4707	#
76	4746	#
76	4709	#
76	4710	#
76	4712	#
76	4759	#
76	4817	#
76	4710	#
76	4822	#
76	4786	#
76	4711	#
76	4709	#
76	4712	#
76	4850	#
76	4717	#
76	4710	#
77	4713	#
77	4756	#
77	4715	#
77	4717	#
77	4712	#
77	4735	#
77	4767	#
77	4715	#
77	4712	#
77	4713	#
77	4810	#
77	4853	#
77	4735	#
77	4745	#
77	4712	#
77	4714	#
77	4749	#
77	4762	#
77	4713	#
77	4720	#
77	4748	#
78	4719	#
78	4742	#
78	4796	#
78	4817	#
78	4769	#
78	4827	#
78	4774	#
78	4751	#
78	4719	#
78	4769	#
78	4724	#
78	4755	#
78	4837	#
78	4719	#
78	4775	#
78	4720	#
78	4721	#
78	4727	#
78	4724	#
78	4860	#
78	4756	#
79	4831	#
79	4728	#
79	4724	#
79	4723	#
79	4773	#
79	4723	#
79	4724	#
79	4723	#
79	4779	#
79	4773	#
79	4724	#
79	4723	#
79	4841	#
79	4800	#
79	4725	#
79	4756	#
79	4755	#
79	4778	#
79	4723	#
79	4723	#
79	4731	#
80	4769	#
80	4757	#
80	4823	#
80	4781	#
80	4725	#
80	4727	#
80	4730	#
80	4726	#
80	4756	#
80	4838	#
80	4843	#
80	4780	#
80	4775	#
80	4748	#
80	4726	#
80	4748	#
80	4733	#
80	4725	#
80	4725	#
80	4866	#
80	4809	#
81	4734	#
81	4773	#
81	4729	#
81	4806	#
81	4784	#
81	4730	#
81	4734	#
81	4731	#
81	4752	#
81	4760	#
81	4729	#
81	4765	#
81	4779	#
81	4847	#
81	4827	#
81	4730	#
81	4813	#
81	4766	#
81	4761	#
81	4729	#
81	4730	#
82	4779	#
82	4729	#
82	4729	#
82	4737	#
82	4837	#
82	4842	#
82	4847	#
82	4784	#
82	4762	#
82	4773	#
82	4752	#
82	4827	#
82	4729	#
82	4730	#
82	4730	#
82	4734	#
82	4813	#
82	4732	#
82	4729	#
82	4752	#
82	4785	#
83	4736	#
83	4792	#
83	4739	#
83	4736	#
83	4744	#
83	4737	#
83	4736	#
83	4773	#
83	4737	#
83	4844	#
83	4816	#
83	4738	#
83	4759	#
83	4854	#
83	4877	#
83	4820	#
83	4772	#
83	4767	#
83	4786	#
83	4813	#
83	4742	#
84	4740	#
84	4743	#
84	4739	#
84	4795	#
84	4747	#
84	4771	#
84	4823	#
84	4770	#
84	4739	#
84	4776	#
84	4762	#
84	4816	#
84	4745	#
84	4762	#
84	4819	#
84	4739	#
84	4739	#
84	4739	#
84	4847	#
84	4789	#
84	4739	#
85	4742	#
85	4750	#
85	4742	#
85	4840	#
85	4752	#
85	4855	#
85	4744	#
85	4779	#
85	4792	#
85	4750	#
85	4742	#
85	4798	#
85	4746	#
85	4742	#
85	4773	#
85	4775	#
85	4778	#
85	4826	#
85	4765	#
85	4742	#
85	4819	#
86	4752	#
86	4799	#
86	4744	#
86	4780	#
86	4752	#
86	4767	#
86	4744	#
86	4744	#
86	4744	#
86	4828	#
86	4852	#
86	4777	#
86	4788	#
86	4781	#
86	4744	#
86	4776	#
86	4746	#
86	4842	#
86	4745	#
86	4775	#
86	4754	#
87	4783	#
87	4887	#
87	4859	#
87	4826	#
87	4778	#
87	4754	#
87	4750	#
87	4823	#
87	4746	#
87	4830	#
87	4754	#
87	4748	#
87	4779	#
87	4782	#
87	4796	#
87	4746	#
87	4769	#
87	4796	#
87	4747	#
87	4854	#
87	4746	#
88	4785	#
88	4748	#
88	4846	#
88	4792	#
88	4861	#
88	4748	#
88	4754	#
88	4804	#
88	4766	#
88	4750	#
88	4798	#
88	4758	#
88	4749	#
88	4779	#
88	4784	#
88	4771	#
88	4764	#
88	4756	#
88	4748	#
88	4889	#
88	4781	#
89	4752	#
89	4802	#
89	4893	#
89	4802	#
89	4829	#
89	4752	#
89	4768	#
89	4753	#
89	4775	#
89	4762	#
89	4860	#
89	4870	#
89	4785	#
89	4752	#
89	4789	#
89	4770	#
89	4850	#
89	4808	#
89	4758	#
89	4796	#
89	4755	#
90	4809	#
90	4895	#
90	4777	#
90	4804	#
90	4866	#
90	4755	#
90	4790	#
90	4760	#
90	4762	#
90	4838	#
90	4757	#
90	4798	#
90	4810	#
90	4754	#
90	4785	#
90	4791	#
90	4852	#
90	4872	#
90	4754	#
90	4754	#
90	4834	#
91	4766	#
91	4792	#
91	4810	#
91	4858	#
91	4872	#
91	4768	#
91	4878	#
91	4760	#
91	4783	#
91	4793	#
91	4837	#
91	4804	#
91	4815	#
91	4810	#
91	4763	#
91	4840	#
91	4783	#
91	4760	#
91	4760	#
91	4768	#
91	4810	#
92	4919	#
92	4977	#
92	4873	#
92	4845	#
92	4840	#
92	4889	#
92	4855	#
92	4874	#
92	4839	#
92	4869	#
92	4862	#
92	4847	#
92	4895	#
92	4944	#
92	4849	#
92	4862	#
92	4939	#
92	4870	#
92	4865	#
92	4931	#
92	4881	#
93	4930	#
93	5019	#
93	4900	#
93	4906	#
93	4916	#
93	4889	#
93	4906	#
93	4893	#
93	4983	#
93	4883	#
93	4999	#
93	4904	#
93	4891	#
93	4899	#
93	4936	#
93	4906	#
93	4933	#
93	4886	#
93	4987	#
93	4917	#
93	4883	#
94	4929	#
94	4907	#
94	5041	#
94	4923	#
94	4914	#
94	4986	#
94	4998	#
94	4916	#
94	5022	#
94	4923	#
94	5010	#
94	4922	#
94	4906	#
94	4929	#
94	4905	#
94	4906	#
94	4956	#
94	4929	#
94	4974	#
94	4935	#
94	4912	#
95	5041	#
95	4966	#
95	4949	#
95	5033	#
95	4943	#
95	4989	#
95	4976	#
95	4959	#
95	4944	#
95	4953	#
95	5052	#
95	4943	#
95	5046	#
95	4960	#
95	4942	#
95	4992	#
95	4966	#
95	4943	#
95	4965	#
95	4955	#
95	5001	#
96	5080	#
