Number of genomes	Core genome
27	1174	#
27	1197	#
27	1175	#
27	1202	#
27	1193	#
27	1174	#
27	1199	#
27	1197	#
27	1174	#
27	1170	#
27	1173	#
27	1173	#
27	1189	#
27	1175	#
27	1175	#
27	1174	#
28	1165	#
28	1181	#
28	1165	#
28	1183	#
28	1192	#
28	1187	#
28	1157	#
28	1165	#
28	1190	#
28	1142	#
28	1190	#
28	1164	#
28	1179	#
28	1166	#
28	1182	#
28	1165	#
28	1165	#
28	1165	#
28	1180	#
28	1164	#
28	1191	#
29	1161	#
29	1162	#
29	1160	#
29	1161	#
29	1180	#
29	1185	#
29	1138	#
29	1184	#
29	1162	#
29	1186	#
29	1184	#
29	1160	#
29	1188	#
29	1187	#
29	1186	#
29	1161	#
29	1188	#
29	1188	#
29	1161	#
29	1160	#
29	1162	#
30	1161	#
30	1184	#
30	1161	#
30	1161	#
30	1158	#
30	1188	#
30	1155	#
30	1160	#
30	1161	#
30	1160	#
30	1160	#
30	1161	#
30	1159	#
30	1161	#
30	1160	#
30	1186	#
30	1187	#
30	1160	#
30	1160	#
30	1157	#
30	1159	#
31	1161	#
31	1187	#
31	1160	#
31	1161	#
31	1175	#
31	1156	#
31	1159	#
31	1161	#
31	1176	#
31	1154	#
31	1160	#
31	1187	#
31	1175	#
31	1187	#
31	1176	#
31	1168	#
31	1161	#
31	1186	#
31	1159	#
31	1159	#
31	1161	#
32	1149	#
32	1149	#
32	1149	#
32	1173	#
32	1150	#
32	1149	#
32	1148	#
32	1173	#
32	1150	#
32	1150	#
32	1150	#
32	1174	#
32	1149	#
32	1166	#
32	1175	#
32	1165	#
32	1170	#
32	1149	#
32	1171	#
32	1149	#
32	1149	#
33	1144	#
33	1170	#
33	1146	#
33	1170	#
33	1162	#
33	1170	#
33	1145	#
33	1169	#
33	1145	#
33	1145	#
33	1145	#
33	1145	#
33	1169	#
33	1170	#
33	1145	#
33	1171	#
33	1163	#
33	1140	#
33	1144	#
33	1171	#
33	1144	#
34	1161	#
34	1145	#
34	1145	#
34	1167	#
34	1144	#
34	1168	#
34	1145	#
34	1166	#
34	1144	#
34	1145	#
34	1145	#
34	1144	#
34	1162	#
34	1144	#
34	1143	#
34	1144	#
34	1169	#
34	1144	#
34	1144	#
34	1158	#
34	1144	#
35	1143	#
35	1144	#
35	1164	#
35	1144	#
35	1143	#
35	1168	#
35	1144	#
35	1143	#
35	1139	#
35	1143	#
35	1143	#
35	1164	#
35	1169	#
35	1143	#
35	1168	#
35	1144	#
35	1144	#
35	1168	#
35	1143	#
35	1161	#
35	1143	#
36	1143	#
36	1142	#
36	1144	#
36	1144	#
36	1141	#
36	1144	#
36	1143	#
36	1144	#
36	1143	#
36	1140	#
36	1161	#
36	1144	#
36	1160	#
36	1160	#
36	1143	#
36	1144	#
36	1144	#
36	1144	#
36	1167	#
36	1169	#
36	1167	#
37	1136	#
37	1135	#
37	1135	#
37	1155	#
37	1155	#
37	1149	#
37	1135	#
37	1136	#
37	1135	#
37	1156	#
37	1135	#
37	1136	#
37	1135	#
37	1134	#
37	1136	#
37	1136	#
37	1136	#
37	1136	#
37	1155	#
37	1135	#
37	1149	#
38	1134	#
38	1126	#
38	1135	#
38	1133	#
38	1131	#
38	1133	#
38	1135	#
38	1119	#
38	1134	#
38	1135	#
38	1135	#
38	1135	#
38	1135	#
38	1135	#
38	1135	#
38	1135	#
38	1135	#
38	1134	#
38	1134	#
38	1135	#
38	1134	#
39	1125	#
39	1134	#
39	1134	#
39	1134	#
39	1130	#
39	1134	#
39	1134	#
39	1134	#
39	1132	#
39	1130	#
39	1127	#
39	1133	#
39	1134	#
39	1134	#
39	1134	#
39	1134	#
39	1134	#
39	1134	#
39	1134	#
39	1133	#
39	1134	#
40	1133	#
40	1133	#
40	1133	#
40	1133	#
40	1129	#
40	1129	#
40	1130	#
40	1133	#
40	1132	#
40	1117	#
40	1133	#
40	1133	#
40	1133	#
40	1133	#
40	1133	#
40	1133	#
40	1133	#
40	1133	#
40	1133	#
40	1133	#
40	1133	#
41	1133	#
41	1133	#
41	1133	#
41	1131	#
41	1133	#
41	1133	#
41	1131	#
41	1132	#
41	1133	#
41	1131	#
41	1131	#
41	1125	#
41	1133	#
41	1133	#
41	1130	#
41	1133	#
41	1133	#
41	1133	#
41	1133	#
41	1133	#
41	1133	#
42	1124	#
42	1133	#
42	1131	#
42	1133	#
42	1124	#
42	1133	#
42	1131	#
42	1126	#
42	1132	#
42	1133	#
42	1133	#
42	1133	#
42	1131	#
42	1133	#
42	1133	#
42	1133	#
42	1133	#
42	1133	#
42	1133	#
42	1133	#
42	1133	#
43	1129	#
43	1130	#
43	1123	#
43	1130	#
43	1130	#
43	1130	#
43	1130	#
43	1130	#
43	1130	#
43	1126	#
43	1122	#
43	1130	#
43	1130	#
43	1129	#
43	1128	#
43	1130	#
43	1130	#
43	1130	#
43	1130	#
43	1130	#
43	1130	#
44	1130	#
44	1128	#
44	1126	#
44	1130	#
44	1130	#
44	1121	#
44	1129	#
44	1130	#
44	1123	#
44	1130	#
44	1121	#
44	1130	#
44	1130	#
44	1126	#
44	1130	#
44	1130	#
44	1102	#
44	1130	#
44	1125	#
44	1130	#
44	1129	#
45	1129	#
45	1130	#
45	1130	#
45	1129	#
45	1130	#
45	1122	#
45	1130	#
45	1130	#
45	1130	#
45	1130	#
45	1130	#
45	1130	#
45	1130	#
45	1130	#
45	1130	#
45	1125	#
45	1128	#
45	1130	#
45	1130	#
45	1126	#
45	1128	#
46	1130	#
46	1130	#
46	1130	#
46	1130	#
46	1130	#
46	1128	#
46	1114	#
46	1130	#
46	1130	#
46	1128	#
46	1130	#
46	1121	#
46	1126	#
46	1129	#
46	1123	#
46	1130	#
46	1130	#
46	1130	#
46	1123	#
46	1130	#
46	1130	#
47	1130	#
47	1123	#
47	1130	#
47	1130	#
47	1114	#
47	1129	#
47	1126	#
47	1128	#
47	1126	#
47	1128	#
47	1130	#
47	1130	#
47	1130	#
47	1130	#
47	1129	#
47	1130	#
47	1130	#
47	1121	#
47	1130	#
47	1130	#
47	1130	#
48	1128	#
48	1130	#
48	1126	#
48	1129	#
48	1123	#
48	1130	#
48	1122	#
48	1125	#
48	1130	#
48	1130	#
48	1130	#
48	1130	#
48	1130	#
48	1129	#
48	1126	#
48	1130	#
48	1130	#
48	1130	#
48	1130	#
48	1130	#
48	1130	#
49	1130	#
49	1121	#
49	1130	#
49	1130	#
49	1130	#
49	1122	#
49	1130	#
49	1130	#
49	1130	#
49	1130	#
49	1130	#
49	1126	#
49	1130	#
49	1130	#
49	1130	#
49	1130	#
49	1130	#
49	1125	#
49	1128	#
49	1130	#
49	1130	#
50	1130	#
50	1130	#
50	1126	#
50	1130	#
50	1130	#
50	1130	#
50	1125	#
50	1130	#
50	1130	#
50	1130	#
50	1130	#
50	1128	#
50	1128	#
50	1126	#
50	1129	#
50	1130	#
50	1130	#
50	1130	#
50	1130	#
50	1122	#
50	1121	#
51	1123	#
51	1130	#
51	1130	#
51	1130	#
51	1125	#
51	1130	#
51	1130	#
51	1121	#
51	1130	#
51	1130	#
51	1128	#
51	1130	#
51	1126	#
51	1130	#
51	1128	#
51	1122	#
51	1130	#
51	1122	#
51	1126	#
51	1130	#
51	1130	#
52	1130	#
52	1128	#
52	1130	#
52	1130	#
52	1126	#
52	1130	#
52	1130	#
52	1129	#
52	1126	#
52	1130	#
52	1129	#
52	1128	#
52	1126	#
52	1130	#
52	1126	#
52	1130	#
52	1130	#
52	1123	#
52	1130	#
52	1121	#
52	1102	#
53	1130	#
53	1130	#
53	1123	#
53	1130	#
53	1128	#
53	1130	#
53	1129	#
53	1121	#
53	1128	#
53	1130	#
53	1130	#
53	1130	#
53	1130	#
53	1130	#
53	1130	#
53	1129	#
53	1130	#
53	1130	#
53	1130	#
53	1122	#
53	1130	#
54	1126	#
54	1130	#
54	1126	#
54	1130	#
54	1102	#
54	1130	#
54	1128	#
54	1122	#
54	1130	#
54	1122	#
54	1130	#
54	1130	#
54	1130	#
54	1130	#
54	1130	#
54	1130	#
54	1130	#
54	1126	#
54	1130	#
54	1130	#
54	1129	#
55	1130	#
55	1130	#
55	1130	#
55	1130	#
55	1130	#
55	1122	#
55	1130	#
55	1130	#
55	1130	#
55	1130	#
55	1128	#
55	1123	#
55	1130	#
55	1129	#
55	1130	#
55	1128	#
55	1130	#
55	1130	#
55	1122	#
55	1126	#
55	1121	#
56	1130	#
56	1126	#
56	1130	#
56	1130	#
56	1126	#
56	1130	#
56	1130	#
56	1129	#
56	1130	#
56	1130	#
56	1130	#
56	1123	#
56	1128	#
56	1128	#
56	1126	#
56	1130	#
56	1128	#
56	1130	#
56	1130	#
56	1130	#
56	1130	#
57	1126	#
57	1130	#
57	1123	#
57	1130	#
57	1129	#
57	1130	#
57	1130	#
57	1130	#
57	1130	#
57	1126	#
57	1128	#
57	1122	#
57	1126	#
57	1128	#
57	1130	#
57	1130	#
57	1130	#
57	1130	#
57	1130	#
57	1130	#
57	1128	#
58	1125	#
58	1130	#
58	1130	#
58	1130	#
58	1130	#
58	1130	#
58	1130	#
58	1129	#
58	1128	#
58	1130	#
58	1114	#
58	1130	#
58	1130	#
58	1130	#
58	1130	#
58	1130	#
58	1130	#
58	1121	#
58	1130	#
58	1130	#
58	1128	#
59	1129	#
59	1130	#
59	1130	#
59	1130	#
59	1130	#
59	1130	#
59	1130	#
59	1130	#
59	1128	#
59	1128	#
59	1130	#
59	1130	#
59	1130	#
59	1125	#
59	1130	#
59	1129	#
59	1130	#
59	1130	#
59	1129	#
59	1122	#
59	1130	#
60	1126	#
60	1130	#
60	1126	#
60	1130	#
60	1128	#
60	1129	#
60	1130	#
60	1102	#
60	1129	#
60	1114	#
60	1130	#
60	1130	#
60	1130	#
60	1121	#
60	1130	#
60	1130	#
60	1123	#
60	1129	#
60	1130	#
60	1130	#
60	1130	#
61	1130	#
61	1114	#
61	1125	#
61	1130	#
61	1128	#
61	1123	#
61	1129	#
61	1129	#
61	1129	#
61	1130	#
61	1130	#
61	1122	#
61	1102	#
61	1130	#
61	1130	#
61	1126	#
61	1126	#
61	1130	#
61	1128	#
61	1121	#
61	1130	#
62	1126	#
62	1126	#
62	1130	#
62	1130	#
62	1123	#
62	1130	#
62	1130	#
62	1130	#
62	1129	#
62	1122	#
62	1128	#
62	1130	#
62	1130	#
62	1130	#
62	1130	#
62	1121	#
62	1130	#
62	1130	#
62	1130	#
62	1130	#
62	1130	#
63	1129	#
63	1130	#
63	1130	#
63	1126	#
63	1123	#
63	1122	#
63	1129	#
63	1130	#
63	1128	#
63	1130	#
63	1126	#
63	1130	#
63	1130	#
63	1130	#
63	1123	#
63	1130	#
63	1128	#
63	1130	#
63	1130	#
63	1130	#
63	1128	#
64	1125	#
64	1130	#
64	1129	#
64	1128	#
64	1130	#
64	1130	#
64	1130	#
64	1130	#
64	1128	#
64	1123	#
64	1130	#
64	1121	#
64	1130	#
64	1130	#
64	1123	#
64	1130	#
64	1130	#
64	1122	#
64	1130	#
64	1102	#
64	1126	#
65	1130	#
65	1130	#
65	1129	#
65	1129	#
65	1130	#
65	1126	#
65	1130	#
65	1114	#
65	1121	#
65	1130	#
65	1130	#
65	1128	#
65	1128	#
65	1128	#
65	1122	#
65	1126	#
65	1130	#
65	1126	#
65	1125	#
65	1123	#
65	1130	#
66	1123	#
66	1130	#
66	1123	#
66	1130	#
66	1130	#
66	1128	#
66	1126	#
66	1130	#
66	1130	#
66	1122	#
66	1130	#
66	1130	#
66	1130	#
66	1130	#
66	1130	#
66	1130	#
66	1121	#
66	1129	#
66	1128	#
66	1122	#
66	1130	#
67	1129	#
67	1129	#
67	1128	#
67	1122	#
67	1121	#
67	1130	#
67	1125	#
67	1123	#
67	1130	#
67	1130	#
67	1130	#
67	1130	#
67	1114	#
67	1126	#
67	1122	#
67	1126	#
67	1123	#
67	1130	#
67	1129	#
67	1130	#
67	1128	#
68	1125	#
68	1130	#
68	1130	#
68	1128	#
68	1130	#
68	1130	#
68	1123	#
68	1130	#
68	1129	#
68	1130	#
68	1129	#
68	1123	#
68	1102	#
68	1126	#
68	1128	#
68	1130	#
68	1122	#
68	1122	#
68	1126	#
68	1130	#
68	1128	#
69	1129	#
69	1121	#
69	1129	#
69	1130	#
69	1122	#
69	1122	#
69	1126	#
69	1130	#
69	1126	#
69	1130	#
69	1126	#
69	1130	#
69	1130	#
69	1114	#
69	1130	#
69	1128	#
69	1121	#
69	1126	#
69	1128	#
69	1130	#
69	1123	#
70	1125	#
70	1123	#
70	1102	#
70	1128	#
70	1130	#
70	1128	#
70	1130	#
70	1121	#
70	1130	#
70	1130	#
70	1126	#
70	1129	#
70	1129	#
70	1126	#
70	1130	#
70	1123	#
70	1128	#
70	1130	#
70	1130	#
70	1130	#
70	1130	#
71	1127	#
71	1128	#
71	1120	#
71	1127	#
71	1112	#
71	1128	#
71	1124	#
71	1124	#
71	1121	#
71	1128	#
71	1128	#
71	1128	#
71	1128	#
71	1127	#
71	1128	#
71	1100	#
71	1128	#
71	1126	#
71	1128	#
71	1128	#
71	1124	#
72	1123	#
72	1128	#
72	1128	#
72	1128	#
72	1128	#
72	1124	#
72	1112	#
72	1126	#
72	1127	#
72	1120	#
72	1127	#
72	1127	#
72	1127	#
72	1128	#
72	1128	#
72	1128	#
72	1127	#
72	1126	#
72	1128	#
72	1128	#
72	1128	#
73	1124	#
73	1126	#
73	1128	#
73	1128	#
73	1128	#
73	1112	#
73	1128	#
73	1123	#
73	1128	#
73	1128	#
73	1100	#
73	1119	#
73	1128	#
73	1127	#
73	1128	#
73	1119	#
73	1120	#
73	1124	#
73	1128	#
73	1126	#
73	1128	#
74	1125	#
74	1127	#
74	1122	#
74	1127	#
74	1123	#
74	1127	#
74	1127	#
74	1127	#
74	1118	#
74	1125	#
74	1127	#
74	1127	#
74	1127	#
74	1126	#
74	1123	#
74	1125	#
74	1127	#
74	1118	#
74	1127	#
74	1123	#
74	1127	#
75	1120	#
75	1125	#
75	1127	#
75	1126	#
75	1127	#
75	1099	#
75	1127	#
75	1127	#
75	1127	#
75	1125	#
75	1127	#
75	1123	#
75	1127	#
75	1118	#
75	1127	#
75	1120	#
75	1126	#
75	1123	#
75	1127	#
75	1125	#
75	1127	#
76	1123	#
76	1125	#
76	1127	#
76	1127	#
76	1127	#
76	1127	#
76	1122	#
76	1127	#
76	1127	#
76	1127	#
76	1119	#
76	1120	#
76	1127	#
76	1120	#
76	1119	#
76	1126	#
76	1127	#
76	1127	#
76	1099	#
76	1126	#
76	1127	#
77	1127	#
77	1125	#
77	1127	#
77	1127	#
77	1127	#
77	1118	#
77	1112	#
77	1127	#
77	1127	#
77	1127	#
77	1123	#
77	1099	#
77	1118	#
77	1127	#
77	1126	#
77	1127	#
77	1122	#
77	1123	#
77	1127	#
77	1126	#
77	1126	#
78	1127	#
78	1118	#
78	1119	#
78	1123	#
78	1119	#
78	1120	#
78	1112	#
78	1125	#
78	1126	#
78	1123	#
78	1127	#
78	1126	#
78	1126	#
78	1127	#
78	1123	#
78	1127	#
78	1127	#
78	1126	#
78	1127	#
78	1099	#
78	1122	#
79	1120	#
79	1127	#
79	1126	#
79	1127	#
79	1119	#
79	1127	#
79	1125	#
79	1127	#
79	1123	#
79	1123	#
79	1127	#
79	1127	#
79	1126	#
79	1119	#
79	1127	#
79	1127	#
79	1125	#
79	1112	#
79	1126	#
79	1126	#
79	1126	#
80	1125	#
80	1125	#
80	1123	#
80	1123	#
80	1126	#
80	1127	#
80	1127	#
80	1127	#
80	1124	#
80	1120	#
80	1126	#
80	1112	#
80	1123	#
80	1118	#
80	1127	#
80	1118	#
80	1126	#
80	1127	#
80	1127	#
80	1099	#
80	1123	#
81	1127	#
81	1125	#
81	1126	#
81	1119	#
81	1112	#
81	1126	#
81	1127	#
81	1127	#
81	1118	#
81	1124	#
81	1127	#
81	1126	#
81	1119	#
81	1126	#
81	1123	#
81	1125	#
81	1123	#
81	1122	#
81	1125	#
81	1127	#
81	1127	#
82	1119	#
82	1126	#
82	1127	#
82	1126	#
82	1120	#
82	1120	#
82	1126	#
82	1112	#
82	1127	#
82	1125	#
82	1118	#
82	1123	#
82	1127	#
82	1127	#
82	1127	#
82	1127	#
82	1123	#
82	1127	#
82	1127	#
82	1118	#
82	1123	#
83	1127	#
83	1123	#
83	1127	#
83	1127	#
83	1126	#
83	1127	#
83	1126	#
83	1122	#
83	1127	#
83	1120	#
83	1127	#
83	1127	#
83	1118	#
83	1126	#
83	1099	#
83	1123	#
83	1126	#
83	1124	#
83	1123	#
83	1119	#
83	1125	#
84	1124	#
84	1126	#
84	1126	#
84	1123	#
84	1125	#
84	1124	#
84	1123	#
84	1124	#
84	1125	#
84	1122	#
84	1117	#
84	1118	#
84	1124	#
84	1117	#
84	1126	#
84	1126	#
84	1125	#
84	1126	#
84	1120	#
84	1123	#
84	1126	#
85	1126	#
85	1125	#
85	1125	#
85	1123	#
85	1125	#
85	1120	#
85	1126	#
85	1122	#
85	1119	#
85	1125	#
85	1126	#
85	1123	#
85	1126	#
85	1125	#
85	1124	#
85	1126	#
85	1125	#
85	1123	#
85	1117	#
85	1126	#
85	1118	#
86	1125	#
86	1111	#
86	1126	#
86	1125	#
86	1125	#
86	1117	#
86	1125	#
86	1126	#
86	1126	#
86	1123	#
86	1120	#
86	1126	#
86	1124	#
86	1122	#
86	1125	#
86	1124	#
86	1126	#
86	1123	#
86	1124	#
86	1124	#
86	1125	#
87	1122	#
87	1099	#
87	1120	#
87	1126	#
87	1124	#
87	1125	#
87	1126	#
87	1118	#
87	1126	#
87	1123	#
87	1125	#
87	1126	#
87	1126	#
87	1125	#
87	1119	#
87	1125	#
87	1117	#
87	1123	#
87	1124	#
87	1120	#
87	1125	#
88	1122	#
88	1125	#
88	1123	#
88	1124	#
88	1120	#
88	1126	#
88	1124	#
88	1123	#
88	1126	#
88	1126	#
88	1123	#
88	1125	#
88	1124	#
88	1124	#
88	1125	#
88	1117	#
88	1123	#
88	1125	#
88	1126	#
88	1099	#
88	1126	#
89	1125	#
89	1119	#
89	1099	#
89	1123	#
89	1118	#
89	1125	#
89	1123	#
89	1124	#
89	1117	#
89	1125	#
89	1120	#
89	1125	#
89	1126	#
89	1126	#
89	1122	#
89	1126	#
89	1123	#
89	1123	#
89	1124	#
89	1124	#
89	1126	#
90	1110	#
90	1098	#
90	1116	#
90	1118	#
90	1119	#
90	1123	#
90	1124	#
90	1123	#
90	1124	#
90	1122	#
90	1125	#
90	1124	#
90	1122	#
90	1124	#
90	1123	#
90	1121	#
90	1122	#
90	1124	#
90	1125	#
90	1125	#
90	1125	#
91	1123	#
91	1123	#
91	1123	#
91	1122	#
91	1119	#
91	1124	#
91	1124	#
91	1124	#
91	1116	#
91	1125	#
91	1117	#
91	1124	#
91	1110	#
91	1118	#
91	1125	#
91	1125	#
91	1116	#
91	1125	#
91	1125	#
91	1124	#
91	1122	#
92	1117	#
92	1091	#
92	1113	#
92	1115	#
92	1115	#
92	1115	#
92	1114	#
92	1116	#
92	1117	#
92	1115	#
92	1109	#
92	1116	#
92	1114	#
92	1111	#
92	1116	#
92	1109	#
92	1111	#
92	1116	#
92	1115	#
92	1115	#
92	1102	#
93	1100	#
93	1077	#
93	1102	#
93	1094	#
93	1102	#
93	1100	#
93	1100	#
93	1101	#
93	1096	#
93	1102	#
93	1101	#
93	1102	#
93	1101	#
93	1099	#
93	1099	#
93	1094	#
93	1100	#
93	1102	#
93	1096	#
93	1098	#
93	1102	#
94	1094	#
94	1100	#
94	1077	#
94	1102	#
94	1101	#
94	1102	#
94	1100	#
94	1101	#
94	1101	#
94	1102	#
94	1096	#
94	1099	#
94	1101	#
94	1100	#
94	1102	#
94	1102	#
94	1099	#
94	1100	#
94	1099	#
94	1100	#
94	1100	#
95	1095	#
95	1099	#
95	1099	#
95	1099	#
95	1101	#
95	1099	#
95	1097	#
95	1098	#
95	1099	#
95	1100	#
95	1098	#
95	1101	#
95	1095	#
95	1101	#
95	1101	#
95	1099	#
95	1093	#
95	1100	#
95	1099	#
95	1101	#
95	1101	#
96	1076	#
