1	1646
2	2077
3	2362
4	2518
5	2586
6	2657
7	2765
8	2855
9	2886
10	2886
11	3007
12	3037
13	3052
14	3053
15	3147
16	3148
17	3207
18	3360
19	3377
20	3407
21	3500
22	3503
23	3504
24	3504
25	3504
26	3504
27	3614
28	3639
29	3681
30	3685
31	3774
32	3857
33	3860
34	3874
35	3874
36	4068
37	4212
38	4252
39	4278
40	4294
41	4326
42	4348
43	4395
44	4402
45	4441
46	4450
47	4455
48	4462
49	4471
50	4475
51	4482
52	4483
53	4507
54	4510
55	4516
56	4528
57	4533
58	4536
59	4540
60	4550
61	4566
62	4635
63	4637
64	4642
65	4648
66	4651
67	4656
68	4656
69	4658
70	4671
71	4672
72	4677
73	4689
74	4702
75	4708
76	4711
77	4718
78	4722
79	4724
80	4728
81	4728
82	4735
83	4738
84	4741
85	4743
86	4745
87	4747
88	4751
89	4753
90	4759
91	4838
92	4882
93	4905
94	4942
95	5079
96	5082
97	5107
98	5167
99	5180
100	5214
101	5301
102	5345
103	5370
104	5433
105	5460
106	5483
107	5508
108	5508
109	5518
110	5520
111	5521
112	5523
113	5525
114	5642
115	5644
116	5665
117	5669
118	5718
119	5730
120	5747
121	5764
122	5803
123	5816
124	5816
125	5866
126	5883
127	5889
128	5890
129	5897
130	5961
131	5972
132	5988
133	6227
134	6234
135	6250
136	6303
137	6353
138	6409
139	6491
140	6561
141	6567
142	6596
143	6624
144	6711
145	6794
146	6824
147	6838
148	6888
149	6930
150	6935
151	6987
152	7007
153	7008
154	7103
155	7179
156	7228
157	7262
158	7271
159	7271
160	7330
161	7331
162	7332
163	7341
164	7352
165	7359
166	7372
167	7380
168	7382
169	7382
170	7382
171	7382
172	7446
173	7532
174	7564
175	7594
176	7654
177	7686
178	7716
179	7760
180	7788
181	7820
182	7829
183	7835
184	7843
185	7851
186	7855
187	7857
188	7858
189	7870
190	7874
191	7875
192	7880
193	7889
194	7890
195	7891
196	7894
197	7895
198	7895
199	7904
200	7904
201	7904
202	7904
203	7920
204	7988
205	7994
206	8009
207	8013
208	8020
209	8042
210	8047
211	8052
212	8053
213	8057
214	8079
215	8079
216	8079
217	8079
218	8079
219	8080
220	8080
221	8080
222	8081
223	8082
224	8084
225	8087
226	8128
227	8132
228	8143
229	8147
230	8151
231	8176
232	8178
233	8195
234	8197
