x,y,Category,Metric
4,-113.87,Core,Average
4,468.77,Accessory,Average
4,190.56,Unique,Average
5,-73.39,Core,Average
5,368.11,Accessory,Average
5,187.34,Unique,Average
6,-52.46,Core,Average
6,312.47,Accessory,Average
6,180.77,Unique,Average
7,-37.70,Core,Average
7,272.81,Accessory,Average
7,149.91,Unique,Average
8,-35.21,Core,Average
8,251.27,Accessory,Average
8,153.25,Unique,Average
9,-26.77,Core,Average
9,228.76,Accessory,Average
9,135.31,Unique,Average
10,-23.96,Core,Average
10,217.43,Accessory,Average
10,116.86,Unique,Average
11,-20.22,Core,Average
11,200.50,Accessory,Average
11,122.11,Unique,Average
12,-17.60,Core,Average
12,192.34,Accessory,Average
12,109.49,Unique,Average
13,-15.57,Core,Average
13,183.74,Accessory,Average
13,98.73,Unique,Average
14,-15.43,Core,Average
14,177.47,Accessory,Average
14,97.42,Unique,Average
15,-14.03,Core,Average
15,177.20,Accessory,Average
15,81.58,Unique,Average
16,-12.44,Core,Average
16,166.32,Accessory,Average
16,73.87,Unique,Average
17,-11.83,Core,Average
17,165.33,Accessory,Average
17,74.58,Unique,Average
18,-9.76,Core,Average
18,159.68,Accessory,Average
18,52.72,Unique,Average
19,-9.90,Core,Average
19,153.25,Accessory,Average
19,65.64,Unique,Average
20,-9.50,Core,Average
20,149.35,Accessory,Average
20,56.14,Unique,Average
21,-9.39,Core,Average
21,148.20,Accessory,Average
21,59.24,Unique,Average
22,-8.27,Core,Average
22,144.77,Accessory,Average
22,42.88,Unique,Average
23,-8.37,Core,Average
23,139.88,Accessory,Average
23,48.52,Unique,Average
24,-7.50,Core,Average
24,132.35,Accessory,Average
24,42.45,Unique,Average
25,-7.08,Core,Average
25,131.34,Accessory,Average
25,51.74,Unique,Average
26,-6.88,Core,Average
26,133.23,Accessory,Average
26,31.80,Unique,Average
27,-6.75,Core,Average
27,127.15,Accessory,Average
27,48.38,Unique,Average
28,-6.33,Core,Average
28,122.17,Accessory,Average
28,38.07,Unique,Average
29,-6.53,Core,Average
