x,y,Category,Metric
4,-83.00,Core,Median
4,654.00,Accessory,Median
5,-52.00,Core,Median
5,552.00,Accessory,Median
6,-38.00,Core,Median
6,498.00,Accessory,Median
7,-27.00,Core,Median
7,424.00,Accessory,Median
8,-27.00,Core,Median
8,398.00,Accessory,Median
9,-19.00,Core,Median
9,360.00,Accessory,Median
10,-16.00,Core,Median
10,340.00,Accessory,Median
11,-14.00,Core,Median
11,322.00,Accessory,Median
12,-12.00,Core,Median
12,294.00,Accessory,Median
13,-11.00,Core,Median
13,280.00,Accessory,Median
14,-10.00,Core,Median
14,271.00,Accessory,Median
15,-9.00,Core,Median
15,252.00,Accessory,Median
16,-8.00,Core,Median
16,226.00,Accessory,Median
17,-7.00,Core,Median
17,237.00,Accessory,Median
18,-6.00,Core,Median
18,201.00,Accessory,Median
19,-6.00,Core,Median
19,204.00,Accessory,Median
20,-5.00,Core,Median
20,196.00,Accessory,Median
21,-5.00,Core,Median
21,195.00,Accessory,Median
22,-4.00,Core,Median
22,172.00,Accessory,Median
23,-5.00,Core,Median
23,174.00,Accessory,Median
24,-4.00,Core,Median
24,164.00,Accessory,Median
25,-4.00,Core,Median
25,167.00,Accessory,Median
26,-3.00,Core,Median
26,153.00,Accessory,Median
27,-4.00,Core,Median
27,162.00,Accessory,Median
28,-3.00,Core,Median
28,151.00,Accessory,Median
29,-3.00,Core,Median
29,149.00,Accessory,Median
30,-2.00,Core,Median
30,128.00,Accessory,Median
31,-3.00,Core,Median
31,138.00,Accessory,Median
32,-2.00,Core,Median
32,129.00,Accessory,Median
33,-2.00,Core,Median
33,125.00,Accessory,Median
34,-2.00,Core,Median
34,124.00,Accessory,Median
35,-2.00,Core,Median
35,122.00,Accessory,Median
36,-2.00,Core,Median
36,119.00,Accessory,Median
37,-2.00,Core,Median
37,118.00,Accessory,Median
38,-1.00,Core,Median
38,103.00,Accessory,Median
39,-2.00,Core,Median
39,105.00,Accessory,Median
40,-2.00,Core,Median
40,102.00,Accessory,Median
41,-2.00,Core,Median
41,104.00,Accessory,Median
42,-1.00,Core,Median
42,98.00,Accessory,Median
43,-1.00,Core,Median
43,101.00,Accessory,Median
44,-1.00,Core,Median
44,96.00,Accessory,Median
45,-1.00,Core,Median
45,91.00,Accessory,Median
46,-1.00,Core,Median
46,96.00,Accessory,Median
47,-1.00,Core,Median
47,75.00,Accessory,Median
48,-1.00,Core,Median
48,84.00,Accessory,Median
49,-1.00,Core,Median
49,82.00,Accessory,Median
50,-1.00,Core,Median
50,70.00,Accessory,Median
51,-1.00,Core,Median
51,77.00,Accessory,Median
52,-1.00,Core,Median
52,77.00,Accessory,Median
53,-1.00,Core,Median
53,74.00,Accessory,Median
54,-1.00,Core,Median
54,58.00,Accessory,Median
55,-1.00,Core,Median
55,67.00,Accessory,Median
56,-1.00,Core,Median
56,63.00,Accessory,Median
57,-1.00,Core,Median
57,58.00,Accessory,Median
58,-1.00,Core,Median
58,60.00,Accessory,Median
59,-1.00,Core,Median
59,60.00,Accessory,Median
60,-1.00,Core,Median
60,57.00,Accessory,Median
61,-1.00,Core,Median
61,56.00,Accessory,Median
62,-1.00,Core,Median
62,58.00,Accessory,Median
63,-1.00,Core,Median
63,49.00,Accessory,Median
64,-1.00,Core,Median
64,57.00,Accessory,Median
65,-1.00,Core,Median
65,53.00,Accessory,Median
66,-1.00,Core,Median
66,50.00,Accessory,Median
67,-1.00,Core,Median
67,50.00,Accessory,Median
68,-1.00,Core,Median
68,49.00,Accessory,Median
69,-1.00,Core,Median
69,53.00,Accessory,Median
70,-1.00,Core,Median
70,47.00,Accessory,Median
71,-1.00,Core,Median
71,47.00,Accessory,Median
72,-1.00,Core,Median
72,49.00,Accessory,Median
73,-1.00,Core,Median
73,44.00,Accessory,Median
74,-1.00,Core,Median
74,45.00,Accessory,Median
75,-1.00,Core,Median
75,44.00,Accessory,Median
76,-1.00,Core,Median
76,45.00,Accessory,Median
77,-1.00,Core,Median
77,44.00,Accessory,Median
78,-1.00,Core,Median
78,41.00,Accessory,Median
79,0.00,Core,Median
79,43.00,Accessory,Median
80,0.00,Core,Median
80,44.00,Accessory,Median
81,-1.00,Core,Median
81,41.00,Accessory,Median
82,0.00,Core,Median
82,41.00,Accessory,Median
83,0.00,Core,Median
83,41.00,Accessory,Median
