x,y,Category,Metric
4,-115.02,Core,Average
4,638.14,Accessory,Average
5,-74.84,Core,Average
5,521.56,Accessory,Average
6,-36.47,Core,Average
6,422.39,Accessory,Average
7,-14.84,Core,Average
7,358.17,Accessory,Average
8,-4.68,Core,Average
8,316.06,Accessory,Average
9,-3.40,Core,Average
9,262.61,Accessory,Average
