x,y,Category,Metric
4,-33.00,Core,Median
4,144.00,Accessory,Median
5,-22.00,Core,Median
5,110.00,Accessory,Median
6,-17.00,Core,Median
6,92.00,Accessory,Median
7,-13.00,Core,Median
7,79.00,Accessory,Median
8,-10.00,Core,Median
8,68.00,Accessory,Median
9,-9.00,Core,Median
9,61.00,Accessory,Median
10,-8.00,Core,Median
10,59.00,Accessory,Median
11,-7.00,Core,Median
11,50.00,Accessory,Median
12,-5.00,Core,Median
12,45.00,Accessory,Median
13,-5.00,Core,Median
13,43.00,Accessory,Median
14,-5.00,Core,Median
14,39.00,Accessory,Median
15,-4.00,Core,Median
15,34.00,Accessory,Median
16,-4.00,Core,Median
16,34.00,Accessory,Median
17,-3.00,Core,Median
17,31.00,Accessory,Median
18,-3.00,Core,Median
18,28.00,Accessory,Median
19,-3.00,Core,Median
19,28.00,Accessory,Median
20,-3.00,Core,Median
20,24.00,Accessory,Median
21,-2.00,Core,Median
21,23.00,Accessory,Median
22,-2.00,Core,Median
22,20.00,Accessory,Median
23,-2.00,Core,Median
23,19.00,Accessory,Median
24,-2.00,Core,Median
24,19.00,Accessory,Median
25,-2.00,Core,Median
25,15.00,Accessory,Median
26,-2.00,Core,Median
26,13.00,Accessory,Median
27,-2.00,Core,Median
27,15.00,Accessory,Median
28,-1.00,Core,Median
28,14.00,Accessory,Median
29,-1.00,Core,Median
29,13.00,Accessory,Median
30,-1.00,Core,Median
30,12.00,Accessory,Median
31,-1.00,Core,Median
31,9.00,Accessory,Median
32,-1.00,Core,Median
32,11.00,Accessory,Median
33,-1.00,Core,Median
33,12.00,Accessory,Median
34,-1.00,Core,Median
34,10.00,Accessory,Median
35,-1.00,Core,Median
35,10.00,Accessory,Median
36,-1.00,Core,Median
36,9.00,Accessory,Median
37,-1.00,Core,Median
37,9.00,Accessory,Median
38,-1.00,Core,Median
38,10.00,Accessory,Median
39,-1.00,Core,Median
39,7.00,Accessory,Median
40,-1.00,Core,Median
40,8.00,Accessory,Median
41,-1.00,Core,Median
41,7.00,Accessory,Median
42,-1.00,Core,Median
42,6.00,Accessory,Median
43,-1.00,Core,Median
43,7.00,Accessory,Median
44,-1.00,Core,Median
44,5.00,Accessory,Median
45,-1.00,Core,Median
45,6.00,Accessory,Median
46,-1.00,Core,Median
46,6.00,Accessory,Median
47,-1.00,Core,Median
47,6.00,Accessory,Median
48,-1.00,Core,Median
48,6.00,Accessory,Median
49,-1.00,Core,Median
49,5.00,Accessory,Median
50,0.00,Core,Median
50,5.00,Accessory,Median
51,-1.00,Core,Median
51,6.00,Accessory,Median
52,-1.00,Core,Median
52,6.00,Accessory,Median
53,0.00,Core,Median
53,5.00,Accessory,Median
54,0.00,Core,Median
54,5.00,Accessory,Median
55,0.00,Core,Median
55,4.00,Accessory,Median
56,0.00,Core,Median
56,5.00,Accessory,Median
57,0.00,Core,Median
57,5.00,Accessory,Median
58,0.00,Core,Median
58,4.00,Accessory,Median
59,0.00,Core,Median
59,4.00,Accessory,Median
60,0.00,Core,Median
60,5.00,Accessory,Median
61,0.00,Core,Median
61,5.00,Accessory,Median
62,0.00,Core,Median
62,4.00,Accessory,Median
63,0.00,Core,Median
63,5.00,Accessory,Median
64,0.00,Core,Median
64,4.00,Accessory,Median
65,0.00,Core,Median
65,5.00,Accessory,Median
66,0.00,Core,Median
66,4.00,Accessory,Median
67,0.00,Core,Median
67,5.00,Accessory,Median
68,0.00,Core,Median
68,5.00,Accessory,Median
69,0.00,Core,Median
69,4.00,Accessory,Median
70,0.00,Core,Median
70,4.00,Accessory,Median
71,0.00,Core,Median
71,3.00,Accessory,Median
72,0.00,Core,Median
72,4.00,Accessory,Median
73,0.00,Core,Median
73,3.00,Accessory,Median
74,0.00,Core,Median
74,4.00,Accessory,Median
75,0.00,Core,Median
75,3.00,Accessory,Median
76,0.00,Core,Median
76,4.00,Accessory,Median
77,0.00,Core,Median
77,4.00,Accessory,Median
78,0.00,Core,Median
78,2.00,Accessory,Median
79,0.00,Core,Median
79,3.00,Accessory,Median
80,0.00,Core,Median
80,2.00,Accessory,Median
81,0.00,Core,Median
81,4.00,Accessory,Median
82,0.00,Core,Median
82,2.00,Accessory,Median
83,0.00,Core,Median
83,2.00,Accessory,Median
84,0.00,Core,Median
84,2.00,Accessory,Median
85,0.00,Core,Median
85,2.00,Accessory,Median
86,0.00,Core,Median
86,2.00,Accessory,Median
87,0.00,Core,Median
87,3.00,Accessory,Median
88,0.00,Core,Median
88,2.00,Accessory,Median
