x,y,Category,Metric
4,-36.02,Core,Average
4,131.18,Accessory,Average
4,16.26,Unique,Average
5,-24.64,Core,Average
5,103.05,Accessory,Average
5,8.99,Unique,Average
6,-18.68,Core,Average
6,86.42,Accessory,Average
6,8.88,Unique,Average
7,-14.92,Core,Average
7,73.92,Accessory,Average
7,8.25,Unique,Average
8,-11.88,Core,Average
8,64.74,Accessory,Average
8,4.99,Unique,Average
9,-10.44,Core,Average
9,60.17,Accessory,Average
9,3.82,Unique,Average
10,-9.60,Core,Average
10,54.85,Accessory,Average
10,5.83,Unique,Average
11,-8.82,Core,Average
11,50.00,Accessory,Average
11,4.25,Unique,Average
12,-7.11,Core,Average
12,44.19,Accessory,Average
12,3.22,Unique,Average
13,-6.61,Core,Average
13,41.50,Accessory,Average
13,3.46,Unique,Average
14,-6.60,Core,Average
14,39.94,Accessory,Average
14,3.92,Unique,Average
15,-5.77,Core,Average
15,36.45,Accessory,Average
15,3.55,Unique,Average
16,-5.62,Core,Average
16,36.34,Accessory,Average
16,2.37,Unique,Average
17,-4.97,Core,Average
17,32.67,Accessory,Average
17,2.33,Unique,Average
18,-4.34,Core,Average
18,31.17,Accessory,Average
18,0.88,Unique,Average
19,-4.91,Core,Average
19,29.95,Accessory,Average
19,3.21,Unique,Average
20,-5.00,Core,Average
20,28.71,Accessory,Average
20,2.79,Unique,Average
21,-4.38,Core,Average
21,27.59,Accessory,Average
21,1.64,Unique,Average
22,-4.01,Core,Average
22,25.71,Accessory,Average
22,0.79,Unique,Average
23,-4.05,Core,Average
23,25.43,Accessory,Average
23,1.90,Unique,Average
24,-3.52,Core,Average
24,23.89,Accessory,Average
24,0.58,Unique,Average
25,-3.65,Core,Average
25,23.16,Accessory,Average
25,1.25,Unique,Average
26,-3.42,Core,Average
26,21.33,Accessory,Average
26,1.90,Unique,Average
27,-3.61,Core,Average
27,21.04,Accessory,Average
27,2.36,Unique,Average
28,-3.27,Core,Average
28,20.94,Accessory,Average
28,2.15,Unique,Average
29,-2.81,Core,Average
29,19.07,Accessory,Average
29,1.73,Unique,Average
30,-3.04,Core,Average
30,19.21,Accessory,Average
30,1.50,Unique,Average
31,-2.78,Core,Average
31,17.80,Accessory,Average
31,0.96,Unique,Average
32,-2.82,Core,Average
32,18.08,Accessory,Average
32,1.56,Unique,Average
33,-2.81,Core,Average
33,17.22,Accessory,Average
33,1.76,Unique,Average
34,-2.58,Core,Average
34,16.27,Accessory,Average
34,1.50,Unique,Average
35,-2.96,Core,Average
35,16.48,Accessory,Average
35,2.41,Unique,Average
36,-2.50,Core,Average
36,15.98,Accessory,Average
36,2.08,Unique,Average
37,-2.53,Core,Average
37,15.21,Accessory,Average
37,2.31,Unique,Average
38,-2.86,Core,Average
38,15.78,Accessory,Average
38,2.63,Unique,Average
39,-2.22,Core,Average
39,14.42,Accessory,Average
39,1.11,Unique,Average
40,-2.59,Core,Average
40,14.47,Accessory,Average
40,2.27,Unique,Average
41,-2.39,Core,Average
41,13.50,Accessory,Average
41,1.79,Unique,Average
42,-2.29,Core,Average
42,13.39,Accessory,Average
42,1.63,Unique,Average
43,-2.36,Core,Average
43,13.07,Accessory,Average
43,2.99,Unique,Average
44,-1.89,Core,Average
44,11.85,Accessory,Average
44,0.93,Unique,Average
45,-2.00,Core,Average
45,12.63,Accessory,Average
45,1.37,Unique,Average
46,-2.12,Core,Average
46,11.54,Accessory,Average
46,2.89,Unique,Average
47,-2.13,Core,Average
47,12.65,Accessory,Average
47,1.71,Unique,Average
48,-2.33,Core,Average
48,11.82,Accessory,Average
48,3.12,Unique,Average
49,-2.22,Core,Average
49,11.91,Accessory,Average
49,1.66,Unique,Average
50,-1.97,Core,Average
50,11.26,Accessory,Average
50,2.15,Unique,Average
51,-2.08,Core,Average
51,11.68,Accessory,Average
51,2.32,Unique,Average
52,-2.02,Core,Average
52,11.24,Accessory,Average
52,1.64,Unique,Average
53,-2.00,Core,Average
53,11.16,Accessory,Average
53,1.43,Unique,Average
54,-1.75,Core,Average
54,10.10,Accessory,Average
54,1.58,Unique,Average
55,-1.52,Core,Average
55,9.37,Accessory,Average
55,1.05,Unique,Average
56,-2.13,Core,Average
56,11.16,Accessory,Average
56,1.99,Unique,Average
57,-1.87,Core,Average
57,10.92,Accessory,Average
57,1.53,Unique,Average
58,-1.68,Core,Average
58,10.41,Accessory,Average
58,1.57,Unique,Average
59,-1.75,Core,Average
59,9.83,Accessory,Average
59,1.86,Unique,Average
60,-2.22,Core,Average
60,11.00,Accessory,Average
60,2.01,Unique,Average
61,-1.73,Core,Average
61,9.94,Accessory,Average
61,1.38,Unique,Average
62,-1.90,Core,Average
62,10.30,Accessory,Average
62,1.76,Unique,Average
63,-1.86,Core,Average
63,9.64,Accessory,Average
63,2.38,Unique,Average
64,-1.43,Core,Average
64,9.27,Accessory,Average
64,0.96,Unique,Average
65,-1.78,Core,Average
65,9.89,Accessory,Average
65,1.83,Unique,Average
66,-1.74,Core,Average
66,9.63,Accessory,Average
66,1.47,Unique,Average
67,-1.69,Core,Average
67,9.27,Accessory,Average
67,1.91,Unique,Average
68,-1.76,Core,Average
68,9.60,Accessory,Average
68,2.18,Unique,Average
69,-1.62,Core,Average
69,8.96,Accessory,Average
69,1.34,Unique,Average
70,-1.58,Core,Average
70,8.72,Accessory,Average
70,1.14,Unique,Average
71,-1.56,Core,Average
71,8.85,Accessory,Average
71,0.67,Unique,Average
72,-1.76,Core,Average
72,9.55,Accessory,Average
72,1.26,Unique,Average
73,-1.58,Core,Average
73,8.96,Accessory,Average
73,0.63,Unique,Average
74,-1.70,Core,Average
74,9.01,Accessory,Average
74,0.64,Unique,Average
75,-1.61,Core,Average
75,8.80,Accessory,Average
75,0.64,Unique,Average
76,-1.83,Core,Average
76,9.20,Accessory,Average
76,1.02,Unique,Average
77,-1.74,Core,Average
77,9.62,Accessory,Average
77,1.31,Unique,Average
78,-1.56,Core,Average
78,8.49,Accessory,Average
78,0.61,Unique,Average
79,-1.79,Core,Average
79,8.68,Accessory,Average
79,1.52,Unique,Average
80,-1.61,Core,Average
80,8.35,Accessory,Average
80,1.22,Unique,Average
81,-1.76,Core,Average
81,8.71,Accessory,Average
81,1.45,Unique,Average
82,-1.55,Core,Average
82,8.60,Accessory,Average
82,0.22,Unique,Average
83,-1.55,Core,Average
83,8.15,Accessory,Average
83,0.78,Unique,Average
84,-1.58,Core,Average
84,8.06,Accessory,Average
84,0.72,Unique,Average
85,-1.40,Core,Average
85,7.66,Accessory,Average
85,0.70,Unique,Average
86,-1.57,Core,Average
86,8.13,Accessory,Average
86,0.46,Unique,Average
87,-1.45,Core,Average
87,8.20,Accessory,Average
87,0.24,Unique,Average
88,-1.62,Core,Average
88,8.42,Accessory,Average
88,0.83,Unique,Average
