x,y,Category,Metric
4,-33.00,Core,Median
4,129.00,Accessory,Median
4,18.00,Unique,Median
5,-22.00,Core,Median
5,100.00,Accessory,Median
5,11.00,Unique,Median
6,-17.00,Core,Median
6,83.00,Accessory,Median
6,11.00,Unique,Median
7,-13.00,Core,Median
7,72.00,Accessory,Median
7,8.00,Unique,Median
8,-10.00,Core,Median
8,63.00,Accessory,Median
8,5.00,Unique,Median
9,-9.00,Core,Median
9,58.00,Accessory,Median
9,3.00,Unique,Median
10,-8.00,Core,Median
10,53.00,Accessory,Median
10,4.00,Unique,Median
11,-7.00,Core,Median
11,48.00,Accessory,Median
11,2.00,Unique,Median
12,-5.00,Core,Median
12,42.00,Accessory,Median
12,1.00,Unique,Median
13,-5.00,Core,Median
13,40.00,Accessory,Median
13,1.00,Unique,Median
14,-5.00,Core,Median
14,38.00,Accessory,Median
14,0.00,Unique,Median
15,-4.00,Core,Median
15,36.00,Accessory,Median
15,0.00,Unique,Median
16,-4.00,Core,Median
16,34.00,Accessory,Median
16,-1.00,Unique,Median
17,-3.00,Core,Median
17,31.00,Accessory,Median
17,0.00,Unique,Median
18,-3.00,Core,Median
18,30.00,Accessory,Median
18,-1.00,Unique,Median
19,-3.00,Core,Median
19,27.00,Accessory,Median
19,0.00,Unique,Median
20,-3.00,Core,Median
20,26.00,Accessory,Median
20,-1.00,Unique,Median
21,-2.00,Core,Median
21,25.00,Accessory,Median
21,0.00,Unique,Median
22,-2.00,Core,Median
22,23.00,Accessory,Median
22,-1.00,Unique,Median
23,-2.00,Core,Median
23,24.00,Accessory,Median
23,-1.00,Unique,Median
24,-2.00,Core,Median
24,22.00,Accessory,Median
24,0.00,Unique,Median
25,-2.00,Core,Median
25,20.00,Accessory,Median
25,0.00,Unique,Median
26,-2.00,Core,Median
26,19.00,Accessory,Median
26,0.00,Unique,Median
27,-2.00,Core,Median
27,19.00,Accessory,Median
27,0.00,Unique,Median
28,-1.00,Core,Median
28,19.00,Accessory,Median
28,0.00,Unique,Median
29,-1.00,Core,Median
29,17.00,Accessory,Median
29,0.00,Unique,Median
30,-1.00,Core,Median
30,17.00,Accessory,Median
30,0.00,Unique,Median
31,-1.00,Core,Median
31,16.00,Accessory,Median
31,0.00,Unique,Median
32,-1.00,Core,Median
32,16.00,Accessory,Median
32,0.00,Unique,Median
33,-1.00,Core,Median
33,15.00,Accessory,Median
33,0.00,Unique,Median
34,-1.00,Core,Median
34,14.00,Accessory,Median
34,0.00,Unique,Median
35,-1.00,Core,Median
35,14.00,Accessory,Median
35,0.00,Unique,Median
36,-1.00,Core,Median
36,13.00,Accessory,Median
36,0.00,Unique,Median
37,-1.00,Core,Median
37,13.00,Accessory,Median
37,0.00,Unique,Median
38,-1.00,Core,Median
38,13.00,Accessory,Median
38,0.00,Unique,Median
39,-1.00,Core,Median
39,12.00,Accessory,Median
39,0.00,Unique,Median
40,-1.00,Core,Median
40,11.00,Accessory,Median
40,0.00,Unique,Median
41,-1.00,Core,Median
41,10.00,Accessory,Median
41,0.00,Unique,Median
42,-1.00,Core,Median
42,10.00,Accessory,Median
42,0.00,Unique,Median
43,-1.00,Core,Median
43,9.00,Accessory,Median
43,0.00,Unique,Median
44,-1.00,Core,Median
44,9.00,Accessory,Median
44,0.00,Unique,Median
45,-1.00,Core,Median
45,9.00,Accessory,Median
45,0.00,Unique,Median
46,-1.00,Core,Median
46,8.00,Accessory,Median
46,0.00,Unique,Median
47,-1.00,Core,Median
47,9.00,Accessory,Median
47,0.00,Unique,Median
48,-1.00,Core,Median
48,8.00,Accessory,Median
48,0.00,Unique,Median
49,-1.00,Core,Median
49,8.00,Accessory,Median
49,0.00,Unique,Median
50,0.00,Core,Median
50,8.00,Accessory,Median
50,0.00,Unique,Median
51,-1.00,Core,Median
51,7.00,Accessory,Median
51,0.00,Unique,Median
52,-1.00,Core,Median
52,8.00,Accessory,Median
52,0.00,Unique,Median
53,0.00,Core,Median
53,8.00,Accessory,Median
53,0.00,Unique,Median
54,0.00,Core,Median
54,6.00,Accessory,Median
54,0.00,Unique,Median
55,0.00,Core,Median
55,6.00,Accessory,Median
55,0.00,Unique,Median
56,0.00,Core,Median
56,7.00,Accessory,Median
56,0.00,Unique,Median
57,0.00,Core,Median
57,7.00,Accessory,Median
57,0.00,Unique,Median
58,0.00,Core,Median
58,6.00,Accessory,Median
58,0.00,Unique,Median
59,0.00,Core,Median
59,6.00,Accessory,Median
59,0.00,Unique,Median
60,0.00,Core,Median
60,6.00,Accessory,Median
60,0.00,Unique,Median
61,0.00,Core,Median
61,6.00,Accessory,Median
61,0.00,Unique,Median
62,0.00,Core,Median
62,6.00,Accessory,Median
62,0.00,Unique,Median
63,0.00,Core,Median
63,6.00,Accessory,Median
63,0.00,Unique,Median
64,0.00,Core,Median
64,5.00,Accessory,Median
64,0.00,Unique,Median
65,0.00,Core,Median
65,5.00,Accessory,Median
65,0.00,Unique,Median
66,0.00,Core,Median
66,5.00,Accessory,Median
