x,y,Category,Metric
4,-36.02,Core,Average
4,147.44,Accessory,Average
5,-24.64,Core,Average
5,112.04,Accessory,Average
6,-18.68,Core,Average
6,95.30,Accessory,Average
7,-14.92,Core,Average
7,82.17,Accessory,Average
8,-11.88,Core,Average
8,69.73,Accessory,Average
9,-10.44,Core,Average
9,63.99,Accessory,Average
10,-9.60,Core,Average
10,60.68,Accessory,Average
11,-8.82,Core,Average
11,54.24,Accessory,Average
12,-7.11,Core,Average
12,47.41,Accessory,Average
13,-6.61,Core,Average
13,44.96,Accessory,Average
14,-6.60,Core,Average
14,43.86,Accessory,Average
15,-5.77,Core,Average
15,40.00,Accessory,Average
16,-5.62,Core,Average
16,38.71,Accessory,Average
17,-4.97,Core,Average
17,35.00,Accessory,Average
18,-4.34,Core,Average
18,32.04,Accessory,Average
19,-4.91,Core,Average
19,33.16,Accessory,Average
20,-5.00,Core,Average
20,31.50,Accessory,Average
21,-4.38,Core,Average
21,29.23,Accessory,Average
22,-4.01,Core,Average
22,26.50,Accessory,Average
23,-4.05,Core,Average
23,27.33,Accessory,Average
24,-3.52,Core,Average
24,24.48,Accessory,Average
25,-3.65,Core,Average
25,24.41,Accessory,Average
26,-3.42,Core,Average
26,23.23,Accessory,Average
27,-3.61,Core,Average
27,23.40,Accessory,Average
28,-3.27,Core,Average
28,23.09,Accessory,Average
29,-2.81,Core,Average
29,20.80,Accessory,Average
30,-3.04,Core,Average
30,20.71,Accessory,Average
31,-2.78,Core,Average
31,18.76,Accessory,Average
32,-2.82,Core,Average
32,19.65,Accessory,Average
33,-2.81,Core,Average
33,18.98,Accessory,Average
34,-2.58,Core,Average
34,17.77,Accessory,Average
35,-2.96,Core,Average
35,18.90,Accessory,Average
36,-2.50,Core,Average
36,18.06,Accessory,Average
37,-2.53,Core,Average
37,17.53,Accessory,Average
38,-2.86,Core,Average
38,18.41,Accessory,Average
39,-2.22,Core,Average
39,15.53,Accessory,Average
40,-2.59,Core,Average
40,16.74,Accessory,Average
41,-2.39,Core,Average
41,15.29,Accessory,Average
42,-2.29,Core,Average
42,15.02,Accessory,Average
43,-2.36,Core,Average
43,16.06,Accessory,Average
44,-1.89,Core,Average
44,12.78,Accessory,Average
45,-2.00,Core,Average
45,14.00,Accessory,Average
46,-2.12,Core,Average
46,14.42,Accessory,Average
47,-2.13,Core,Average
47,14.36,Accessory,Average
48,-2.33,Core,Average
48,14.94,Accessory,Average
49,-2.22,Core,Average
49,13.56,Accessory,Average
50,-1.97,Core,Average
50,13.41,Accessory,Average
51,-2.08,Core,Average
51,14.01,Accessory,Average
52,-2.02,Core,Average
52,12.88,Accessory,Average
53,-2.00,Core,Average
53,12.58,Accessory,Average
54,-1.75,Core,Average
54,11.68,Accessory,Average
55,-1.52,Core,Average
55,10.42,Accessory,Average
56,-2.13,Core,Average
56,13.14,Accessory,Average
57,-1.87,Core,Average
57,12.45,Accessory,Average
58,-1.68,Core,Average
58,11.99,Accessory,Average
59,-1.75,Core,Average
59,11.69,Accessory,Average
60,-2.22,Core,Average
60,13.01,Accessory,Average
61,-1.73,Core,Average
61,11.32,Accessory,Average
62,-1.90,Core,Average
62,12.07,Accessory,Average
63,-1.86,Core,Average
63,12.02,Accessory,Average
64,-1.43,Core,Average
64,10.23,Accessory,Average
65,-1.78,Core,Average
65,11.72,Accessory,Average
66,-1.74,Core,Average
66,11.11,Accessory,Average
67,-1.69,Core,Average
67,11.18,Accessory,Average
68,-1.76,Core,Average
68,11.78,Accessory,Average
69,-1.62,Core,Average
69,10.29,Accessory,Average
70,-1.58,Core,Average
70,9.85,Accessory,Average
71,-1.56,Core,Average
71,9.52,Accessory,Average
72,-1.76,Core,Average
72,10.81,Accessory,Average
73,-1.58,Core,Average
73,9.59,Accessory,Average
74,-1.70,Core,Average
74,9.65,Accessory,Average
75,-1.61,Core,Average
75,9.45,Accessory,Average
76,-1.83,Core,Average
76,10.22,Accessory,Average
77,-1.74,Core,Average
77,10.93,Accessory,Average
78,-1.56,Core,Average
78,9.10,Accessory,Average
79,-1.79,Core,Average
79,10.21,Accessory,Average
80,-1.61,Core,Average
80,9.56,Accessory,Average
81,-1.76,Core,Average
81,10.16,Accessory,Average
82,-1.55,Core,Average
82,8.81,Accessory,Average
83,-1.55,Core,Average
83,8.93,Accessory,Average
84,-1.58,Core,Average
84,8.78,Accessory,Average
85,-1.40,Core,Average
85,8.36,Accessory,Average
86,-1.57,Core,Average
86,8.59,Accessory,Average
87,-1.45,Core,Average
87,8.43,Accessory,Average
88,-1.62,Core,Average
88,9.26,Accessory,Average
