Number of genomes	Pan genome
15	17238	#
16	18230	#
16	18196	#
16	17645	#
16	18404	#
16	18304	#
16	18433	#
16	18506	#
16	17912	#
16	17656	#
16	18323	#
16	18011	#
16	19882	#
16	18340	#
16	19256	#
16	18143	#
16	18638	#
16	17873	#
16	17981	#
16	18206	#
16	18427	#
16	17817	#
17	18827	#
17	19984	#
17	18257	#
17	20310	#
17	18542	#
17	18578	#
17	18233	#
17	18928	#
17	20294	#
17	18337	#
17	18231	#
17	18330	#
17	18564	#
17	18752	#
17	18352	#
17	18241	#
17	18520	#
17	18329	#
17	18430	#
17	18306	#
17	19966	#
18	18445	#
18	18295	#
18	18443	#
18	18549	#
18	18766	#
18	18697	#
18	19940	#
18	18239	#
18	18622	#
18	18240	#
18	17984	#
18	20223	#
18	18886	#
18	18237	#
18	19514	#
18	18349	#
18	20215	#
18	18971	#
18	20330	#
18	19984	#
18	18684	#
19	18626	#
19	20599	#
19	20126	#
19	18611	#
19	18392	#
19	18652	#
19	18485	#
19	20235	#
19	19061	#
19	18893	#
19	20334	#
19	18531	#
19	18583	#
19	18638	#
19	18767	#
19	18586	#
19	20122	#
19	18660	#
19	19870	#
19	20305	#
19	20204	#
20	18707	#
20	18902	#
20	19092	#
20	19119	#
20	18820	#
20	20553	#
20	19010	#
20	20838	#
20	20396	#
20	18732	#
20	18969	#
20	18682	#
20	18591	#
20	18814	#
20	19137	#
20	19296	#
20	18772	#
20	19267	#
20	18687	#
20	18988	#
20	19027	#
21	18775	#
21	19538	#
21	18825	#
21	19324	#
21	19139	#
21	19461	#
21	20443	#
21	19519	#
21	19347	#
21	21109	#
21	20792	#
21	19104	#
21	19192	#
21	20091	#
21	19053	#
21	19420	#
21	21141	#
21	19113	#
21	19403	#
21	19242	#
21	18994	#
22	19336	#
22	19054	#
22	19551	#
22	19345	#
22	19510	#
22	19242	#
22	19058	#
22	19039	#
22	19705	#
22	19245	#
22	19236	#
22	19504	#
22	19817	#
22	19014	#
22	19383	#
22	19112	#
22	19157	#
22	20098	#
22	19014	#
22	19921	#
22	20989	#
23	20314	#
23	19881	#
23	19964	#
23	19914	#
23	19903	#
23	19998	#
23	19906	#
23	19568	#
23	21211	#
23	19878	#
23	19733	#
23	21124	#
23	19803	#
23	19445	#
23	21173	#
23	19731	#
23	19526	#
23	20516	#
23	21601	#
23	21591	#
23	19767	#
24	20027	#
24	20027	#
24	21945	#
24	19766	#
24	19897	#
24	19827	#
24	20028	#
24	21772	#
24	21842	#
24	19672	#
24	21267	#
24	20340	#
24	21778	#
24	19742	#
24	19667	#
24	20131	#
24	20017	#
24	20159	#
24	20147	#
24	21979	#
24	20139	#
25	20054	#
25	21916	#
25	21798	#
25	20244	#
25	19844	#
25	20127	#
25	21993	#
25	21436	#
25	21999	#
25	20316	#
25	20194	#
25	20163	#
25	21771	#
25	20279	#
25	21466	#
25	21954	#
25	20234	#
25	21724	#
25	19862	#
25	20263	#
25	20032	#
26	20269	#
26	20743	#
26	20230	#
26	19974	#
26	20643	#
26	20161	#
26	20072	#
26	19962	#
26	20251	#
26	20193	#
26	22164	#
26	21927	#
26	20230	#
26	20332	#
26	20199	#
26	19975	#
26	21870	#
26	20280	#
26	21471	#
26	20072	#
26	21943	#
27	20325	#
27	20475	#
27	20645	#
27	20619	#
27	20543	#
27	20453	#
27	20983	#
27	20330	#
27	22209	#
27	20575	#
27	22495	#
27	20572	#
27	20472	#
27	20576	#
27	20358	#
27	22306	#
27	20323	#
27	20698	#
27	22203	#
27	22252	#
27	20554	#
28	20869	#
28	22664	#
28	20581	#
28	22497	#
28	20554	#
28	20800	#
28	20890	#
28	20756	#
28	22489	#
28	20788	#
28	20753	#
28	22690	#
28	20992	#
28	20803	#
28	20762	#
28	20580	#
28	20554	#
28	20894	#
28	21403	#
28	20755	#
28	20545	#
29	22839	#
29	20876	#
29	21112	#
29	22779	#
29	20916	#
29	22836	#
29	20891	#
29	21187	#
29	20873	#
29	20926	#
29	22854	#
29	20894	#
29	20898	#
29	21082	#
29	20917	#
29	22836	#
29	22998	#
29	20949	#
29	21534	#
29	21012	#
29	20899	#
30	21147	#
30	21208	#
30	22291	#
30	21086	#
30	23084	#
30	22421	#
30	21234	#
30	21262	#
30	22966	#
30	21170	#
30	22953	#
30	21092	#
30	22973	#
30	21013	#
30	22899	#
30	21089	#
30	21148	#
30	21209	#
30	21088	#
30	22289	#
30	21260	#
31	22382	#
31	23028	#
31	23054	#
31	21212	#
31	21164	#
31	21241	#
31	21369	#
31	21110	#
31	23159	#
31	21204	#
31	21869	#
31	23044	#
31	23002	#
31	23148	#
31	23046	#
31	22973	#
31	23123	#
31	21227	#
31	21183	#
31	21184	#
31	21390	#
32	23093	#
32	21438	#
32	21300	#
32	21416	#
32	21353	#
32	21932	#
32	21248	#
32	22576	#
32	23116	#
32	23135	#
32	21464	#
32	21328	#
32	23184	#
32	21317	#
32	21370	#
32	23283	#
32	21183	#
32	21379	#
32	21357	#
32	21876	#
32	21357	#
33	23788	#
33	21603	#
33	23357	#
33	21498	#
33	21501	#
33	25071	#
33	21388	#
33	24462	#
33	21325	#
33	23209	#
33	23224	#
33	21388	#
33	22014	#
33	23401	#
33	23940	#
33	21389	#
33	21408	#
33	22720	#
33	21543	#
33	21495	#
33	23377	#
34	21674	#
34	21684	#
34	22820	#
34	22171	#
34	23263	#
34	21547	#
34	23428	#
34	21683	#
34	25144	#
34	23297	#
34	23871	#
34	21685	#
34	23905	#
34	23264	#
34	23497	#
34	21461	#
34	23262	#
34	21533	#
34	22087	#
34	21652	#
34	23400	#
35	23459	#
35	23616	#
35	23478	#
35	23460	#
35	23565	#
35	21698	#
35	21782	#
35	23501	#
35	25374	#
35	23500	#
35	22381	#
35	23606	#
35	24765	#
35	23033	#
35	23500	#
35	23503	#
35	24232	#
35	25341	#
35	23460	#
35	21869	#
35	23669	#
36	23091	#
36	21977	#
36	23606	#
36	23730	#
36	23801	#
36	21794	#
36	23609	#
36	24360	#
36	23626	#
36	23626	#
36	23609	#
36	23630	#
36	23621	#
36	24899	#
36	25491	#
36	21873	#
36	23817	#
36	24861	#
36	23620	#
36	21873	#
36	23628	#
37	23747	#
37	23728	#
37	23232	#
37	23896	#
37	21856	#
37	23807	#
37	23758	#
37	21833	#
37	23748	#
37	21979	#
37	23768	#
37	24511	#
37	21958	#
37	23727	#
37	24498	#
37	23885	#
37	23903	#
37	21968	#
37	22543	#
37	23786	#
37	21835	#
38	23868	#
38	21971	#
38	22066	#
38	25142	#
38	25180	#
38	23923	#
38	21983	#
38	23245	#
38	24442	#
38	25172	#
38	22682	#
38	23906	#
38	21992	#
38	21962	#
38	23908	#
38	23235	#
38	23868	#
38	22587	#
38	21982	#
38	21971	#
38	23886	#
39	25143	#
39	26396	#
39	23926	#
39	23900	#
39	25199	#
39	23935	#
39	24538	#
39	24642	#
39	23996	#
39	23924	#
39	25269	#
39	23889	#
39	24650	#
39	25164	#
39	23912	#
39	24005	#
39	24474	#
39	24031	#
39	25782	#
39	23910	#
39	25207	#
40	23927	#
40	24672	#
40	25146	#
40	24509	#
40	26393	#
40	24520	#
40	24510	#
40	25167	#
40	24672	#
40	25211	#
40	25236	#
40	25202	#
40	24672	#
40	25146	#
40	25251	#
40	23929	#
40	25121	#
40	25784	#
40	23950	#
40	23938	#
40	25809	#
41	24675	#
41	25732	#
41	25344	#
41	25167	#
41	26555	#
41	24696	#
41	24658	#
41	26053	#
41	24565	#
41	24565	#
41	25237	#
41	25260	#
41	24673	#
41	25948	#
41	24647	#
41	24649	#
41	24696	#
41	25274	#
41	26557	#
41	27121	#
41	24704	#
42	25756	#
42	26453	#
42	26581	#
42	25271	#
42	25285	#
42	26674	#
42	24707	#
42	27008	#
42	25277	#
42	27052	#
42	27617	#
42	26581	#
42	24792	#
42	25193	#
42	24707	#
42	25172	#
42	25172	#
42	25275	#
42	27054	#
42	25170	#
42	24792	#
43	27162	#
43	25278	#
43	25758	#
43	25759	#
43	27116	#
43	25194	#
43	27171	#
43	25757	#
43	27641	#
43	26467	#
43	25280	#
43	26477	#
43	27162	#
43	25852	#
43	25183	#
43	25759	#
43	25196	#
43	27162	#
43	26553	#
43	26553	#
43	26469	#
44	25205	#
44	26472	#
44	25298	#
44	27652	#
44	25761	#
44	27174	#
44	27174	#
44	26472	#
44	27172	#
44	27089	#
44	25207	#
44	26480	#
44	25769	#
44	26563	#
44	27081	#
44	27089	#
44	26472	#
44	25863	#
44	25290	#
44	25761	#
44	26480	#
45	28396	#
45	28398	#
45	27175	#
45	25210	#
45	25293	#
45	25303	#
45	27183	#
45	26576	#
45	25866	#
45	28398	#
45	26574	#
45	26566	#
45	26568	#
45	28406	#
45	25856	#
45	27177	#
45	25301	#
45	25295	#
45	25293	#
45	27131	#
45	26576	#
46	28964	#
46	27180	#
46	27741	#
46	28409	#
46	27186	#
46	25860	#
46	25858	#
46	27186	#
46	26579	#
46	27178	#
46	25304	#
46	27186	#
46	28399	#
46	25866	#
46	25304	#
46	27751	#
46	25868	#
46	27132	#
46	27142	#
46	27188	#
46	27178	#
47	26582	#
47	27134	#
47	28402	#
47	26580	#
47	28404	#
47	28319	#
47	28974	#
47	27181	#
47	27658	#
47	27660	#
47	28964	#
47	27189	#
47	27752	#
47	27753	#
47	27191	#
47	27143	#
47	27189	#
47	27143	#
47	28965	#
47	27136	#
47	28966	#
48	28977	#
48	28404	#
48	28415	#
48	28389	#
48	28967	#
48	28482	#
48	28370	#
48	28978	#
48	27146	#
48	28975	#
48	28967	#
48	27755	#
48	27661	#
48	28968	#
48	27137	#
48	27145	#
48	27754	#
48	28474	#
48	28976	#
48	28966	#
48	26583	#
49	28879	#
49	28827	#
49	28941	#
49	28873	#
49	28902	#
49	28977	#
49	28904	#
49	27148	#
49	28957	#
49	28969	#
49	28980	#
49	28952	#
49	28950	#
49	27665	#
49	28849	#
49	28913	#
49	28971	#
49	28970	#
49	28684	#
49	28959	#
49	28980	#
50	28981	#
	#
