Number of genomes	Pan genome
3	1675	#
3	1156	#
3	1637	#
3	1502	#
3	1723	#
3	1370	#
3	1504	#
3	1688	#
3	1658	#
3	1684	#
3	1703	#
3	1746	#
3	1556	#
3	1656	#
3	1491	#
3	1709	#
3	1650	#
3	1679	#
3	1637	#
3	1707	#
3	1749	#
3	1553	#
3	1560	#
3	1528	#
3	1662	#
3	1651	#
3	1662	#
3	1693	#
3	1713	#
3	1747	#
3	1675	#
3	1688	#
3	1673	#
3	1656	#
3	1721	#
3	1710	#
3	1713	#
3	1704	#
3	1570	#
3	1483	#
3	1723	#
3	1680	#
3	1749	#
3	1187	#
3	1755	#
3	1695	#
3	1554	#
3	1562	#
3	1746	#
3	1683	#
3	1721	#
3	1559	#
3	1688	#
3	1723	#
3	1652	#
3	1184	#
3	1527	#
3	1724	#
3	1696	#
3	1565	#
3	1654	#
3	1757	#
3	1705	#
3	1725	#
3	1481	#
3	1751	#
3	1524	#
3	1740	#
3	1563	#
3	1654	#
3	1665	#
3	1642	#
3	1556	#
3	1742	#
3	1728	#
3	1551	#
3	1496	#
3	1496	#
3	1455	#
3	1656	#
3	1483	#
3	1184	#
3	1680	#
3	1492	#
3	1653	#
3	1562	#
3	1764	#
3	1556	#
3	1557	#
3	1660	#
3	1727	#
3	1696	#
3	1657	#
3	1709	#
3	1747	#
3	1369	#
3	1692	#
3	1689	#
3	1362	#
3	1697	#
3	1629	#
3	1755	#
3	1696	#
3	1659	#
3	1618	#
3	1494	#
3	1712	#
3	1488	#
3	1695	#
3	1744	#
3	1690	#
3	1558	#
3	1665	#
3	1637	#
3	1653	#
3	1556	#
3	1705	#
3	1563	#
3	1179	#
3	1694	#
3	1551	#
3	1280	#
3	1719	#
3	1547	#
3	1556	#
3	1181	#
3	1732	#
3	1641	#
3	1494	#
3	1190	#
3	1760	#
3	1722	#
3	1742	#
3	1710	#
3	1553	#
3	1687	#
3	1671	#
3	1684	#
3	1658	#
3	1645	#
3	1668	#
3	1712	#
3	1758	#
3	1544	#
3	1751	#
3	1486	#
3	1554	#
3	1697	#
3	1296	#
3	1665	#
3	1766	#
3	1549	#
3	1666	#
3	1750	#
3	1497	#
3	1197	#
3	1692	#
3	1474	#
3	1678	#
3	1641	#
3	1635	#
3	1709	#
3	1686	#
3	1498	#
3	1642	#
3	1733	#
3	1703	#
3	1690	#
3	1498	#
3	1762	#
3	1294	#
3	1748	#
3	1697	#
3	1725	#
3	1569	#
3	1682	#
3	1624	#
3	1706	#
3	1751	#
3	1365	#
3	1620	#
3	1641	#
3	1758	#
3	1769	#
3	1744	#
3	1573	#
3	1656	#
3	1550	#
3	1500	#
3	1683	#
3	1706	#
3	1563	#
3	1738	#
3	1488	#
3	1693	#
3	1555	#
3	1692	#
3	1556	#
3	1735	#
3	1506	#
3	1365	#
3	1652	#
3	1432	#
3	1143	#
3	1640	#
3	1557	#
3	1755	#
3	1512	#
3	1102	#
3	1697	#
3	1759	#
3	1705	#
3	1651	#
3	1472	#
3	1517	#
3	1692	#
3	1183	#
3	1757	#
3	1490	#
3	1690	#
3	1706	#
3	1679	#
3	1699	#
3	1565	#
3	1115	#
3	1583	#
3	1678	#
3	1549	#
3	1438	#
3	1533	#
3	1178	#
3	1746	#
3	1709	#
3	1715	#
3	1712	#
3	1494	#
3	1767	#
3	1753	#
3	1719	#
3	1619	#
3	1703	#
3	1561	#
3	1486	#
3	1652	#
3	1361	#
3	1709	#
3	1551	#
3	1675	#
3	1706	#
3	1697	#
3	1758	#
3	1510	#
3	1735	#
3	1694	#
3	1695	#
3	1761	#
3	1708	#
3	1513	#
3	1674	#
3	1693	#
3	993	#
3	1569	#
3	1515	#
3	1367	#
3	1703	#
3	1748	#
3	1688	#
3	1756	#
3	1490	#
3	1567	#
3	1752	#
3	1681	#
3	1701	#
3	1457	#
3	1485	#
3	1760	#
3	1632	#
3	1654	#
3	1712	#
3	1633	#
3	1560	#
3	1645	#
3	1645	#
3	1496	#
3	1683	#
3	1742	#
3	1291	#
3	1712	#
3	1669	#
3	1759	#
3	1739	#
3	1728	#
3	1680	#
3	1441	#
3	1701	#
3	1693	#
3	1714	#
3	1692	#
3	1553	#
3	1759	#
3	1434	#
3	1692	#
3	1567	#
3	1565	#
3	1755	#
3	1605	#
3	1571	#
3	1443	#
3	1696	#
3	1494	#
3	1653	#
3	1755	#
3	1547	#
3	1177	#
3	1716	#
3	1361	#
3	1493	#
3	1511	#
3	1712	#
3	1747	#
3	1115	#
3	1492	#
3	1499	#
3	1699	#
3	1683	#
3	1501	#
3	1499	#
3	1720	#
3	1629	#
3	1623	#
3	1743	#
3	1720	#
3	1702	#
3	1496	#
3	1745	#
3	1116	#
3	1771	#
3	1759	#
3	1714	#
3	1576	#
3	1750	#
3	1510	#
3	1628	#
3	1722	#
3	1682	#
3	1484	#
3	1490	#
3	1759	#
3	1662	#
3	1485	#
3	1519	#
3	1494	#
3	1567	#
3	1697	#
3	1756	#
3	1643	#
3	1543	#
3	1497	#
4	2245	#
4	2268	#
4	1896	#
4	2076	#
4	2227	#
4	2088	#
4	2033	#
4	2281	#
4	2074	#
4	2236	#
4	2219	#
4	2280	#
4	2230	#
4	1717	#
4	2230	#
4	2217	#
4	2272	#
4	2280	#
4	1698	#
4	2265	#
4	2085	#
4	2138	#
4	2077	#
4	2099	#
4	2294	#
4	2073	#
4	1726	#
4	2273	#
4	2269	#
4	2242	#
4	2132	#
4	2297	#
4	2243	#
4	2273	#
4	2246	#
4	2264	#
4	2067	#
4	2266	#
4	2246	#
4	2039	#
4	1703	#
4	2297	#
4	2069	#
4	2232	#
4	2085	#
4	2078	#
4	2073	#
4	2277	#
4	1573	#
4	1757	#
4	2303	#
4	2282	#
4	1751	#
4	2264	#
4	2204	#
4	2280	#
4	2125	#
4	1560	#
4	2085	#
4	2271	#
4	1760	#
4	2094	#
4	2267	#
4	2085	#
4	2247	#
4	2039	#
4	2084	#
4	2306	#
4	2070	#
4	2154	#
4	2078	#
4	2241	#
4	1567	#
4	2310	#
4	2283	#
4	2280	#
4	2036	#
4	2291	#
4	2278	#
4	2289	#
4	1704	#
4	2091	#
4	2245	#
4	2269	#
4	2097	#
4	2156	#
4	2322	#
4	2244	#
4	2255	#
4	2282	#
4	2230	#
4	2238	#
4	1729	#
4	2087	#
4	2205	#
4	2069	#
4	1699	#
4	2279	#
4	2106	#
4	2247	#
4	2295	#
4	2133	#
4	2089	#
4	2101	#
4	2089	#
4	2085	#
4	2086	#
4	2232	#
4	2222	#
4	2091	#
4	2092	#
4	2264	#
4	2094	#
4	2050	#
4	2289	#
4	2079	#
4	2289	#
4	2233	#
4	1706	#
4	2071	#
4	2262	#
4	1887	#
4	2266	#
4	2118	#
4	1762	#
4	2204	#
4	2287	#
4	2087	#
4	2068	#
4	2279	#
4	2273	#
4	1954	#
4	2281	#
4	2054	#
4	2081	#
4	2219	#
4	2278	#
4	2328	#
4	1740	#
4	2280	#
4	2076	#
4	2268	#
4	1873	#
4	2316	#
4	2246	#
4	2129	#
4	2234	#
4	2303	#
4	2325	#
4	1713	#
4	1756	#
4	2221	#
4	2278	#
4	2253	#
4	2142	#
4	2077	#
4	2275	#
4	2236	#
4	2071	#
4	2197	#
4	1706	#
4	1700	#
4	2253	#
4	2131	#
4	2328	#
4	2073	#
4	1707	#
4	2091	#
4	2247	#
4	1759	#
4	2325	#
4	2280	#
4	2060	#
4	2041	#
4	2101	#
4	2254	#
4	1570	#
4	2134	#
4	2330	#
4	2234	#
4	2203	#
4	2090	#
4	1762	#
4	2086	#
4	2074	#
4	1735	#
4	1553	#
4	1714	#
4	2045	#
4	1565	#
4	1748	#
4	2107	#
4	2218	#
4	1747	#
4	2069	#
4	2232	#
4	2231	#
4	1640	#
4	2218	#
4	1707	#
4	2158	#
4	2136	#
4	2196	#
4	2142	#
4	2144	#
4	2265	#
4	2293	#
4	2105	#
4	2255	#
4	1567	#
4	2263	#
4	2086	#
4	1768	#
4	1753	#
4	2035	#
4	2155	#
4	2049	#
4	2140	#
4	2339	#
4	2259	#
4	2158	#
4	1754	#
4	2335	#
4	2273	#
4	1192	#
4	2284	#
4	1702	#
4	2078	#
4	1714	#
4	2231	#
4	2327	#
4	2330	#
4	2070	#
4	2210	#
4	2288	#
4	1522	#
4	2090	#
4	2277	#
4	1561	#
4	2277	#
4	2277	#
4	2334	#
4	2326	#
4	2283	#
4	2293	#
4	2085	#
4	2229	#
4	2085	#
4	2037	#
4	2226	#
4	2281	#
4	2084	#
4	2091	#
4	2214	#
4	2268	#
4	2310	#
4	2034	#
4	1767	#
4	2136	#
4	2265	#
4	2304	#
4	2241	#
4	2301	#
4	1705	#
4	2088	#
4	2170	#
4	2275	#
4	1571	#
4	2326	#
4	1763	#
4	2272	#
4	1663	#
4	1706	#
4	2293	#
4	2072	#
4	2269	#
4	2233	#
4	2244	#
4	2296	#
4	2292	#
4	2276	#
4	2264	#
4	2257	#
4	2240	#
4	2276	#
4	2085	#
4	2288	#
4	2262	#
4	2325	#
4	2142	#
4	1517	#
4	2073	#
4	1755	#
4	1766	#
4	2293	#
4	2135	#
4	2266	#
4	2282	#
4	2093	#
4	2157	#
4	2228	#
4	1566	#
4	2232	#
4	2137	#
4	2002	#
4	2082	#
4	2280	#
4	2114	#
4	2319	#
4	2339	#
4	2078	#
4	2132	#
4	2075	#
4	2137	#
4	1712	#
4	2284	#
4	2131	#
4	2261	#
4	2277	#
4	2055	#
4	1762	#
4	2087	#
4	2270	#
4	1931	#
4	2245	#
4	2263	#
4	2311	#
4	1891	#
4	2297	#
4	1934	#
4	1883	#
4	2106	#
4	2247	#
4	2265	#
4	2078	#
4	1762	#
4	2232	#
4	1733	#
4	2038	#
4	2264	#
4	1876	#
4	2098	#
4	1755	#
4	2318	#
4	2327	#
4	1733	#
4	1756	#
4	2269	#
4	2249	#
4	1188	#
4	2270	#
4	2282	#
4	2299	#
4	2216	#
4	2077	#
4	2271	#
4	2327	#
4	2284	#
4	2288	#
4	2269	#
4	2272	#
4	2135	#
4	2086	#
4	2316	#
4	1756	#
4	2334	#
4	2087	#
4	2124	#
4	2255	#
4	2279	#
4	2253	#
4	2074	#
4	2283	#
4	2264	#
4	2273	#
4	2264	#
4	2282	#
4	1742	#
4	2243	#
4	2276	#
4	2244	#
4	1963	#
4	2283	#
4	1932	#
4	2073	#
4	1707	#
4	1193	#
4	2269	#
4	2083	#
4	2265	#
4	2278	#
4	2243	#
4	2075	#
4	2095	#
4	2271	#
4	1757	#
4	1762	#
4	2089	#
4	1958	#
4	2154	#
4	1561	#
4	2146	#
4	1690	#
4	2042	#
4	1947	#
4	1716	#
4	2290	#
4	2062	#
4	2280	#
4	2266	#
4	2142	#
4	2284	#
4	2140	#
4	2249	#
4	2141	#
4	2283	#
4	2258	#
4	2330	#
4	1700	#
4	2242	#
4	2326	#
4	2128	#
4	2137	#
4	2231	#
4	2285	#
4	2296	#
4	1721	#
4	1719	#
4	2320	#
4	1725	#
4	2329	#
4	2104	#
4	1705	#
4	1562	#
4	2326	#
4	2304	#
4	1712	#
4	2338	#
4	2281	#
4	2082	#
4	2272	#
4	2079	#
4	2078	#
4	2277	#
4	2264	#
4	2078	#
4	2088	#
4	2266	#
4	2252	#
4	2326	#
4	2268	#
4	1956	#
4	1714	#
4	2281	#
4	1753	#
4	2284	#
4	2264	#
4	2162	#
4	1883	#
4	2215	#
4	2330	#
4	2296	#
4	1928	#
4	2185	#
4	1707	#
4	2112	#
4	2140	#
4	2145	#
4	2275	#
4	1761	#
4	2076	#
4	2241	#
4	2151	#
4	2231	#
4	2115	#
4	2269	#
4	2204	#
4	1564	#
4	1752	#
4	2303	#
4	2121	#
4	2270	#
4	2089	#
4	2226	#
4	2026	#
4	1755	#
4	2215	#
4	2117	#
4	2310	#
4	2291	#
4	2081	#
4	1762	#
4	1753	#
4	2282	#
4	2278	#
4	2262	#
4	1506	#
4	1733	#
4	1887	#
4	2062	#
4	2130	#
5	2276	#
5	2278	#
5	2638	#
5	2247	#
5	2778	#
5	2637	#
5	2666	#
5	2842	#
5	2291	#
5	2092	#
5	2645	#
5	2832	#
5	2821	#
5	2805	#
5	2804	#
5	2818	#
5	2654	#
5	2274	#
5	2836	#
5	2853	#
5	2236	#
5	2839	#
5	2278	#
5	2297	#
5	2753	#
5	2834	#
5	2143	#
5	2810	#
5	2276	#
5	2805	#
5	2818	#
5	2098	#
5	2847	#
5	2841	#
5	2809	#
5	2816	#
5	2770	#
5	2832	#
5	2456	#
5	2726	#
5	2653	#
5	2865	#
5	2276	#
5	2072	#
5	2236	#
5	2852	#
5	2647	#
5	2245	#
5	2759	#
5	2726	#
5	2285	#
5	2820	#
5	2284	#
5	2269	#
5	2725	#
5	2228	#
5	2275	#
5	2815	#
5	2638	#
5	2653	#
5	2865	#
5	2265	#
5	2852	#
5	1699	#
5	2659	#
5	2843	#
5	2088	#
5	2802	#
5	2276	#
5	2662	#
5	2837	#
5	2832	#
5	2090	#
5	2614	#
5	2657	#
5	2797	#
5	2467	#
5	2800	#
5	2852	#
5	2810	#
5	2851	#
5	2804	#
5	2788	#
5	2286	#
5	2650	#
5	2833	#
5	2666	#
5	2819	#
5	2264	#
5	2650	#
5	2825	#
5	2852	#
5	2719	#
5	2861	#
5	2683	#
5	2656	#
5	2638	#
5	2232	#
5	2630	#
5	2271	#
5	2096	#
5	2267	#
5	2802	#
5	2860	#
5	2797	#
5	2471	#
5	2789	#
5	2829	#
5	2664	#
5	2848	#
5	2087	#
5	2535	#
5	2847	#
5	2646	#
5	2616	#
5	2844	#
5	2279	#
5	2084	#
5	2296	#
5	2624	#
5	2618	#
5	2091	#
5	2766	#
5	2076	#
5	2823	#
5	2687	#
5	2771	#
5	2827	#
5	2275	#
5	2640	#
5	2853	#
5	2662	#
5	2647	#
5	2256	#
5	2798	#
5	2284	#
5	2839	#
5	2807	#
5	2464	#
5	2453	#
5	2277	#
5	2612	#
5	2739	#
5	2278	#
5	2815	#
5	2624	#
5	2655	#
5	2657	#
5	2840	#
5	2253	#
5	2794	#
5	2623	#
5	2279	#
5	2225	#
5	2650	#
5	2794	#
5	2805	#
5	2694	#
5	2653	#
5	2730	#
5	2243	#
5	2851	#
5	2661	#
5	2642	#
5	2842	#
5	2853	#
5	2829	#
5	2833	#
5	2288	#
5	2274	#
5	2267	#
5	2648	#
5	2289	#
5	2444	#
5	2636	#
5	2841	#
5	2646	#
5	2600	#
5	2515	#
5	2718	#
5	2697	#
5	2277	#
5	2744	#
5	2817	#
5	2821	#
5	2651	#
5	2619	#
5	2843	#
5	2243	#
5	2088	#
5	2666	#
5	2524	#
5	2823	#
5	2802	#
5	2661	#
5	2267	#
5	2663	#
5	2647	#
5	2672	#
5	2799	#
5	2830	#
5	2760	#
5	2817	#
5	2840	#
5	2819	#
5	2285	#
5	2794	#
5	2086	#
5	2240	#
5	2595	#
5	2809	#
5	2650	#
5	2641	#
5	2695	#
5	2774	#
5	2268	#
5	2082	#
5	2085	#
5	2278	#
5	2813	#
5	2653	#
5	2812	#
5	2856	#
5	2817	#
5	2460	#
5	2615	#
5	2822	#
5	2831	#
5	2540	#
5	2274	#
5	2817	#
5	2847	#
5	2445	#
5	2258	#
5	2277	#
5	2638	#
5	2238	#
5	2644	#
5	2790	#
5	2653	#
5	2845	#
5	2277	#
5	2243	#
5	2287	#
5	2269	#
5	2843	#
5	2608	#
5	2622	#
5	2533	#
5	2817	#
5	2626	#
5	2727	#
5	2645	#
5	2290	#
5	2614	#
5	2278	#
5	2276	#
5	2643	#
5	2659	#
5	2663	#
5	2763	#
5	2815	#
5	2735	#
5	2782	#
5	2847	#
5	2658	#
5	2266	#
5	2794	#
5	2660	#
5	2826	#
5	2845	#
5	2792	#
5	2615	#
5	2637	#
5	2591	#
5	2257	#
5	2849	#
5	2284	#
5	2811	#
5	1715	#
5	2613	#
5	2619	#
5	2803	#
5	2650	#
5	2282	#
5	2830	#
5	2284	#
5	2278	#
5	2830	#
5	1702	#
5	2262	#
5	2845	#
5	2093	#
5	2857	#
5	2659	#
5	1711	#
5	2854	#
5	2606	#
5	2469	#
5	2656	#
5	2820	#
5	2805	#
5	2789	#
5	2657	#
5	2812	#
5	2802	#
5	2838	#
5	2790	#
5	2614	#
5	2621	#
5	2680	#
5	2840	#
5	2826	#
5	2850	#
5	2856	#
5	2285	#
5	2075	#
5	2844	#
5	2707	#
5	2848	#
5	2776	#
5	2447	#
5	2818	#
5	2798	#
5	2832	#
5	2668	#
5	2646	#
5	2842	#
5	2765	#
5	2275	#
5	2266	#
5	2266	#
5	2838	#
5	2650	#
5	2288	#
5	2243	#
5	2659	#
5	2795	#
5	2817	#
5	2083	#
5	2806	#
5	2818	#
5	2785	#
5	2236	#
5	2813	#
5	2797	#
5	2246	#
5	2803	#
5	2155	#
5	2275	#
5	2273	#
5	2841	#
5	2667	#
5	2256	#
5	2692	#
5	2282	#
5	2654	#
5	2818	#
5	2832	#
5	2772	#
5	2791	#
5	2807	#
5	2611	#
5	2655	#
5	2801	#
5	2663	#
5	2283	#
5	2655	#
5	2089	#
5	2780	#
5	2811	#
5	2821	#
5	2278	#
5	2810	#
5	2661	#
5	2657	#
5	2234	#
5	2163	#
5	2771	#
5	2152	#
5	2647	#
5	2451	#
5	2806	#
5	2231	#
5	2842	#
5	2844	#
5	2675	#
5	2657	#
5	2822	#
5	2607	#
5	2828	#
5	2223	#
5	2620	#
5	2809	#
5	2817	#
5	2082	#
5	2655	#
5	2652	#
5	2649	#
5	2284	#
5	2826	#
5	2089	#
5	2812	#
5	2848	#
5	2085	#
5	2244	#
5	2798	#
5	2648	#
5	2731	#
5	2242	#
5	2265	#
5	2625	#
5	2277	#
5	2092	#
5	2810	#
5	2266	#
5	2278	#
5	2832	#
5	2254	#
5	2637	#
5	2786	#
5	2266	#
5	2809	#
5	2828	#
5	2829	#
5	2604	#
5	2606	#
5	2275	#
5	2651	#
5	2648	#
5	2277	#
5	2806	#
5	1714	#
5	2450	#
5	2816	#
5	2616	#
5	2800	#
5	2655	#
5	2770	#
5	2646	#
5	2809	#
5	2641	#
5	2821	#
5	2758	#
5	2277	#
5	2454	#
5	1721	#
5	2852	#
5	2238	#
5	2228	#
5	2802	#
5	2841	#
5	2853	#
5	2852	#
5	2826	#
5	2251	#
5	2818	#
5	2852	#
5	2244	#
5	2660	#
5	2241	#
5	2833	#
5	2783	#
5	2630	#
5	2811	#
5	2780	#
5	2781	#
5	2850	#
5	2851	#
5	2801	#
5	2095	#
5	2838	#
5	2626	#
5	2628	#
5	2770	#
5	2816	#
5	2621	#
5	2633	#
5	2266	#
5	2652	#
5	2719	#
5	2777	#
5	2793	#
5	2802	#
5	2274	#
5	2639	#
5	1710	#
5	2822	#
