x,y,Category
7,3536,Core
11,3298,Core
5,135,Unique
42,791,Unique
28,3264,Core
10,673,Accessory
11,396,Unique
4,202,Unique
38,1310,Accessory
51,1659,Accessory
47,3156,Core
6,555,Accessory
9,291,Unique
34,1169,Accessory
14,3477,Core
29,805,Unique
38,1571,Accessory
33,1390,Accessory
14,391,Unique
36,3250,Core
4,642,Accessory
11,168,Unique
34,3204,Core
41,630,Unique
2,503,Unique
20,3417,Core
42,1389,Accessory
6,296,Unique
10,235,Unique
22,3463,Core
35,1219,Accessory
25,1170,Accessory
37,1260,Accessory
5,363,Unique
26,3218,Core
34,1440,Accessory
46,1530,Accessory
11,916,Accessory
30,650,Unique
43,496,Unique
50,776,Unique
20,510,Unique
20,984,Accessory
2,368,Unique
43,1439,Accessory
21,1021,Accessory
22,376,Unique
53,771,Unique
11,3539,Core
14,3420,Core
32,651,Unique
37,3142,Core
6,798,Accessory
7,364,Unique
23,3355,Core
11,531,Unique
28,509,Unique
34,1422,Accessory
26,1220,Accessory
44,3218,Core
25,3326,Core
33,584,Unique
22,1079,Accessory
33,1372,Accessory
6,203,Unique
20,677,Unique
24,3193,Core
49,629,Unique
3,86,Accessory
18,1000,Accessory
3,68,Accessory
45,1480,Accessory
41,797,Unique
30,1299,Accessory
42,1642,Accessory
12,464,Unique
25,1152,Accessory
28,737,Unique
19,857,Accessory
21,3309,Core
10,3403,Core
41,569,Unique
6,537,Accessory
8,3428,Core
26,3293,Core
3,381,Accessory
17,1193,Accessory
4,295,Unique
20,966,Accessory
31,583,Unique
20,449,Unique
49,857,Unique
10,463,Unique
42,3247,Core
26,1202,Accessory
3,120,Accessory
31,657,Unique
38,649,Unique
44,1507,Accessory
30,724,Unique
46,1512,Accessory
38,3221,Core
13,847,Accessory
9,365,Unique
37,716,Unique
5,209,Unique
48,1638,Accessory
34,1404,Accessory
17,944,Accessory
20,948,Accessory
14,752,Accessory
53,3099,Core
45,3185,Core
13,3585,Core
43,631,Unique
12,821,Accessory
27,669,Unique
22,1350,Accessory
42,3193,Core
5,294,Accessory
8,3374,Core
50,1601,Accessory
3,362,Unique
14,465,Unique
12,236,Unique
6,591,Accessory
40,864,Unique
7,460,Accessory
37,1485,Accessory
8,3615,Core
6,431,Unique
40,562,Unique
17,1157,Accessory
36,3304,Core
13,1026,Accessory
9,3636,Core
13,3398,Core
38,1553,Accessory
43,1475,Accessory
24,512,Unique
29,1265,Accessory
15,528,Unique
22,1314,Accessory
20,3363,Core
5,3436,Core
21,3384,Core
46,923,Unique
7,438,Unique
51,1695,Accessory
28,3318,Core
23,672,Unique
15,3312,Core
12,538,Unique
10,309,Unique
21,443,Unique
4,369,Unique
54,778,Unique
8,703,Accessory
9,729,Accessory
40,1281,Accessory
45,1444,Accessory
17,3412,Core
29,3156,Core
41,704,Unique
15,398,Unique
46,793,Unique
10,3647,Core
29,731,Unique
49,3127,Core
35,1255,Accessory
27,502,Unique
49,783,Unique
49,1575,Accessory
17,3286,Core
39,3242,Core
44,1394,Accessory
45,799,Unique
16,900,Accessory
24,507,Unique
11,3370,Core
29,1247,Accessory
24,1066,Accessory
50,3104,Core
17,455,Unique
42,3118,Core
5,407,Accessory
12,3503,Core
25,3272,Core
48,794,Unique
27,1296,Accessory
38,1517,Accessory
47,861,Unique
9,500,Unique
37,1467,Accessory
7,3482,Core
5,668,Accessory
19,1076,Accessory
52,3092,Core
27,674,Unique
2,3814,Core
15,305,Unique
11,699,Accessory
41,3168,Core
28,1328,Accessory
37,721,Unique
47,856,Unique
19,1058,Accessory
48,789,Unique
12,3377,Core
33,714,Unique
38,654,Unique
13,304,Unique
48,1656,Accessory
6,3590,Core
46,867,Unique
11,970,Accessory
13,865,Accessory
41,3111,Core
22,506,Unique
36,1548,Accessory
23,439,Unique
39,3299,Core
30,3377,Core
39,1386,Accessory
21,517,Unique
24,1215,Accessory
32,1435,Accessory
32,1286,Accessory
39,871,Unique
23,667,Unique
13,532,Unique
42,1624,Accessory
16,522,Unique
16,3394,Core
49,1593,Accessory
38,882,Unique
25,747,Unique
12,3320,Core
19,382,Unique
11,952,Accessory
22,1097,Accessory
18,3494,Core
8,3690,Core
54,913,Unique
17,3527,Core
23,444,Unique
21,3255,Core
32,3233,Core
43,3211,Core
3,3706,Core
21,1003,Accessory
33,579,Unique
35,1237,Accessory
21,3438,Core
46,3135,Core
22,511,Unique
23,1183,Accessory
16,3520,Core
32,646,Unique
41,1331,Accessory
36,727,Unique
37,3199,Core
48,3177,Core
52,1520,Accessory
24,3247,Core
48,701,Unique
54,3121,Core
5,511,Accessory
10,537,Unique
21,3499,Core
43,1457,Accessory
24,377,Unique
7,685,Accessory
35,641,Unique
51,900,Unique
23,1129,Accessory
41,1592,Accessory
44,620,Unique
2,373,Unique
15,454,Unique
33,1318,Accessory
19,535,Unique
40,790,Unique
40,636,Unique
22,734,Unique
27,3372,Core
25,594,Unique
29,675,Unique
48,924,Unique
31,1349,Accessory
36,1341,Accessory
8,721,Accessory
29,1414,Accessory
35,1498,Accessory
26,3347,Core
27,1278,Accessory
41,3226,Core
43,626,Unique
41,1538,Accessory
10,655,Accessory
44,1561,Accessory
25,371,Unique
3,208,Unique
5,140,Unique
39,1603,Accessory
25,1359,Accessory
39,587,Unique
19,3386,Core
30,3316,Core
37,3257,Core
30,719,Unique
45,1426,Accessory
9,747,Accessory
13,397,Unique
23,3172,Core
34,3150,Core
9,851,Accessory
24,661,Unique
26,434,Unique
7,420,Unique
3,3648,Core
9,3582,Core
10,3518,Core
25,501,Unique
