Genomes,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,
11,0.2767111853088481,0.267879813796022,0.012682926829268304,0.2929910350448248,0.28656462585034015,0.3245192307692307,0.2969722107009539,0.30295566502463056,0.31723862729449326,0.3205953338696702,0.0,0.3279871692060946,0.2966207759699625,0.34879032258064513,0.28059701492537314,0.3548,0.33121272365805166,0.3188992310805342,0.3092994674313806,0.34145383104125737,0.3014553014553014,0.33710937500000004,0.30407653910149746,0.31068358575521904,0.2761000862812769,0.30316930775646367,0.2880780653372932,0.28583581454700124,0.30327868852459017,0.2961266139108705,0.29585062240663895,0.30537459283387625,0.02324455205811138,0.3027522935779816,0.30562448304383794,0.3486238532110092,0.3263157894736842,0.30371900826446285,0.28156996587030714,0.01512933138116157,0.29908103592314117,0.012682926829268304,0.33698630136986296,0.32287897064736626,0.29041546688605513,0.28686782830429236,0.29846409298464094,0.2886683209263854,0.36655211912943875,0.3250401284109149,0.3090834360871352,0.3192354615697438,0.31096563011456624,0.29157850190435886,0.4336380255941499,0.3295865114411882,0.31318905675786035,0.3215006050826946,0.17311151079136688,0.32760687175389536,0.2880203908241291,0.3108326596604689,0.2889623811492352,0.31190770498557885,0.31920097839380346,0.3189275710284114,0.3001245330012453,0.3086114544705397,0.2902542372881356,0.3004016064257028,0.34619883040935673,0.31234567901234567,0.31723027375201285,0.30908326324642554,0.30973084886128366,0.29832447895382097,0.3434065934065934,0.3341176470588235,0.3101214574898785,0.30687830687830686,0.31181038005721295,0.28983050847457625,0.2813159004639393,0.018509498295177784,0.12754158964879847,0.30750307503075036,0.2854149203688181,0.31453272951832034,
12,0.3471624266144814,0.3278753993610224,0.3294589178356714,0.3463320463320463,0.3249390739236393,0.33164260632071796,0.3471074380165289,0.35165692007797267,0.3595890410958904,0.340847260007773,0.3279871692060946,0.0,0.3351933041052212,0.34492295535361517,0.3268450932684509,0.36303501945525296,0.36657784545108485,0.3560371517027864,0.33884297520661155,0.3448408131952436,0.3270616493194556,0.3849294729027468,0.34286849423917365,0.3394964594807238,0.32651391162029464,0.1188431992769996,0.32494929006085194,0.3256191636215997,0.3402587220697766,0.3379666401906275,0.34541157936195355,0.3217665615141956,0.33026789284286284,0.11754068716094035,0.34085510688836107,0.34184823441021783,0.3354330708661417,0.34880062917813603,0.3284671532846716,0.32891566265060246,0.3188054882970137,0.3294589178356714,0.3341004986574607,0.34240186552662266,0.34178696839641043,0.3258928571428571,0.3228,0.33843737730663526,0.3414264036418816,0.36850152905198774,0.33610122578094104,0.3494728621632175,0.3364854215918046,0.3268529769137303,0.4611599297012302,0.36471944657955424,0.33333333333333337,0.3391881342701015,0.31153533712428916,0.3757115749525617,0.3262987012987013,0.34122670807453415,0.33934876422126325,0.34019801980198017,0.056682027649769595,0.31436420722135006,0.34164687252573234,0.3448955459203784,0.3256285482562855,0.364461247637051,0.36500754147812975,0.10865644724977452,0.34661508704061894,0.15388066397487665,0.10181818181818181,0.3457653457653458,0.3448408131952436,0.34148204736440035,0.35593220338983056,0.3568945538818077,0.34248724990192236,0.32454361054766734,0.3410266613609232,0.32918506623845845,0.31531897602600567,0.34040880503144655,0.3373063170441001,0.34400948991696323,
13,0.3309120258272801,0.3258472846059616,0.29887453105460604,0.3447731755424063,0.29446556822982684,0.3423031262366443,0.33008526187576126,0.3282196205086798,0.35385814497272017,0.33120510774142065,0.2966207759699625,0.3351933041052212,0.0,0.3499597747385358,0.29649936735554616,0.363780778395552,0.34683444750294923,0.33958499600957703,0.3263157894736842,0.35101404056162244,0.3236378533387956,0.37932345115925503,0.3221035332785538,0.3269931201942533,0.3152356902356902,0.3080116230801162,0.29307432432432434,0.29518581081081086,0.32984293193717273,0.3087082129591415,0.32900081234768486,0.33106485188150525,0.3026151930261519,0.3061902783547985,0.32830957230142566,0.37147158449379003,0.3221231766612642,0.3236852833265389,0.30319596299411267,0.2946839681875262,0.31376601901612233,0.3002915451895044,0.36433512682551883,0.32746196957566054,0.346703733121525,0.29620253164556964,0.30260438197602313,0.34332533972821744,0.3805744520030234,0.33889551052840683,0.32001630656339175,0.33199033037872683,0.3259109311740891,0.2972631578947369,0.4469779225479551,0.3427435387673956,0.32401782098015386,0.3240852432649779,0.3105022831050228,0.343996840442338,0.2966244725738396,0.3120967741935484,0.34292565947242204,0.31457905544147846,0.32793522267206476,0.3314829500396511,0.31470829909613807,0.3304912708079578,0.2952340784479123,0.3415492957746479,0.3588258014677481,0.3150123051681706,0.3332006369426752,0.32585203657522854,0.3152039555006181,0.32557205941389,0.35101404056162244,0.3640907343329489,0.3369132856006364,0.33186549239391516,0.3287560581583199,0.2962494732406237,0.32636326363263635,0.29640468227424754,0.30663329161451813,0.3259109311740891,0.3307535641547862,0.3302117263843648,
14,0.36241610738255037,0.3446054750402576,0.3482647296206618,0.36200856364344103,0.33511513157894735,0.34410721324398896,0.3676296003165809,0.3726489028213166,0.3770114942528736,0.3585127201565558,0.34879032258064513,0.34492295535361517,0.3499597747385358,0.0,0.3417928776094965,0.08526413345690453,0.3646237393328161,0.36160188457008247,0.33158953722334006,0.3553141970519783,0.3451612903225807,0.39489489489489493,0.3536977491961415,0.3329312424607962,0.34364686468646866,0.31353135313531355,0.33374434854089596,0.33716632443531824,0.36195352500984634,0.342741935483871,0.3698143026471751,0.3369132856006364,0.35168810289389063,0.3124226165910029,0.3295454545454546,0.36387631975867274,0.35198412698412695,0.35697211155378483,0.33866995073891626,0.3477557622321068,0.32815692684920306,0.3482647296206618,0.3942814145974417,0.3594361785434612,0.36658841940532083,0.33675564681724846,0.32873376623376627,0.3549663632766126,0.3784905660377359,0.3754358775668346,0.3287505054589568,0.33986405437824874,0.3311871227364185,0.3363412633305989,0.43527272727272726,0.36463223787167454,0.12978819287967558,0.35820895522388063,0.3311529026982829,0.37895142636854284,0.33784893267651883,0.3582323034806414,0.35326732673267325,0.3409915356711004,0.33252818035426734,0.3541341653666147,0.3517628205128205,0.36089030206677264,0.3351129363449692,0.3780999618466234,0.3541908072614909,0.32042397064818584,0.36932038834951453,0.34086242299794656,0.3233851185609158,0.34925019731649565,0.35786212238574744,0.3607376104494814,0.22556072788827763,0.3669402110199297,0.33333333333333337,0.33538587848932677,0.3571428571428571,0.34801940177849633,0.3431013431013431,0.3305152979066023,0.3326572008113591,0.32259380097879287,
15,0.29933388842631137,0.2835947435353964,0.2821824381926684,0.3184584178498986,0.04031465093412001,0.31239804241435565,0.3200992555831266,0.32651391162029464,0.34798099762470314,0.3034907597535934,0.28059701492537314,0.3268450932684509,0.29649936735554616,0.3417928776094965,0.0,0.35062829347385494,0.3388,0.3285888572590484,0.2959098497495827,0.3278622898318655,0.2949367088607595,0.35429687499999996,0.2954353338968724,0.3008739076154806,0.2712160979877515,0.30740117746005047,0.04362745098039211,0.04127764127764133,0.29758935993349955,0.27051282051282055,0.31968569065343255,0.31574642126789365,0.2817021276595745,0.30840336134453783,0.29991610738255037,0.3598005370157269,0.3285655905190029,0.31423827314238273,0.30106609808102347,0.28076923076923077,0.2764227642276422,0.2814498933901919,0.3650855365474339,0.2925113777410012,0.3085150143973674,0.04270986745213545,0.28396106644096486,0.30194939858979675,0.3614551083591331,0.3135973866884443,0.2899159663865546,0.29766860949208995,0.3032820938928126,0.051244509516837455,0.43311160384331115,0.33387292594091456,0.3104588673005374,0.290282392026578,0.2824786324786325,0.3223977318752531,0.04416094210009813,0.28990901571546734,0.3001245330012453,0.3013411567476949,0.3200164744645799,0.33386773547094184,0.299328295549958,0.3246699669966997,0.04936461388074287,0.3187474909674829,0.3214714114354258,0.3151993355481728,0.3076923076923077,0.3240623683101559,0.3097530347425701,0.2961124896608768,0.3258517034068136,0.3422712933753943,0.33333333333333337,0.31725265739983644,0.3006237006237006,0.0498290180752321,0.29556025369978856,0.28034188034188035,0.27835051546391754,0.2976240100041684,0.2988650693568726,0.30330959363217425,
16,0.3707469691044193,0.35326953748006384,0.3542834267413931,0.36833976833976834,0.34674796747967485,0.34678683385579934,0.37593100744805963,0.38207913110938707,0.3843524496771743,0.36996904024767807,0.3548,0.36303501945525296,0.363780778395552,0.08526413345690453,0.35062829347385494,0.0,0.36777178103315344,0.3724271844660194,0.3350659736105558,0.35598455598455603,0.3597294070831675,0.39835882133532263,0.35637235317618854,0.3363963244107071,0.349836333878887,0.33089430894308947,0.3440422936152908,0.34674796747967485,0.36516634050880625,0.34747798238590877,0.37681159420289856,0.3539788318306546,0.35961768219832735,0.33048780487804874,0.33373639661426846,0.37667660208643816,0.3611001964636542,0.36155063291139244,0.3462164361269324,0.3551102204408818,0.3357634669906845,0.35494197679071626,0.39895405304445275,0.37591663450405244,0.3754358775668346,0.3463414634146341,0.34228456913827654,0.3633869070952568,0.39112602535421326,0.3847334100498657,0.33360096346848656,0.3465503568596352,0.33333333333333337,0.34524776604386676,0.43781634128705715,0.3690753690753691,0.17513134851138357,0.37412858249419056,0.340080971659919,0.38755250095456284,0.34674796747967485,0.3734567901234568,0.36235294117647054,0.34970059880239523,0.3492063492063492,0.36622976098689286,0.35509554140127386,0.3647848401105409,0.3453880536367331,0.3866213151927438,0.35990801073208123,0.33815261044176703,0.381190019193858,0.35241575314656925,0.33911290322580645,0.3583431027745213,0.3578866178172001,0.37443095599393017,0.26135425268373247,0.37072981366459623,0.33612774451097804,0.34498171475010153,0.3695479777954005,0.35668534827862286,0.35253827558420625,0.33399999999999996,0.3468161794152984,0.32753036437246963,
17,0.34307992202729043,0.3468026677128285,0.3320079522862823,0.3268633540372671,0.3396,0.32958074534161486,0.33909626719056973,0.3437135072012456,0.36610169491525424,0.3264511102454227,0.33121272365805166,0.36657784545108485,0.34683444750294923,0.3646237393328161,0.3388,0.36777178103315344,0.0,0.3620689655172413,0.31361651448987693,0.3065522620904836,0.3414826498422713,0.39574935873946504,0.18895599654874895,0.3142857142857143,0.3459220570510245,0.3419074000791452,0.3395924890131842,0.33827061649319456,0.292184368737475,0.3312202852614897,0.33870333988212176,0.3321651090342679,0.3328044426814756,0.3428232502965599,0.311449159327462,0.3557941503146983,0.35141418055017437,0.20399490012749677,0.3370741482965932,0.3314741035856573,0.3281499202551834,0.3326709062003179,0.3639086484462748,0.33514352211016296,0.33773804897007387,0.33919999999999995,0.32140015910898967,0.34280155642023347,0.35674262233843856,0.346168656141702,0.32409972299168976,0.3297997644287397,0.31187922129519274,0.34144395692062224,0.44070796460176986,0.19172297297297303,0.34809634809634815,0.33255451713395634,0.31494160289971806,0.3535932721712538,0.3396,0.3287990672366887,0.34176722460101205,0.32019115890083627,0.358220502901354,0.35790273556231,0.15653694796676865,0.32898378805852113,0.34025559105431313,0.3486342943854325,0.3714072415080254,0.34884630426280794,0.3251557632398754,0.3537360890302067,0.34657749803304483,0.29486669319538406,0.30721247563352827,0.3444486547934824,0.3537753928708317,0.17984693877551017,0.31470471660721366,0.3405189620758483,0.34998033818324814,0.3330680461599682,0.34536082474226804,0.31053677932405566,0.30571198712791636,0.31669329073482433,
18,0.32390438247011955,0.3106520858647226,0.31970861999190614,0.3299412915851272,0.32463295269168024,0.3320281910728269,0.3135832325675131,0.3178913738019169,0.3588077951853267,0.33476898981989034,0.3188992310805342,0.3560371517027864,0.33958499600957703,0.36160188457008247,0.3285888572590484,0.3724271844660194,0.3620689655172413,0.0,0.31462925851703405,0.35034535686876433,0.33213141025641024,0.383668903803132,0.3272946859903382,0.3200159808230124,0.32895816242821985,0.32782258064516134,0.323960880195599,0.32463295269168024,0.3308270676691729,0.3141932875050546,0.313180169286578,0.35913312693498456,0.321226795803067,0.328093510681177,0.32194533762057875,0.3674832962138085,0.3501762632197415,0.3479462875197472,0.3123715577476367,0.31709297604547304,0.3136936204794799,0.31834750911300125,0.366553416383541,0.33176285826462504,0.33765213977228115,0.3242251223491027,0.31572580645161286,0.32098765432098764,0.3543634302984511,0.31936758893280637,0.33386327503974567,0.328968253968254,0.31961646024770274,0.3251933251933252,0.45756718528995755,0.3531468531468531,0.33504746835443033,0.3304450571090981,0.3221231766612642,0.31927473393772177,0.32394940840473274,0.3226950354609929,0.32058940661091195,0.32732371794871795,0.34606299212598424,0.35169491525423724,0.3267842822774659,0.3016646366220057,0.32259380097879287,0.34548944337811904,0.35803876852907635,0.3350597609561753,0.34060795011691347,0.3557962294424388,0.3393213572854291,0.33907595927956147,0.34907834101382484,0.3412576687116564,0.3551257253384913,0.331496062992126,0.31774580335731417,0.3235533822330888,0.33480352846832395,0.3173701298701299,0.31290849673202614,0.31625300240192156,0.3169156237383932,0.3258426966292135,
19,0.3300039952057531,0.3051124744376278,0.3101188037689472,0.31411530815109345,0.29318276871601845,0.038461538461538436,0.3170040485829959,0.3233173076923077,0.3628691983122363,0.3096,0.3092994674313806,0.33884297520661155,0.3263157894736842,0.33158953722334006,0.2959098497495827,0.3350659736105558,0.31361651448987693,0.31462925851703405,0.0,0.264825345247766,0.3166463166463166,0.3638435244967717,0.30611407468198604,0.07198892478080299,0.3059857681038092,0.31009023789991796,0.29323308270676696,0.29175387191293434,0.3168674698795181,0.2877221992558908,0.3165991902834008,0.3141256502601041,0.3130612244897959,0.3103731037310373,0.1348920863309353,0.3424345847554039,0.31657280772325025,0.3235175473981444,0.3081708834508503,0.31021748050882236,0.23878684322938915,0.3115022513303316,0.3662613981762918,0.3279207920792079,0.3145032051282052,0.2941913915587129,0.28724721419727606,0.29646197641317606,0.3439173680183627,0.3180732484076433,0.09469350411710886,0.259567387687188,0.07685227795674188,0.29595664860358484,0.4230629319752637,0.3338607594936709,0.3184559710494572,0.3279078999603017,0.2978899462143153,0.324634242783709,0.2938963210702341,0.31942789034564956,0.2939739413680782,0.3158749492488835,0.3304,0.32069510268562407,0.3022113022113022,0.3043655650754794,0.2939457202505219,0.3469702817445002,0.35074913561275456,0.3176661264181524,0.3150139386698526,0.33592153657539847,0.3206013815522145,0.29490291262135926,0.2669371196754564,0.3174168297455968,0.349609375,0.31627349060375853,0.020823473734027487,0.2942404006677797,0.33292929292929296,0.30980713992613873,0.31775317753177534,0.023178807947019875,0.31007751937984496,0.08986175115207373,
20,0.34533488192024775,0.34388432981633454,0.3422396856581532,0.33307692307692305,0.3246388443017657,0.25805152979066026,0.33880422039859315,0.34468085106382984,0.35396226415094345,0.3479923518164436,0.34145383104125737,0.3448408131952436,0.35101404056162244,0.3553141970519783,0.3278622898318655,0.35598455598455603,0.3065522620904836,0.35034535686876433,0.264825345247766,0.0,0.32342449464922707,0.39752457226064797,0.3417124901806756,0.2577487765089723,0.35282418456642806,0.33306962025316456,0.32195905258932156,0.32396627860297067,0.3372138145129996,0.3217115689381933,0.33971105037094884,0.33191324554608825,0.34494909945184027,0.33333333333333337,0.2628992628992629,0.3698430083972253,0.3561275451402228,0.34307992202729043,0.3473267326732673,0.3436885568226504,0.25383022774327124,0.34289080911233305,0.3598357596117955,0.33359073359073355,0.3464052287581699,0.32558139534883723,0.335033346410357,0.33281432463993776,0.34468562874251496,0.3433064825469889,0.2686991869918699,0.24528301886792447,0.2573409461663948,0.3245192307692307,0.4497724886244312,0.36522399392558846,0.3458413926499033,0.332300542215337,0.3235059760956175,0.34946646341463417,0.3253108704372242,0.33307632999228987,0.3304754481683554,0.3500583430571762,0.35782993459022705,0.34438095238095234,0.34180680484943293,0.33984375,0.32397754611066565,0.3710457759583178,0.36244867487868604,0.3427010148321624,0.3454475899005356,0.3707469691044193,0.3455968688845401,0.329197363319116,0.012744651797906181,0.3638733705772812,0.36587211502080974,0.3549866259075277,0.2674230145867099,0.32357658380112264,0.36052836052836057,0.34459724950884085,0.34307145677062767,0.26300813008130086,0.34077555816686256,0.2591375770020534,
21,0.3219789132197891,0.30355665839536805,0.30228690228690225,0.330151153540175,0.287833827893175,0.33160828025477707,0.31006160164271046,0.31516876779178526,0.34144427001569855,0.3210272873194222,0.3014553014553014,0.3270616493194556,0.3236378533387956,0.3451612903225807,0.2949367088607595,0.3597294070831675,0.3414826498422713,0.33213141025641024,0.3166463166463166,0.32342449464922707,0.0,0.3667687595712098,0.2846347607052897,0.31869918699186994,0.2993630573248408,0.3057748234316576,0.28425965210012727,0.287833827893175,0.28624535315985133,0.28236279849183077,0.3096509240246407,0.3222043443282381,0.3067052980132451,0.3074688796680498,0.3123715577476367,0.36084816357440364,0.3034398034398035,0.30838815789473684,0.32559104106180004,0.3044925124792013,0.29745515227367547,0.30510585305105853,0.3425457376411055,0.31519548569125355,0.3439363817097415,0.28958509737510585,0.30876904075751344,0.33654231849177696,0.35998469778117825,0.3187299035369775,0.31645569620253167,0.3059304703476483,0.3182926829268292,0.28776978417266186,0.45073980512450373,0.31854838709677424,0.3067484662576687,0.31378892033966843,0.30403998334027493,0.32534930139720564,0.290008467400508,0.3023915687069315,0.334805299076676,0.31167763157894735,0.3189585028478438,0.3287018658197698,0.2963885429638854,0.33373835560955856,0.28644067796610173,0.3223892405063291,0.3309776207302709,0.3162638263006964,0.32573940847322147,0.3340223232740802,0.3129896907216495,0.31325788197251414,0.3207622072250893,0.34099766173031953,0.327469012395042,0.30872210953346857,0.3191230207064556,0.28674290554849635,0.30045776113191847,0.3054862842892768,0.29656040268456374,0.3162393162393162,0.29237817576009995,0.31913150348217945,
22,0.36556693211983315,0.34212567882079126,0.337890625,0.3826794966691339,0.3563622170179547,0.3756515264333582,0.37120060790273557,0.3778195488721805,0.3989807062249727,0.39143279172821266,0.33710937500000004,0.3849294729027468,0.37932345115925503,0.39489489489489493,0.35429687499999996,0.39835882133532263,0.39574935873946504,0.383668903803132,0.3638435244967717,0.39752457226064797,0.3667687595712098,0.0,0.36419515943142533,0.36322188449848025,0.2888160589922163,0.37476099426386233,0.3582554517133957,0.35764430577223094,0.3731174698795181,0.3531225905936777,0.3714394227117357,0.3932667406585275,0.34059945504087197,0.37437858508604205,0.35840368380660015,0.3965087281795511,0.38389513108614237,0.37219901253323207,0.37678364828384114,0.33737769080234836,0.3541021671826625,0.33853963295587663,0.39143064633260716,0.38034983252698173,0.37808526551982047,0.35789473684210527,0.36453954910202524,0.3726450640542577,0.4232673267326733,0.3804388248419487,0.36816109422492405,0.3534351145038168,0.3634637295860236,0.35939323220536756,0.46984235777930095,0.3786407766990292,0.37037037037037035,0.3792459873086973,0.36831987697039603,0.38438771735109134,0.35764430577223094,0.37009345794392523,0.3716547304937806,0.368421052631579,0.3789077212806027,0.3966337358214417,0.3641928079571538,0.37897125567322243,0.3582554517133957,0.38706140350877194,0.3875318993802406,0.3761850587789154,0.3931466470154753,0.39127105666156203,0.376,0.37265917602996257,0.39694100509832486,0.3981916817359855,0.3816425120772947,0.3723284589426322,0.3641881638846738,0.3578660436137072,0.3465423465423465,0.33698630136986296,0.34583821805392734,0.3640850417615793,0.3700877527661198,0.3695652173913043,
23,0.32590190514795303,0.3117525773195876,0.3056133056133056,0.3392786365437971,0.2991561181434599,0.3207547169811321,0.30569306930693074,0.31086601307189543,0.3529871144084342,0.32221775813579756,0.30407653910149746,0.34286849423917365,0.3221035332785538,0.3536977491961415,0.2954353338968724,0.35637235317618854,0.18895599654874895,0.3272946859903382,0.30611407468198604,0.3417124901806756,0.2846347607052897,0.36419515943142533,0.0,0.30611407468198604,0.3013174670633234,0.3119037743674824,0.29776465626318005,0.2970004224757077,0.24459516744383214,0.30066445182724255,0.30597938144329895,0.33213141025641024,0.30651182082123596,0.3114890087100788,0.3016991297140489,0.3644965934897805,0.3136215334420881,0.16450603486812698,0.3170426065162907,0.30500000000000005,0.2993736951983299,0.3063175394846218,0.35207444746025596,0.2985318107667211,0.3431646074133121,0.2987341772151899,0.28810020876826725,0.32429149797570855,0.361791730474732,0.3199195171026157,0.3169734151329243,0.30434782608695654,0.3057037340993024,0.2997894736842105,0.4338450292397661,0.12691269126912696,0.31484502446982054,0.29635693819074904,0.31229235880398676,0.3298763462305544,0.2984381595609962,0.29318089015924864,0.3245649534601376,0.2839195979899497,0.33171521035598706,0.34632034632034636,0.0877684407096172,0.31927957429390097,0.29919932574799835,0.3438967136150235,0.3432253026161656,0.31816318163181634,0.330938123752495,0.3421269579554823,0.31906134211609716,0.2958265139116203,0.34040880503144655,0.34088246778602105,0.33731581043409,0.11121198365864726,0.30586305863058627,0.3002105263157895,0.31917525773195876,0.30599500416319736,0.30913642052565704,0.30291820797369506,0.2690355329949239,0.30855018587360594,
24,0.3300039952057531,0.30649775234981613,0.31081081081081086,0.31679237792774906,0.2995833333333333,0.0992366412213741,0.3190456934896886,0.32465972778222574,0.36412418551169035,0.30621242484969935,0.31068358575521904,0.3394964594807238,0.3269931201942533,0.3329312424607962,0.3008739076154806,0.3363963244107071,0.3142857142857143,0.3200159808230124,0.07198892478080299,0.2577487765089723,0.31869918699186994,0.36322188449848025,0.30611407468198604,0.0,0.3059857681038092,0.31216714461286355,0.2982090795501874,0.2967445742904842,0.3168674698795181,0.2989733059548254,0.3186413263243024,0.3100681909346169,0.3158109209453953,0.3124488124488124,0.10507080858839657,0.3430629264594389,0.32197273456295106,0.3235175473981444,0.3123707074886223,0.308829568788501,0.23123123123123124,0.31219312602291327,0.3656404408969973,0.3312252964426877,0.3138276553106213,0.2991666666666667,0.2963875205254516,0.2971544715447154,0.3426493108728943,0.3207472178060413,0.0582750582750583,0.2581182348043297,0.014726840855106893,0.3009143807148794,0.4270682148040639,0.3338607594936709,0.3211561621838619,0.3292344307814359,0.29859387923904057,0.3292586750788643,0.29887453105460604,0.32740213523131667,0.2967479674796748,0.3213273978146499,0.3297318927571028,0.3167062549485352,0.30290626279164956,0.3029808084932626,0.29962546816479396,0.3501540832049307,0.35327963176064436,0.3190283400809717,0.3136707851733759,0.3372805226623111,0.3206013815522145,0.29421286928369084,0.259877800407332,0.3259345794392523,0.3541098558628749,0.3169464428457234,0.0772413793103448,0.3006237006237006,0.33360258481421645,0.30980713992613873,0.31913150348217945,0.07773689052437904,0.3176279447603574,0.04018912529550822,
25,0.3164241164241164,0.2886993603411514,0.276962899050906,0.33373884833738854,0.27736589620584384,0.32297628781684384,0.3280730897009967,0.33374434854089596,0.34982050259274033,0.3224088488324457,0.2761000862812769,0.32651391162029464,0.3152356902356902,0.34364686468646866,0.2712160979877515,0.349836333878887,0.3459220570510245,0.32895816242821985,0.3059857681038092,0.35282418456642806,0.2993630573248408,0.2888160589922163,0.3013174670633234,0.3059857681038092,0.0,0.30255319148936166,0.2796868203566768,0.27736589620584384,0.3104452767374116,0.2792792792792793,0.3276578073089701,0.3173948887056883,0.27722772277227725,0.301404853128991,0.300761421319797,0.35722588144130185,0.3227141083988415,0.31024349286314024,0.3055793991416309,0.27626459143968873,0.28669527896995706,0.276962899050906,0.35930735930735935,0.3212966762412802,0.3288232882328823,0.2799303439268611,0.3042194092827004,0.31827600497306263,0.3709740007760962,0.3255623721881391,0.30432955023118957,0.3147609147609147,0.3069845253032204,0.2810599478714162,0.42310577644411107,0.3397070789259561,0.31489184692179706,0.3185002060156572,0.28170836928386545,0.33495539334955393,0.28036569438397907,0.3207701761573126,0.3171641791044776,0.3014799154334038,0.3154166666666667,0.3254774481917919,0.3073355817875211,0.32361516034985427,0.2796868203566768,0.3278292388240033,0.3484126984126984,0.3112137757244855,0.336038961038961,0.31940298507462683,0.30710659898477155,0.3032820938928126,0.35413354531001595,0.3493069306930693,0.3491935483870968,0.3258104226508002,0.3071458420392812,0.2792518486298391,0.28319724967769655,0.275832252485949,0.2782834850455137,0.30414746543778803,0.29319148936170214,0.31060606060606055,
26,0.3216612377850163,0.3045643153526971,0.30541666666666667,0.3245192307692307,0.30539174389216517,0.3253108704372242,0.3235173824130879,0.328473066018631,0.3561108941819602,0.315959595959596,0.30316930775646367,0.1188431992769996,0.3080116230801162,0.31353135313531355,0.30740117746005047,0.33089430894308947,0.3419074000791452,0.32782258064516134,0.31009023789991796,0.33306962025316456,0.3057748234316576,0.37476099426386233,0.3119037743674824,0.31216714461286355,0.30255319148936166,0.0,0.30542700883466556,0.30681818181818177,0.32264610389610393,0.31657048639736196,0.32173557101923866,0.2943349753694581,0.3063175394846218,0.012230919765166326,0.3050145047658517,0.3276463745637844,0.30513347022587267,0.32255423659435123,0.29546417973717676,0.30338487254492275,0.2905803195962994,0.30471029595664856,0.33320235756385064,0.3196125907990315,0.318200243210377,0.3056842105263158,0.3013698630136986,0.3090462546049939,0.3283757338551859,0.34708449028163424,0.30987654320987656,0.3275233076611269,0.3103731037310373,0.3074338513229735,0.439051094890511,0.33773509403761504,0.30288065843621403,0.3161734900689096,0.28208386277001274,0.3553719008264463,0.30610526315789477,0.3163841807909604,0.31002044989775046,0.31409727947238253,0.08647140864714087,0.2944286295241968,0.31004547333608934,0.3191140278917145,0.30613961312026916,0.3411857086768747,0.3508566978193146,0.030784030784030803,0.3227491961414791,0.14595842956120098,0.06872037914691942,0.3190456934896886,0.332409972299169,0.3355572998430141,0.3278491171749599,0.3280998389694042,0.3139820114472608,0.3050063104753892,0.32178217821782173,0.3036758563074352,0.29036348267117496,0.3110655737704918,0.30890269151138716,0.31602801812937786,
27,0.2952460383653044,0.28086550700042423,0.28892660161221895,0.3186055938386705,0.011465603190428664,0.309795918367347,0.31677018633540377,0.32047599507591296,0.34154090548054006,0.30086313193588166,0.2880780653372932,0.32494929006085194,0.29307432432432434,0.33374434854089596,0.04362745098039211,0.3440422936152908,0.3395924890131842,0.323960880195599,0.29323308270676696,0.32195905258932156,0.28425965210012727,0.3582554517133957,0.29776465626318005,0.2982090795501874,0.2796868203566768,0.30542700883466556,0.0,0.012456402590931726,0.29421556387848524,0.2625482625482626,0.31356283699709664,0.3207008964955175,0.2906091370558376,0.3064312736443884,0.29579831932773104,0.35232961108971894,0.3211648892534865,0.31229235880398676,0.30700636942675164,0.2875372182050191,0.27513906718014547,0.2882003395585738,0.3626459143968872,0.28985507246376807,0.3058871963771099,0.010967098703888345,0.28414376321353063,0.2992943129929432,0.3609284332688588,0.30822758902988134,0.28649558266722763,0.29500000000000004,0.2992093216812318,0.010950721752115533,0.4320029563932003,0.3353535353535354,0.30220008302200085,0.2883257166597424,0.29069273268168294,0.3164094232331438,0.01344621513944222,0.2865424430641822,0.29746572496884083,0.29579831932773104,0.3167010309278351,0.3299879566439181,0.299496644295302,0.31996692848284414,0.007980049875311757,0.3141592920353983,0.3114951768488746,0.3146533831465338,0.30577159230454365,0.3213833825390131,0.30637049455155074,0.28992119452509335,0.319935691318328,0.33846761453396523,0.32672064777327936,0.3167143440948099,0.2965431070387339,0.01243781094527363,0.30290281867900715,0.2885677858053549,0.28662964545066216,0.2942404006677797,0.2961716449305848,0.3006289308176101,
