x,y,Category,Metric
4,-17.00,Core,Median
4,86.00,Accessory,Median
4,24.00,Unique,Median
5,-10.00,Core,Median
5,68.00,Accessory,Median
5,19.00,Unique,Median
6,-7.00,Core,Median
6,57.00,Accessory,Median
6,18.00,Unique,Median
7,-5.00,Core,Median
7,50.00,Accessory,Median
7,16.00,Unique,Median
8,-4.00,Core,Median
8,45.00,Accessory,Median
8,14.00,Unique,Median
9,-3.00,Core,Median
9,41.00,Accessory,Median
9,11.00,Unique,Median
10,-3.00,Core,Median
10,37.00,Accessory,Median
10,11.00,Unique,Median
11,-2.00,Core,Median
11,34.00,Accessory,Median
11,9.00,Unique,Median
12,-2.00,Core,Median
12,32.00,Accessory,Median
12,8.00,Unique,Median
13,-1.00,Core,Median
13,31.00,Accessory,Median
13,8.00,Unique,Median
14,-1.00,Core,Median
14,28.00,Accessory,Median
14,8.00,Unique,Median
15,-1.00,Core,Median
15,26.00,Accessory,Median
15,7.00,Unique,Median
16,-1.00,Core,Median
16,25.00,Accessory,Median
16,6.00,Unique,Median
17,-1.00,Core,Median
17,24.00,Accessory,Median
17,6.00,Unique,Median
18,-1.00,Core,Median
18,23.00,Accessory,Median
18,6.00,Unique,Median
19,-1.00,Core,Median
19,22.00,Accessory,Median
19,4.00,Unique,Median
20,-1.00,Core,Median
20,21.00,Accessory,Median
20,5.00,Unique,Median
21,-1.00,Core,Median
21,20.00,Accessory,Median
21,5.00,Unique,Median
22,-1.00,Core,Median
22,19.00,Accessory,Median
22,5.00,Unique,Median
23,-1.00,Core,Median
23,18.00,Accessory,Median
23,4.00,Unique,Median
24,0.00,Core,Median
24,18.00,Accessory,Median
24,4.00,Unique,Median
25,-1.00,Core,Median
25,17.00,Accessory,Median
25,4.00,Unique,Median
26,0.00,Core,Median
26,17.00,Accessory,Median
26,4.00,Unique,Median
27,0.00,Core,Median
27,16.00,Accessory,Median
27,3.00,Unique,Median
28,0.00,Core,Median
28,16.00,Accessory,Median
28,3.00,Unique,Median
29,0.00,Core,Median
29,15.00,Accessory,Median
29,2.00,Unique,Median
30,0.00,Core,Median
30,15.00,Accessory,Median
30,3.00,Unique,Median
31,0.00,Core,Median
31,14.00,Accessory,Median
31,1.00,Unique,Median
32,0.00,Core,Median
32,14.00,Accessory,Median
32,2.00,Unique,Median
33,0.00,Core,Median
33,14.00,Accessory,Median
33,2.00,Unique,Median
34,0.00,Core,Median
34,13.00,Accessory,Median
34,2.00,Unique,Median
35,0.00,Core,Median
35,13.00,Accessory,Median
35,3.00,Unique,Median
36,0.00,Core,Median
36,13.00,Accessory,Median
36,2.00,Unique,Median
37,0.00,Core,Median
37,12.00,Accessory,Median
37,2.00,Unique,Median
38,0.00,Core,Median
38,12.00,Accessory,Median
38,2.00,Unique,Median
39,0.00,Core,Median
39,12.00,Accessory,Median
39,1.00,Unique,Median
40,0.00,Core,Median
40,12.00,Accessory,Median
40,1.00,Unique,Median
41,0.00,Core,Median
41,12.00,Accessory,Median
41,1.00,Unique,Median
42,0.00,Core,Median
42,12.00,Accessory,Median
42,1.00,Unique,Median
43,0.00,Core,Median
43,11.00,Accessory,Median
43,1.00,Unique,Median
44,0.00,Core,Median
44,11.00,Accessory,Median
44,1.00,Unique,Median
45,0.00,Core,Median
45,10.00,Accessory,Median
45,1.00,Unique,Median
46,0.00,Core,Median
46,10.00,Accessory,Median
46,1.00,Unique,Median
47,0.00,Core,Median
47,10.00,Accessory,Median
47,1.00,Unique,Median
48,0.00,Core,Median
48,11.00,Accessory,Median
48,0.00,Unique,Median
49,0.00,Core,Median
49,10.00,Accessory,Median
49,1.00,Unique,Median
50,0.00,Core,Median
50,10.00,Accessory,Median
50,1.00,Unique,Median
51,0.00,Core,Median
51,9.00,Accessory,Median
51,0.00,Unique,Median
52,0.00,Core,Median
52,10.00,Accessory,Median
52,1.00,Unique,Median
53,0.00,Core,Median
53,9.00,Accessory,Median
53,1.00,Unique,Median
54,0.00,Core,Median
54,10.00,Accessory,Median
54,1.00,Unique,Median
55,0.00,Core,Median
55,9.00,Accessory,Median
55,1.00,Unique,Median
56,0.00,Core,Median
56,9.00,Accessory,Median
56,0.00,Unique,Median
57,0.00,Core,Median
57,9.00,Accessory,Median
57,0.00,Unique,Median
58,0.00,Core,Median
58,9.00,Accessory,Median
