x,y,Category,Metric
4,-20.94,Core,Average
4,107.42,Accessory,Average
5,-12.07,Core,Average
5,83.16,Accessory,Average
6,-8.92,Core,Average
6,71.74,Accessory,Average
7,-6.74,Core,Average
7,62.60,Accessory,Average
8,-5.25,Core,Average
8,55.66,Accessory,Average
9,-4.18,Core,Average
9,48.22,Accessory,Average
10,-3.77,Core,Average
10,45.19,Accessory,Average
11,-3.21,Core,Average
11,39.93,Accessory,Average
12,-2.65,Core,Average
12,37.69,Accessory,Average
13,-2.30,Core,Average
13,35.01,Accessory,Average
14,-2.19,Core,Average
14,33.36,Accessory,Average
15,-2.16,Core,Average
15,32.01,Accessory,Average
16,-1.96,Core,Average
16,29.31,Accessory,Average
17,-1.69,Core,Average
17,27.96,Accessory,Average
18,-1.68,Core,Average
18,26.58,Accessory,Average
19,-1.45,Core,Average
19,24.22,Accessory,Average
20,-1.23,Core,Average
20,24.06,Accessory,Average
21,-1.43,Core,Average
21,23.14,Accessory,Average
22,-1.14,Core,Average
22,21.93,Accessory,Average
23,-1.14,Core,Average
23,21.15,Accessory,Average
24,-1.09,Core,Average
24,20.26,Accessory,Average
25,-1.13,Core,Average
25,20.20,Accessory,Average
26,-0.98,Core,Average
26,18.82,Accessory,Average
27,-1.09,Core,Average
27,17.64,Accessory,Average
28,-1.06,Core,Average
28,18.20,Accessory,Average
29,-0.95,Core,Average
29,17.33,Accessory,Average
30,-0.98,Core,Average
30,17.44,Accessory,Average
31,-0.84,Core,Average
31,15.57,Accessory,Average
32,-0.78,Core,Average
32,15.67,Accessory,Average
33,-0.81,Core,Average
33,15.38,Accessory,Average
34,-0.75,Core,Average
34,14.91,Accessory,Average
35,-0.85,Core,Average
35,14.78,Accessory,Average
36,-0.77,Core,Average
36,14.35,Accessory,Average
37,-0.79,Core,Average
37,13.98,Accessory,Average
38,-0.76,Core,Average
38,14.01,Accessory,Average
39,-0.87,Core,Average
39,13.17,Accessory,Average
40,-0.78,Core,Average
40,13.42,Accessory,Average
41,-0.63,Core,Average
41,12.71,Accessory,Average
42,-0.60,Core,Average
42,12.06,Accessory,Average
43,-0.69,Core,Average
43,12.22,Accessory,Average
44,-0.66,Core,Average
44,12.51,Accessory,Average
45,-0.63,Core,Average
45,11.56,Accessory,Average
46,-0.50,Core,Average
46,11.13,Accessory,Average
47,-0.63,Core,Average
47,11.53,Accessory,Average
48,-0.58,Core,Average
48,11.06,Accessory,Average
49,-0.58,Core,Average
49,11.08,Accessory,Average
50,-0.59,Core,Average
50,10.77,Accessory,Average
51,-0.56,Core,Average
51,10.03,Accessory,Average
52,-0.51,Core,Average
52,10.54,Accessory,Average
53,-0.59,Core,Average
53,10.66,Accessory,Average
54,-0.65,Core,Average
54,10.53,Accessory,Average
55,-0.61,Core,Average
55,9.88,Accessory,Average
56,-0.67,Core,Average
56,9.77,Accessory,Average
57,-0.51,Core,Average
57,9.84,Accessory,Average
58,-0.58,Core,Average
58,9.74,Accessory,Average
59,-0.47,Core,Average
59,9.38,Accessory,Average
60,-0.55,Core,Average
60,9.36,Accessory,Average
61,-0.44,Core,Average
61,9.31,Accessory,Average
62,-0.43,Core,Average
62,8.43,Accessory,Average
63,-0.44,Core,Average
63,8.77,Accessory,Average
64,-0.48,Core,Average
64,8.74,Accessory,Average
65,-0.53,Core,Average
65,9.16,Accessory,Average
66,-0.54,Core,Average
66,8.67,Accessory,Average
67,-0.44,Core,Average
67,8.58,Accessory,Average
68,-0.46,Core,Average
68,8.46,Accessory,Average
69,-0.47,Core,Average
69,7.90,Accessory,Average
70,-0.48,Core,Average
70,8.05,Accessory,Average
71,-0.40,Core,Average
71,8.29,Accessory,Average
72,-0.42,Core,Average
72,7.88,Accessory,Average
73,-0.46,Core,Average
73,7.82,Accessory,Average
74,-0.46,Core,Average
74,7.76,Accessory,Average
75,-0.35,Core,Average
75,7.60,Accessory,Average
76,-0.36,Core,Average
76,7.36,Accessory,Average
77,-0.41,Core,Average
77,7.29,Accessory,Average
78,-0.39,Core,Average
78,7.25,Accessory,Average
79,-0.34,Core,Average
79,6.94,Accessory,Average
80,-0.45,Core,Average
80,7.05,Accessory,Average
81,-0.38,Core,Average
81,7.10,Accessory,Average
82,-0.42,Core,Average
82,7.39,Accessory,Average
83,-0.40,Core,Average
83,6.95,Accessory,Average
84,-0.32,Core,Average
84,6.71,Accessory,Average
85,-0.40,Core,Average
85,6.63,Accessory,Average
86,-0.35,Core,Average
86,6.38,Accessory,Average
87,-0.42,Core,Average
87,6.58,Accessory,Average
88,-0.36,Core,Average
88,6.31,Accessory,Average
89,-0.41,Core,Average
89,6.35,Accessory,Average
90,-0.40,Core,Average
90,6.22,Accessory,Average
91,-0.34,Core,Average
91,6.05,Accessory,Average
92,-0.34,Core,Average
92,6.22,Accessory,Average
93,-0.29,Core,Average
93,5.80,Accessory,Average
94,-0.44,Core,Average
94,6.49,Accessory,Average
95,-0.32,Core,Average
95,6.07,Accessory,Average
96,-0.40,Core,Average
96,6.12,Accessory,Average
97,-0.32,Core,Average
97,5.68,Accessory,Average
98,-0.35,Core,Average
98,5.78,Accessory,Average
99,-0.41,Core,Average
99,5.89,Accessory,Average
100,-0.36,Core,Average
100,6.00,Accessory,Average
101,-0.34,Core,Average
101,5.59,Accessory,Average
102,-0.29,Core,Average
102,5.47,Accessory,Average
103,-0.38,Core,Average
103,5.44,Accessory,Average
104,-0.39,Core,Average
104,5.77,Accessory,Average
105,-0.35,Core,Average
105,5.62,Accessory,Average
106,-0.19,Core,Average
106,4.94,Accessory,Average
107,-0.35,Core,Average
107,5.47,Accessory,Average
108,-0.37,Core,Average
108,5.31,Accessory,Average
109,-0.34,Core,Average
109,5.27,Accessory,Average
110,-0.32,Core,Average
110,5.08,Accessory,Average
111,-0.30,Core,Average
111,5.11,Accessory,Average
112,-0.28,Core,Average
112,5.02,Accessory,Average
113,-0.28,Core,Average
113,4.80,Accessory,Average
114,-0.28,Core,Average
114,4.97,Accessory,Average
115,-0.35,Core,Average
115,5.06,Accessory,Average
116,-0.30,Core,Average
116,4.90,Accessory,Average
117,-0.27,Core,Average
117,4.95,Accessory,Average
118,-0.26,Core,Average
118,4.60,Accessory,Average
119,-0.24,Core,Average
119,4.63,Accessory,Average
120,-0.37,Core,Average
120,5.06,Accessory,Average
121,-0.33,Core,Average
121,4.80,Accessory,Average
122,-0.28,Core,Average
122,4.52,Accessory,Average
123,-0.23,Core,Average
123,4.48,Accessory,Average
124,-0.28,Core,Average
124,4.92,Accessory,Average
125,-0.28,Core,Average
125,4.35,Accessory,Average
126,-0.40,Core,Average
126,4.62,Accessory,Average
127,-0.26,Core,Average
127,4.54,Accessory,Average
128,-0.32,Core,Average
128,4.32,Accessory,Average
129,-0.22,Core,Average
129,4.19,Accessory,Average
130,-0.23,Core,Average
130,4.20,Accessory,Average
131,-0.21,Core,Average
131,4.20,Accessory,Average
132,-0.23,Core,Average
132,4.11,Accessory,Average
133,-0.36,Core,Average
133,4.37,Accessory,Average
134,-0.29,Core,Average
134,4.60,Accessory,Average
135,-0.27,Core,Average
135,4.20,Accessory,Average
136,-0.24,Core,Average
136,4.11,Accessory,Average
137,-0.33,Core,Average
137,4.10,Accessory,Average
138,-0.31,Core,Average
138,4.16,Accessory,Average
139,-0.29,Core,Average
139,3.95,Accessory,Average
140,-0.24,Core,Average
140,4.01,Accessory,Average
141,-0.27,Core,Average
141,3.88,Accessory,Average
142,-0.26,Core,Average
142,3.80,Accessory,Average
143,-0.29,Core,Average
143,4.11,Accessory,Average
144,-0.41,Core,Average
144,4.51,Accessory,Average
145,-0.26,Core,Average
145,3.62,Accessory,Average
146,-0.29,Core,Average
146,3.63,Accessory,Average
147,-0.26,Core,Average
147,3.85,Accessory,Average
148,-0.21,Core,Average
148,3.64,Accessory,Average
149,-0.24,Core,Average
149,3.54,Accessory,Average
150,-0.22,Core,Average
150,3.48,Accessory,Average
151,-0.28,Core,Average
151,3.57,Accessory,Average
152,-0.26,Core,Average
152,3.79,Accessory,Average
153,-0.27,Core,Average
153,3.80,Accessory,Average
154,-0.23,Core,Average
154,3.52,Accessory,Average
155,-0.24,Core,Average
155,3.64,Accessory,Average
156,-0.25,Core,Average
156,3.60,Accessory,Average
157,-0.24,Core,Average
157,3.65,Accessory,Average
158,-0.20,Core,Average
158,3.34,Accessory,Average
159,-0.28,Core,Average
159,3.43,Accessory,Average
160,-0.25,Core,Average
160,3.58,Accessory,Average
161,-0.24,Core,Average
161,3.45,Accessory,Average
162,-0.20,Core,Average
162,3.39,Accessory,Average
163,-0.21,Core,Average
163,3.32,Accessory,Average
164,-0.32,Core,Average
164,3.65,Accessory,Average
165,-0.20,Core,Average
165,3.23,Accessory,Average
166,-0.21,Core,Average
166,3.31,Accessory,Average
167,-0.24,Core,Average
167,3.06,Accessory,Average
168,-0.18,Core,Average
168,3.02,Accessory,Average
169,-0.23,Core,Average
169,3.28,Accessory,Average
170,-0.27,Core,Average
170,3.21,Accessory,Average
171,-0.28,Core,Average
171,3.32,Accessory,Average
172,-0.30,Core,Average
172,3.44,Accessory,Average
173,-0.17,Core,Average
173,3.03,Accessory,Average
174,-0.39,Core,Average
174,3.25,Accessory,Average
175,-0.19,Core,Average
175,3.12,Accessory,Average
176,-0.25,Core,Average
176,3.05,Accessory,Average
177,-0.22,Core,Average
177,3.01,Accessory,Average
178,-0.28,Core,Average
178,3.03,Accessory,Average
179,-0.24,Core,Average
179,2.68,Accessory,Average
180,-0.23,Core,Average
180,2.91,Accessory,Average
181,-0.30,Core,Average
181,3.24,Accessory,Average
182,-0.17,Core,Average
182,2.81,Accessory,Average
183,-0.26,Core,Average
183,2.98,Accessory,Average
184,-0.20,Core,Average
184,2.87,Accessory,Average
185,-0.25,Core,Average
185,2.99,Accessory,Average
186,-0.23,Core,Average
186,2.70,Accessory,Average
187,-0.18,Core,Average
187,2.66,Accessory,Average
188,-0.26,Core,Average
188,3.23,Accessory,Average
189,-0.20,Core,Average
189,3.03,Accessory,Average
190,-0.21,Core,Average
190,2.70,Accessory,Average
191,-0.24,Core,Average
191,2.69,Accessory,Average
192,-0.27,Core,Average
192,2.83,Accessory,Average
193,-0.21,Core,Average
193,2.78,Accessory,Average
194,-0.28,Core,Average
194,2.77,Accessory,Average
195,-0.23,Core,Average
195,2.59,Accessory,Average
196,-0.28,Core,Average
196,2.67,Accessory,Average
197,-0.25,Core,Average
197,2.76,Accessory,Average
198,-0.34,Core,Average
198,2.98,Accessory,Average
199,-0.17,Core,Average
199,2.78,Accessory,Average
200,-0.25,Core,Average
200,2.62,Accessory,Average
201,-0.15,Core,Average
201,2.49,Accessory,Average
202,-0.23,Core,Average
202,2.65,Accessory,Average
203,-0.24,Core,Average
203,2.71,Accessory,Average
204,-0.20,Core,Average
204,2.39,Accessory,Average
205,-0.26,Core,Average
205,2.57,Accessory,Average
206,-0.21,Core,Average
206,2.50,Accessory,Average
207,-0.20,Core,Average
207,2.41,Accessory,Average
208,-0.20,Core,Average
208,2.59,Accessory,Average
209,-0.16,Core,Average
209,2.33,Accessory,Average
210,-0.20,Core,Average
210,2.54,Accessory,Average
211,-0.17,Core,Average
211,2.19,Accessory,Average
212,-0.23,Core,Average
212,2.62,Accessory,Average
213,-0.27,Core,Average
213,2.65,Accessory,Average
214,-0.17,Core,Average
214,2.27,Accessory,Average
215,-0.17,Core,Average
215,2.18,Accessory,Average
216,-0.20,Core,Average
216,2.37,Accessory,Average
217,-0.20,Core,Average
217,2.39,Accessory,Average
218,-0.19,Core,Average
218,2.35,Accessory,Average
219,-0.18,Core,Average
219,2.46,Accessory,Average
220,-0.19,Core,Average
220,2.45,Accessory,Average
221,-0.17,Core,Average
221,2.37,Accessory,Average
222,-0.19,Core,Average
222,2.22,Accessory,Average
223,-0.16,Core,Average
223,2.27,Accessory,Average
224,-0.19,Core,Average
224,2.29,Accessory,Average
225,-0.24,Core,Average
225,2.36,Accessory,Average
226,-0.19,Core,Average
226,2.17,Accessory,Average
227,-0.20,Core,Average
227,2.23,Accessory,Average
228,-0.18,Core,Average
228,2.21,Accessory,Average
229,-0.22,Core,Average
229,2.33,Accessory,Average
230,-0.13,Core,Average
230,1.83,Accessory,Average
231,-0.21,Core,Average
231,2.22,Accessory,Average
232,-0.20,Core,Average
232,2.38,Accessory,Average
233,-0.13,Core,Average
233,2.16,Accessory,Average
234,-0.24,Core,Average
234,2.05,Accessory,Average
