x,y,Category,Metric
4,-2.00,Core,Median
4,1716.00,Accessory,Median
5,0.00,Core,Median
5,1534.00,Accessory,Median
6,0.00,Core,Median
6,1229.00,Accessory,Median
7,0.00,Core,Median
7,1225.00,Accessory,Median
8,0.00,Core,Median
8,1180.00,Accessory,Median
9,0.00,Core,Median
9,1118.00,Accessory,Median
10,0.00,Core,Median
10,1106.00,Accessory,Median
