x,y,Category,Metric
4,-38.74,Core,Average
4,97.48,Accessory,Average
4,-14.15,Unique,Average
5,-31.85,Core,Average
5,69.16,Accessory,Average
5,1.93,Unique,Average
6,-22.41,Core,Average
6,50.30,Accessory,Average
6,0.61,Unique,Average
7,-18.10,Core,Average
7,40.67,Accessory,Average
7,3.17,Unique,Average
8,-15.19,Core,Average
8,36.21,Accessory,Average
8,3.56,Unique,Average
9,-11.12,Core,Average
9,29.04,Accessory,Average
9,2.66,Unique,Average
10,-9.09,Core,Average
10,24.20,Accessory,Average
10,2.31,Unique,Average
11,-9.05,Core,Average
11,24.06,Accessory,Average
11,4.10,Unique,Average
12,-6.53,Core,Average
12,18.78,Accessory,Average
12,3.25,Unique,Average
13,-6.78,Core,Average
13,16.47,Accessory,Average
13,7.07,Unique,Average
