x,y,Category,Metric
4,-28.00,Core,Median
4,99.00,Accessory,Median
4,-25.00,Unique,Median
5,-18.00,Core,Median
5,61.00,Accessory,Median
5,-9.00,Unique,Median
6,-10.00,Core,Median
6,42.00,Accessory,Median
6,-4.00,Unique,Median
7,-4.00,Core,Median
7,30.00,Accessory,Median
7,-1.00,Unique,Median
8,-3.00,Core,Median
8,25.00,Accessory,Median
8,-1.00,Unique,Median
9,-2.00,Core,Median
9,18.00,Accessory,Median
9,-1.00,Unique,Median
10,-1.00,Core,Median
10,7.00,Accessory,Median
10,-1.00,Unique,Median
11,-1.00,Core,Median
11,12.00,Accessory,Median
11,-1.00,Unique,Median
12,0.00,Core,Median
12,6.00,Accessory,Median
12,0.00,Unique,Median
13,0.00,Core,Median
13,6.00,Accessory,Median
13,0.00,Unique,Median
