x,y,Category,Metric
4,-21.82,Core,Average
4,108.40,Accessory,Average
4,11.84,Unique,Average
5,-13.21,Core,Average
5,85.77,Accessory,Average
5,12.53,Unique,Average
6,-8.05,Core,Average
6,74.40,Accessory,Average
6,5.84,Unique,Average
7,-5.64,Core,Average
7,61.28,Accessory,Average
7,3.87,Unique,Average
8,-4.61,Core,Average
8,54.37,Accessory,Average
8,8.18,Unique,Average
9,-3.95,Core,Average
9,48.34,Accessory,Average
9,5.34,Unique,Average
10,-3.01,Core,Average
10,43.98,Accessory,Average
10,4.29,Unique,Average
11,-2.55,Core,Average
11,40.41,Accessory,Average
11,1.24,Unique,Average
12,-2.21,Core,Average
12,37.10,Accessory,Average
12,2.66,Unique,Average
13,-2.17,Core,Average
13,35.66,Accessory,Average
13,3.06,Unique,Average
14,-1.98,Core,Average
14,32.31,Accessory,Average
14,3.63,Unique,Average
15,-1.85,Core,Average
15,28.85,Accessory,Average
15,2.80,Unique,Average
16,-1.56,Core,Average
16,27.14,Accessory,Average
16,2.43,Unique,Average
17,-1.39,Core,Average
17,25.84,Accessory,Average
17,2.22,Unique,Average
18,-1.54,Core,Average
18,24.30,Accessory,Average
18,4.10,Unique,Average
19,-1.27,Core,Average
19,23.58,Accessory,Average
19,1.74,Unique,Average
20,-1.32,Core,Average
20,22.66,Accessory,Average
20,1.37,Unique,Average
21,-1.10,Core,Average
21,21.40,Accessory,Average
21,1.40,Unique,Average
22,-1.07,Core,Average
22,20.55,Accessory,Average
22,0.30,Unique,Average
23,-1.28,Core,Average
23,21.63,Accessory,Average
23,1.09,Unique,Average
24,-1.25,Core,Average
24,19.90,Accessory,Average
24,2.00,Unique,Average
25,-0.98,Core,Average
25,18.88,Accessory,Average
25,1.72,Unique,Average
26,-1.09,Core,Average
26,17.34,Accessory,Average
26,2.17,Unique,Average
27,-1.18,Core,Average
27,18.53,Accessory,Average
27,1.53,Unique,Average
28,-0.92,Core,Average
28,17.41,Accessory,Average
28,0.21,Unique,Average
29,-0.86,Core,Average
29,16.57,Accessory,Average
29,0.35,Unique,Average
30,-0.83,Core,Average
30,16.06,Accessory,Average
30,0.09,Unique,Average
31,-0.75,Core,Average
31,15.41,Accessory,Average
31,0.62,Unique,Average
32,-0.91,Core,Average
32,16.08,Accessory,Average
32,0.63,Unique,Average
33,-0.80,Core,Average
33,14.41,Accessory,Average
33,0.58,Unique,Average
34,-0.70,Core,Average
34,13.41,Accessory,Average
34,0.73,Unique,Average
35,-0.94,Core,Average
35,14.16,Accessory,Average
35,0.49,Unique,Average
36,-0.73,Core,Average
36,13.65,Accessory,Average
36,0.24,Unique,Average
37,-0.85,Core,Average
37,13.78,Accessory,Average
37,0.74,Unique,Average
38,-0.66,Core,Average
38,11.97,Accessory,Average
38,1.08,Unique,Average
39,-0.69,Core,Average
39,12.41,Accessory,Average
39,-0.20,Unique,Average
40,-0.71,Core,Average
40,12.47,Accessory,Average
40,-0.17,Unique,Average
41,-0.86,Core,Average
41,11.53,Accessory,Average
41,1.75,Unique,Average
42,-0.62,Core,Average
42,11.85,Accessory,Average
42,-0.51,Unique,Average
43,-0.68,Core,Average
43,10.52,Accessory,Average
43,0.46,Unique,Average
44,-0.68,Core,Average
44,11.85,Accessory,Average
44,0.44,Unique,Average
45,-0.65,Core,Average
45,10.21,Accessory,Average
45,0.51,Unique,Average
46,-0.58,Core,Average
46,11.03,Accessory,Average
46,-0.81,Unique,Average
47,-0.53,Core,Average
47,10.97,Accessory,Average
47,-0.17,Unique,Average
48,-0.80,Core,Average
48,11.52,Accessory,Average
48,0.11,Unique,Average
49,-0.67,Core,Average
49,10.32,Accessory,Average
49,0.04,Unique,Average
50,-0.61,Core,Average
50,9.74,Accessory,Average
50,0.17,Unique,Average
51,-0.63,Core,Average
51,10.28,Accessory,Average
51,0.75,Unique,Average
52,-0.59,Core,Average
52,9.36,Accessory,Average
52,0.09,Unique,Average
53,-0.69,Core,Average
53,9.51,Accessory,Average
53,0.78,Unique,Average
54,-0.55,Core,Average
54,9.90,Accessory,Average
54,0.55,Unique,Average
55,-0.54,Core,Average
55,9.37,Accessory,Average
55,0.83,Unique,Average
56,-0.50,Core,Average
56,8.93,Accessory,Average
56,0.58,Unique,Average
57,-0.65,Core,Average
57,9.33,Accessory,Average
57,0.52,Unique,Average
58,-0.66,Core,Average
58,8.50,Accessory,Average
58,0.60,Unique,Average
59,-0.44,Core,Average
59,8.38,Accessory,Average
59,0.57,Unique,Average
60,-0.54,Core,Average
60,8.59,Accessory,Average
60,0.37,Unique,Average
61,-0.46,Core,Average
61,8.22,Accessory,Average
61,-0.03,Unique,Average
62,-0.44,Core,Average
62,8.52,Accessory,Average
62,-0.46,Unique,Average
63,-0.44,Core,Average
63,7.70,Accessory,Average
63,0.22,Unique,Average
64,-0.42,Core,Average
64,7.65,Accessory,Average
64,0.13,Unique,Average
65,-0.54,Core,Average
65,8.09,Accessory,Average
65,-0.87,Unique,Average
66,-0.53,Core,Average
66,8.25,Accessory,Average
66,-0.43,Unique,Average
67,-0.52,Core,Average
67,8.23,Accessory,Average
67,-0.25,Unique,Average
68,-0.40,Core,Average
68,7.74,Accessory,Average
68,-0.28,Unique,Average
69,-0.56,Core,Average
69,7.70,Accessory,Average
69,0.15,Unique,Average
70,-0.44,Core,Average
70,7.72,Accessory,Average
70,0.12,Unique,Average
71,-0.41,Core,Average
71,6.75,Accessory,Average
71,0.49,Unique,Average
72,-0.53,Core,Average
72,7.30,Accessory,Average
72,0.03,Unique,Average
73,-0.49,Core,Average
73,7.04,Accessory,Average
73,1.04,Unique,Average
74,-0.45,Core,Average
74,6.94,Accessory,Average
74,-0.50,Unique,Average
75,-0.44,Core,Average
75,7.32,Accessory,Average
75,0.46,Unique,Average
76,-0.42,Core,Average
76,6.70,Accessory,Average
76,0.42,Unique,Average
77,-0.40,Core,Average
77,6.50,Accessory,Average
77,0.06,Unique,Average
78,-0.43,Core,Average
78,6.80,Accessory,Average
78,-0.24,Unique,Average
79,-0.46,Core,Average
79,6.46,Accessory,Average
79,0.70,Unique,Average
80,-0.45,Core,Average
80,6.39,Accessory,Average
80,-0.01,Unique,Average
81,-0.43,Core,Average
81,6.28,Accessory,Average
81,0.17,Unique,Average
82,-0.38,Core,Average
82,6.37,Accessory,Average
82,-0.32,Unique,Average
83,-0.44,Core,Average
83,6.13,Accessory,Average
83,0.36,Unique,Average
84,-0.50,Core,Average
84,6.08,Accessory,Average
84,0.56,Unique,Average
85,-0.49,Core,Average
85,6.08,Accessory,Average
85,0.97,Unique,Average
86,-0.34,Core,Average
86,5.79,Accessory,Average
86,0.86,Unique,Average
87,-0.45,Core,Average
87,6.37,Accessory,Average
87,0.03,Unique,Average
88,-0.28,Core,Average
88,6.03,Accessory,Average
88,-0.17,Unique,Average
89,-0.43,Core,Average
89,5.94,Accessory,Average
89,-0.60,Unique,Average
90,-0.44,Core,Average
90,6.04,Accessory,Average
90,0.33,Unique,Average
91,-0.40,Core,Average
91,6.03,Accessory,Average
91,-0.13,Unique,Average
92,-0.32,Core,Average
92,5.75,Accessory,Average
92,-0.57,Unique,Average
93,-0.56,Core,Average
93,5.74,Accessory,Average
93,0.05,Unique,Average
94,-0.40,Core,Average
94,5.65,Accessory,Average
94,0.36,Unique,Average
95,-0.41,Core,Average
95,5.05,Accessory,Average
95,0.82,Unique,Average
96,-0.42,Core,Average
96,5.52,Accessory,Average
96,-0.05,Unique,Average
97,-0.35,Core,Average
97,5.24,Accessory,Average
97,0.30,Unique,Average
98,-0.38,Core,Average
98,5.73,Accessory,Average
98,-0.06,Unique,Average
99,-0.47,Core,Average
99,5.43,Accessory,Average
99,0.46,Unique,Average
100,-0.35,Core,Average
100,4.79,Accessory,Average
100,0.35,Unique,Average
101,-0.44,Core,Average
101,5.64,Accessory,Average
101,-0.47,Unique,Average
102,-0.35,Core,Average
102,5.22,Accessory,Average
102,0.28,Unique,Average
103,-0.43,Core,Average
103,4.99,Accessory,Average
103,-0.06,Unique,Average
104,-0.41,Core,Average
104,5.44,Accessory,Average
104,0.11,Unique,Average
105,-0.31,Core,Average
105,4.81,Accessory,Average
105,-0.01,Unique,Average
106,-0.39,Core,Average
106,4.75,Accessory,Average
106,0.18,Unique,Average
107,-0.36,Core,Average
107,4.89,Accessory,Average
107,-0.91,Unique,Average
108,-0.37,Core,Average
108,4.71,Accessory,Average
108,0.11,Unique,Average
109,-0.35,Core,Average
109,4.71,Accessory,Average
109,-0.34,Unique,Average
110,-0.28,Core,Average
110,4.90,Accessory,Average
110,-0.29,Unique,Average
111,-0.40,Core,Average
111,5.06,Accessory,Average
111,-0.12,Unique,Average
112,-0.38,Core,Average
112,4.80,Accessory,Average
112,0.22,Unique,Average
113,-0.38,Core,Average
113,5.14,Accessory,Average
113,-0.14,Unique,Average
114,-0.40,Core,Average
114,4.50,Accessory,Average
114,0.19,Unique,Average
115,-0.33,Core,Average
115,4.43,Accessory,Average
115,0.55,Unique,Average
116,-0.44,Core,Average
116,5.03,Accessory,Average
116,-0.04,Unique,Average
117,-0.36,Core,Average
117,5.11,Accessory,Average
117,-0.46,Unique,Average
118,-0.39,Core,Average
118,4.69,Accessory,Average
118,-0.08,Unique,Average
119,-0.35,Core,Average
