Genomes,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,
11,0.42747474747474745,0.4230924505450141,0.425111021396851,0.4217990275526742,0.43181818181818177,0.4231391585760518,0.38636363636363635,0.39601494396014947,0.24312377210216107,0.4004924086992203,0.0,0.4211375554659137,0.03513513513513511,0.42360549717057394,0.38636363636363635,0.3890054553084348,0.42557482855990314,0.42275110931827353,0.23419892209701132,0.37605752961082906,0.37574215436810854,0.38961038961038963,0.4254032258064516,0.38662179217501047,0.2822057460611678,0.4239871640593662,0.37821865766146057,0.13593672763222941,0.4254545454545454,0.38600927096502313,0.38980193847450484,0.4239742558326629,0.4239742558326629,0.42156465342521277,0.4362336114421931,0.23382352941176465,0.258637236084453,0.38568421052631574,0.4107648725212465,0.42436466317063337,0.3894250944187998,0.41873727087576373,0.2937384898710865,0.42470730722648364,0.43653618030842234,0.423030303030303,0.38636363636363635,0.38645920941968037,0.4212869283690813,0.42459677419354835,0.4233724221593207,0.3880722385552289,0.3862679022746419,0.38568421052631574,0.3871784057359764,0.42493946731234866,0.42103126268777913,
12,0.24655244463017134,0.10871518418688231,0.1443071491615181,0.14203539823008848,0.16817985300475569,0.1415302963290579,0.2671691792294807,0.28547922665569725,0.40156507413509057,0.2932575142160845,0.4211375554659137,0.0,0.4275449101796407,0.14064573197700136,0.26789451653411467,0.2715894868585732,0.1466960352422908,0.10521582733812951,0.40684875662454134,0.27231025854879065,0.27246134559130797,0.2731057452123231,0.11255605381165923,0.26820083682008367,0.43747565251266074,0.11615487316421891,0.27393838467943377,0.4587745839636914,0.14525386313465782,0.2644836272040302,0.3010708401976936,0.11349419124218052,0.11349419124218052,0.14000886132033674,0.1716257007330746,0.4040032679738562,0.40251827782290817,0.26789451653411467,0.2939516129032258,0.11126065500224314,0.27200667501042974,0.2359882005899705,0.4181459566074951,0.14468460520511695,0.17800599058622169,0.10921348314606738,0.26861924686192473,0.26953614709569573,0.14920774647887325,0.11165919282511205,0.14273088820150248,0.2698412698412699,0.26697401508801344,0.26861924686192473,0.2828618968386023,0.1466960352422908,0.2404532102391943,
13,0.4325730292116847,0.4294846184578506,0.4296,0.42759727236261535,0.4368088467614534,0.4276553106212425,0.39275301957517705,0.40221857025472474,0.2548449612403101,0.4072269589930978,0.03513513513513511,0.4275449101796407,0.0,0.4293717486994798,0.39275301957517705,0.3940149625935162,0.4300559552358113,0.4291417165668663,0.24516441005802703,0.383939774153074,0.3836477987421384,0.3959369817578773,0.43113772455089816,0.39300582847626975,0.2880733944954128,0.43032949583167923,0.3860601001669449,0.15279805352798048,0.4299439551641313,0.3924103419516264,0.39482470784641066,0.4303343949044586,0.4303343949044586,0.4267362505018065,0.4411648957103502,0.24394966118102612,0.267425320056899,0.39208333333333334,0.41666666666666663,0.43073852295409176,0.39443059019118865,0.42523176138653773,0.30331969076853116,0.429828068772491,0.4408307210031348,0.4294282287085166,0.39275301957517705,0.39284228048272996,0.42708333333333337,0.43096568236233046,0.4278846153846154,0.39443059019118865,0.3926636098374323,0.39208333333333334,0.392901878914405,0.4306831801837795,0.4274809160305344,
14,0.19663648124191457,0.05740740740740746,0.05792400370713624,0.01846590909090906,0.07080858839652815,0.05661252900232017,0.30008244023083264,0.3168557536466775,0.4007444168734491,0.31672025723472674,0.42360549717057394,0.14064573197700136,0.4293717486994798,0.0,0.30078285949732175,0.30291820797369506,0.05789717461787869,0.052851182197496516,0.40736196319018403,0.2860107928601079,0.2861896838602329,0.3050430504305043,0.05516921650440432,0.3010708401976936,0.43377742946708464,0.0708733424782807,0.2826267664172901,0.4594081942336874,0.0597775718257646,0.2996285596368139,0.31723291035611956,0.06172270842929528,0.060829493087557585,0.05756731662024139,0.06590389016018305,0.40516181892666936,0.4023644516918059,0.30008244023083264,0.31992031872509963,0.054705609643022735,0.3054187192118226,0.18608695652173912,0.41742574257425746,0.05656003708854895,0.0778985507246377,0.05429234338747102,0.30078285949732175,0.3009468917249897,0.037921348314606695,0.050627032048304654,0.057050092764378446,0.30053519967064635,0.3013190436933223,0.2993814432989691,0.3118588428395568,0.014678030303030276,0.18934142114384744,
15,0.2949461474730737,0.3018092105263158,0.3003708281829419,0.30004127115146517,0.3197251414713015,0.30160692212608153,0.003935071323167727,0.03367003367003363,0.3658641444539983,0.20313862249346115,0.38636363636363635,0.26789451653411467,0.39275301957517705,0.30078285949732175,0.0,0.01514411333659016,0.30164609053497937,0.30295566502463056,0.36689419795221845,0.17802690582959646,0.17469608284556504,0.01560975609756099,0.3015220074043603,4.926108374384564E-4,0.3994299674267101,0.3097273097273098,0.18076062639821033,0.42592592592592593,0.3013190436933223,0.014691478942213565,0.21412803532008828,0.3045435939418747,0.3045435939418747,0.2997522708505368,0.3198707592891761,0.36871270247229326,0.36875529212531755,0.003935071323167727,0.05755732335049135,0.3018092105263158,0.014662756598240456,0.27623845507976486,0.39460784313725494,0.30205761316872426,0.3234349919743178,0.3009468917249897,0.003935071323167727,0.006381934216985741,0.30456226880394577,0.3013980263157895,0.30189456342668863,0.009799118079372837,0.013228809407153319,0.004916420845624381,0.03208556149732622,0.3044371405094495,0.2783591460862286,
16,0.2992158481221626,0.30393765381460214,0.30250719276613236,0.30218196788801976,0.31974162293096486,0.30234471410942,0.014173998044965774,0.041626794258373234,0.3679245283018868,0.2079895788102475,0.3890054553084348,0.2715894868585732,0.3940149625935162,0.30291820797369506,0.01514411333659016,0.0,0.3037766830870279,0.30507780507780513,0.3682418050234142,0.18067978533094808,0.17736865738661878,0.024733268671192965,0.30365203118588424,0.015625,0.40194884287454324,0.30975609756097566,0.18096514745308312,0.42829076620825146,0.30205761316872426,0.02385589094449858,0.21585903083700442,0.3066557778685177,0.3066557778685177,0.30049464138499593,0.32191780821917804,0.3700552956188856,0.370777027027027,0.01708150317227919,0.06247086247086242,0.30393765381460214,0.017064846416382284,0.2784757118927973,0.3964955175224124,0.30418719211822665,0.3207547169811321,0.3030800821355236,0.019015114578254555,0.019483682415976644,0.30668306683066826,0.3042230422304223,0.3026315789473685,0.02092457420924576,0.023369036027263923,0.018048780487804894,0.04108264862252298,0.30516817063166535,0.28130217028380633,
17,0.19378506689684938,0.062298107983387196,0.00949216896060745,0.05480724570366935,0.08864767073722302,0.015625,0.3009468917249897,0.31768514771347633,0.4014869888475836,0.3229291716686674,0.42557482855990314,0.1466960352422908,0.4300559552358113,0.05789717461787869,0.30164609053497937,0.3037766830870279,0.0,0.06313364055299542,0.41003671970624234,0.2925619834710744,0.29204639602319804,0.3065902578796562,0.056481481481481466,0.30193336075689015,0.4375,0.08265213442325159,0.2892014894497311,0.462353386303443,0.016098484848484862,0.30049464138499593,0.32150142798857606,0.06923429619440624,0.06834862385321105,0.01845716990061519,0.09332732191163207,0.4078463424601553,0.40439381611065905,0.3009468917249897,0.32073219259848784,0.055118110236220486,0.30627306273062727,0.18320278503046128,0.4206161137440758,0.009962049335863421,0.10317105850826258,0.06010171058714753,0.30164609053497937,0.3018092105263158,0.06460544531610524,0.056455344747801894,0.016090866067203002,0.3013980263157895,0.30148270181219106,0.30024711696869855,0.3113207547169812,0.06368251038301798,0.18961038961038956,
18,0.19543693499784764,0.01040681173131508,0.061375173050299936,0.05426716141001853,0.09066305818673881,0.060073937153419577,0.30225872689938393,0.3189341945902301,0.4025545941491553,0.3221422861710631,0.42275110931827353,0.10521582733812951,0.4291417165668663,0.052851182197496516,0.30295566502463056,0.30507780507780513,0.06313364055299542,0.0,0.4084794129637179,0.29108175061932284,0.2912701696317749,0.3078807676602695,0.01557338367154315,0.3032416906032006,0.43781676413255366,0.026598226784880996,0.28701406120760964,0.4608695652173913,0.06232686980609414,0.3018092105263158,0.3227513227513228,0.01412429378531077,0.01412429378531077,0.0601295097132285,0.09275101305718148,0.40628828093099223,0.4054383116883117,0.30225872689938393,0.3226190476190476,0.013226263580538467,0.3075664621676891,0.1841076856274425,0.420969649191959,0.060913705583756306,0.10343290236290681,0.009943181818181768,0.30295566502463056,0.30311730926989333,0.06405529953917055,0.012753897024090688,0.06050808314087763,0.30270713699753893,0.3034907597535934,0.3015612161051766,0.3132924335378323,0.060452238117212787,0.19049676025917928,
19,0.41517128874388254,0.4101100693028944,0.4089052287581699,0.40875613747954176,0.4152542372881356,0.4075286415711947,0.36689419795221845,0.375578947368421,0.21002506265664156,0.38907284768211925,0.23419892209701132,0.40684875662454134,0.24516441005802703,0.40736196319018403,0.36689419795221845,0.3682418050234142,0.41003671970624234,0.4084794129637179,0.0,0.36266552755232806,0.35950235950235954,0.37027600849256903,0.41245928338762217,0.36716417910447763,0.2418052256532066,0.410453808752026,0.36278275714895436,0.29174228675136116,0.4098896608091541,0.3644140290846878,0.3759046402724564,0.40910939406262703,0.40975609756097564,0.4065573770491804,0.41978287092882993,0.015995587424158852,0.17481108312342575,0.3661971830985915,0.39039408866995073,0.4120521172638436,0.3693617021276596,0.4049382716049382,0.2472761724301279,0.40979591836734697,0.41953562850280224,0.41003671970624234,0.36689419795221845,0.36700767263427114,0.404995904995905,0.4122914122914123,0.4077709611451943,0.3686675180928054,0.3653846153846154,0.3661971830985915,0.36976942783945344,0.40938775510204084,0.4053388090349076,
20,0.29075072583990047,0.2892014894497311,0.2912701696317749,0.2866638969671791,0.30537459283387625,0.29038939519469764,0.17802690582959646,0.20087912087912085,0.36722436722436724,0.09552376557452702,0.37605752961082906,0.27231025854879065,0.383939774153074,0.2860107928601079,0.17802690582959646,0.18067978533094808,0.2925619834710744,0.29108175061932284,0.36266552755232806,0.0,0.02385589094449858,0.18493761140819964,0.2896152254861398,0.1783953384132676,0.39281339322172315,0.2993865030674847,0.033333333333333326,0.40637450199203184,0.29151138716356106,0.17654986522911054,0.09232218558643435,0.2941176470588235,0.2941176470588235,0.28707935189031986,0.3048433048433048,0.3595890410958904,0.36663844199830653,0.17884356790676825,0.20397579948141742,0.2892014894497311,0.1811270125223614,0.2654008438818566,0.38993453355155483,0.2915632754342432,0.31330645161290327,0.2883181441590721,0.17720951099147597,0.17994628469113694,0.28985507246376807,0.2894954507857733,0.29068322981366457,0.17949865711727842,0.17610062893081757,0.17884356790676825,0.19626168224299068,0.2911497105045492,0.2653748946925021,
21,0.2895174708818635,0.2893864013266998,0.29075072583990047,0.28684429641965026,0.3055895552835577,0.28986710963455153,0.17469608284556504,0.19770520741394526,0.36688172043010747,0.0873200185787274,0.37574215436810854,0.27246134559130797,0.3836477987421384,0.2861896838602329,0.17469608284556504,0.17736865738661878,0.29204639602319804,0.2912701696317749,0.35950235950235954,0.02385589094449858,0.0,0.18165548098434003,0.28980099502487566,0.17506750675067506,0.3918918918918919,0.30028676771814833,0.0166015625,0.40869218500797444,0.2895720814291649,0.17320703653585923,0.08210726150925485,0.29360824742268044,0.29360824742268044,0.28726061615320564,0.30505709624796085,0.3578178694158075,0.36282433007230963,0.17551755175517547,0.20008680555555558,0.2893864013266998,0.17781769196228114,0.26553911205074,0.38834154351395733,0.2917530045586407,0.31353535353535356,0.2885014528850145,0.17387387387387387,0.17744833782569636,0.2900414937759336,0.28968089515126394,0.290161892901619,0.1761797752808989,0.1727559765448805,0.17551755175517547,0.19222172552525707,0.29204639602319804,0.26624472573839664,
22,0.29995879686856197,0.3067484662576687,0.305327868852459,0.3043121149897331,0.32111200644641413,0.3065573770491803,0.013671875,0.045779685264663805,0.36857876712328763,0.20815264527320032,0.38961038961038963,0.2731057452123231,0.3959369817578773,0.3050430504305043,0.01560975609756099,0.024733268671192965,0.3065902578796562,0.3078807676602695,0.37027600849256903,0.18493761140819964,0.18165548098434003,0.0,0.3064648117839607,0.016089712335446094,0.40186536901865366,0.31184103811841035,0.18683274021352314,0.4287956061200471,0.30627306273062727,0.024307243558580494,0.2160140783106027,0.30944625407166126,0.30944625407166126,0.3047227926078029,0.32328106151990355,0.37208315655494273,0.3714165261382799,0.01560975609756099,0.06644981412639406,0.3067484662576687,0.022340942204953862,0.28213689482470783,0.39772265148434327,0.3069995906672125,0.3241296518607443,0.3058968058968059,0.01754385964912286,0.018013631937682573,0.3087934560327198,0.30633946830265846,0.3068414584186808,0.018491484184914864,0.022859922178988357,0.016577279375914133,0.03961352657004835,0.3079754601226994,0.2842280482729921,
23,0.192921881743634,0.013711583924349902,0.054705609643022735,0.046620046620046596,0.08687782805429867,0.05519480519480524,0.3008230452674897,0.3175566343042071,0.4059283655825443,0.32078494193031637,0.4254032258064516,0.11255605381165923,0.43113772455089816,0.05516921650440432,0.3015220074043603,0.30365203118588424,0.056481481481481466,0.01557338367154315,0.41245928338762217,0.2896152254861398,0.28980099502487566,0.3064648117839607,0.0,0.3018092105263158,0.439766081871345,0.03717472118959109,0.2855366763365106,0.46334089191232053,0.05385329619312906,0.3003708281829419,0.3213703099510603,0.024847632442569156,0.023921200750468996,0.05614849187935034,0.08984198645598196,0.41027732463295274,0.4087591240875912,0.3008230452674897,0.32127236580516894,0.0033269961977185902,0.3061475409836065,0.18391304347826087,0.42294048088293257,0.056044465030106516,0.1005811354492624,0.014191106906338735,0.3015220074043603,0.30168516235100695,0.061893764434180154,0.007586533902323334,0.054730983302411884,0.30127414714344436,0.30205761316872426,0.300123507616303,0.31188524590163935,0.06096997690531181,0.18952834270878405,
24,0.2952380952380952,0.30209617755856966,0.300658978583196,0.3003300330033003,0.31999999999999995,0.30189456342668863,0.004424778761061954,0.034134615384615374,0.36613665663944994,0.2034858387799564,0.38662179217501047,0.26820083682008367,0.39300582847626975,0.3010708401976936,4.926108374384564E-4,0.015625,0.30193336075689015,0.3032416906032006,0.36716417910447763,0.1783953384132676,0.17506750675067506,0.016089712335446094,0.3018092105263158,0.0,0.39967439967439966,0.3100081366965012,0.1811270125223614,0.4261520283576211,0.30160692212608153,0.01517376407244253,0.2144748455428067,0.3048281505728314,0.3048281505728314,0.30004127115146517,0.3201453371013323,0.3689816787388155,0.36902242911553107,0.004424778761061954,0.05799812909260993,0.30209617755856966,0.01514411333659016,0.27654217373059164,0.3948550428746427,0.30234471410942,0.3237063778580024,0.3012345679012346,0.004424778761061954,0.006869479882237517,0.30484798685291703,0.30168516235100695,0.30218196788801976,0.010284035259549462,0.013712047012732653,0.00540540540540535,0.03255587949465499,0.3047227926078029,0.27866108786610877,
25,0.44604596805609664,0.43937621832358675,0.43706020328381545,0.4345098039215687,0.444015444015444,0.43639921722113506,0.39812550937245317,0.40795819935691313,0.25711574952561667,0.4165675782798256,0.2822057460611678,0.43747565251266074,0.2880733944954128,0.43377742946708464,0.3994299674267101,0.40194884287454324,0.4375,0.43781676413255366,0.2418052256532066,0.39281339322172315,0.3918918918918919,0.40186536901865366,0.439766081871345,0.39967439967439966,0.0,0.4407436096049574,0.3942111699959233,0.32771292693471676,0.43679060665362035,0.39714285714285713,0.406669377795852,0.4389580093312597,0.4389580093312597,0.43490196078431376,0.44765204003079295,0.23641563393708298,0.2441093308199811,0.39812550937245317,0.4207221350078493,0.43998441153546375,0.40040650406504064,0.4322301024428684,0.29538323621694307,0.4372801875732708,0.4472978152548869,0.4387197501951601,0.39877800407331976,0.3988603988603988,0.4346123727486296,0.4395946999220577,0.43661971830985913,0.3991049633848658,0.396734693877551,0.39812550937245317,0.39893834218048185,0.43627834245504304,0.43255996854109324,
26,0.20655877342419082,0.031220876048462243,0.08094588449295137,0.07492005481955233,0.09412819363514124,0.08056440600819303,0.3090390879478827,0.3214285714285714,0.4065439672801636,0.32923930269413626,0.4239871640593662,0.11615487316421891,0.43032949583167923,0.0708733424782807,0.3097273097273098,0.30975609756097566,0.08265213442325159,0.026598226784880996,0.410453808752026,0.2993865030674847,0.30028676771814833,0.31184103811841035,0.03717472118959109,0.3100081366965012,0.4407436096049574,0.0,0.294672131147541,0.4629838406614055,0.08189262966333033,0.3086017121891561,0.3259199353012535,0.035697728326379186,0.035697728326379186,0.08063781321184516,0.10720640569395012,0.40763296792529435,0.40742234772085517,0.3090390879478827,0.32900432900432897,0.03579730357973032,0.31427412814274125,0.19311827956989247,0.4240407204385278,0.08136363636363642,0.10088888888888892,0.03170163170163165,0.3097273097273098,0.3091944670463792,0.08094588449295137,0.036245353159851335,0.0792349726775956,0.3108492482730597,0.31026058631921827,0.3097273097273098,0.3172217709179529,0.07390510948905105,0.1986301369863014,
27,0.2873754152823921,0.28512225445503525,0.28861283643892344,0.2832778702163061,0.30000000000000004,0.28772802653399665,0.18076062639821033,0.2027204914436156,0.3680377035132819,0.09237875288683606,0.37821865766146057,0.27393838467943377,0.3860601001669449,0.2826267664172901,0.18076062639821033,0.18096514745308312,0.2892014894497311,0.28701406120760964,0.36278275714895436,0.033333333333333326,0.0166015625,0.18683274021352314,0.2855366763365106,0.1811270125223614,0.3942111699959233,0.294672131147541,0.0,0.41024622716441617,0.2874326005806719,0.1792917974002689,0.08459357277882795,0.28936521022258865,0.28936521022258865,0.2844074844074844,0.3008560945780677,0.36181119179837673,0.36606009310198895,0.18157423971377462,0.2042314335060449,0.28512225445503525,0.18384649709950918,0.2648671446646984,0.39068246832856557,0.2889072847682119,0.3066343042071198,0.2842323651452282,0.17994628469113694,0.18348214285714282,0.28577353795105764,0.28541839270919633,0.2873134328358209,0.18222420723537291,0.17884356790676825,0.18157423971377462,0.19733333333333336,0.28778467908902694,0.2648421052631579,
