Number of genomes	Pan genome
2	2412	#
2	2309	#
2	2407	#
2	2482	#
2	2456	#
2	2420	#
2	2397	#
2	2397	#
2	2556	#
2	2435	#
2	2356	#
2	2432	#
2	2552	#
2	2382	#
2	2600	#
2	2372	#
2	2438	#
2	2623	#
2	2589	#
2	2484	#
2	2309	#
2	2522	#
2	2158	#
2	2407	#
2	2583	#
2	2495	#
2	2376	#
2	2553	#
2	2493	#
2	2407	#
2	2403	#
2	2495	#
2	2570	#
2	2454	#
2	2521	#
2	2301	#
2	2435	#
2	2470	#
2	2362	#
2	2482	#
2	2409	#
2	2418	#
2	2411	#
2	2426	#
2	2361	#
2	2094	#
2	2389	#
2	2432	#
2	2483	#
2	2360	#
2	2471	#
2	2303	#
2	2304	#
2	2385	#
2	2451	#
2	2373	#
2	2331	#
2	2432	#
2	2420	#
2	2513	#
2	2426	#
2	2437	#
2	2493	#
2	2440	#
2	2350	#
2	2294	#
2	2342	#
2	2601	#
2	2529	#
2	2404	#
2	2314	#
2	2398	#
2	2487	#
2	2563	#
2	2468	#
2	2317	#
2	2565	#
2	2371	#
2	2310	#
2	2412	#
2	2441	#
2	2376	#
2	2390	#
2	2434	#
2	2518	#
2	2449	#
2	2407	#
2	2325	#
2	2595	#
2	2411	#
2	2164	#
2	2392	#
2	2346	#
2	2343	#
2	2356	#
2	2412	#
2	2350	#
2	2304	#
2	2391	#
2	2296	#
2	2472	#
2	2405	#
2	2438	#
2	2393	#
2	2551	#
2	2340	#
2	2597	#
2	2407	#
2	2455	#
2	2356	#
2	2435	#
2	2487	#
2	2505	#
2	2440	#
2	2320	#
2	2408	#
2	2508	#
2	2420	#
2	2466	#
2	2536	#
2	2432	#
2	2550	#
2	2468	#
2	2361	#
2	2336	#
2	2498	#
2	2342	#
2	2499	#
2	2544	#
2	2420	#
2	2447	#
2	2366	#
2	2368	#
2	2425	#
2	2390	#
2	2424	#
2	2439	#
2	2480	#
2	2105	#
2	2423	#
2	2476	#
2	2407	#
2	2429	#
2	2609	#
2	2351	#
2	2350	#
2	2371	#
2	2342	#
2	2385	#
2	2347	#
2	2499	#
2	2471	#
2	2473	#
2	2309	#
2	2353	#
2	2282	#
2	2558	#
2	2571	#
2	2469	#
2	2582	#
2	2466	#
2	2348	#
2	2271	#
2	2445	#
2	2405	#
2	2827	#
2	2386	#
2	2414	#
2	2412	#
2	2423	#
2	2358	#
2	2680	#
2	2275	#
2	2360	#
2	2378	#
2	2464	#
2	2519	#
2	2342	#
2	2428	#
2	2662	#
2	2343	#
2	2394	#
2	2375	#
2	2409	#
2	2298	#
2	2457	#
2	2404	#
2	2387	#
2	2387	#
2	2107	#
2	2431	#
2	2371	#
2	2433	#
2	2347	#
2	2664	#
2	2524	#
2	2466	#
2	2604	#
2	2397	#
2	2447	#
2	2530	#
2	2563	#
2	2427	#
2	2307	#
2	2493	#
2	2533	#
2	2574	#
2	2481	#
2	2538	#
2	2540	#
2	2551	#
2	2387	#
2	2351	#
2	2459	#
2	2369	#
2	2492	#
2	2401	#
2	2501	#
2	2445	#
2	2373	#
2	2466	#
2	2587	#
2	2278	#
2	2362	#
2	2400	#
2	2378	#
2	2386	#
2	2579	#
2	2610	#
2	2523	#
2	2478	#
2	2348	#
2	2329	#
2	2633	#
2	2363	#
2	2442	#
2	2608	#
2	2312	#
2	2464	#
2	2385	#
2	2323	#
2	2553	#
2	2442	#
2	2376	#
2	2330	#
2	2429	#
2	2402	#
2	2389	#
2	2512	#
2	2105	#
2	2548	#
2	2331	#
2	2352	#
2	2396	#
2	2539	#
2	2291	#
2	2441	#
2	2564	#
2	2348	#
2	2557	#
2	2625	#
2	2384	#
2	2406	#
2	2569	#
2	2230	#
2	2535	#
2	2319	#
2	2381	#
2	2171	#
2	2403	#
2	2404	#
2	2380	#
2	2429	#
2	2645	#
2	2498	#
2	2466	#
2	2567	#
2	2493	#
2	2463	#
2	2367	#
2	2423	#
2	2373	#
2	2323	#
2	2345	#
2	2510	#
2	2545	#
2	2315	#
2	2345	#
2	2365	#
2	2365	#
2	2109	#
2	2465	#
2	2441	#
2	2536	#
2	2428	#
2	2529	#
2	1973	#
2	2362	#
2	2360	#
2	2586	#
2	2595	#
2	2306	#
2	2365	#
2	2523	#
2	2447	#
2	2386	#
2	2451	#
2	2444	#
2	2338	#
2	2329	#
2	2770	#
2	2415	#
2	2558	#
2	2439	#
2	2443	#
2	2494	#
2	2379	#
2	2506	#
2	2355	#
2	1975	#
2	2499	#
2	2482	#
2	2399	#
2	2552	#
2	2485	#
2	2440	#
2	2392	#
2	2230	#
2	2377	#
2	2395	#
2	2349	#
2	2628	#
2	2492	#
2	2522	#
2	2456	#
2	2403	#
2	2400	#
2	2358	#
2	2307	#
2	2390	#
2	2362	#
2	2437	#
2	2520	#
2	2506	#
2	2474	#
2	2536	#
2	2582	#
2	2414	#
2	2495	#
2	2350	#
2	2544	#
2	2351	#
2	2174	#
2	2552	#
2	2420	#
2	2264	#
2	2574	#
2	2433	#
2	2379	#
2	2365	#
2	2307	#
2	2412	#
2	2399	#
2	2481	#
2	2641	#
2	2028	#
2	2375	#
2	2387	#
2	2373	#
2	2067	#
2	2294	#
2	2535	#
2	2296	#
2	2511	#
2	2391	#
2	2672	#
2	2478	#
2	2278	#
2	2572	#
2	2274	#
2	2563	#
2	2366	#
2	2481	#
2	2283	#
2	2562	#
2	2506	#
2	2371	#
2	2560	#
2	2497	#
2	2552	#
2	2650	#
2	2394	#
2	2479	#
2	2544	#
2	2412	#
2	2484	#
2	2443	#
3	2849	#
3	2724	#
3	2632	#
3	2829	#
3	2657	#
3	2597	#
3	2821	#
3	2830	#
3	2731	#
3	2578	#
3	2791	#
3	2857	#
3	2751	#
3	2820	#
3	2545	#
3	2577	#
3	2338	#
3	2697	#
3	2729	#
3	2889	#
3	2701	#
3	2985	#
3	2662	#
3	2737	#
3	2535	#
3	2948	#
3	2591	#
3	2714	#
3	2690	#
3	2707	#
3	2615	#
3	2657	#
3	2583	#
3	2319	#
3	2765	#
3	2635	#
3	2709	#
3	2563	#
3	2848	#
3	2659	#
3	2674	#
3	2591	#
3	2563	#
3	2822	#
3	2668	#
3	2531	#
3	2487	#
3	2669	#
3	2660	#
3	2697	#
3	2876	#
3	2581	#
3	2748	#
3	2698	#
3	2612	#
3	2901	#
3	2624	#
3	2821	#
3	2705	#
3	2586	#
3	2673	#
3	2689	#
3	2615	#
3	2770	#
3	2735	#
3	2744	#
3	2645	#
3	2665	#
3	2660	#
3	2627	#
3	2640	#
3	2886	#
3	2680	#
3	2662	#
3	2852	#
3	2680	#
3	2540	#
3	2780	#
3	2622	#
3	2817	#
3	2841	#
3	2707	#
3	2821	#
3	2530	#
3	2707	#
3	2625	#
3	2551	#
3	2760	#
3	2634	#
3	2723	#
3	2677	#
3	2835	#
3	2774	#
3	2696	#
3	2571	#
3	2689	#
3	2674	#
3	2419	#
3	3102	#
3	2707	#
3	2854	#
3	2732	#
3	2628	#
3	2626	#
3	2747	#
3	2551	#
3	2684	#
3	2666	#
3	2763	#
3	2661	#
3	2750	#
3	2718	#
3	2708	#
3	2653	#
3	2794	#
3	2722	#
3	2634	#
3	2694	#
3	2705	#
3	2672	#
3	2619	#
3	2596	#
3	2816	#
3	2679	#
3	2769	#
3	2318	#
3	2666	#
3	2716	#
3	2688	#
3	2633	#
3	2690	#
3	2661	#
3	2822	#
3	2607	#
3	2567	#
3	2678	#
3	2800	#
3	2727	#
3	2681	#
3	2702	#
3	2706	#
3	2723	#
3	2667	#
3	2611	#
3	2883	#
3	2692	#
3	2747	#
3	2669	#
3	2815	#
3	2773	#
3	2317	#
3	2755	#
3	2744	#
3	2577	#
3	2764	#
3	2458	#
3	2827	#
3	2701	#
3	2636	#
3	2660	#
3	2812	#
3	2573	#
3	3011	#
3	2616	#
3	2799	#
3	2688	#
3	2759	#
3	2664	#
3	2759	#
3	2584	#
3	2852	#
3	2565	#
3	2682	#
3	2662	#
3	2634	#
3	2831	#
3	2745	#
3	2697	#
3	2710	#
3	2679	#
3	2582	#
3	2670	#
3	2827	#
3	2898	#
3	2837	#
3	3108	#
3	2584	#
3	2783	#
3	2672	#
3	2601	#
3	2622	#
3	2586	#
3	2661	#
3	2802	#
3	2475	#
3	2873	#
3	2589	#
3	2471	#
3	2843	#
3	2621	#
3	2626	#
3	2610	#
3	2633	#
3	2726	#
3	2831	#
3	2563	#
3	2633	#
3	2637	#
3	2601	#
3	2760	#
3	2760	#
3	2771	#
3	2622	#
3	2780	#
3	2849	#
3	2664	#
3	2599	#
3	2746	#
3	2669	#
3	2676	#
3	2687	#
3	2669	#
3	2688	#
3	2726	#
3	2751	#
3	2738	#
3	2821	#
3	2775	#
3	2646	#
3	2811	#
3	2717	#
3	2625	#
3	2658	#
3	2741	#
3	2588	#
3	2853	#
3	2678	#
3	2740	#
3	2820	#
3	2708	#
3	2819	#
3	2876	#
3	2646	#
3	2831	#
3	2702	#
3	2656	#
3	2787	#
3	2699	#
3	2671	#
3	2669	#
3	2587	#
3	2758	#
3	2852	#
3	2818	#
3	2611	#
3	2612	#
3	2682	#
3	2679	#
3	2645	#
3	2662	#
3	2619	#
3	2585	#
3	2656	#
3	2586	#
3	2608	#
3	2335	#
3	2732	#
3	2689	#
3	2782	#
3	2743	#
3	2727	#
3	2772	#
3	2704	#
3	2699	#
3	2809	#
3	2745	#
3	2750	#
3	2620	#
3	2839	#
3	2783	#
3	2822	#
3	2863	#
3	2627	#
3	2725	#
3	2893	#
3	2747	#
3	2670	#
3	2469	#
3	2737	#
3	2665	#
3	2713	#
3	2721	#
3	2612	#
3	2730	#
3	2694	#
3	2584	#
3	2708	#
3	2654	#
3	2723	#
3	2662	#
3	2510	#
3	2758	#
3	2647	#
3	2568	#
3	2711	#
3	2877	#
3	2487	#
3	2699	#
3	2750	#
3	2573	#
3	2697	#
3	2689	#
3	2523	#
3	2806	#
3	2796	#
3	2613	#
3	2630	#
3	2662	#
3	2665	#
3	2763	#
3	2718	#
3	2697	#
3	2696	#
3	2872	#
3	2770	#
3	2673	#
3	2779	#
3	2688	#
3	2859	#
3	2674	#
3	2639	#
3	2783	#
3	2637	#
3	2657	#
3	2634	#
3	2738	#
3	2837	#
3	2641	#
3	2578	#
3	2804	#
3	2681	#
3	2691	#
3	2323	#
3	2676	#
3	2624	#
3	2758	#
3	2788	#
3	2761	#
3	2765	#
3	2639	#
3	2684	#
3	2740	#
3	2671	#
3	2685	#
3	2565	#
3	2848	#
3	2716	#
3	2621	#
3	2692	#
3	2664	#
3	2657	#
3	2572	#
3	2802	#
3	2742	#
3	2673	#
3	2780	#
3	2523	#
3	2418	#
3	2773	#
3	2661	#
3	2825	#
3	2697	#
3	2663	#
3	2666	#
3	2849	#
3	2569	#
3	2765	#
3	2855	#
3	2574	#
3	2643	#
3	2695	#
3	2668	#
3	2864	#
3	2638	#
3	2676	#
3	2678	#
3	2781	#
3	2624	#
3	2562	#
3	2758	#
3	2845	#
3	2639	#
3	2769	#
3	2755	#
3	2620	#
3	2828	#
3	2705	#
3	2782	#
3	2696	#
3	2782	#
3	2322	#
3	2801	#
3	2817	#
3	2616	#
3	2904	#
3	2734	#
3	2991	#
3	2794	#
3	2668	#
3	2585	#
3	2836	#
3	2797	#
3	2755	#
3	2735	#
3	2720	#
3	2699	#
3	2635	#
3	2732	#
3	2740	#
3	2764	#
3	2585	#
3	2637	#
3	2755	#
3	2655	#
3	2877	#
3	2562	#
3	2738	#
3	2620	#
3	2536	#
3	2648	#
3	2698	#
3	2662	#
3	2650	#
3	2738	#
3	2686	#
3	2798	#
3	2713	#
3	2685	#
3	2508	#
3	2618	#
3	2857	#
3	2654	#
3	2649	#
3	2781	#
3	2760	#
3	2833	#
3	2680	#
3	2474	#
3	2671	#
3	2634	#
3	2655	#
3	2498	#
3	2821	#
3	2722	#
3	2627	#
3	2702	#
3	2739	#
3	2657	#
3	2854	#
3	2687	#
3	2798	#
3	2634	#
3	2762	#
3	2621	#
3	2730	#
3	2796	#
3	2759	#
3	2771	#
3	2652	#
3	2633	#
3	2634	#
3	2593	#
3	2803	#
3	2666	#
3	2808	#
3	2744	#
3	2718	#
3	2644	#
3	2659	#
3	2714	#
3	2700	#
3	2674	#
3	2453	#
3	2816	#
3	2715	#
3	2707	#
3	2669	#
3	2835	#
3	2658	#
3	2825	#
3	2723	#
3	2899	#
3	2828	#
3	2580	#
3	2827	#
3	2774	#
3	2721	#
3	2858	#
3	2643	#
3	2763	#
3	2797	#
4	2810	#
4	2847	#
4	2927	#
4	2879	#
4	2832	#
4	2827	#
4	2994	#
4	2628	#
4	2955	#
4	2914	#
4	2420	#
4	2948	#
4	2833	#
4	2797	#
4	2982	#
4	2780	#
4	2839	#
4	2588	#
4	2806	#
4	2895	#
4	2883	#
4	2806	#
4	2839	#
4	2936	#
4	2634	#
4	2879	#
4	2997	#
4	2905	#
4	2634	#
4	2962	#
4	2848	#
4	2843	#
4	2885	#
4	2591	#
4	2863	#
4	2831	#
4	2801	#
4	2928	#
4	3074	#
4	2850	#
4	2897	#
4	2681	#
4	2590	#
4	2864	#
4	2320	#
4	2901	#
4	2965	#
4	2791	#
4	2954	#
4	2546	#
4	2898	#
4	2867	#
4	2343	#
4	2645	#
4	2800	#
4	2954	#
4	2843	#
4	2998	#
4	2831	#
4	2829	#
4	2628	#
4	2636	#
4	2925	#
4	2810	#
4	2892	#
4	2776	#
4	2849	#
4	2653	#
4	2850	#
4	2927	#
4	2850	#
4	2833	#
4	2796	#
4	3044	#
4	2849	#
4	2858	#
4	2888	#
4	2670	#
4	3004	#
4	2944	#
4	2977	#
4	2872	#
4	3006	#
4	2876	#
4	2829	#
4	2857	#
4	2767	#
4	2635	#
4	2885	#
4	2830	#
4	2867	#
4	2866	#
4	2804	#
4	2875	#
4	2813	#
4	3031	#
4	2829	#
4	2862	#
4	2917	#
4	2822	#
4	2824	#
4	2958	#
4	2962	#
4	2579	#
4	2767	#
4	2639	#
4	2813	#
4	2855	#
4	2640	#
4	2726	#
4	2646	#
4	2696	#
4	2979	#
4	2896	#
4	2961	#
4	2861	#
4	2799	#
4	2855	#
4	2913	#
4	2796	#
4	2861	#
4	2840	#
4	2974	#
4	2871	#
4	2826	#
4	2867	#
4	2565	#
4	2931	#
4	2857	#
4	2826	#
4	2966	#
4	2592	#
4	2758	#
4	2574	#
4	2900	#
4	2597	#
4	2645	#
4	2671	#
4	2825	#
4	2693	#
4	2961	#
4	2834	#
4	2828	#
4	3110	#
4	2819	#
4	2673	#
4	2952	#
4	2674	#
4	2847	#
4	2871	#
4	3015	#
4	2637	#
4	2979	#
4	3146	#
4	2892	#
4	2950	#
4	2953	#
4	2912	#
4	2818	#
4	2830	#
4	2637	#
4	2641	#
4	2978	#
4	2601	#
4	2812	#
4	2799	#
4	2636	#
4	2971	#
4	2796	#
4	2964	#
4	3024	#
4	2888	#
4	2859	#
4	2965	#
4	2828	#
4	2811	#
4	2774	#
4	3018	#
4	2632	#
4	2834	#
4	2831	#
4	2630	#
4	2839	#
4	2651	#
4	3030	#
4	2769	#
4	2597	#
4	2844	#
4	2635	#
4	2593	#
4	2996	#
4	2886	#
4	2802	#
4	3041	#
4	2922	#
4	2868	#
4	2802	#
4	2775	#
4	2631	#
4	2838	#
4	3032	#
4	2871	#
4	2999	#
4	2800	#
4	2899	#
4	2796	#
4	2818	#
4	2888	#
4	2861	#
4	2988	#
4	2898	#
4	2866	#
4	2995	#
4	2972	#
4	2600	#
4	2660	#
4	2894	#
4	2787	#
4	2860	#
4	2815	#
4	2831	#
4	2596	#
4	2864	#
4	2813	#
4	2834	#
4	2853	#
4	2934	#
4	2780	#
4	2588	#
4	2669	#
4	2876	#
4	2798	#
4	2912	#
4	2904	#
4	2803	#
4	2821	#
4	2589	#
4	2606	#
4	2894	#
4	2839	#
4	2595	#
4	2797	#
4	2934	#
4	2777	#
4	2809	#
4	2849	#
4	2974	#
4	2952	#
4	2934	#
4	2946	#
4	2826	#
4	2865	#
4	2970	#
4	3017	#
4	2585	#
4	2969	#
4	3163	#
4	2925	#
4	3151	#
4	2849	#
4	2862	#
4	2673	#
4	2913	#
4	2826	#
4	2893	#
4	2830	#
4	2764	#
4	2978	#
4	2722	#
4	2955	#
4	2765	#
4	2816	#
4	2983	#
4	2821	#
4	2583	#
4	2828	#
4	3015	#
4	2798	#
4	2821	#
4	2573	#
4	2645	#
4	2991	#
4	2822	#
4	2900	#
4	2967	#
4	2932	#
4	2858	#
4	2948	#
4	2887	#
4	2792	#
4	2793	#
4	2814	#
4	2867	#
4	2784	#
4	3016	#
4	2889	#
4	2320	#
4	3039	#
4	2973	#
4	2958	#
4	2847	#
4	2788	#
4	3050	#
4	2989	#
4	2833	#
4	2963	#
4	2853	#
4	2880	#
4	2729	#
4	2881	#
4	2998	#
4	2765	#
4	2519	#
4	2876	#
4	2925	#
4	2836	#
4	2936	#
4	2917	#
4	2639	#
4	2896	#
4	2829	#
4	2835	#
4	2833	#
4	2878	#
4	2876	#
4	2931	#
4	2843	#
4	2750	#
4	2590	#
4	2812	#
4	2946	#
4	2911	#
4	2952	#
4	2664	#
4	2952	#
4	2838	#
4	2858	#
4	2794	#
4	2995	#
4	2814	#
4	2820	#
4	2636	#
4	2748	#
4	2803	#
4	2646	#
4	2978	#
4	2611	#
4	2569	#
4	2874	#
4	2850	#
4	2569	#
4	2892	#
4	2860	#
4	2319	#
4	2823	#
4	2943	#
4	2850	#
4	2923	#
4	2799	#
4	2958	#
4	2847	#
4	2942	#
4	2910	#
4	3104	#
4	2587	#
4	2687	#
4	2871	#
4	2851	#
4	2855	#
4	2951	#
4	2648	#
4	2936	#
4	2663	#
4	3037	#
4	3021	#
4	2797	#
4	2826	#
4	2626	#
4	2786	#
4	2830	#
4	2959	#
4	2814	#
4	2595	#
4	2833	#
4	2651	#
4	2599	#
4	2937	#
4	2853	#
4	2907	#
4	2648	#
4	2874	#
4	3105	#
4	2788	#
4	2627	#
4	2882	#
4	2672	#
4	2776	#
4	2667	#
4	2848	#
4	2982	#
4	2961	#
4	2888	#
4	2831	#
4	2836	#
4	2629	#
4	2874	#
4	2830	#
4	2898	#
4	2807	#
4	2756	#
4	3024	#
4	2925	#
4	3017	#
4	2829	#
4	2775	#
4	2864	#
4	2883	#
4	2936	#
4	3005	#
4	2848	#
4	2859	#
4	2591	#
4	2841	#
4	2811	#
4	2682	#
4	2623	#
4	2941	#
4	2813	#
4	2557	#
4	2860	#
4	2587	#
4	2826	#
4	2869	#
4	2877	#
4	2898	#
4	2941	#
4	2838	#
4	2971	#
4	2820	#
4	2580	#
4	2932	#
4	2882	#
4	2581	#
4	2959	#
4	2785	#
4	2846	#
4	2850	#
4	2799	#
4	2815	#
4	2646	#
4	2866	#
4	3044	#
4	2791	#
4	2814	#
4	2836	#
4	2656	#
4	2648	#
4	2998	#
4	2910	#
4	2620	#
4	3057	#
4	2961	#
4	2838	#
4	2829	#
4	2628	#
4	2968	#
4	2864	#
4	2796	#
4	2984	#
4	2830	#
4	2906	#
4	2881	#
4	2842	#
4	3007	#
4	2779	#
4	2873	#
4	3008	#
4	2835	#
4	2862	#
4	2984	#
4	2802	#
4	2813	#
4	2965	#
4	2793	#
4	2772	#
4	2875	#
4	2693	#
4	2777	#
4	2955	#
4	2831	#
4	2849	#
4	2842	#
4	2836	#
4	2804	#
4	2831	#
4	2885	#
4	3045	#
4	2812	#
4	2950	#
4	2854	#
4	2814	#
5	2854	#
5	2948	#
5	2918	#
5	3007	#
5	2893	#
5	2803	#
5	2867	#
5	2839	#
5	2737	#
5	2812	#
5	2965	#
5	2598	#
5	2824	#
5	2879	#
5	2683	#
5	2853	#
5	2834	#
5	2841	#
5	2823	#
5	2849	#
5	2862	#
5	2833	#
5	2824	#
5	2735	#
5	2832	#
5	2860	#
5	2987	#
5	2834	#
5	2825	#
5	2637	#
5	2932	#
5	2767	#
5	2775	#
5	3119	#
5	2969	#
5	2857	#
5	3115	#
5	2905	#
5	2596	#
5	2801	#
5	2890	#
5	2884	#
5	2843	#
5	2641	#
5	2853	#
5	2935	#
5	2942	#
5	2759	#
5	2850	#
5	2679	#
5	2869	#
5	3064	#
5	2703	#
5	2884	#
5	2772	#
5	2970	#
5	2945	#
5	2891	#
5	2798	#
5	2644	#
5	2940	#
5	2854	#
5	2896	#
5	2965	#
5	2949	#
5	2859	#
5	2952	#
5	2917	#
5	2872	#
5	2941	#
5	2896	#
5	2972	#
5	2932	#
5	2857	#
5	2848	#
5	2825	#
5	2830	#
5	2941	#
5	2739	#
5	2600	#
5	2635	#
5	2944	#
5	2636	#
5	2818	#
5	2894	#
5	2871	#
5	2812	#
5	2874	#
5	2632	#
5	2820	#
5	3040	#
5	2966	#
5	2855	#
5	2875	#
5	2779	#
5	2873	#
5	2932	#
5	2837	#
5	3018	#
5	2595	#
5	2846	#
5	2858	#
5	2831	#
5	2829	#
5	2871	#
5	2857	#
5	2957	#
5	2880	#
5	2650	#
5	2933	#
5	2676	#
5	2843	#
5	2763	#
5	2835	#
5	2646	#
5	2983	#
5	2890	#
5	2893	#
5	2868	#
5	2796	#
5	2903	#
5	2960	#
5	2804	#
5	2925	#
5	2794	#
5	2918	#
5	2891	#
5	2849	#
5	2898	#
5	2796	#
5	2932	#
5	2805	#
5	2837	#
5	2984	#
5	2846	#
5	2773	#
5	2851	#
5	2840	#
5	2845	#
5	2644	#
5	2986	#
5	2783	#
5	2964	#
5	2883	#
5	2944	#
5	2871	#
5	2844	#
5	2899	#
5	2936	#
5	2871	#
5	2921	#
5	2821	#
5	2871	#
5	2870	#
5	2842	#
5	2833	#
5	2683	#
5	2859	#
5	2927	#
5	2989	#
5	2881	#
5	2948	#
5	2944	#
5	2950	#
5	2924	#
5	2956	#
5	2897	#
5	2844	#
5	2843	#
5	2851	#
5	2798	#
5	3055	#
5	2987	#
5	2844	#
5	2843	#
5	2874	#
5	2901	#
5	2758	#
5	2896	#
5	2840	#
5	3172	#
5	2841	#
5	2878	#
5	2763	#
5	2928	#
5	2922	#
5	2920	#
5	2774	#
5	2817	#
5	2874	#
5	2832	#
5	2861	#
5	3005	#
5	2873	#
5	2598	#
5	2807	#
5	2806	#
5	2888	#
5	2937	#
5	2766	#
5	2806	#
5	2840	#
5	2842	#
5	2911	#
5	2972	#
5	2838	#
5	2895	#
5	2853	#
5	2934	#
5	2865	#
5	2885	#
5	2877	#
5	2846	#
5	2887	#
5	2856	#
5	2834	#
5	2994	#
5	2883	#
5	2613	#
5	2846	#
5	2962	#
5	2972	#
5	2823	#
5	2994	#
5	2849	#
5	2711	#
5	2822	#
5	2962	#
5	2598	#
5	2794	#
5	2991	#
5	3002	#
5	2789	#
5	2812	#
5	2795	#
5	2990	#
5	3211	#
5	2876	#
5	2799	#
5	2964	#
5	2898	#
5	2776	#
5	2822	#
5	2822	#
5	2834	#
5	2934	#
5	2895	#
5	2852	#
5	2899	#
5	3016	#
5	2822	#
5	2722	#
5	2925	#
5	2891	#
5	2841	#
5	2653	#
5	2886	#
5	2805	#
5	2786	#
5	2918	#
5	3148	#
5	2899	#
5	2856	#
5	2984	#
5	2881	#
5	2853	#
5	2993	#
5	3053	#
5	2789	#
5	2885	#
5	2683	#
5	2932	#
5	2940	#
5	2867	#
5	2602	#
5	2842	#
5	2902	#
5	2681	#
5	2968	#
5	2661	#
5	2845	#
5	2596	#
5	2998	#
5	2844	#
5	2839	#
5	2879	#
5	2822	#
5	2818	#
5	3007	#
5	2834	#
5	2714	#
5	2886	#
5	2679	#
5	3034	#
5	2840	#
5	2987	#
5	2810	#
5	2994	#
5	2824	#
5	2792	#
5	2964	#
5	2822	#
5	3005	#
5	2807	#
5	2777	#
5	2883	#
5	2907	#
5	2967	#
5	2843	#
5	2905	#
5	2822	#
5	2895	#
5	2998	#
5	2899	#
5	2865	#
5	3028	#
5	2989	#
5	2839	#
5	2650	#
5	2647	#
5	2900	#
5	2825	#
5	2826	#
5	2887	#
5	2814	#
5	2848	#
5	2860	#
5	2859	#
5	2884	#
5	2910	#
5	2892	#
5	2837	#
5	2849	#
5	2896	#
5	2842	#
5	2938	#
5	2852	#
5	2840	#
5	2924	#
5	2808	#
5	2832	#
5	2821	#
5	2792	#
5	2948	#
5	2971	#
5	2908	#
5	2820	#
5	2858	#
5	2883	#
5	2814	#
5	2942	#
5	3051	#
5	2822	#
5	2883	#
5	3007	#
5	3161	#
5	2619	#
5	2964	#
5	2847	#
5	2977	#
5	2828	#
5	2905	#
5	2682	#
5	2870	#
5	2646	#
5	2980	#
5	2838	#
5	2853	#
5	2783	#
5	2616	#
5	2663	#
5	2850	#
5	2882	#
5	2907	#
5	2869	#
5	2861	#
5	2999	#
5	2644	#
5	2848	#
5	2914	#
5	2871	#
5	2636	#
5	2848	#
5	2807	#
5	2874	#
5	3007	#
5	2858	#
5	2981	#
5	2666	#
5	2772	#
5	2812	#
5	2801	#
5	2784	#
5	2658	#
5	2970	#
5	3041	#
5	2871	#
5	2892	#
5	2928	#
5	2862	#
5	2860	#
5	2867	#
5	2873	#
5	2718	#
5	2723	#
