x,y,Category,Metric
4,-185.27,Core,Average
4,417.42,Accessory,Average
4,210.17,Unique,Average
5,-150.39,Core,Average
5,323.63,Accessory,Average
5,234.39,Unique,Average
6,-113.60,Core,Average
6,268.29,Accessory,Average
6,214.76,Unique,Average
7,-100.58,Core,Average
7,253.95,Accessory,Average
7,185.30,Unique,Average
8,-94.68,Core,Average
8,246.35,Accessory,Average
8,177.25,Unique,Average
