Number of genomes	Pan genome
13	3368	#
13	3329	#
14	3442	#
14	3377	#
14	3353	#
14	3409	#
14	3415	#
14	3386	#
14	3455	#
14	3384	#
14	3345	#
14	3394	#
14	3351	#
14	3434	#
14	3483	#
14	3383	#
14	3361	#
14	3371	#
14	3510	#
14	3380	#
14	3420	#
14	3394	#
14	3382	#
15	3438	#
15	3479	#
15	3398	#
15	3425	#
15	3455	#
15	3393	#
15	3393	#
15	3424	#
15	3430	#
15	3508	#
15	3447	#
15	3421	#
15	3399	#
15	3415	#
15	3416	#
15	3401	#
15	3427	#
15	3394	#
15	3441	#
15	3421	#
15	3498	#
16	3500	#
16	3460	#
16	3532	#
16	3452	#
16	3508	#
16	3448	#
16	3486	#
16	3536	#
16	3497	#
16	3456	#
16	3526	#
16	3455	#
16	3481	#
16	3474	#
16	3533	#
16	3579	#
16	3520	#
16	3515	#
16	3447	#
16	3486	#
16	3500	#
17	3519	#
17	3563	#
17	3510	#
17	3475	#
17	3475	#
17	3468	#
17	3501	#
17	3475	#
17	3528	#
17	3477	#
17	3536	#
17	3482	#
17	3501	#
17	3503	#
17	3572	#
17	3484	#
17	3509	#
17	3479	#
17	3500	#
17	3565	#
17	3506	#
18	3517	#
18	3468	#
18	3518	#
18	3476	#
18	3571	#
18	3481	#
18	3509	#
18	3479	#
18	3482	#
18	3519	#
18	3466	#
18	3564	#
18	3542	#
18	3467	#
18	3469	#
18	3548	#
18	3525	#
18	3549	#
18	3529	#
18	3508	#
18	3526	#
19	3585	#
19	3514	#
19	3540	#
19	3481	#
19	3526	#
19	3473	#
19	3530	#
19	3578	#
19	3568	#
19	3471	#
19	3490	#
19	3533	#
19	3480	#
19	3488	#
19	3508	#
19	3510	#
19	3545	#
19	3477	#
19	3589	#
19	3483	#
19	3479	#
20	3557	#
20	3559	#
20	3558	#
20	3594	#
20	3572	#
20	3592	#
20	3521	#
20	3523	#
20	3555	#
20	3544	#
20	3573	#
20	3554	#
20	3559	#
20	3592	#
20	3570	#
20	3573	#
20	3531	#
20	3559	#
20	3582	#
20	3529	#
20	3531	#
21	3535	#
21	3560	#
21	3565	#
21	3525	#
21	3598	#
21	3632	#
21	3615	#
21	3606	#
21	3539	#
21	3532	#
21	3533	#
21	3536	#
21	3547	#
21	3590	#
21	3624	#
21	3545	#
21	3563	#
21	3605	#
21	3577	#
21	3558	#
21	3556	#
22	3582	#
22	3719	#
22	3592	#
22	3580	#
22	3575	#
22	3566	#
22	3649	#
22	3620	#
22	3568	#
22	3627	#
22	3626	#
22	3571	#
22	3620	#
22	3577	#
22	3580	#
22	3578	#
22	3584	#
22	3595	#
22	3633	#
22	3563	#
22	3655	#
23	3724	#
23	3644	#
23	3660	#
23	3651	#
23	3711	#
23	3686	#
23	3684	#
23	3677	#
23	3669	#
23	3672	#
23	3635	#
23	3702	#
23	3783	#
23	3739	#
23	3682	#
23	3697	#
23	3644	#
23	3702	#
23	3642	#
23	3637	#
23	3759	#
24	3668	#
24	3773	#
24	3700	#
24	3677	#
24	3672	#
24	3682	#
24	3739	#
24	3668	#
24	3708	#
24	3709	#
24	3674	#
24	3679	#
24	3687	#
24	3721	#
24	3711	#
24	3756	#
24	3679	#
24	3685	#
24	3672	#
24	3761	#
24	3670	#
25	3809	#
25	3772	#
25	3786	#
25	3817	#
25	3755	#
25	3731	#
25	3822	#
25	3728	#
25	3762	#
25	3732	#
25	3730	#
25	3781	#
25	3728	#
25	3739	#
25	3724	#
25	3726	#
25	3720	#
25	3775	#
25	3773	#
25	3795	#
25	3822	#
26	3824	#
26	3806	#
26	3804	#
26	3806	#
26	3805	#
26	3786	#
26	3781	#
26	3836	#
26	3859	#
26	3859	#
26	3770	#
26	3777	#
26	3813	#
26	3782	#
26	3828	#
26	3823	#
26	3873	#
26	3782	#
26	3869	#
26	3791	#
26	3856	#
27	3869	#
27	3985	#
27	3869	#
27	3831	#
27	3818	#
27	3819	#
27	3853	#
27	3823	#
27	3829	#
27	3817	#
27	3823	#
27	3848	#
27	3893	#
27	3827	#
27	3825	#
27	3889	#
27	3862	#
27	3835	#
27	3823	#
27	3862	#
27	3849	#
28	3868	#
28	3879	#
28	3934	#
28	3830	#
28	3866	#
28	3830	#
28	3837	#
28	3836	#
28	3837	#
28	3842	#
28	3866	#
28	3990	#
28	3879	#
28	3863	#
28	3866	#
28	3943	#
28	3869	#
28	3897	#
28	3836	#
28	3920	#
28	3841	#
29	3901	#
29	3879	#
29	3918	#
29	3840	#
29	3880	#
29	3866	#
29	3903	#
29	3845	#
29	3847	#
29	3888	#
29	3840	#
29	3853	#
29	3840	#
29	3831	#
29	3847	#
29	3972	#
29	3889	#
29	3841	#
29	3844	#
29	3838	#
29	3840	#
30	3959	#
30	3958	#
30	3973	#
30	3975	#
30	3944	#
30	3941	#
30	3909	#
30	3913	#
30	3916	#
30	3985	#
30	3976	#
30	3918	#
30	3994	#
30	3927	#
30	3978	#
30	3907	#
30	3980	#
30	3992	#
30	3918	#
30	3906	#
30	3941	#
31	3963	#
31	4029	#
31	4046	#
31	3973	#
31	4030	#
31	3966	#
31	4007	#
31	4045	#
31	3980	#
31	4010	#
31	3995	#
31	4025	#
31	4116	#
31	3970	#
31	4028	#
31	4035	#
31	4008	#
31	4029	#
31	4008	#
31	4051	#
31	3970	#
32	3976	#
32	4036	#
32	4035	#
32	4001	#
32	3997	#
32	3999	#
32	4021	#
32	3976	#
32	3972	#
32	4055	#
32	3976	#
32	3985	#
32	3982	#
32	4034	#
32	4017	#
32	3974	#
32	4019	#
32	3982	#
32	4052	#
32	4005	#
32	3978	#
33	3978	#
33	4026	#
33	4042	#
33	4129	#
33	3972	#
33	4008	#
33	4084	#
33	4010	#
33	3980	#
33	4025	#
33	4037	#
33	4038	#
33	3988	#
33	3980	#
33	3988	#
33	4042	#
33	4052	#
33	4057	#
33	4045	#
33	3987	#
33	4018	#
34	4059	#
34	4028	#
34	3978	#
34	3985	#
34	3984	#
34	3984	#
34	4047	#
34	4012	#
34	3988	#
34	4010	#
34	3980	#
34	4003	#
34	4074	#
34	3990	#
34	3982	#
34	3980	#
34	4007	#
34	3989	#
34	3990	#
34	3981	#
34	4054	#
35	4049	#
35	4025	#
35	4038	#
35	4034	#
35	4027	#
35	4022	#
35	4031	#
35	4093	#
35	4075	#
35	4021	#
35	4110	#
35	4025	#
35	4061	#
35	4035	#
35	4027	#
35	4069	#
35	4057	#
35	4107	#
35	4108	#
35	4031	#
35	4029	#
36	4063	#
36	4063	#
36	4104	#
36	4059	#
36	4093	#
36	4062	#
36	4061	#
36	4065	#
36	4069	#
36	4154	#
36	4077	#
36	4065	#
36	4064	#
36	4060	#
36	4120	#
36	4060	#
36	4133	#
36	4223	#
36	4140	#
36	4059	#
36	4058	#
37	4111	#
37	4064	#
37	4069	#
37	4076	#
37	4063	#
37	4071	#
37	4063	#
37	4064	#
37	4122	#
37	4066	#
37	4111	#
37	4062	#
37	4068	#
37	4160	#
37	4073	#
37	4210	#
37	4109	#
37	4061	#
37	4065	#
37	4074	#
37	4106	#
38	4239	#
38	4145	#
38	4160	#
38	4155	#
38	4195	#
38	4147	#
38	4151	#
38	4158	#
38	4221	#
38	4191	#
38	4294	#
38	4158	#
38	4152	#
38	4232	#
38	4156	#
38	4214	#
38	4180	#
38	4163	#
38	4153	#
38	4197	#
38	4157	#
39	4171	#
39	4169	#
39	4168	#
39	4196	#
39	4170	#
39	4258	#
39	4196	#
39	4208	#
39	4174	#
39	4167	#
39	4172	#
39	4217	#
39	4173	#
39	4179	#
39	4181	#
39	4223	#
39	4239	#
39	4211	#
39	4197	#
39	4232	#
39	4237	#
40	4235	#
40	4235	#
40	4234	#
40	4260	#
40	4234	#
40	4232	#
40	4260	#
40	4284	#
40	4236	#
40	4238	#
40	4377	#
40	4269	#
40	4301	#
40	4231	#
40	4271	#
40	4258	#
40	4280	#
40	4233	#
40	4296	#
40	4230	#
40	4233	#
41	4242	#
41	4270	#
41	4276	#
41	4303	#
41	4249	#
41	4281	#
41	4252	#
41	4239	#
41	4284	#
41	4239	#
41	4288	#
41	4267	#
41	4331	#
41	4279	#
41	4245	#
41	4239	#
41	4291	#
41	4302	#
41	4244	#
41	4248	#
41	4318	#
42	4342	#
42	4324	#
42	4282	#
42	4398	#
42	4253	#
42	4296	#
42	4303	#
42	4260	#
42	4253	#
42	4263	#
42	4259	#
42	4252	#
42	4317	#
42	4299	#
42	4346	#
42	4260	#
42	4253	#
42	4276	#
42	4265	#
42	4254	#
42	4255	#
43	4349	#
43	4260	#
43	4262	#
43	4321	#
43	4306	#
43	4263	#
43	4256	#
43	4360	#
43	4268	#
43	4302	#
43	4269	#
43	4305	#
43	4297	#
43	4259	#
43	4416	#
43	4263	#
43	4294	#
43	4263	#
43	4283	#
43	4309	#
43	4256	#
44	4299	#
44	4269	#
44	4267	#
44	4427	#
44	4315	#
44	4266	#
44	4412	#
44	4273	#
44	4268	#
44	4308	#
44	4311	#
44	4274	#
44	4294	#
44	4317	#
44	4296	#
44	4337	#
44	4271	#
44	4277	#
44	4263	#
44	4316	#
44	4317	#
45	4287	#
45	4334	#
45	4286	#
45	4294	#
45	4280	#
45	4373	#
45	4288	#
45	4290	#
45	4376	#
45	4283	#
45	4288	#
45	4322	#
45	4291	#
45	4286	#
45	4286	#
45	4313	#
45	4286	#
45	4284	#
45	4349	#
45	4314	#
45	4284	#
46	4318	#
46	4336	#
46	4338	#
46	4341	#
46	4362	#
46	4297	#
46	4354	#
46	4291	#
46	4360	#
46	4451	#
46	4293	#
46	4292	#
46	4314	#
46	4292	#
46	4329	#
46	4341	#
46	4321	#
46	4339	#
46	4298	#
46	4333	#
46	4436	#
47	4296	#
47	4363	#
47	4344	#
47	4338	#
47	4306	#
47	4296	#
47	4296	#
47	4365	#
47	4340	#
47	4298	#
47	4398	#
47	4295	#
47	4336	#
47	4317	#
47	4335	#
47	4294	#
47	4386	#
47	4296	#
47	4306	#
47	4301	#
47	4291	#
48	4336	#
48	4377	#
48	4383	#
48	4341	#
48	4424	#
48	4337	#
48	4404	#
48	4332	#
48	4349	#
48	4418	#
48	4338	#
48	4337	#
48	4363	#
48	4343	#
48	4337	#
48	4362	#
48	4340	#
48	4337	#
48	4337	#
48	4342	#
48	4336	#
49	4339	#
49	4363	#
49	4350	#
49	4382	#
49	4401	#
49	4408	#
49	4346	#
49	4345	#
49	4367	#
49	4342	#
49	4342	#
49	4337	#
49	4347	#
49	4386	#
49	4401	#
49	4384	#
49	4381	#
49	4340	#
49	4347	#
49	4342	#
49	4344	#
50	4429	#
50	4354	#
50	4347	#
50	4402	#
50	4387	#
50	4387	#
50	4351	#
50	4340	#
50	4381	#
50	4348	#
50	4374	#
50	4343	#
50	4410	#
50	4348	#
50	4342	#
50	4402	#
50	4348	#
50	4405	#
50	4353	#
50	4341	#
50	4341	#
51	4390	#
51	4419	#
51	4403	#
51	4471	#
51	4453	#
51	4391	#
51	4432	#
51	4457	#
51	4415	#
51	4414	#
51	4386	#
51	4392	#
51	4417	#
51	4439	#
51	4421	#
51	4411	#
51	4397	#
51	4395	#
51	4391	#
51	4413	#
51	4394	#
52	4430	#
52	4425	#
52	4424	#
52	4483	#
52	4465	#
52	4423	#
52	4424	#
52	4471	#
52	4419	#
52	4422	#
52	4486	#
52	4501	#
52	4420	#
52	4425	#
52	4435	#
52	4436	#
52	4469	#
52	4430	#
52	4424	#
52	4472	#
52	4446	#
53	4469	#
53	4430	#
53	4425	#
53	4511	#
53	4430	#
53	4461	#
53	4446	#
53	4451	#
53	4425	#
53	4432	#
53	4424	#
53	4527	#
53	4425	#
53	4422	#
53	4425	#
53	4486	#
53	4501	#
53	4424	#
53	4428	#
53	4427	#
53	4436	#
54	4526	#
54	4515	#
54	4444	#
54	4496	#
54	4468	#
54	4448	#
54	4455	#
54	4447	#
54	4450	#
54	4449	#
54	4449	#
54	4455	#
54	4448	#
54	4449	#
54	4447	#
54	4454	#
54	4453	#
54	4461	#
54	4476	#
54	4450	#
54	4460	#
55	4454	#
55	4520	#
55	4453	#
55	4557	#
55	4531	#
55	4455	#
55	4455	#
55	4452	#
55	4466	#
55	4454	#
55	4454	#
55	4458	#
55	4499	#
55	4455	#
55	4449	#
55	4593	#
55	4455	#
55	4476	#
55	4541	#
55	4460	#
55	4457	#
56	4458	#
56	4457	#
56	4597	#
56	4457	#
56	4466	#
56	4484	#
56	4458	#
56	4498	#
56	4459	#
56	4459	#
56	4460	#
56	4506	#
56	4453	#
56	4495	#
56	4561	#
56	4503	#
56	4469	#
56	4459	#
56	4464	#
56	4461	#
56	4461	#
57	4481	#
57	4457	#
57	4562	#
57	4486	#
57	4460	#
57	4464	#
57	4461	#
57	4459	#
57	4478	#
57	4504	#
57	4460	#
57	4459	#
57	4465	#
57	4460	#
57	4462	#
57	4507	#
57	4536	#
57	4467	#
57	4506	#
57	4546	#
57	4518	#
58	4462	#
58	4463	#
58	4473	#
58	4473	#
58	4462	#
58	4565	#
58	4474	#
58	4528	#
58	4463	#
58	4461	#
58	4468	#
58	4470	#
58	4489	#
58	4464	#
58	4467	#
58	4463	#
58	4468	#
58	4524	#
58	4462	#
58	4468	#
58	4463	#
59	4518	#
59	4518	#
59	4516	#
59	4616	#
59	4534	#
59	4515	#
59	4516	#
59	4514	#
59	4513	#
59	4581	#
59	4521	#
59	4526	#
59	4521	#
59	4562	#
59	4515	#
59	4516	#
59	4516	#
59	4541	#
59	4521	#
59	4521	#
59	4515	#
60	4566	#
60	4519	#
60	4518	#
60	4521	#
60	4519	#
60	4525	#
60	4564	#
60	4519	#
60	4568	#
60	4530	#
60	4545	#
60	4541	#
60	4538	#
60	4595	#
60	4520	#
60	4545	#
60	4578	#
60	4517	#
60	4530	#
60	4525	#
60	4525	#
61	4550	#
61	4549	#
61	4585	#
61	4550	#
61	4689	#
61	4553	#
61	4601	#
61	4595	#
61	4551	#
61	4556	#
61	4576	#
61	4618	#
61	4599	#
61	4610	#
61	4556	#
61	4569	#
61	4572	#
61	4561	#
61	4550	#
61	4545	#
61	4554	#
62	4602	#
62	4647	#
62	4653	#
62	4636	#
62	4608	#
62	4600	#
62	4606	#
62	4607	#
62	4608	#
62	4740	#
62	4613	#
62	4642	#
62	4603	#
62	4608	#
62	4702	#
62	4660	#
62	4602	#
62	4613	#
62	4601	#
62	4610	#
62	4661	#
63	4690	#
63	4606	#
63	4609	#
63	4609	#
63	4608	#
63	4612	#
63	4619	#
63	4632	#
63	4746	#
63	4608	#
63	4613	#
63	4611	#
63	4607	#
63	4708	#
63	4666	#
63	4610	#
63	4627	#
63	4613	#
63	4614	#
63	4607	#
63	4619	#
64	4629	#
64	4622	#
64	4625	#
64	4623	#
64	4625	#
64	4762	#
64	4624	#
64	4624	#
64	4671	#
64	4619	#
64	4635	#
64	4643	#
64	4689	#
64	4645	#
64	4663	#
64	4625	#
64	4624	#
64	4626	#
64	4724	#
64	4682	#
64	4625	#
65	4632	#
65	4676	#
65	4656	#
65	4648	#
65	4695	#
65	4642	#
65	4637	#
65	4643	#
65	4642	#
65	4659	#
65	4637	#
65	4638	#
65	4702	#
65	4636	#
65	4637	#
65	4638	#
65	4661	#
65	4643	#
65	4718	#
65	4658	#
65	4636	#
66	4741	#
66	4641	#
66	4642	#
66	4641	#
66	4663	#
66	4647	#
66	4640	#
66	4647	#
66	4641	#
66	4706	#
66	4642	#
66	4722	#
66	4642	#
66	4662	#
66	4686	#
66	4708	#
66	4647	#
66	4660	#
66	4692	#
66	4779	#
66	4645	#
67	4646	#
67	4651	#
67	4789	#
67	4690	#
67	4675	#
67	4651	#
67	4702	#
67	4655	#
67	4646	#
67	4709	#
67	4685	#
67	4652	#
67	4732	#
67	4671	#
67	4670	#
67	4652	#
67	4657	#
67	4803	#
67	4653	#
67	4652	#
67	4709	#
68	4653	#
68	4710	#
68	4663	#
68	4653	#
68	4676	#
68	4653	#
68	4752	#
68	4717	#
68	4804	#
68	4651	#
68	4652	#
68	4691	#
68	4652	#
68	4651	#
68	4733	#
68	4656	#
68	4653	#
68	4658	#
68	4657	#
68	4719	#
68	4652	#
69	4752	#
69	4663	#
69	4654	#
69	4653	#
69	4652	#
69	4703	#
69	4650	#
69	4672	#
69	4804	#
69	4790	#
69	4652	#
69	4699	#
69	4658	#
69	4691	#
69	4652	#
69	4651	#
69	4679	#
69	4719	#
69	4653	#
69	4697	#
69	4710	#
70	4687	#
70	4664	#
70	4663	#
70	4661	#
70	4721	#
70	4801	#
70	4714	#
70	4681	#
70	4683	#
70	4664	#
70	4661	#
70	4708	#
70	4662	#
70	4662	#
70	4660	#
70	4661	#
70	4667	#
70	4660	#
70	4763	#
70	4706	#
70	4674	#
71	4669	#
71	4660	#
71	4708	#
71	4699	#
71	4689	#
71	4663	#
71	4817	#
71	4666	#
71	4663	#
71	4704	#
71	4666	#
71	4685	#
71	4723	#
71	4692	#
71	4742	#
71	4687	#
71	4670	#
71	4683	#
71	4663	#
71	4666	#
71	4664	#
72	4817	#
72	4664	#
72	4746	#
72	4716	#
72	4662	#
72	4699	#
72	4662	#
72	4669	#
72	4663	#
72	4765	#
72	4663	#
72	4676	#
72	4710	#
72	4803	#
72	4704	#
72	4692	#
72	4665	#
72	4666	#
72	4723	#
72	4666	#
72	4665	#
73	4710	#
73	4706	#
73	4709	#
73	4706	#
73	4709	#
73	4731	#
73	4742	#
73	4773	#
73	4781	#
73	4775	#
73	4710	#
73	4713	#
73	4708	#
73	4713	#
73	4707	#
73	4765	#
73	4809	#
73	4727	#
73	4709	#
73	4752	#
73	4714	#
74	4778	#
74	4849	#
74	4844	#
74	4916	#
74	4802	#
74	4779	#
74	4823	#
74	4804	#
74	4796	#
74	4811	#
74	4878	#
74	4776	#
74	4780	#
74	4776	#
74	4835	#
74	4855	#
74	4775	#
74	4783	#
74	4789	#
74	4778	#
74	4778	#
75	4925	#
75	4858	#
75	4878	#
75	4860	#
75	4885	#
75	4905	#
75	4930	#
75	4860	#
75	4858	#
75	4858	#
75	4882	#
75	4959	#
75	4859	#
75	4865	#
75	4862	#
75	4864	#
75	4916	#
75	4860	#
75	4858	#
75	4880	#
75	4859	#
76	4885	#
76	4883	#
76	4984	#
76	4941	#
76	4928	#
76	4887	#
76	4884	#
76	4885	#
76	4883	#
76	4883	#
76	4907	#
76	4884	#
76	4890	#
76	4885	#
76	4935	#
76	4955	#
76	4903	#
76	4884	#
76	4896	#
76	4886	#
76	4930	#
77	4957	#
77	5015	#
77	4950	#
77	4944	#
77	4991	#
77	4946	#
77	4944	#
77	4943	#
77	4951	#
77	4970	#
77	4976	#
77	4977	#
77	4945	#
77	4968	#
77	4944	#
77	4950	#
77	4946	#
77	5044	#
77	5003	#
77	4945	#
77	4945	#
78	4975	#
78	4981	#
78	4952	#
78	4951	#
78	4949	#
78	4949	#
78	4949	#
78	4949	#
78	5001	#
78	5093	#
78	4951	#
78	4973	#
78	4956	#
78	4969	#
78	4996	#
78	4950	#
78	4982	#
78	4962	#
78	5033	#
78	4973	#
78	4950	#
79	5088	#
79	4978	#
79	4955	#
79	4952	#
79	4997	#
79	4952	#
79	4976	#
79	5011	#
79	5036	#
79	5018	#
79	4957	#
79	4985	#
79	4954	#
79	4952	#
79	4958	#
79	5023	#
79	4984	#
79	4953	#
79	4956	#
79	4952	#
79	4965	#
80	4962	#
80	5097	#
80	5019	#
80	5013	#
80	4994	#
80	5033	#
80	5028	#
80	5021	#
80	4967	#
80	4961	#
80	4995	#
80	4985	#
80	4964	#
80	4981	#
80	5062	#
80	4963	#
80	4961	#
80	5008	#
80	4961	#
80	4964	#
80	4962	#
81	5062	#
81	5011	#
81	5011	#
81	5034	#
81	5011	#
81	5111	#
81	5155	#
81	5011	#
81	5030	#
81	5016	#
81	5010	#
81	5011	#
81	5010	#
81	5089	#
81	5009	#
81	5024	#
81	5146	#
81	5010	#
81	5012	#
81	5013	#
81	5015	#
82	5042	#
82	5103	#
82	5037	#
82	5036	#
82	5137	#
82	5181	#
82	5060	#
82	5036	#
82	5036	#
82	5039	#
82	5063	#
82	5050	#
82	5037	#
82	5041	#
82	5041	#
82	5050	#
82	5096	#
82	5039	#
82	5037	#
82	5115	#
82	5037	#
83	5121	#
83	5039	#
83	5058	#
83	5111	#
83	5044	#
83	5042	#
83	5038	#
83	5106	#
83	5053	#
83	5073	#
83	5042	#
83	5042	#
83	5039	#
83	5041	#
83	5097	#
83	5053	#
83	5140	#
83	5099	#
83	5094	#
83	5039	#
83	5091	#
84	5053	#
84	5154	#
84	5087	#
84	5111	#
84	5067	#
84	5052	#
84	5054	#
84	5105	#
84	5053	#
84	5067	#
84	5113	#
84	5052	#
84	5058	#
84	5072	#
84	5058	#
84	5053	#
84	5132	#
84	5056	#
84	5053	#
84	5053	#
84	5108	#
85	5156	#
85	5074	#
85	5108	#
85	5132	#
85	5088	#
85	5126	#
85	5153	#
85	5075	#
85	5074	#
85	5074	#
85	5098	#
85	5219	#
85	5077	#
85	5146	#
85	5079	#
85	5088	#
85	5134	#
85	5079	#
85	5088	#
85	5075	#
85	5101	#
86	5081	#
86	5080	#
86	5115	#
86	5182	#
86	5153	#
86	5081	#
86	5163	#
86	5082	#
86	5141	#
86	5081	#
86	5086	#
86	5217	#
86	5086	#
86	5148	#
86	5136	#
86	5081	#
86	5095	#
86	5084	#
86	5139	#
86	5226	#
86	5133	#
87	5144	#
87	5156	#
87	5085	#
87	5098	#
87	5108	#
87	5136	#
87	5166	#
87	5220	#
87	5086	#
87	5084	#
87	5163	#
87	5083	#
87	5139	#
87	5084	#
87	5085	#
87	5087	#
87	5083	#
87	5084	#
87	5089	#
87	5098	#
87	5087	#
88	5119	#
88	5089	#
88	5231	#
88	5120	#
88	5113	#
88	5088	#
88	5110	#
88	5158	#
88	5153	#
88	5091	#
88	5085	#
88	5085	#
88	5087	#
88	5091	#
88	5110	#
88	5168	#
88	5141	#
88	5146	#
88	5086	#
88	5089	#
88	5100	#
89	5149	#
89	5094	#
89	5088	#
89	5089	#
89	5132	#
89	5089	#
89	5089	#
89	5113	#
89	5171	#
89	5094	#
89	5123	#
89	5088	#
89	5103	#
89	5088	#
89	5168	#
89	5122	#
89	5156	#
89	5103	#
89	5161	#
89	5092	#
89	5141	#
90	5117	#
90	5089	#
90	5133	#
90	5235	#
90	5142	#
90	5104	#
90	5104	#
90	5090	#
90	5162	#
90	5092	#
90	5191	#
90	5092	#
90	5090	#
90	5150	#
90	5114	#
90	5090	#
90	5169	#
90	5157	#
90	5091	#
90	5148	#
90	5089	#
91	5242	#
91	5130	#
91	5176	#
91	5111	#
91	5131	#
91	5099	#
91	5198	#
91	5149	#
91	5097	#
91	5155	#
91	5124	#
91	5102	#
91	5169	#
91	5111	#
91	5097	#
91	5096	#
91	5096	#
91	5099	#
91	5096	#
91	5122	#
91	5098	#
92	5205	#
92	5163	#
92	5106	#
92	5103	#
92	5147	#
92	5128	#
92	5128	#
92	5103	#
92	5186	#
92	5106	#
92	5103	#
92	5249	#
92	5183	#
92	5240	#
92	5104	#
92	5131	#
92	5105	#
92	5176	#
92	5118	#
92	5239	#
92	5138	#
93	5163	#
93	5108	#
93	5132	#
93	5167	#
93	5110	#
93	5132	#
93	5107	#
93	5108	#
93	5122	#
93	5244	#
93	5175	#
93	5109	#
93	5141	#
93	5122	#
93	5107	#
93	5110	#
93	5253	#
93	5243	#
93	5108	#
93	5143	#
93	5209	#
94	5137	#
94	5169	#
94	5124	#
94	5124	#
94	5255	#
94	5135	#
94	5177	#
94	5182	#
94	5112	#
94	5153	#
94	5109	#
94	5143	#
94	5168	#
94	5109	#
94	5110	#
94	5246	#
94	5189	#
94	5245	#
94	5124	#
94	5111	#
94	5110	#
95	5193	#
95	5246	#
95	5135	#
95	5163	#
95	5111	#
95	5167	#
95	5136	#
95	5112	#
95	5170	#
95	5247	#
95	5145	#
95	5113	#
95	5178	#
95	5190	#
95	5125	#
95	5125	#
95	5110	#
95	5256	#
95	5113	#
95	5135	#
95	5125	#
96	5114	#
