Genomes,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,
1,0.0,0.6307845827616315,0.5429769392033543,0.4324038588608431,0.6534195933456561,0.48327598072952516,0.6406025824964132,0.6434089811685176,0.6322853237231266,0.6591959334565619,0.002979320014020348,0.6677261891247588,0.3353102189781022,0.4314452091053468,0.6341764342998149,0.6538325679971742,0.6583381088825215,0.28151130380922884,0.0035044681969511604,0.5450857217641669,0.3425071828217148,0.48544755628775393,0.6647606233882722,0.6448587308939324,0.6353346456692913,0.4011782858745967,0.40790198237885467,0.37005899705014744,0.6267080745341616,0.6448641716217791,0.6321981424148606,0.3985744832501782,0.6389904901243599,0.6409068746952706,0.0042046250875963365,0.40568511108044714,0.6540273198304287,0.6333701928983905,0.5146791374382957,0.37843704775687415,0.40309969282323377,0.6474135931338436,0.6633307095468346,0.6279859190344481,0.6345682041216879,0.6300707108299218,0.6468923222078076,0.5095087163232963,0.6563373718546133,0.5078394897688014,0.33774056118701334,0.6534642032332563,0.6533133225583005,0.28148263027295284,0.6445897740784781,0.6491458607095926,0.6408566721581548,0.5297297297297296,0.37836663770634227,0.2847447169520284,0.3781317885590152,0.6400880518527577,0.6555763823805061,0.5465055858664588,0.6351900549844609,0.6581077955123756,0.6348617263258709,0.24005571892895838,0.6393205637874955,0.5130286761817467,0.630119722747322,0.6500716332378224,0.6438260056127222,0.6676884650317894,0.6335032956099987,0.5344563552833078,0.6375392796712593,0.6533256217466743,0.6438617401668654,0.6300838443248655,0.37901836969001146,0.6444206519152986,0.5258912308092636,
2,0.6307845827616315,0.0,0.6292264344262295,0.6538461538461539,0.38450481529394853,0.5992865636147444,0.296313579094727,0.29751415984896157,0.17305037957211866,0.38332610894379426,0.6310013717421125,0.3755740528128588,0.6095338703287997,0.6537555921827172,0.33129699248120303,0.35998213488164355,0.3307703681798019,0.6151951251134449,0.63112607557052,0.6287325387671409,0.6142725719542648,0.6219654679994807,0.42121170490451987,0.3702527075812274,0.3335935060880425,0.6429807217004448,0.6428049671292915,0.6236085943567176,0.2537754432042022,0.3277122817489927,0.2230396254806889,0.6278066725865787,0.26789168278529985,0.21414309484193017,0.6305215872223608,0.6421604486710558,0.4020603598374928,0.2823680410717151,0.6247659468231181,0.6302691721686136,0.6443596998400787,0.33085943298203946,0.40827088537330003,0.08850846840284099,0.27693792216146673,0.33369923161361137,0.3230699226452298,0.6336895034569453,0.3566888396156689,0.6274435135821275,0.6278015613195669,0.3854106835152211,0.38576349024110224,0.6148850500064944,0.29286491528058445,0.32549200492004915,0.3268710550045085,0.6256711199900112,0.6303353658536586,0.6164684591520165,0.6301613517977385,0.3756260434056762,0.3981749710312862,0.632994923857868,0.31402298850574717,0.36093200468933173,0.312442396313364,0.6312632762713982,0.2567307692307692,0.6358648210500062,0.1590348714336034,0.33409821018815966,0.32519472738166566,0.3761836441893831,0.17929727867723044,0.6287944492627927,0.29949874686716793,0.3827978677424002,0.2651155428933206,0.10883620689655171,0.6299748110831234,0.2924249494478146,0.6175576387129466,
3,0.5429769392033543,0.6292264344262295,0.0,0.5597812577678349,0.6520606347702511,0.4883230163196398,0.6453424490294226,0.6447466007416564,0.6304236855538541,0.658299786881364,0.5430368138346653,0.656586966713549,0.5178447437855853,0.5594127161876322,0.6342820999367489,0.6488679016830124,0.65978898007034,0.5223208191126281,0.543167823922442,0.3620845921450151,0.5132164718976071,0.4605037206639955,0.6696775668877202,0.6593548387096775,0.6344357485483464,0.5328409390662094,0.5397051215726849,0.5313436903788498,0.6302884004573752,0.6437619502868068,0.6312110814588894,0.5262874815113621,0.6368302453680521,0.6391391391391391,0.5426661423515533,0.5382920824154465,0.6559036144578314,0.6367177682834884,0.5202863961813842,0.5240345665676478,0.5342699579831933,0.6527859931385307,0.6603991233129543,0.6261621900826446,0.6362266046979023,0.6333756345177666,0.6502350247077258,0.46351332496162967,0.6521426861383768,0.46101980615254956,0.5296311093354641,0.6527449124467581,0.652749852158486,0.5214119578601724,0.6460995497140076,0.6469650521152668,0.6435703115602069,0.5190596360738478,0.5240475547149419,0.5237511909622976,0.5238481286312661,0.6398294456985202,0.654737600576438,0.32463545663852644,0.6381522668947819,0.6527117031398668,0.6359848020590759,0.5276635266020964,0.6234074444166875,0.4680674592203483,0.6272833268558103,0.6487446417636252,0.6425317669623591,0.6560741088180113,0.629397467058974,0.5232512185482809,0.6404202719406675,0.6526016356524831,0.6428746027866048,0.6285016705217168,0.5311208849793416,0.6455973693825356,0.5131791285637439,
4,0.4324038588608431,0.6538461538461539,0.5597812577678349,0.0,0.6693008451322577,0.5160831933858674,0.6625240085866004,0.6653745297001482,0.6554956644012186,0.678559702309292,0.43247885835095135,0.676068561510089,0.4242131419105467,0.010657193605683846,0.6580600139567341,0.6732441471571906,0.67659528209588,0.40973463495118934,0.4326109936575053,0.569399851815263,0.3724010253489034,0.5280942019710739,0.6788001707941931,0.6733158927403532,0.6561264822134387,0.34111561582552774,0.46771934292627027,0.26102053140096615,0.6549550601143924,0.668098700154219,0.6548662226895665,0.45681128840828167,0.6618729866543949,0.6618290716424786,0.43225380039656314,0.46697271104310123,0.6737264519005686,0.6540873200185787,0.5566335192820762,0.2916727645250988,0.34353694170029214,0.6649790887079023,0.6828358208955223,0.6507409602845288,0.6579891241467083,0.6565126050420168,0.6726322810137839,0.5416873449131514,0.6796479647964797,0.5432129514321296,0.4124225276205874,0.6693362589138783,0.6693353805659136,0.4090095054415208,0.6697679632328215,0.6686263425664217,0.6627350617558696,0.5609874152952565,0.29130052724077327,0.4115147361206306,0.29180087847730596,0.6573977522882632,0.6728888888888889,0.5688152240638429,0.65816211334387,0.681594756963408,0.6575822684609296,0.4250365837435147,0.6599453178400547,0.5458123232074776,0.6515223596574691,0.6696418483787143,0.6673293571901922,0.6764642082429502,0.6549254432311846,0.5653583003240907,0.6638215545692501,0.6754894454774144,0.6683902877697842,0.6532562529495045,0.424879485806106,0.6696198272961759,0.5582304778198705,
5,0.6534195933456561,0.38450481529394853,0.6520606347702511,0.6693008451322577,0.0,0.6314448623074124,0.41417859577368776,0.4272428884026258,0.3914346895074946,0.38222464558342417,0.6536151536151535,0.4490692864529473,0.6413333333333333,0.6693760984182777,0.3246599645180367,0.3629619260918253,0.4091452877841286,0.6430960344003822,0.6538861300381107,0.6586113403277143,0.6432543520309477,0.6466147393648891,0.47232333375172586,0.4543340653662318,0.31468012468457773,0.6610013780431787,0.6643704121964992,0.6483870967741936,0.39475177304964537,0.4439643885833988,0.4022891055532005,0.6476885072344429,0.40030803696443573,0.41102756892230574,0.6533394961867345,0.663650757747116,0.4375250567954029,0.4116908482142857,0.6464529568336999,0.6514171468893332,0.6620539798719122,0.41814804988060494,0.3058150885511086,0.383480399247794,0.41146123814835467,0.3306261075014767,0.44280785562632696,0.6564281559045957,0.45581882445346245,0.6529129058726996,0.6456481048198409,0.009515859766277113,0.010176843510176892,0.6428571428571428,0.4115243154883531,0.4360638010273047,0.4388051810732223,0.6479231748235567,0.6514884104012237,0.6443544545021439,0.6514884104012237,0.4176282496871959,0.43639270014652987,0.6585051546391752,0.42968539930088734,0.4562134027325959,0.42832120722177314,0.6520278099652376,0.41728293618186796,0.6584295612009238,0.38690044921025935,0.43641032571969185,0.44152431011826543,0.449398991857309,0.39331619537275064,0.6508155295198714,0.4250409612233752,0.374436706267923,0.4227642276422764,0.3848703170028819,0.6508288582769087,0.4105535860376329,0.6438933083762284,
6,0.48327598072952516,0.5992865636147444,0.4883230163196398,0.5160831933858674,0.6314448623074124,0.0,0.6175028291210864,0.6165308201732043,0.6035728359385262,0.6301988047322844,0.48355580019265176,0.643624641833811,0.47004341534008687,0.5150731013067666,0.6045146137787056,0.6258232881819312,0.6351481570705855,0.4504335260115607,0.4834847233691164,0.5097114317425083,0.4543729011534531,0.44423357664233576,0.647831184056272,0.6325446644133269,0.6040119838478573,0.4998639085465433,0.49738149590439107,0.4693906810035843,0.6015451093361268,0.6272882597022211,0.6004721930745016,0.46298655343241335,0.6144361674800924,0.6114690721649485,0.48313369131213,0.49623352165725043,0.633160237388724,0.61119007623724,0.30953836747172114,0.47914618733323966,0.5020988490182803,0.6263843251795059,0.6416519174041297,0.5966173924623785,0.6070966070966071,0.602384383597537,0.6252941905115819,0.45911594407569556,0.6331455169034788,0.4530426108023372,0.47334635780072565,0.6318341617165717,0.6318468250121183,0.4502026635784597,0.6206206206206206,0.6225274033009953,0.6301789654327041,0.37896126760563376,0.4791344667697064,0.45328918957823516,0.4791344667697064,0.6133694670280037,0.6306895275687677,0.5059408676429953,0.6254667662434652,0.6363415522895663,0.6244231009105651,0.4807957999447361,0.6154431342715861,0.4650545149566676,0.6001067093504069,0.6243865609664024,0.6263157894736842,0.6435820895522388,0.6017127799736495,0.3862579895409646,0.6141912512716174,0.6296521527608854,0.6145807101485772,0.5995496092197642,0.47187237615449207,0.6202579191185676,0.3649253731343284,
7,0.6406025824964132,0.296313579094727,0.6453424490294226,0.6625240085866004,0.41417859577368776,0.6175028291210864,0.0,0.29962092494313874,0.3099415204678363,0.4297722342733189,0.6408080325125508,0.4277084172372131,0.6176917236142749,0.6624448716498925,0.3693534100974314,0.3928722355261305,0.35162974460279384,0.6265657943693415,0.6409275639493186,0.6423938318443275,0.6213286272532459,0.6310160427807487,0.45166753517457003,0.39552136282456385,0.3680330286051312,0.6531675547661338,0.6508066401683423,0.6337504646264404,0.2691040326376902,0.2695807847232582,0.31405843659170873,0.6380755679747296,0.29964890856357806,0.3314337132573485,0.6403540246382011,0.6498829039812646,0.4392446633825944,0.24577208787735105,0.6350041871037205,0.6404426070038911,0.654444706437161,0.3317087155963303,0.42998941238750665,0.29379504857411465,0.2769159168476575,0.3706934792251959,0.27002115442731944,0.6383750453391368,0.4062586541124342,0.6375683890577508,0.6351988395986945,0.4145776566757493,0.4148965141612201,0.6262889799975152,0.3090530697190427,0.38338108882521493,0.29193835210432717,0.6443096682126292,0.6405109489051095,0.6279213552615308,0.6403455408200511,0.41644070215498785,0.4340216053603172,0.6512442618990094,0.27859193231605983,0.41245029480323603,0.27695336159903094,0.6405894333293398,0.3376106194690266,0.6399423907825252,0.3053125,0.38468146027201144,0.2652877697841727,0.4274204377601719,0.30906847624922884,0.6474684291278178,0.24453807740324596,0.415655257057139,0.3300485365494926,0.2956779528787642,0.6369573104365703,0.3081386698407975,0.6365171249397009,
8,0.6434089811685176,0.29751415984896157,0.6447466007416564,0.6653745297001482,0.4272428884026258,0.6165308201732043,0.29962092494313874,0.0,0.3107582126732057,0.42676559494366584,0.643615737388366,0.43089430894308944,0.6199002429978258,0.6652972726235308,0.36592304237161255,0.3956466069142125,0.34952843669619893,0.6296806512210394,0.6435727217863609,0.6461215415019763,0.6295027904616946,0.6338399698530335,0.45821854912764004,0.3982521847690387,0.37067938021454117,0.6517150395778364,0.6545990566037736,0.6350538712102229,0.2418131956767221,0.31069534472598703,0.3141353150642514,0.6395677268819846,0.30191298981795744,0.3281630170316302,0.6431590387634344,0.653673517599811,0.43460149958344907,0.2750865051903114,0.632969696969697,0.6424622189458165,0.6531757402101241,0.3423137876386688,0.4375332978156633,0.29172621883436556,0.04923569143263418,0.3648242715530189,0.2989628738914776,0.6405276658116525,0.4086713286713287,0.6368783850320039,0.6371519296531509,0.4272043745727956,0.42730254167805415,0.6292346298619824,0.3169161676646707,0.39076479076479076,0.31748375664500883,0.6442064733485742,0.6426991150442478,0.6308691308691309,0.6425322679778733,0.4199452370658596,0.4392665104094857,0.6512224938875306,0.30595667870036103,0.4151204652450845,0.3046427494724149,0.6438935912938331,0.3339814537840263,0.6430821419917616,0.3055511624229005,0.39461560610423263,0.3068955312222551,0.4318797399783315,0.3111942625506704,0.6470798996775349,0.2750969743987587,0.42246944101085016,0.33204518430439955,0.2931034482758621,0.6395945285784075,0.3152450906910508,0.6336512594766446,
9,0.6322853237231266,0.17305037957211866,0.6304236855538541,0.6554956644012186,0.3914346895074946,0.6035728359385262,0.3099415204678363,0.3107582126732057,0.0,0.3949062812991845,0.6325009317927692,0.3820929569432563,0.6141225882661767,0.6554069903823598,0.3397575380789556,0.3704632634995574,0.34168498168498174,0.6177077955601445,0.6326251708286743,0.6295823221356496,0.6177278075565433,0.6221359223300971,0.4263078814369622,0.37986827033218784,0.3417505809450039,0.6435875323395344,0.6417547697168551,0.6243065410914721,0.27115072933549433,0.3424313956919445,0.2226484322881921,0.6291708796764408,0.276,0.17840216655382535,0.6320238687220288,0.6406135865595325,0.409162944820631,0.29223671651288574,0.6274850894632207,0.6291978203016094,0.6449595290654893,0.33839351510685334,0.4113014644929539,0.1361785018593944,0.2906921241050119,0.34678044996121027,0.32552870090634445,0.6334796238244513,0.3618459729570841,0.6282894736842105,0.629671432154502,0.3918687589158345,0.3922155688622755,0.6172248803827751,0.30234350909651553,0.33333333333333337,0.3357685999701804,0.6282162834058421,0.6292633447445163,0.6187902187902188,0.629089525741821,0.37590799031476996,0.404833836858006,0.6329578534362739,0.3237082066869301,0.3674479545785413,0.32139591587930505,0.6341251088173112,0.25236340330075313,0.6354814630505101,0.14313551815766168,0.33754567600487206,0.3380281690140845,0.38269669327252,0.1426318556159103,0.6313062785247316,0.311879652605459,0.3909064912782385,0.27228423203898755,0.1485183236892863,0.6323510971786834,0.3016509797870699,0.6206983486701122,
10,0.6591959334565619,0.38332610894379426,0.658299786881364,0.678559702309292,0.38222464558342417,0.6301988047322844,0.4297722342733189,0.42676559494366584,0.3949062812991845,0.0,0.6593901593901594,0.47134083930399184,0.6454236465161447,0.6784970971628874,0.3233764303759845,0.3720117433244793,0.44938849856882646,0.6461575293272683,0.6595056595056594,0.6618237656508387,0.6447113051916545,0.6513134220942784,0.5017305315203955,0.4784829523687907,0.32334618807475524,0.6658239485175821,0.6713673285198556,0.6516221716748474,0.395014245014245,0.44746162927981115,0.4062013308792298,0.656730430700622,0.4061930783242259,0.4144571588054703,0.6589622096382757,0.6705084745762712,0.451037786056413,0.4191073919107392,0.6514590088003706,0.6579287645468438,0.6670099553724682,0.45108270284372554,0.40298310454065467,0.38346410927056085,0.4104540358744395,0.315624064651302,0.4390862944162437,0.6634894804138092,0.4583278645491534,0.6576724542468324,0.6527582982702198,0.38374625646610405,0.3838617498979453,0.6457608825998321,0.42156063077759653,0.44197998377062486,0.4509416567891479,0.6510549501507072,0.6578452128910844,0.6472484182881699,0.6576873309022468,0.4245794522452384,0.4506892895015907,0.6620115009975355,0.44164545089106255,0.46571428571428575,0.44073029936904284,0.6592198171084616,0.42542419266557197,0.6651280867759058,0.3868995633187773,0.44148288458936547,0.44543898907463475,0.47127319257837497,0.3961048260060146,0.6540851553509781,0.4254181519056759,0.33814664236646574,0.42868763557483736,0.38649508386350495,0.6568226917240574,0.42060144237311203,0.6453051643192489,
