#This file cannot be read by other PanTools functions. Split the file on the semicolon and use the homology group node identifiers in the right column
#82 genomes 98.80%
1,2,3,4,6,7,8,9,11,12,13,14,17,18,19,20,21,22,23,24,26,27,28,29,30,31,32,33,34,35,36,38,39,40,41,42,44,45,47,48,49,50,51,54,55,56,57,58,59,60,61,64,65,66,67,68,69,70,71,72,73,74,75,76,77,79,80,81,82,83;7378504,7380619
1,2,4,5,7,8,9,10,11,12,13,14,15,16,17,18,19,21,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,40,41,42,43,44,45,46,47,49,51,52,53,54,55,56,57,59,60,61,63,65,66,67,68,69,71,72,73,74,75,77,78,79,80,81,82;7374838
1,2,3,4,5,6,9,10,11,13,14,15,16,17,18,19,20,22,23,24,25,26,27,28,29,31,32,34,35,36,37,38,39,40,41,42,43,44,46,48,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,75,76,78,79,80,81,82,83;7381480
2,4,5,6,7,8,9,10,12,14,15,16,17,22,23,25,26,27,28,29,30,31,32,33,34,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,55,56,57,58,59,61,62,63,64,65,66,67,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83;7383874
#69 genomes 83.13%
2,3,4,5,7,8,9,12,13,14,15,16,17,20,21,22,23,24,25,26,27,28,29,30,31,33,34,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,55,56,57,59,61,62,63,64,65,66,67,69,70,71,72,73,74,75,77,78,79,80,81,82;7382830
1,2,4,5,6,8,9,10,11,12,13,14,15,16,17,18,19,21,23,24,25,26,27,28,29,31,32,33,34,35,36,38,39,40,41,42,43,44,45,46,47,49,51,52,53,54,55,57,58,59,60,61,62,65,66,67,68,69,71,74,75,76,77,78,79,80,81,82,83;7380835
1,2,3,4,6,7,8,9,11,12,13,14,17,18,19,20,21,22,23,24,26,27,28,29,30,31,32,33,34,35,36,38,39,40,41,44,45,47,48,49,50,51,54,55,56,57,58,59,60,61,64,65,66,67,68,69,70,71,72,73,74,75,76,77,79,80,81,82,83;7374940
2,3,4,5,6,7,8,9,10,12,13,14,15,16,17,18,20,21,22,23,24,25,26,27,28,30,31,32,33,34,36,37,39,40,41,42,43,44,45,46,47,48,49,51,52,53,54,55,56,59,60,61,62,63,66,69,70,71,72,73,74,75,77,78,79,80,81,82,83;7384675
1,2,4,5,7,8,9,10,11,12,13,14,15,16,17,18,19,21,23,24,25,27,28,29,30,31,33,34,35,36,37,38,39,40,42,43,44,45,46,47,49,51,52,53,54,55,56,57,59,60,61,62,63,65,66,67,68,69,71,72,73,74,75,77,78,79,80,81,82;7376938
1,2,3,4,5,6,7,8,9,10,11,12,14,15,16,17,18,19,20,21,22,25,26,28,29,30,31,34,35,37,38,39,40,41,42,43,44,45,46,47,48,49,52,53,54,57,58,59,60,61,62,63,64,65,67,68,69,70,71,73,74,75,76,77,78,79,80,81,83;7380239
1,2,5,6,7,8,10,11,12,13,15,16,17,18,19,20,22,23,24,25,26,27,29,30,31,32,33,35,36,37,38,39,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,60,62,63,65,66,67,68,69,70,73,74,76,77,78,79,80,81,82,83;7380215
1,2,3,4,6,7,8,9,10,11,12,14,15,16,17,18,19,20,21,22,23,24,25,26,28,29,30,31,33,34,35,38,39,40,41,42,44,45,46,47,48,49,50,54,55,56,57,58,59,60,61,64,65,66,67,69,70,71,72,73,74,75,76,77,78,79,80,82,83;7375293
1,2,4,5,7,8,9,10,11,12,13,14,15,17,18,19,21,22,23,25,26,27,28,29,30,31,32,33,34,35,36,37,38,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,56,57,59,60,61,62,63,65,66,67,68,70,71,72,73,75,77,78,79,80,81;7377745
1,2,4,5,6,7,8,9,10,11,12,13,14,17,18,19,20,21,22,24,26,27,28,29,30,31,32,33,34,35,36,38,39,40,41,42,44,45,47,49,51,52,53,54,55,57,58,59,60,61,64,65,66,67,68,69,70,71,72,73,74,75,76,77,79,80,81,82,83;7374853
#68 genomes 81.93%
1,2,4,5,7,8,9,10,11,12,14,15,16,17,19,21,23,24,25,26,27,28,29,30,31,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,49,52,53,55,56,57,58,59,61,62,63,65,66,67,68,69,71,72,73,74,75,76,77,78,79,80,82,83;7375929
1,2,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,23,24,25,27,28,29,30,31,32,33,34,35,36,38,39,42,43,44,45,46,47,49,50,51,52,53,54,55,56,57,58,60,65,66,67,68,69,71,72,73,74,75,76,77,78,79,80,81,82,83;7375141
1,2,3,4,6,7,8,9,11,12,13,14,17,18,19,20,21,22,23,24,26,27,28,29,30,31,32,33,34,35,36,38,39,40,41,42,44,45,47,48,49,50,51,54,55,56,57,59,60,61,64,65,66,67,68,69,70,71,72,73,74,75,77,79,80,81,82,83;7377341
1,2,3,4,5,6,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,25,26,27,28,31,32,33,34,35,36,39,40,41,42,43,44,45,46,48,49,50,51,52,53,54,55,56,58,59,60,61,64,68,69,70,71,72,74,75,76,78,79,80,81,82,83;7378154
1,2,4,5,6,7,8,9,10,11,13,14,15,17,18,19,21,23,24,25,26,27,28,29,30,31,32,33,35,36,37,38,39,40,41,42,43,44,45,46,47,51,52,53,54,55,57,58,59,60,61,62,63,65,67,68,69,71,73,75,76,77,78,79,80,81,82,83;7377768
1,2,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,21,23,24,25,26,28,29,30,31,33,34,35,37,38,40,41,42,43,44,45,46,47,49,51,52,53,54,55,56,57,59,60,61,62,63,65,66,67,68,69,71,72,73,74,75,77,78,79,80,82;7381246
1,2,4,5,6,7,8,9,10,11,12,14,15,16,17,18,19,21,22,23,24,25,27,28,29,30,31,32,33,34,35,36,37,38,39,42,43,44,45,46,47,49,51,52,53,54,55,56,57,60,62,63,65,66,67,68,69,71,72,73,74,75,77,78,79,80,81,82;7378713
1,2,3,5,6,7,8,9,10,11,12,13,15,16,17,18,19,20,22,24,25,27,29,30,31,32,33,34,35,36,37,38,39,42,43,44,45,46,47,49,50,52,53,54,55,56,57,58,60,63,64,65,66,67,68,69,71,72,73,74,75,76,77,78,79,80,82,83;7379385
1,3,4,5,6,8,10,11,12,13,14,15,16,17,18,19,20,21,22,24,25,26,27,28,29,30,32,33,35,36,37,39,40,41,42,43,45,46,47,48,49,50,51,52,53,54,55,56,58,59,60,61,62,63,64,66,68,69,70,72,73,74,76,77,78,79,82,83;7377822
2,3,4,5,6,7,8,9,10,12,13,14,15,16,17,20,22,23,24,25,26,28,29,30,31,32,33,34,37,38,39,40,41,42,43,44,45,46,47,48,49,50,52,53,55,56,57,59,61,62,63,64,65,66,67,69,70,71,72,73,74,75,77,78,79,80,81,82;7381811
1,2,4,5,7,8,9,10,11,12,13,14,15,16,17,18,19,21,23,24,25,26,28,29,30,31,33,34,35,37,38,40,41,42,43,44,45,46,47,49,51,52,53,54,55,56,57,59,60,61,62,63,65,66,67,68,69,71,72,73,74,75,77,78,79,80,81,82;7381277
1,2,3,4,5,6,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,25,28,29,30,31,32,33,34,35,37,39,40,42,43,44,46,47,49,51,52,53,54,55,56,58,59,60,61,62,63,64,66,68,69,71,72,73,74,75,76,77,78,79,80,81,82,83;7380084
1,2,3,5,7,8,9,10,11,12,13,15,16,17,18,19,20,23,24,25,27,29,30,31,32,33,34,35,36,37,38,39,42,43,44,45,46,47,48,49,51,52,53,54,55,56,57,60,62,63,64,65,66,67,68,69,70,71,72,73,74,75,77,78,79,80,82,83;7377084
2,4,5,6,7,8,9,12,14,15,16,17,22,23,25,26,27,28,29,30,31,32,33,34,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,55,56,57,58,59,61,62,63,65,66,67,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83;7383875
#67 genomes 80.72%
1,2,4,6,7,8,9,10,11,13,14,17,18,19,20,21,22,23,24,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,44,45,47,48,50,51,54,57,58,59,60,61,62,63,64,65,67,68,69,70,71,72,73,75,76,77,78,79,80,81,83;7380961
1,2,4,5,7,8,9,10,11,12,14,15,16,17,18,19,23,24,25,28,29,30,31,33,34,35,37,38,39,40,42,43,44,45,46,47,49,52,53,54,55,56,57,58,59,60,61,62,63,65,66,67,68,69,71,72,73,74,75,76,77,78,79,80,81,82,83;7378068
1,2,5,6,7,8,9,10,11,13,15,16,17,18,19,20,21,22,25,26,27,28,29,30,31,32,34,35,36,37,38,39,40,41,43,44,45,46,47,48,50,51,52,53,54,57,58,59,60,61,62,63,64,65,67,68,69,70,71,73,75,76,77,79,80,81,83;7380244
1,2,4,5,7,8,9,10,11,12,13,14,15,16,17,18,19,21,23,24,25,27,29,30,31,32,33,34,35,36,37,38,42,44,45,46,47,48,49,50,51,52,53,54,55,56,57,60,62,63,65,66,67,68,69,70,71,72,73,74,75,77,78,79,80,81,82;7375173
1,2,4,5,7,8,9,10,11,12,13,14,15,16,17,18,19,23,24,25,28,29,30,31,33,34,35,37,38,40,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,59,60,61,62,63,65,66,67,68,69,70,71,72,73,74,75,77,78,79,80,82;7376979
1,2,3,4,5,6,7,9,11,12,13,14,16,17,18,19,20,21,22,23,24,26,27,28,31,32,33,34,35,36,37,38,40,41,42,43,44,48,49,50,52,53,54,55,56,57,59,60,61,62,63,64,65,66,67,68,69,70,71,72,74,75,79,80,81,82,83;7378233
1,2,5,6,7,8,9,10,11,12,13,15,16,17,18,19,21,22,25,26,28,29,30,31,33,34,35,37,38,39,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,57,58,60,62,63,65,66,67,68,69,70,73,74,75,76,77,78,79,80,81,82,83;7376497
1,2,4,5,6,7,8,9,10,11,13,14,15,16,17,18,19,21,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,40,41,42,43,44,45,46,47,51,52,53,54,55,57,58,59,60,61,63,65,67,68,69,71,72,73,76,77,78,79,80,81,82,83;7378077
1,2,3,4,7,8,9,10,11,13,14,15,16,17,18,19,20,21,23,24,25,26,27,28,29,30,31,33,34,35,36,37,38,40,41,42,43,44,45,46,47,49,51,54,55,56,57,59,60,61,62,63,64,65,66,67,68,69,71,73,75,77,78,79,80,81,82;7374271
2,3,4,5,6,7,8,9,10,12,14,15,16,17,20,23,24,25,26,27,28,29,30,31,32,33,34,36,37,38,39,40,41,42,43,44,45,46,47,49,52,53,55,56,57,58,59,61,62,63,64,65,66,67,69,71,72,73,74,75,76,77,78,79,80,82,83;7383065
1,2,4,5,6,7,8,9,11,13,14,15,17,18,19,21,22,23,24,25,26,27,28,29,30,31,32,34,35,36,37,38,39,40,41,44,45,46,47,48,50,51,52,53,54,55,57,58,59,60,61,62,63,65,67,68,70,71,72,73,75,76,77,78,80,81,82;7377002
1,2,5,7,8,9,10,11,12,13,15,16,17,18,19,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,41,42,43,44,45,46,47,49,51,52,53,54,55,56,57,60,62,63,65,66,67,68,69,71,72,73,74,75,77,78,79,80,81,82;7380917
1,4,5,7,8,9,10,11,12,13,14,15,16,18,19,21,23,24,25,26,27,28,29,30,31,32,33,35,36,37,38,40,41,42,43,44,45,46,47,49,51,52,53,54,55,56,57,59,60,61,62,63,65,66,67,68,69,71,72,73,74,77,78,79,80,81,82;7379175
#66 genomes 79.52%
1,2,5,6,7,8,9,10,11,12,15,16,17,19,21,22,23,24,25,27,29,30,31,32,33,34,35,36,37,38,39,42,43,44,45,46,47,48,49,50,51,52,53,55,56,57,58,62,63,65,66,67,69,70,71,72,73,74,75,76,77,78,79,80,82,83;7381288
1,2,5,6,7,8,9,10,11,12,13,15,16,18,19,21,22,23,24,25,27,29,30,31,32,33,34,35,36,37,38,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,60,62,63,65,66,67,69,70,71,72,73,74,75,77,78,79,80,81,82;7377856
1,2,4,5,6,7,8,9,10,11,13,14,15,16,17,18,19,21,23,24,25,26,28,29,30,31,33,34,35,37,38,39,40,41,42,43,44,45,46,47,51,52,53,54,55,56,57,58,59,60,61,62,63,65,67,69,71,72,73,76,77,78,80,81,82,83;7381238
1,2,5,6,7,8,9,10,11,12,15,16,17,18,19,20,23,24,25,27,29,30,31,33,34,35,36,37,38,39,42,43,44,45,46,47,49,51,52,53,54,55,56,57,58,60,62,63,64,65,66,67,68,69,71,72,73,74,75,76,77,78,79,80,82,83;7376601
1,2,3,4,5,6,7,8,10,11,13,14,15,18,19,20,21,22,24,25,26,27,28,29,30,32,34,35,36,38,39,40,41,42,43,44,45,46,48,49,50,51,52,53,54,55,57,58,59,60,61,64,65,66,67,68,70,73,75,76,78,79,80,81,82,83;7380699
2,3,4,5,6,7,8,9,10,12,14,15,16,17,20,22,23,24,25,28,29,30,31,32,33,34,37,38,39,42,43,44,45,46,47,48,49,50,51,52,53,55,56,57,58,62,63,64,65,66,67,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83;7382406
1,2,4,5,7,8,9,11,12,14,15,16,18,19,20,21,23,24,25,26,27,28,29,30,31,33,34,35,36,38,40,41,42,43,44,45,46,47,49,51,52,53,54,55,56,57,59,60,61,63,64,65,66,67,68,69,71,72,73,74,75,77,79,80,81,82;7376855
2,3,5,6,7,8,9,10,12,15,16,17,18,20,22,23,24,25,27,29,30,31,32,33,34,36,37,38,39,42,43,44,45,46,47,48,49,50,52,53,54,55,56,57,58,60,62,63,64,65,66,67,69,70,71,72,73,74,75,76,77,78,79,80,82,83;7382387
1,2,3,5,7,8,9,10,11,12,13,15,16,17,18,19,21,23,24,25,27,29,30,31,32,33,34,35,36,38,39,42,43,44,45,46,47,49,51,52,53,54,55,56,57,58,60,63,64,65,66,67,68,69,71,72,73,74,75,76,77,78,79,80,82,83;7378983
1,2,5,6,7,8,9,10,11,12,13,15,16,17,18,19,23,24,25,29,30,31,32,33,34,35,37,38,39,42,43,44,45,46,47,49,51,52,53,54,55,56,57,58,60,62,63,64,65,66,67,68,69,71,72,73,74,75,76,77,78,79,80,81,82,83;7375680,7375681,7375684
1,2,4,5,7,8,9,10,11,12,13,14,15,16,17,18,19,21,23,24,25,26,27,28,29,30,31,32,33,34,35,36,38,40,41,42,43,44,45,47,48,49,50,51,52,53,54,55,56,57,59,60,61,65,66,67,68,69,70,71,73,74,75,77,80,81;7379701
1,2,3,4,5,6,7,8,9,10,11,13,14,15,16,17,18,19,21,25,26,27,28,29,30,31,33,34,35,36,38,39,40,41,42,43,44,45,46,47,50,51,52,53,54,55,57,58,59,60,61,65,67,68,69,71,73,75,76,77,78,79,80,81,82,83;7376787
1,2,5,6,7,8,9,10,11,12,13,15,16,17,18,19,23,24,25,29,30,31,32,33,34,35,37,38,39,42,43,44,45,46,47,49,50,51,52,53,54,55,56,57,58,60,62,63,65,66,67,68,69,71,72,73,74,75,76,77,78,79,80,81,82,83;7379180
1,2,4,5,7,8,9,10,11,12,13,14,15,16,17,18,19,21,23,24,25,26,28,29,30,31,33,34,35,37,38,40,41,42,43,44,45,46,47,49,51,52,53,54,55,56,57,59,60,61,62,63,65,66,67,69,71,72,73,74,75,77,78,79,80,82;7380112
#65 genomes 78.31%
1,2,5,6,7,8,9,10,11,12,13,15,16,17,18,19,24,25,27,29,30,31,32,33,34,35,36,37,38,39,42,43,44,45,46,47,49,51,52,53,54,55,56,57,58,60,62,63,65,66,67,68,69,71,72,73,74,75,76,77,78,79,80,82,83;7378669
1,2,3,4,6,7,8,9,11,12,13,14,17,18,19,20,21,23,24,26,27,28,29,30,31,32,33,34,35,36,39,40,41,42,44,45,47,48,49,50,51,54,55,56,58,59,60,61,64,66,68,69,70,71,72,73,74,75,76,77,79,80,81,82,83;7374881
1,2,3,4,6,7,8,9,11,13,14,15,17,18,19,20,21,22,24,25,26,27,28,29,30,31,32,33,34,35,36,38,39,40,41,42,44,45,47,48,50,51,54,55,57,58,59,60,61,64,65,67,68,69,70,73,75,76,77,78,79,80,81,82,83;7376058
1,2,5,6,7,8,9,10,11,12,13,15,16,17,18,19,24,25,29,30,31,32,33,34,35,37,38,39,42,43,44,45,46,47,49,51,52,53,54,55,56,57,58,60,62,63,64,65,66,67,68,69,71,72,73,74,75,76,77,78,79,80,81,82,83;7375682,7375683
1,2,3,4,7,8,9,11,12,13,14,15,17,18,19,20,21,22,23,24,26,27,28,29,30,31,33,34,35,36,38,40,41,42,44,45,47,48,49,50,51,54,55,56,57,59,60,61,64,65,66,67,68,69,70,71,72,73,74,75,77,79,80,81,82;7379575
1,2,5,6,7,8,9,10,11,12,13,15,16,17,18,19,23,24,25,29,30,31,32,33,34,35,37,38,39,42,43,44,45,46,47,49,51,52,53,54,55,56,57,58,60,62,63,65,66,67,68,69,71,72,73,74,75,76,77,78,79,80,81,82,83;7378317,7378323
1,2,5,7,8,9,10,11,12,13,15,16,17,18,19,21,23,24,25,28,29,30,31,32,33,34,35,37,38,40,42,43,44,45,46,47,49,51,52,53,54,55,56,57,59,60,61,62,63,65,66,67,68,69,71,72,73,74,75,77,78,79,80,81,82;7381714
1,2,3,4,6,7,8,9,11,13,14,15,17,18,19,20,21,22,24,25,26,27,28,29,30,31,32,33,34,35,36,38,39,40,41,42,44,45,47,48,50,51,54,55,56,57,58,59,60,61,64,65,67,68,69,70,73,75,76,77,79,80,81,82,83;7376043
2,3,5,6,7,8,9,10,12,15,16,17,20,21,22,23,24,25,27,29,30,31,32,33,34,36,37,38,39,42,43,44,45,46,47,48,49,50,52,53,55,56,57,58,62,63,64,65,66,67,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83;7384835
2,5,6,7,8,9,10,12,13,15,16,17,21,22,23,24,25,27,29,30,31,32,33,34,36,37,38,39,42,43,44,45,46,47,48,49,50,51,52,53,55,56,57,58,62,63,64,65,66,67,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83;7384887
1,2,4,5,6,7,8,9,11,13,14,15,16,17,18,19,21,23,24,25,27,28,29,30,31,32,33,35,36,38,39,42,43,44,45,46,47,48,50,51,52,53,54,55,57,58,60,62,63,65,67,68,69,70,71,73,75,76,77,78,79,80,81,82,83;7375705
#64 genomes 77.11%
1,2,4,6,7,8,9,11,12,13,14,17,18,19,21,22,23,24,26,27,28,29,30,31,32,33,34,35,36,38,39,40,41,42,44,45,47,49,51,54,55,56,57,58,59,60,61,65,66,67,68,69,71,72,73,74,75,76,77,79,80,81,82,83;7374931
1,2,5,7,8,9,10,11,12,13,15,16,17,18,19,23,24,25,29,30,31,32,33,34,35,37,38,39,42,43,44,45,46,47,49,51,52,53,54,55,56,57,58,60,62,63,65,66,67,68,69,71,72,73,74,75,76,77,78,79,80,81,82,83;7378328
1,2,3,5,6,7,8,10,11,12,13,15,16,17,18,19,20,21,22,24,25,27,29,30,31,32,33,35,36,37,38,39,42,43,45,46,47,48,49,50,51,52,53,54,55,57,58,60,63,65,66,67,68,69,70,73,74,76,77,78,79,81,82,83;7375605,7375606
1,2,4,5,6,7,8,9,11,12,13,14,16,17,18,19,21,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,44,45,47,49,52,53,55,56,57,58,62,63,65,66,67,69,71,72,73,74,75,76,77,79,80,82,83;7376177
1,4,5,6,7,10,11,13,14,15,16,17,18,19,21,22,23,24,25,26,27,28,29,30,32,33,34,35,36,37,38,39,40,41,42,43,45,46,47,48,50,51,52,53,54,55,57,58,59,60,61,62,63,65,67,68,70,73,76,77,78,81,82,83;7374984
1,2,4,5,7,9,11,12,13,14,17,18,19,20,21,22,23,24,26,27,29,30,31,32,33,34,35,36,37,38,40,41,42,44,46,47,49,51,52,53,54,55,56,57,59,60,61,62,63,65,66,67,68,69,71,72,73,74,75,77,78,79,80,82;7380120,7380121,7380122
1,3,4,5,6,7,8,10,11,13,14,15,16,18,19,20,21,22,25,26,27,28,29,30,32,33,35,36,37,38,39,40,41,42,43,45,47,48,50,51,52,53,54,55,57,58,59,60,61,62,63,64,65,66,67,68,70,73,76,77,78,81,82,83;7379522
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,21,22,23,24,25,27,29,30,31,32,33,34,35,36,37,39,42,43,44,45,46,47,49,51,52,53,54,55,60,62,63,66,68,69,71,72,73,74,75,77,78,79,80,81,82;7375313
2,3,4,5,6,7,8,9,10,14,15,16,17,20,21,22,25,26,27,28,29,30,31,33,36,37,38,39,40,41,42,43,44,45,46,47,48,50,51,52,53,55,57,58,59,61,62,63,64,65,67,69,70,71,73,75,76,77,78,79,80,81,82,83;7384839
1,2,3,5,6,7,8,9,10,11,12,13,15,16,17,18,19,25,29,30,31,33,34,35,37,38,39,42,43,44,45,46,47,48,49,50,52,53,54,55,56,57,58,60,62,63,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,82,83;7377853
2,3,4,5,7,8,9,10,12,13,14,15,16,17,20,22,23,24,25,26,28,29,30,31,33,34,37,38,40,41,42,43,44,45,46,47,48,49,50,52,53,55,56,57,59,61,62,63,64,65,66,67,69,70,71,72,73,74,75,77,78,79,80,82;7384998
#63 genomes 75.90%
1,2,4,6,7,8,9,11,12,13,14,17,18,19,21,24,27,28,29,30,31,32,33,34,35,36,37,38,39,42,44,45,47,48,49,50,51,54,55,56,57,58,60,62,63,65,66,67,68,69,70,71,72,73,74,75,76,77,79,80,81,82,83;7375710,7375711
1,4,5,6,7,8,9,10,11,13,14,15,18,19,21,22,23,24,25,26,27,28,29,30,32,33,34,35,36,38,39,40,41,42,44,45,46,47,48,50,51,52,53,54,55,57,58,59,60,61,65,67,68,70,71,73,75,76,77,80,81,82,83;7380032
2,3,5,6,7,8,9,10,12,13,15,16,17,20,21,22,23,24,25,27,29,30,31,33,34,36,37,38,40,42,43,44,45,46,47,48,49,50,51,52,53,55,56,57,59,61,62,63,64,65,66,67,69,70,71,72,73,74,75,77,78,80,82;7383049
1,2,5,6,7,8,9,10,11,13,15,16,17,18,19,22,23,24,25,27,29,30,31,32,33,34,35,36,37,38,39,42,43,44,45,46,47,51,52,53,54,55,56,57,58,60,62,63,65,67,68,69,71,72,73,75,76,77,78,80,81,82,83;7379183
1,3,4,6,7,8,9,11,13,14,17,18,19,20,21,22,23,24,26,27,28,29,31,32,33,34,35,36,38,39,40,41,42,43,44,45,47,48,50,51,54,55,57,58,59,60,61,64,65,67,68,69,70,71,73,75,76,77,79,80,81,82,83;7376089
1,2,3,5,6,7,8,10,11,13,15,16,17,18,19,20,21,22,24,25,26,27,29,30,31,32,33,35,36,38,39,40,41,42,43,45,46,47,48,49,50,51,52,53,54,55,56,57,59,60,61,65,66,67,68,69,70,73,77,78,79,81,82;7375567,7375569
1,2,3,5,6,7,8,9,10,11,15,16,17,19,20,21,22,23,24,25,27,29,30,31,32,33,34,35,36,37,38,39,42,43,44,45,46,47,48,50,52,53,55,57,58,62,64,65,67,68,69,70,71,73,75,76,77,78,79,80,81,82,83;7379038
1,2,3,5,6,7,8,9,10,11,12,15,16,17,19,20,21,23,24,25,29,30,31,33,34,35,37,38,39,42,43,44,45,46,47,49,52,53,55,56,57,58,62,63,64,65,66,67,68,69,71,72,73,74,75,76,77,78,79,80,81,82,83;7376986
1,2,3,4,5,7,8,9,10,11,12,13,15,16,17,18,19,21,23,24,25,27,29,30,31,32,33,34,35,36,38,42,43,44,45,46,47,49,51,52,53,54,55,56,57,60,62,65,66,67,68,69,71,72,73,74,75,77,78,79,80,81,82;7381455
2,3,5,6,7,9,10,12,15,16,17,18,21,23,24,25,26,29,30,31,33,34,37,38,39,40,41,42,43,44,46,47,49,51,52,53,54,55,56,57,58,59,60,61,62,63,65,66,67,69,71,72,73,74,75,76,77,78,79,80,81,82,83;7384227
1,2,5,6,7,8,9,10,11,12,13,15,16,17,18,19,22,24,25,29,30,31,32,33,34,35,37,38,42,43,44,45,46,47,48,49,50,51,52,53,54,55,57,60,62,63,65,66,67,68,69,70,71,72,73,74,75,77,78,79,80,81,82;7381226
1,2,3,5,6,7,9,10,11,12,13,15,16,17,18,19,20,22,25,27,29,30,31,32,33,34,35,36,37,39,43,44,46,48,49,50,51,52,53,54,55,56,58,60,62,63,64,66,68,69,70,71,72,73,74,75,76,78,79,80,81,82,83;7376205
1,2,5,7,9,10,11,12,13,15,16,17,18,19,24,25,26,27,28,29,30,31,32,33,35,36,38,40,41,42,43,44,45,46,47,49,50,51,52,53,55,56,57,58,59,61,65,66,67,68,69,71,72,73,74,76,77,78,79,80,81,82,83;7375194
1,2,3,4,6,7,8,9,11,13,14,17,18,19,20,21,22,24,26,27,28,29,30,31,32,33,34,35,36,38,39,40,41,42,44,45,47,48,50,51,54,55,57,58,59,60,61,64,65,67,68,69,70,71,73,75,76,77,79,80,81,82,83;7374852
2,3,5,6,7,8,9,10,12,13,15,16,17,21,23,24,25,27,29,30,31,32,33,34,36,37,38,39,42,43,44,45,46,47,48,49,50,52,53,55,56,57,58,62,63,64,65,66,67,69,70,71,72,73,74,75,76,77,78,79,80,82,83;7384888
#62 genomes 74.70%
1,2,3,4,6,7,9,11,13,14,17,18,19,20,21,22,23,24,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,44,47,48,50,51,54,55,56,57,59,60,61,62,63,64,65,67,68,69,70,71,73,75,77,79,80,81,82;7374905
1,2,3,5,7,8,9,10,11,12,13,15,16,17,18,19,20,21,24,25,28,29,30,31,33,34,35,37,38,42,43,44,45,46,47,49,51,52,53,54,55,56,57,60,62,63,64,65,66,67,68,69,71,72,73,74,75,77,78,79,80,82;7374670
2,3,4,5,6,7,8,9,10,12,14,15,16,17,18,22,23,24,25,29,30,31,33,34,37,38,40,42,43,44,45,47,48,49,50,52,53,54,55,56,57,59,60,61,62,63,64,65,66,67,69,70,71,72,73,74,75,77,78,79,80,82;7382561,7382563
2,3,4,5,7,8,9,10,12,13,14,15,16,17,20,23,24,25,26,28,29,30,31,34,37,38,40,41,42,43,44,45,46,47,48,49,50,52,53,55,56,57,59,61,62,63,64,65,66,67,69,70,71,72,73,74,75,77,78,79,80,82;7384994,7384995
1,2,3,4,5,6,8,10,11,13,14,15,16,18,19,20,21,22,25,26,27,28,29,30,32,33,35,36,38,39,40,41,42,43,45,46,47,48,50,51,52,53,54,55,57,58,59,60,61,64,65,67,68,69,70,73,76,77,78,81,82,83;7378762
1,2,4,5,7,8,9,10,11,12,13,14,15,16,17,18,19,21,24,25,28,29,30,31,32,33,34,35,37,38,42,43,44,45,46,47,49,51,52,53,54,55,56,57,60,63,65,66,67,68,69,71,72,73,74,75,77,78,79,80,81,82;7379519
#61 genomes 73.49%
2,5,7,8,9,10,12,15,16,17,18,21,23,24,25,26,28,29,30,31,33,34,37,38,40,41,42,43,44,45,46,47,49,51,52,53,54,55,56,57,58,59,60,61,62,63,65,66,67,69,71,72,73,74,75,76,77,78,79,80,82;7376987
1,2,4,6,7,8,9,11,12,14,17,18,19,21,24,27,28,29,30,31,32,33,34,35,36,37,38,39,42,44,45,47,49,50,51,54,55,56,57,58,60,62,63,65,66,67,68,69,70,71,72,73,74,75,76,77,79,80,81,82,83;7375713
1,2,3,4,7,8,9,11,12,13,14,17,18,19,20,21,22,26,28,29,30,31,33,34,35,38,40,41,42,44,45,47,48,49,50,51,54,55,56,57,59,60,61,64,65,66,67,68,69,70,71,72,73,74,75,77,79,80,81,82,83;7381093
