x,y,Category
6,538,Unique
8,454,Unique
12,475,Unique
8,600,Unique
5,1778,Core
8,1490,Core
3,1653,Core
3,276,Accessory
5,337,Accessory
7,375,Unique
8,591,Accessory
4,494,Accessory
6,555,Accessory
6,442,Unique
6,97,Unique
4,519,Accessory
9,533,Unique
9,834,Accessory
7,617,Unique
7,521,Accessory
6,1516,Core
6,296,Unique
8,1512,Core
5,363,Unique
6,703,Accessory
6,303,Accessory
7,592,Unique
5,198,Accessory
5,1552,Core
8,730,Accessory
11,916,Accessory
4,1667,Core
5,459,Unique
4,597,Unique
7,782,Accessory
12,1493,Core
6,564,Accessory
9,305,Unique
3,340,Unique
4,1595,Core
6,1591,Core
5,591,Unique
4,485,Accessory
9,1526,Core
5,346,Accessory
10,1544,Core
3,675,Unique
7,628,Unique
9,843,Accessory
7,364,Unique
5,1559,Core
6,1566,Core
8,625,Accessory
11,531,Unique
3,267,Accessory
4,490,Unique
8,443,Unique
5,146,Unique
3,1603,Core
4,754,Unique
6,527,Unique
7,807,Accessory
7,1555,Core
6,1613,Core
8,539,Unique
6,285,Unique
3,134,Unique
8,1562,Core
6,86,Unique
5,352,Unique
7,606,Unique
9,825,Accessory
9,618,Unique
7,755,Accessory
4,1545,Core
4,262,Unique
5,451,Accessory
8,886,Accessory
11,314,Unique
9,629,Unique
4,273,Unique
9,1551,Core
7,668,Accessory
9,686,Accessory
4,295,Unique
10,474,Unique
4,504,Unique
4,63,Unique
7,1627,Core
3,294,Accessory
6,398,Accessory
6,1541,Core
5,319,Accessory
6,549,Unique
10,463,Unique
9,1576,Core
6,1785,Core
4,1660,Core
8,622,Unique
10,716,Accessory
3,686,Unique
6,420,Unique
9,600,Accessory
7,169,Unique
8,895,Accessory
6,516,Unique
5,503,Accessory
5,698,Unique
7,639,Unique
7,449,Unique
5,364,Accessory
6,140,Unique
7,315,Unique
7,397,Unique
8,1519,Core
9,668,Accessory
4,1789,Core
9,511,Unique
8,380,Unique
6,464,Unique
6,789,Accessory
5,531,Unique
9,861,Accessory
6,660,Accessory
3,414,Unique
3,328,Accessory
10,968,Accessory
8,1497,Core
2,1646,Core
8,634,Accessory
3,319,Accessory
7,825,Accessory
12,821,Accessory
3,362,Unique
7,1749,Core
3,1628,Core
4,624,Accessory
5,1624,Core
9,659,Accessory
4,1642,Core
8,611,Unique
6,1760,Core
6,431,Unique
4,213,Unique
7,326,Unique
4,389,Accessory
8,859,Accessory
6,494,Accessory
9,1558,Core
7,438,Unique
4,1563,Core
7,791,Accessory
6,151,Unique
5,520,Unique
5,728,Accessory
9,695,Accessory
5,1746,Core
3,1621,Core
10,309,Unique
6,330,Accessory
6,598,Unique
5,328,Accessory
8,564,Accessory
4,369,Unique
6,587,Unique
8,703,Accessory
9,729,Accessory
5,589,Accessory
3,496,Unique
7,659,Accessory
10,620,Unique
6,730,Accessory
10,642,Unique
4,458,Accessory
5,460,Accessory
5,1850,Core
8,320,Unique
7,655,Unique
8,661,Accessory
9,764,Accessory
6,252,Unique
4,449,Accessory
8,588,Unique
7,241,Unique
5,667,Accessory
4,164,Accessory
5,390,Accessory
8,799,Accessory
10,369,Unique
5,179,Unique
4,1782,Core
7,1530,Core
7,851,Accessory
5,390,Unique
8,517,Unique
9,500,Unique
6,616,Accessory
7,719,Accessory
8,1530,Core
8,506,Unique
5,542,Unique
3,409,Unique
7,695,Accessory
8,537,Accessory
5,553,Unique
7,834,Accessory
12,431,Unique
3,1685,Core
6,390,Unique
8,798,Accessory
10,172,Unique
3,403,Unique
5,396,Unique
7,1573,Core
6,477,Accessory
10,597,Unique
11,699,Accessory
6,1548,Core
6,404,Unique
3,530,Unique
11,605,Unique
7,498,Unique
9,582,Unique
5,1584,Core
4,179,Unique
7,686,Accessory
8,331,Unique
5,1606,Core
5,1631,Core
9,1583,Core
8,1537,Core
3,189,Accessory
4,1538,Core
4,581,Accessory
6,642,Accessory
10,1512,Core
3,47,Unique
3,469,Unique
5,168,Unique
7,1548,Core
8,660,Accessory
6,1598,Core
5,59,Unique
6,1573,Core
10,1537,Core
10,1490,Core
3,1840,Core
4,303,Accessory
