x,y,Category,Metric
73,15.81,Unique,Average
74,-2.29,Core,Average
74,162.72,Accessory,Average
74,12.59,Unique,Average
75,-2.23,Core,Average
75,164.83,Accessory,Average
75,25.15,Unique,Average
76,-2.25,Core,Average
76,152.84,Accessory,Average
76,23.39,Unique,Average
77,-2.24,Core,Average
77,148.76,Accessory,Average
77,12.31,Unique,Average
78,-2.15,Core,Average
78,159.39,Accessory,Average
78,11.29,Unique,Average
79,-2.20,Core,Average
79,151.75,Accessory,Average
79,19.69,Unique,Average
80,-2.15,Core,Average
80,148.88,Accessory,Average
80,28.54,Unique,Average
81,-2.19,Core,Average
81,149.64,Accessory,Average
81,18.11,Unique,Average
82,-2.26,Core,Average
82,142.75,Accessory,Average
82,25.41,Unique,Average
83,-2.02,Core,Average
83,145.34,Accessory,Average
83,16.38,Unique,Average
84,-2.01,Core,Average
84,147.33,Accessory,Average
84,13.59,Unique,Average
