x,y,Category,Metric
4,-166.00,Core,Median
4,1534.00,Accessory,Median
4,334.00,Unique,Median
5,-65.00,Core,Median
5,914.00,Accessory,Median
5,389.00,Unique,Median
6,-41.00,Core,Median
6,622.00,Accessory,Median
6,386.00,Unique,Median
7,-27.00,Core,Median
7,497.00,Accessory,Median
7,393.00,Unique,Median
8,-18.00,Core,Median
8,439.00,Accessory,Median
8,363.00,Unique,Median
9,-15.00,Core,Median
9,399.00,Accessory,Median
9,351.00,Unique,Median
10,-12.00,Core,Median
10,375.00,Accessory,Median
10,311.00,Unique,Median
11,-10.00,Core,Median
11,354.00,Accessory,Median
11,333.00,Unique,Median
12,-9.00,Core,Median
12,324.00,Accessory,Median
12,289.00,Unique,Median
13,-8.00,Core,Median
13,327.00,Accessory,Median
13,274.00,Unique,Median
14,-6.00,Core,Median
14,302.00,Accessory,Median
14,257.00,Unique,Median
15,-6.00,Core,Median
15,305.00,Accessory,Median
15,256.00,Unique,Median
16,-6.00,Core,Median
16,289.00,Accessory,Median
16,249.00,Unique,Median
17,-5.00,Core,Median
17,288.00,Accessory,Median
17,238.00,Unique,Median
18,-5.00,Core,Median
18,286.00,Accessory,Median
18,228.00,Unique,Median
19,-4.00,Core,Median
19,271.00,Accessory,Median
19,179.00,Unique,Median
20,-4.00,Core,Median
20,261.00,Accessory,Median
20,216.00,Unique,Median
21,-4.00,Core,Median
21,254.00,Accessory,Median
21,199.00,Unique,Median
22,-4.00,Core,Median
22,254.00,Accessory,Median
22,189.00,Unique,Median
23,-3.00,Core,Median
23,251.00,Accessory,Median
23,184.00,Unique,Median
24,-3.00,Core,Median
24,233.00,Accessory,Median
24,200.00,Unique,Median
25,-3.00,Core,Median
25,246.00,Accessory,Median
25,175.00,Unique,Median
26,-3.00,Core,Median
26,239.00,Accessory,Median
26,162.00,Unique,Median
27,-3.00,Core,Median
27,222.00,Accessory,Median
27,157.00,Unique,Median
28,-2.00,Core,Median
28,228.00,Accessory,Median
28,144.00,Unique,Median
29,-3.00,Core,Median
29,210.00,Accessory,Median
29,145.00,Unique,Median
30,-2.00,Core,Median
30,210.00,Accessory,Median
30,132.00,Unique,Median
31,-2.00,Core,Median
31,204.00,Accessory,Median
31,121.00,Unique,Median
32,-2.00,Core,Median
32,201.00,Accessory,Median
32,132.00,Unique,Median
33,-2.00,Core,Median
33,205.00,Accessory,Median
33,122.00,Unique,Median
34,-2.00,Core,Median
34,203.00,Accessory,Median
34,114.00,Unique,Median
35,-2.00,Core,Median
