x,y,Category,Metric
4,-485.51,Core,Average
4,1995.23,Accessory,Average
5,-221.94,Core,Average
5,1481.28,Accessory,Average
6,-111.64,Core,Average
6,1216.80,Accessory,Average
7,-73.29,Core,Average
7,1050.73,Accessory,Average
8,-37.32,Core,Average
8,921.34,Accessory,Average
9,-29.70,Core,Average
9,845.38,Accessory,Average
10,-25.11,Core,Average
10,780.68,Accessory,Average
11,-19.14,Core,Average
11,742.71,Accessory,Average
12,-13.06,Core,Average
12,665.68,Accessory,Average
13,-12.34,Core,Average
13,663.09,Accessory,Average
14,-10.22,Core,Average
14,608.14,Accessory,Average
15,-9.77,Core,Average
15,597.08,Accessory,Average
16,-9.09,Core,Average
16,573.15,Accessory,Average
17,-8.48,Core,Average
17,562.71,Accessory,Average
18,-7.81,Core,Average
18,545.80,Accessory,Average
19,-7.05,Core,Average
19,492.57,Accessory,Average
20,-6.62,Core,Average
20,508.95,Accessory,Average
21,-6.68,Core,Average
21,484.59,Accessory,Average
22,-6.07,Core,Average
22,474.38,Accessory,Average
23,-5.93,Core,Average
23,453.28,Accessory,Average
24,-5.68,Core,Average
24,453.22,Accessory,Average
25,-5.24,Core,Average
25,428.17,Accessory,Average
26,-5.31,Core,Average
26,417.82,Accessory,Average
27,-5.15,Core,Average
27,415.04,Accessory,Average
28,-4.61,Core,Average
28,385.05,Accessory,Average
29,-4.54,Core,Average
29,382.71,Accessory,Average
30,-4.51,Core,Average
30,362.83,Accessory,Average
31,-4.21,Core,Average
31,357.53,Accessory,Average
32,-4.27,Core,Average
32,359.92,Accessory,Average
33,-4.24,Core,Average
33,350.84,Accessory,Average
34,-4.06,Core,Average
34,345.43,Accessory,Average
35,-3.94,Core,Average
35,329.83,Accessory,Average
36,-3.86,Core,Average
36,329.85,Accessory,Average
37,-3.94,Core,Average
37,338.28,Accessory,Average
38,-3.58,Core,Average
38,322.91,Accessory,Average
39,-3.61,Core,Average
39,314.80,Accessory,Average
40,-3.69,Core,Average
40,315.87,Accessory,Average
41,-3.21,Core,Average
41,289.45,Accessory,Average
42,-3.27,Core,Average
42,278.06,Accessory,Average
43,-3.24,Core,Average
43,279.92,Accessory,Average
44,-3.39,Core,Average
44,280.48,Accessory,Average
45,-3.07,Core,Average
45,270.61,Accessory,Average
46,-3.13,Core,Average
46,268.92,Accessory,Average
47,-3.12,Core,Average
47,276.32,Accessory,Average
48,-3.03,Core,Average
48,255.54,Accessory,Average
49,-3.02,Core,Average
49,255.46,Accessory,Average
50,-2.96,Core,Average
50,262.81,Accessory,Average
51,-2.98,Core,Average
51,257.99,Accessory,Average
52,-2.94,Core,Average
52,241.31,Accessory,Average
53,-2.75,Core,Average
53,226.71,Accessory,Average
54,-2.81,Core,Average
54,236.32,Accessory,Average
55,-2.75,Core,Average
55,229.29,Accessory,Average
56,-2.47,Core,Average
56,223.96,Accessory,Average
57,-2.59,Core,Average
57,216.41,Accessory,Average
58,-2.68,Core,Average
58,227.70,Accessory,Average
59,-2.52,Core,Average
59,214.99,Accessory,Average
60,-2.73,Core,Average
60,226.65,Accessory,Average
61,-2.52,Core,Average
61,203.63,Accessory,Average
62,-2.62,Core,Average
62,216.16,Accessory,Average
63,-2.43,Core,Average
63,199.90,Accessory,Average
64,-2.39,Core,Average
64,201.26,Accessory,Average
65,-2.40,Core,Average
65,194.80,Accessory,Average
66,-2.48,Core,Average
66,195.79,Accessory,Average
67,-2.40,Core,Average
67,198.63,Accessory,Average
68,-2.37,Core,Average
68,197.36,Accessory,Average
69,-2.41,Core,Average
69,185.09,Accessory,Average
70,-2.53,Core,Average
70,184.58,Accessory,Average
71,-2.23,Core,Average
71,180.46,Accessory,Average
72,-2.17,Core,Average
72,167.41,Accessory,Average
73,-2.38,Core,Average
73,178.41,Accessory,Average
74,-2.29,Core,Average
74,175.31,Accessory,Average
75,-2.23,Core,Average
75,189.99,Accessory,Average
76,-2.25,Core,Average
76,176.23,Accessory,Average
77,-2.24,Core,Average
77,161.07,Accessory,Average
78,-2.15,Core,Average
78,170.67,Accessory,Average
79,-2.20,Core,Average
79,171.45,Accessory,Average
80,-2.15,Core,Average
80,177.42,Accessory,Average
81,-2.19,Core,Average
81,167.75,Accessory,Average
82,-2.26,Core,Average
82,168.16,Accessory,Average
83,-2.02,Core,Average
83,161.72,Accessory,Average
84,-2.01,Core,Average
84,160.93,Accessory,Average
