Number of genomes	Pan genome
12	25591	#
12	24509	#
12	24071	#
12	24370	#
12	25272	#
12	25018	#
12	25727	#
12	26478	#
12	24976	#
12	24902	#
12	25703	#
12	24285	#
12	26784	#
12	25548	#
12	24292	#
12	23959	#
12	25564	#
12	24579	#
12	25059	#
12	25375	#
12	25491	#
12	24957	#
12	25382	#
12	25778	#
12	26142	#
12	26929	#
12	26063	#
12	26250	#
12	26251	#
12	26314	#
12	24078	#
12	24896	#
12	25888	#
12	26596	#
12	25986	#
12	25737	#
12	24804	#
12	26458	#
12	25237	#
13	26594	#
13	26974	#
13	27525	#
13	25002	#
13	26095	#
13	24965	#
13	26140	#
13	25698	#
13	24818	#
13	26991	#
13	26683	#
13	27133	#
13	26697	#
13	25588	#
13	27084	#
13	24612	#
13	25971	#
13	26312	#
13	25976	#
13	26271	#
13	26824	#
13	26031	#
13	25976	#
13	27313	#
13	26646	#
13	26369	#
13	25570	#
13	24913	#
13	26799	#
13	27666	#
13	25005	#
13	26155	#
13	26197	#
13	25511	#
13	26142	#
13	26496	#
13	26742	#
13	27091	#
13	26934	#
13	26050	#
13	25679	#
13	25715	#
13	25303	#
13	25055	#
13	27209	#
13	26546	#
13	27893	#
13	26691	#
13	26170	#
13	25886	#
13	25876	#
14	27451	#
14	26797	#
14	26791	#
14	26515	#
14	26033	#
14	26341	#
14	26918	#
14	26510	#
14	25586	#
14	26076	#
14	26242	#
14	26727	#
14	26256	#
14	26520	#
14	27484	#
14	25417	#
14	26077	#
14	25517	#
14	27911	#
14	26903	#
14	26297	#
14	26839	#
14	26458	#
14	27220	#
14	27602	#
14	28001	#
14	26029	#
14	25747	#
14	26980	#
14	27094	#
14	26339	#
14	26271	#
14	25567	#
14	26622	#
14	27103	#
14	25727	#
14	25601	#
14	25820	#
14	26350	#
14	26970	#
14	26083	#
14	25030	#
14	25664	#
14	25798	#
14	25898	#
14	27761	#
14	25959	#
14	27117	#
14	25517	#
14	26000	#
14	25400	#
15	25787	#
15	27988	#
15	27694	#
15	27101	#
15	26483	#
15	27334	#
15	27649	#
15	27610	#
15	27450	#
15	27385	#
15	25614	#
15	26781	#
15	27687	#
15	27907	#
15	25694	#
15	27662	#
15	28135	#
15	27114	#
15	27811	#
15	28315	#
15	26694	#
15	27793	#
15	27255	#
15	27764	#
15	27749	#
15	28727	#
15	27345	#
15	27600	#
15	27027	#
15	25742	#
15	27799	#
15	25754	#
15	27997	#
15	27610	#
15	28132	#
15	29044	#
15	26584	#
15	27995	#
15	28042	#
15	26406	#
15	26382	#
15	27814	#
15	27749	#
15	26618	#
15	25752	#
15	27095	#
15	27282	#
15	28030	#
15	25691	#
15	26656	#
15	27815	#
16	28623	#
16	29246	#
16	29291	#
16	29318	#
16	27293	#
16	29830	#
16	27889	#
16	29351	#
16	28952	#
16	28003	#
16	27804	#
16	27740	#
16	27920	#
16	29169	#
16	28598	#
16	29292	#
16	27239	#
16	27212	#
16	27193	#
16	27922	#
16	29343	#
16	28467	#
16	27974	#
16	29314	#
16	29852	#
16	29089	#
16	27282	#
16	27345	#
16	30051	#
16	29453	#
16	30678	#
16	28753	#
16	28549	#
16	29245	#
16	28625	#
16	27081	#
16	27786	#
16	29255	#
16	30287	#
16	28495	#
16	27889	#
16	27122	#
16	27254	#
16	29046	#
16	28799	#
16	27502	#
16	27787	#
16	27092	#
16	27238	#
16	29836	#
16	29281	#
17	30148	#
17	31212	#
17	29792	#
17	29891	#
17	29519	#
17	29824	#
17	29841	#
17	30132	#
17	29556	#
17	30163	#
17	30768	#
17	29930	#
17	30110	#
17	30752	#
17	29354	#
17	29223	#
17	29850	#
17	30973	#
17	29949	#
17	29131	#
17	31394	#
17	30026	#
17	30911	#
17	29844	#
17	29892	#
17	30067	#
17	30982	#
17	30375	#
17	30878	#
17	31081	#
17	30521	#
17	30266	#
17	30260	#
17	29329	#
17	30105	#
17	30041	#
17	29862	#
17	29937	#
17	30807	#
17	29085	#
17	29301	#
17	29266	#
17	30428	#
17	29517	#
17	29801	#
17	30223	#
17	29768	#
17	29745	#
17	29930	#
17	30233	#
17	29765	#
18	30217	#
18	31121	#
18	29325	#
18	31723	#
18	30009	#
18	30605	#
18	30579	#
18	31190	#
18	30591	#
18	30832	#
18	30861	#
18	30556	#
18	30515	#
18	30529	#
18	29867	#
18	30627	#
18	31140	#
18	30420	#
18	30093	#
18	30172	#
18	30801	#
18	30035	#
18	31366	#
18	30457	#
18	31847	#
18	31674	#
18	30734	#
18	30798	#
18	31603	#
18	31206	#
18	29954	#
18	31403	#
18	29939	#
18	31681	#
18	29351	#
18	30616	#
18	31013	#
18	31407	#
18	30796	#
18	30634	#
18	29305	#
18	30982	#
18	30684	#
18	30779	#
18	30844	#
18	30834	#
18	29888	#
18	30401	#
18	31409	#
18	30232	#
18	30014	#
19	29885	#
19	30792	#
19	29953	#
19	30466	#
19	30600	#
19	30958	#
19	31682	#
19	30268	#
19	31856	#
19	29926	#
19	31231	#
19	30870	#
19	30579	#
19	30092	#
19	29992	#
19	31816	#
19	30800	#
19	30060	#
19	30768	#
19	30470	#
19	30908	#
19	30611	#
19	29918	#
19	30008	#
19	30505	#
19	29943	#
19	31408	#
19	30665	#
19	30589	#
19	30679	#
19	30722	#
19	30806	#
19	30195	#
19	31725	#
19	30617	#
19	30041	#
19	30531	#
19	29905	#
19	30643	#
19	30608	#
19	30672	#
19	31683	#
19	30030	#
19	30731	#
19	30454	#
19	31141	#
19	31373	#
19	30065	#
19	30762	#
19	31580	#
19	30636	#
20	31739	#
20	31589	#
20	30854	#
20	31103	#
20	31160	#
20	32124	#
20	30794	#
20	30514	#
20	29951	#
20	31437	#
20	31576	#
20	32170	#
20	30564	#
20	30435	#
20	31377	#
20	31302	#
20	30927	#
20	30955	#
20	29931	#
20	31047	#
20	31475	#
20	30640	#
20	31038	#
20	31708	#
20	30659	#
20	31436	#
20	30564	#
20	30578	#
20	31048	#
20	30557	#
20	30564	#
20	30955	#
20	31790	#
20	32613	#
20	31546	#
20	30399	#
20	31809	#
20	30662	#
20	31481	#
20	32450	#
20	31788	#
20	31025	#
20	32316	#
20	31216	#
20	31421	#
20	30459	#
20	31401	#
20	30564	#
20	31181	#
20	31743	#
20	30460	#
21	33619	#
21	32769	#
21	32125	#
21	32264	#
21	31386	#
21	31814	#
21	32343	#
21	33032	#
21	32398	#
21	32392	#
21	31037	#
21	31296	#
21	30571	#
21	31468	#
21	31402	#
21	32071	#
21	32796	#
21	31242	#
21	32454	#
21	32203	#
21	31792	#
21	32701	#
21	32038	#
21	31289	#
21	31064	#
21	31375	#
21	32003	#
21	32415	#
21	32724	#
21	31054	#
21	32986	#
21	31356	#
21	31582	#
21	32663	#
21	33000	#
21	32998	#
21	32687	#
21	32002	#
21	33434	#
21	32083	#
21	32130	#
21	30588	#
21	33239	#
21	31461	#
21	31988	#
21	32336	#
21	32222	#
21	32029	#
21	32245	#
21	32303	#
21	32005	#
22	32164	#
22	33638	#
22	32769	#
22	32376	#
22	31155	#
22	32279	#
22	32174	#
22	31809	#
22	33453	#
22	32193	#
22	32394	#
22	32689	#
22	32355	#
22	32061	#
22	31080	#
22	32294	#
22	32074	#
22	31077	#
22	32966	#
22	31268	#
22	33553	#
22	32311	#
22	32173	#
22	31977	#
22	32399	#
22	31284	#
22	33326	#
22	32257	#
22	33232	#
22	32664	#
22	32156	#
22	32019	#
22	33019	#
22	32368	#
22	32268	#
22	32310	#
22	33173	#
22	32115	#
22	31486	#
22	32440	#
22	32014	#
22	32815	#
22	32336	#
22	32453	#
22	31428	#
22	31456	#
22	31158	#
22	31465	#
22	32815	#
22	33318	#
22	31099	#
23	32812	#
23	33229	#
23	33176	#
23	33042	#
23	32122	#
23	33373	#
23	32231	#
23	33169	#
23	33343	#
23	32459	#
23	32073	#
23	33103	#
23	33287	#
23	32778	#
23	31597	#
23	32029	#
23	32448	#
23	32138	#
23	32124	#
23	33681	#
23	32100	#
23	33119	#
23	32451	#
23	32445	#
23	33634	#
23	32065	#
23	32465	#
23	32419	#
23	33376	#
23	33328	#
23	33155	#
23	32955	#
23	33366	#
23	32033	#
23	32507	#
23	34152	#
23	32393	#
23	32840	#
23	33006	#
23	32950	#
23	32052	#
23	32985	#
23	32912	#
23	33076	#
23	34204	#
23	33260	#
23	31582	#
23	33048	#
23	32813	#
23	32304	#
23	32116	#
24	34365	#
24	33073	#
24	33278	#
24	33143	#
24	32454	#
24	32922	#
24	33194	#
24	33659	#
24	33033	#
24	32964	#
24	33238	#
24	33893	#
24	33254	#
24	33996	#
24	34220	#
24	34734	#
24	32937	#
24	32504	#
24	33017	#
24	33158	#
24	34177	#
24	33475	#
24	32959	#
24	33269	#
24	33031	#
24	33010	#
24	32455	#
24	33185	#
24	32475	#
24	33705	#
24	33362	#
24	33911	#
24	32994	#
24	33007	#
24	33124	#
24	33317	#
24	33382	#
24	33895	#
24	32940	#
24	33178	#
24	32491	#
24	33197	#
24	33690	#
24	34212	#
24	33174	#
24	34236	#
24	33690	#
24	33728	#
24	33951	#
24	33434	#
24	33228	#
25	34000	#
25	33380	#
25	33036	#
25	33715	#
25	32479	#
25	33696	#
25	35084	#
25	34266	#
25	33149	#
25	34154	#
25	33183	#
25	33976	#
25	33780	#
25	33925	#
25	34144	#
25	33338	#
25	32529	#
25	33520	#
25	34582	#
25	32500	#
25	33639	#
25	34173	#
25	33918	#
25	33321	#
25	33312	#
25	34698	#
25	33722	#
25	33314	#
25	34535	#
25	34399	#
25	34759	#
25	32984	#
25	33237	#
25	33040	#
25	34489	#
25	33352	#
25	33737	#
25	34245	#
25	32480	#
25	33206	#
25	33019	#
25	32942	#
25	33813	#
25	33896	#
25	33759	#
25	33039	#
25	32477	#
25	33704	#
25	33714	#
25	33668	#
25	34489	#
26	33066	#
26	33933	#
26	34562	#
26	33867	#
26	34114	#
26	33582	#
26	34365	#
26	33323	#
26	34879	#
26	35739	#
26	34822	#
26	35185	#
26	33819	#
26	34759	#
26	34304	#
26	33361	#
26	33512	#
26	34153	#
26	33531	#
26	35118	#
26	33768	#
26	34363	#
26	35119	#
26	34558	#
26	33856	#
26	34768	#
26	33048	#
26	34662	#
26	34236	#
26	34211	#
26	33396	#
26	33848	#
26	34925	#
26	34739	#
26	34407	#
26	34340	#
26	34418	#
26	35092	#
26	33550	#
26	33755	#
26	33676	#
26	33508	#
26	34544	#
26	34478	#
26	33761	#
26	34243	#
26	34401	#
26	33046	#
26	34182	#
26	34814	#
26	33697	#
27	35041	#
27	34614	#
27	34217	#
27	35302	#
27	35426	#
27	34235	#
27	34317	#
27	34215	#
27	34847	#
27	35463	#
27	33880	#
27	35531	#
27	34845	#
27	35608	#
27	34516	#
27	34424	#
27	35051	#
27	34882	#
27	34821	#
27	33878	#
27	35513	#
27	34972	#
27	34446	#
27	35199	#
27	35519	#
27	34320	#
27	34122	#
27	34265	#
27	35204	#
27	34540	#
27	35025	#
27	35555	#
27	35528	#
27	34673	#
27	36230	#
27	34928	#
27	35067	#
27	35389	#
27	34544	#
27	34177	#
27	34921	#
27	34565	#
27	34519	#
27	34358	#
27	34248	#
27	35876	#
27	34469	#
27	35512	#
27	34989	#
27	34752	#
27	34750	#
28	35791	#
28	35705	#
28	35526	#
28	36139	#
28	35781	#
28	35455	#
28	36439	#
28	36208	#
28	37495	#
28	35557	#
28	36168	#
28	36135	#
28	36255	#
28	36306	#
28	36221	#
28	35439	#
28	36095	#
28	35501	#
28	36492	#
28	35569	#
28	36096	#
28	36263	#
28	35516	#
28	35603	#
28	36656	#
28	35603	#
28	36293	#
28	35215	#
28	36042	#
28	35539	#
28	35538	#
28	35229	#
28	35715	#
28	35948	#
28	36252	#
28	36427	#
28	36533	#
28	36943	#
28	34993	#
28	35275	#
28	36199	#
28	35832	#
28	35703	#
28	35862	#
28	36194	#
28	35828	#
28	35458	#
28	36159	#
28	35271	#
28	35563	#
28	36967	#
29	36263	#
29	36802	#
29	37075	#
29	36261	#
29	36600	#
29	36546	#
29	37144	#
29	36927	#
29	37534	#
29	37186	#
29	36279	#
29	36965	#
29	36700	#
29	36750	#
29	36258	#
29	36716	#
29	36840	#
29	36718	#
29	36511	#
29	36681	#
29	36732	#
29	36713	#
29	36736	#
29	36797	#
29	37359	#
29	36784	#
29	37530	#
29	36783	#
29	36719	#
29	36679	#
29	36489	#
29	36716	#
29	36980	#
29	36544	#
29	36256	#
29	36275	#
29	36548	#
29	36877	#
29	36509	#
29	37347	#
29	37184	#
29	36280	#
29	37618	#
29	36275	#
29	37617	#
29	37105	#
29	36260	#
29	38195	#
29	36962	#
29	36599	#
29	37430	#
30	37237	#
30	36284	#
30	36911	#
30	36532	#
30	37619	#
30	38853	#
30	38158	#
30	37621	#
30	38307	#
30	36742	#
30	37859	#
30	36283	#
30	36702	#
30	37167	#
30	36949	#
30	38492	#
30	37363	#
30	37834	#
30	38233	#
30	37554	#
30	37130	#
30	38221	#
30	37899	#
30	38281	#
30	36524	#
30	37449	#
30	36621	#
30	36741	#
30	38222	#
30	36986	#
30	36757	#
30	38710	#
30	37942	#
30	37642	#
30	36986	#
30	38136	#
30	38699	#
30	37422	#
30	37000	#
30	37623	#
30	38503	#
30	36806	#
30	36808	#
30	37640	#
30	37558	#
30	38143	#
30	37858	#
30	38218	#
30	38098	#
30	36818	#
30	36823	#
31	36631	#
31	38731	#
31	37753	#
31	37855	#
31	38222	#
31	37644	#
31	39405	#
31	36846	#
31	37880	#
31	36638	#
31	38159	#
31	38779	#
31	37921	#
31	36843	#
31	38253	#
31	38186	#
31	37437	#
31	36625	#
31	38101	#
31	37888	#
31	38047	#
31	37153	#
31	38242	#
31	37125	#
31	38454	#
31	37664	#
31	38877	#
31	37523	#
31	38585	#
31	37327	#
31	38335	#
31	37208	#
31	38107	#
31	36622	#
31	38874	#
31	38085	#
31	37002	#
31	38715	#
31	37651	#
31	38486	#
31	38327	#
31	37090	#
31	37643	#
31	37236	#
31	37492	#
31	37068	#
31	37044	#
31	37572	#
31	36822	#
31	36645	#
31	38314	#
32	38173	#
32	39033	#
32	38800	#
32	38960	#
32	39723	#
32	39094	#
32	38740	#
32	39759	#
32	38764	#
32	38573	#
32	38333	#
32	39038	#
32	39044	#
32	39127	#
32	38740	#
32	37967	#
32	38976	#
32	37980	#
32	39190	#
32	38529	#
32	37987	#
32	39040	#
32	39391	#
32	39070	#
32	39440	#
32	38634	#
32	38563	#
32	38658	#
32	39193	#
32	38443	#
32	38808	#
32	38150	#
32	38544	#
32	39335	#
32	39599	#
32	39021	#
32	39206	#
32	39126	#
32	38549	#
32	38387	#
32	37966	#
32	39194	#
32	38456	#
32	38231	#
32	38999	#
32	38836	#
32	38536	#
32	38818	#
32	39646	#
32	39756	#
32	38543	#
33	38711	#
33	39097	#
33	39286	#
33	39513	#
33	39421	#
33	39452	#
33	39272	#
33	38665	#
33	38852	#
33	39522	#
33	39053	#
33	39357	#
33	38453	#
33	39658	#
33	39302	#
33	39316	#
33	39375	#
33	40072	#
33	38851	#
33	39372	#
33	38446	#
33	38858	#
33	39961	#
33	39780	#
33	38447	#
33	38466	#
33	39446	#
33	38812	#
33	39299	#
33	39912	#
33	38460	#
33	39426	#
33	39325	#
33	39218	#
33	39322	#
33	39785	#
33	39447	#
33	38864	#
33	39113	#
33	39383	#
33	39043	#
33	39097	#
33	38461	#
33	38853	#
33	38872	#
33	39255	#
33	38652	#
33	39507	#
33	38444	#
33	39298	#
33	40604	#
34	40140	#
34	39520	#
34	41075	#
34	39315	#
34	40385	#
34	39898	#
34	39748	#
34	39903	#
34	39963	#
34	40094	#
34	39548	#
34	39340	#
34	40412	#
34	39508	#
34	39862	#
34	39799	#
34	40259	#
34	39741	#
34	40542	#
34	39345	#
34	39327	#
34	39980	#
34	39304	#
34	39802	#
34	39926	#
34	39747	#
34	39848	#
34	39302	#
34	39960	#
34	40390	#
34	39731	#
34	39937	#
34	39921	#
34	40397	#
34	39320	#
34	39345	#
34	39871	#
34	39590	#
34	39825	#
34	40519	#
34	40236	#
34	39326	#
34	39831	#
34	39881	#
34	40175	#
34	39905	#
34	39668	#
34	39894	#
34	39322	#
34	39825	#
34	40117	#
35	39944	#
35	39348	#
35	39822	#
35	40217	#
35	39771	#
35	40560	#
35	39939	#
35	39549	#
35	40261	#
35	39978	#
35	39343	#
35	40163	#
35	40198	#
35	39349	#
35	39936	#
35	39765	#
35	39946	#
35	39983	#
35	39951	#
35	39944	#
35	39858	#
35	39998	#
35	39754	#
35	39854	#
35	39885	#
35	39345	#
35	39871	#
35	39917	#
35	40148	#
35	39608	#
35	39343	#
35	39949	#
35	39527	#
35	39770	#
35	39368	#
35	40277	#
35	39763	#
35	39843	#
35	39594	#
35	39363	#
35	39749	#
35	39532	#
35	39782	#
35	39709	#
35	40403	#
35	39341	#
35	39561	#
35	39356	#
35	40458	#
35	40563	#
35	39899	#
36	40299	#
36	39955	#
36	39629	#
36	39999	#
36	39841	#
36	39362	#
36	40525	#
36	39377	#
36	40571	#
36	39784	#
36	39864	#
36	40515	#
36	40298	#
36	40913	#
36	39548	#
36	39712	#
36	40772	#
36	39887	#
36	40303	#
36	39904	#
36	40265	#
36	40819	#
36	39366	#
36	40229	#
36	39838	#
36	39887	#
36	40347	#
36	39364	#
36	39722	#
36	40581	#
36	39610	#
36	40436	#
36	40233	#
36	39870	#
36	40115	#
36	39920	#
36	40019	#
36	40133	#
36	40469	#
36	39732	#
36	39968	#
36	40639	#
36	40244	#
36	40424	#
36	39803	#
36	40119	#
36	40282	#
36	39570	#
36	39960	#
36	40777	#
36	39582	#
37	40134	#
37	40148	#
37	39735	#
37	40136	#
37	39926	#
37	40815	#
37	40320	#
37	40793	#
37	40938	#
37	40660	#
37	39846	#
37	39976	#
37	40077	#
37	39722	#
37	40671	#
37	40789	#
37	40459	#
37	40248	#
37	40819	#
37	40475	#
37	40578	#
37	40388	#
37	40490	#
37	39613	#
37	40252	#
37	40320	#
37	40200	#
37	39740	#
37	40546	#
37	40250	#
37	40174	#
37	40043	#
37	40016	#
37	40840	#
37	40233	#
37	40536	#
37	40181	#
37	40140	#
37	41472	#
37	40035	#
37	40235	#
37	40286	#
37	40368	#
37	39982	#
37	39677	#
37	39743	#
37	40541	#
37	40012	#
37	39633	#
37	39908	#
37	39914	#
38	41124	#
38	41319	#
38	40615	#
38	40494	#
38	40900	#
38	40165	#
38	41071	#
38	40532	#
38	40831	#
38	40171	#
38	40377	#
38	39979	#
38	40731	#
38	41030	#
38	41072	#
38	40565	#
38	41056	#
38	40820	#
38	40979	#
38	40565	#
38	41166	#
38	41710	#
38	40410	#
38	40957	#
38	41743	#
38	41643	#
38	41193	#
38	40154	#
38	41464	#
38	40782	#
38	39979	#
38	40537	#
38	40714	#
38	40897	#
38	41599	#
38	41126	#
38	40558	#
38	40455	#
38	40630	#
38	39988	#
38	40204	#
38	41739	#
38	40539	#
38	40727	#
38	40563	#
38	41124	#
38	41397	#
38	40720	#
38	40509	#
38	41384	#
38	40942	#
39	40794	#
39	40550	#
39	41251	#
39	41976	#
39	40842	#
39	41840	#
39	41363	#
39	41043	#
39	41188	#
39	41259	#
39	40758	#
39	41283	#
39	41704	#
39	41010	#
39	41879	#
39	41365	#
39	42515	#
39	41364	#
39	41126	#
39	40960	#
39	40279	#
39	40785	#
39	40209	#
39	41279	#
39	41300	#
39	41215	#
39	41020	#
39	40737	#
39	41565	#
39	40785	#
39	40837	#
39	40216	#
39	40787	#
39	41698	#
39	41315	#
39	41182	#
39	41531	#
39	40638	#
39	40608	#
39	40929	#
39	40805	#
39	41369	#
39	41417	#
39	40785	#
39	41393	#
39	40784	#
39	41034	#
39	41389	#
39	41317	#
39	40227	#
39	40786	#
40	41497	#
40	42451	#
40	41013	#
40	41410	#
40	41930	#
40	41414	#
40	41057	#
